session,max_countertrend_bodies,min_transition_distance_pips,max_pullback_ratio,min_rejection_close_location,min_impulse_pips,max_stoch_d,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
ny_open,1,1.0,0.45,0.6,12.0,100.0,11,0.031980617807389464,0.030303030303030318,0.6363636363636364,4,0.07145515444733905,0.21666666666666673,0.75,0.2167749114402658
ny_open,1,2.0,0.45,0.6,12.0,100.0,11,0.031980617807389464,0.030303030303030318,0.6363636363636364,4,0.07145515444733905,0.21666666666666673,0.75,0.2167749114402658
all,1,0.0,0.7,0.6,12.0,65.0,33,0.08514069176812061,-0.23595959595959598,0.48484848484848486,5,0.12339331619537275,0.31066666666666676,0.8,0.2138786434041292
all,1,1.0,0.7,0.6,12.0,65.0,33,0.08514069176812061,-0.23595959595959598,0.48484848484848486,5,0.12339331619537275,0.31066666666666676,0.8,0.2138786434041292
london_ny,1,0.0,0.45,0.6,14.0,65.0,8,0.025888222207240612,0.012500000000000011,0.625,4,0.1428217208033722,0.22166666666666673,0.75,0.21367764444144818
london_ny,1,1.0,0.45,0.6,14.0,65.0,8,0.025888222207240612,0.012500000000000011,0.625,4,0.1428217208033722,0.22166666666666673,0.75,0.21367764444144818
ny_open,1,0.0,0.7,0.6,14.0,100.0,22,0.06358126279452495,-0.2118181818181818,0.5,5,0.0893189430591738,0.30666666666666675,0.8,0.21335261619526869
ny_open,1,1.0,0.7,0.6,14.0,100.0,22,0.06358126279452495,-0.2118181818181818,0.5,5,0.0893189430591738,0.30666666666666675,0.8,0.21335261619526869
ny,1,0.0,0.7,0.6,14.0,65.0,8,0.023122315442977,0.010833333333333375,0.625,4,0.1428217208033722,0.22166666666666673,0.75,0.21279112975526213
ny,1,1.0,0.7,0.6,14.0,65.0,8,0.023122315442977,0.010833333333333375,0.625,4,0.1428217208033722,0.22166666666666673,0.75,0.21279112975526213
