feature_a,feature_b,spearman
m15_roc3_pct,m15_rsi14_slope3,0.90483944070127
m15_roc3_pct,m15_rsi21_slope3,0.92286423558067
m15_roc3_pct,m15_roc3_atr,0.9678586142261
m15_roc5_atr,m5_ema5_20_gap_atr,0.90425176116464
m15_roc5_atr,m15_ema5_slope3_atr,0.92212213023606
m15_roc5_atr,m15_sma5_slope1_atr,1
m15_roc5_pct,m15_sma5_slope1_atr,0.96913680788552
m15_roc5_pct,m15_roc5_atr,0.96913680788552
m15_roc10_atr,m5_macd_atr,0.92206685264814
m15_roc10_atr,m5_macd_signal_atr,0.90403299864014
m15_roc10_atr,m15_ema10_slope3_atr,0.90965581440586
m15_roc10_atr,m15_sma10_slope1_atr,1
m15_roc10_atr,m15_sma10_slope3_atr,0.94059761631328
m15_roc10_pct,m15_sma10_slope1_atr,0.9687030344799
m15_roc10_pct,m15_sma10_slope3_atr,0.91299060294781
m15_roc10_pct,m15_roc10_atr,0.9687030344799
m15_roc20_atr,m5_range60_signed_efficiency,0.97503935921695
m15_roc20_atr,m5_ema20_50_gap_atr,0.90602039016456
m15_roc20_atr,m15_sma20_slope1_atr,1
m15_roc20_atr,m15_sma20_slope3_atr,0.96523302020155
m15_roc20_pct,m5_range60_signed_efficiency,0.94161659650806
m15_roc20_pct,m15_sma20_slope1_atr,0.96737565955989
m15_roc20_pct,m15_sma20_slope3_atr,0.93357986523838
m15_roc20_pct,m15_roc20_atr,0.96737565955989
m15_range5_position,m1_ema50_price_gap_atr,0.93235902082414
m15_range5_position,m1_sma50_price_gap_atr,0.90904675069911
m15_range5_position,m1_range60_position,0.94632041894045
m15_range5_position,m1_range60_high_distance_atr,-0.90476439574143
m15_range5_position,m5_ema10_price_gap_atr,0.93200001648099
m15_range5_position,m5_sma10_price_gap_atr,0.91054262268531
m15_range5_position,m5_ema20_price_gap_atr,0.93990226836606
m15_range5_position,m5_sma20_price_gap_atr,0.94959745803244
m15_range5_position,m5_range20_position,0.96714579289172
m15_range5_position,m5_range20_high_distance_atr,-0.91769725052514
m15_range5_position,m5_range20_low_distance_atr,0.90312731699744
m15_range5_position,m5_bb20_price_z,0.96369428474398
m15_range5_position,m5_bb20_position,0.96369428474398
m15_range5_position,m15_ema5_price_gap_atr,0.94413452977893
m15_range5_position,m15_sma5_price_gap_atr,0.94775769376482
m15_range5_high_distance_atr,m1_range60_high_distance_atr,0.90411240743233
m15_range5_high_distance_atr,m5_sma20_price_gap_atr,-0.90969417739753
m15_range5_high_distance_atr,m5_range20_position,-0.9170091049794
m15_range5_high_distance_atr,m5_range20_high_distance_atr,0.94408590600524
m15_range5_high_distance_atr,m5_bb20_price_z,-0.90655582041353
m15_range5_high_distance_atr,m5_bb20_position,-0.90655582041353
m15_range5_high_distance_atr,m15_sma5_price_gap_atr,-0.90145194911753
m15_range5_high_distance_atr,m15_range5_position,-0.93947093598035
m15_range5_low_distance_atr,m5_sma20_price_gap_atr,0.90001315459211
m15_range5_low_distance_atr,m5_range20_low_distance_atr,0.93671600468546
m15_range5_low_distance_atr,m15_sma5_price_gap_atr,0.90533426136239
m15_range5_low_distance_atr,m15_range5_position,0.91278809007957
m15_range5_signed_efficiency,m15_sma5_slope1_atr,0.97090299282196
m15_range5_signed_efficiency,m15_roc5_atr,0.97090299282196
m15_range5_signed_efficiency,m15_roc5_pct,0.94216543834894
m15_range20_position,m5_ema50_price_gap_atr,0.9482590885406
m15_range20_position,m5_ema50_close_gap_atr,0.91362098623251
m15_range20_position,m5_ema50_slope1_atr,0.91362098623251
m15_range20_position,m5_sma50_price_gap_atr,0.94021168950703
m15_range20_position,m5_rsi21_value,0.90618658703808
m15_range20_position,m5_rsi21_centered,0.90618658703808
m15_range20_position,m5_range60_position,0.99641222090237
m15_range20_position,m5_range60_high_distance_atr,-0.92797166688025
m15_range20_position,m5_range60_low_distance_atr,0.91899282317771
m15_range20_position,m15_ema10_price_gap_atr,0.90281609668434
m15_range20_position,m15_ema20_price_gap_atr,0.94489255519225
m15_range20_position,m15_sma20_price_gap_atr,0.95031217164172
m15_range20_high_distance_atr,m5_ema50_price_gap_atr,-0.90705941729234
m15_range20_high_distance_atr,m5_sma50_price_gap_atr,-0.90172303147592
m15_range20_high_distance_atr,m5_range60_position,-0.93944086884784
m15_range20_high_distance_atr,m5_range60_high_distance_atr,0.98093648610663
m15_range20_high_distance_atr,m15_ema20_price_gap_atr,-0.90771842168921
m15_range20_high_distance_atr,m15_sma20_price_gap_atr,-0.91666657118224
m15_range20_high_distance_atr,m15_range20_position,-0.94145213553069
m15_range20_low_distance_atr,m5_ema50_price_gap_atr,0.90074871666315
m15_range20_low_distance_atr,m5_range60_position,0.93101107175262
m15_range20_low_distance_atr,m5_range60_low_distance_atr,0.97722795322372
m15_range20_low_distance_atr,m15_sma20_price_gap_atr,0.90815198732259
m15_range20_low_distance_atr,m15_range20_position,0.93487924202674
m15_range20_signed_efficiency,m5_range60_signed_efficiency,0.97285096452312
m15_range20_signed_efficiency,m5_ema20_50_gap_atr,0.90177006069664
m15_range20_signed_efficiency,m15_sma20_slope1_atr,0.99459548296252
m15_range20_signed_efficiency,m15_sma20_slope3_atr,0.95819583422158
m15_range20_signed_efficiency,m15_roc20_atr,0.99459548296252
m15_range20_signed_efficiency,m15_roc20_pct,0.95807864222322
m15_realized_vol20,m5_atr14_price,0.90151145357341
m15_realized_vol20,m5_realized_vol60,0.9599472117337
m15_realized_vol20,m15_atr14_price,0.95304606056829
m15_range60_position,m15_ema50_price_gap_atr,0.94307465658364
m15_range60_position,m15_ema50_close_gap_atr,0.91458575919082
m15_range60_position,m15_ema50_slope1_atr,0.91458575919082
m15_range60_position,m15_sma50_price_gap_atr,0.93465901531652
m15_range60_position,m15_rsi21_value,0.9052543703642
m15_range60_position,m15_rsi21_centered,0.9052543703642
m15_range60_high_distance_atr,m15_range60_position,-0.91527571884822
m15_range60_low_distance_atr,m15_range60_position,0.91439738835784
m15_realized_vol60,m15_atr14_price,0.90896735479313
m15_bb20_price_z,m5_ema50_price_gap_atr,0.95923028947229
m15_bb20_price_z,m5_ema50_close_gap_atr,0.92145461113923
m15_bb20_price_z,m5_ema50_slope1_atr,0.92145461113923
m15_bb20_price_z,m5_ema50_slope3_atr,0.90136153120099
m15_bb20_price_z,m5_sma50_price_gap_atr,0.96186457824813
m15_bb20_price_z,m5_rsi21_value,0.9233336700895
m15_bb20_price_z,m5_rsi21_centered,0.9233336700895
m15_bb20_price_z,m5_range60_position,0.95536006486324
m15_bb20_price_z,m15_ema10_price_gap_atr,0.9369942264366
m15_bb20_price_z,m15_sma10_price_gap_atr,0.91331946152231
m15_bb20_price_z,m15_ema20_price_gap_atr,0.95965460458351
m15_bb20_price_z,m15_sma20_price_gap_atr,0.96683129910631
m15_bb20_price_z,m15_range20_position,0.95768623582642
m15_bb20_position,m5_ema50_price_gap_atr,0.95923028947229
m15_bb20_position,m5_ema50_close_gap_atr,0.92145461113923
m15_bb20_position,m5_ema50_slope1_atr,0.92145461113923
m15_bb20_position,m5_ema50_slope3_atr,0.90136153120099
m15_bb20_position,m5_sma50_price_gap_atr,0.96186457824813
m15_bb20_position,m5_rsi21_value,0.9233336700895
m15_bb20_position,m5_rsi21_centered,0.9233336700895
m15_bb20_position,m5_range60_position,0.95536006486324
m15_bb20_position,m15_ema10_price_gap_atr,0.9369942264366
m15_bb20_position,m15_sma10_price_gap_atr,0.91331946152231
m15_bb20_position,m15_ema20_price_gap_atr,0.95965460458351
m15_bb20_position,m15_sma20_price_gap_atr,0.96683129910631
m15_bb20_position,m15_range20_position,0.95768623582642
m15_bb20_position,m15_bb20_price_z,1
m15_ema5_20_gap_atr,m5_sma50_slope1_atr,0.90482290474595
m15_ema5_20_gap_atr,m5_sma50_slope3_atr,0.91585078358225
m15_ema5_20_gap_atr,m5_macd_signal_atr,0.94566018931476
m15_ema5_20_gap_atr,m5_range60_signed_efficiency,0.90089165101468
m15_ema5_20_gap_atr,m5_ema20_50_gap_atr,0.99027858176701
m15_ema5_20_gap_atr,m15_ema20_close_gap_atr,0.92778897520128
m15_ema5_20_gap_atr,m15_ema20_slope1_atr,0.92778897520128
m15_ema5_20_gap_atr,m15_ema20_slope3_atr,0.98586136970381
m15_ema5_20_gap_atr,m15_sma20_slope1_atr,0.9091310475342
m15_ema5_20_gap_atr,m15_sma20_slope3_atr,0.90022880736791
m15_ema5_20_gap_atr,m15_ema50_close_gap_atr,0.92229045750096
m15_ema5_20_gap_atr,m15_ema50_slope1_atr,0.92229045750096
m15_ema5_20_gap_atr,m15_ema50_slope3_atr,0.91983501975549
m15_ema5_20_gap_atr,m15_sma50_price_gap_atr,0.90355748581026
m15_ema5_20_gap_atr,m15_rsi14_value,0.95712928550026
m15_ema5_20_gap_atr,m15_rsi14_centered,0.95712928550026
m15_ema5_20_gap_atr,m15_rsi21_value,0.94731069477901
m15_ema5_20_gap_atr,m15_rsi21_centered,0.94731069477901
m15_ema5_20_gap_atr,m15_macd_atr,0.91100239613764
m15_ema5_20_gap_atr,m15_di_balance,0.92983961894674
m15_ema5_20_gap_atr,m15_roc20_atr,0.9091310475342
m15_ema5_20_gap_atr,m15_range20_signed_efficiency,0.90585420541012
m15_ema10_20_gap_atr,m5_ema20_50_gap_atr,0.96725701779536
m15_ema10_20_gap_atr,m15_ema20_slope3_atr,0.92429717783316
m15_ema10_20_gap_atr,m15_sma20_slope1_atr,0.91368468268036
m15_ema10_20_gap_atr,m15_sma20_slope3_atr,0.93535924932558
m15_ema10_20_gap_atr,m15_ema50_close_gap_atr,0.92504986384211
m15_ema10_20_gap_atr,m15_ema50_slope1_atr,0.92504986384211
m15_ema10_20_gap_atr,m15_ema50_slope3_atr,0.9495180415887
m15_ema10_20_gap_atr,m15_sma50_price_gap_atr,0.92240929952407
m15_ema10_20_gap_atr,m15_rsi14_value,0.9014095965336
m15_ema10_20_gap_atr,m15_rsi14_centered,0.9014095965336
m15_ema10_20_gap_atr,m15_rsi21_value,0.9329051305819
m15_ema10_20_gap_atr,m15_rsi21_centered,0.9329051305819
m15_ema10_20_gap_atr,m15_macd_atr,0.97945082896329
m15_ema10_20_gap_atr,m15_roc20_atr,0.91368468268036
m15_ema10_20_gap_atr,m15_range20_signed_efficiency,0.90647944772693
m15_ema10_20_gap_atr,m15_ema5_20_gap_atr,0.96979690106499
m15_ema20_50_gap_atr,m15_sma50_slope1_atr,0.90722380290188
m15_ema20_50_gap_atr,m15_sma50_slope3_atr,0.92568441192348
m15_ema20_50_gap_atr,m15_macd_signal_atr,0.93955858774227
m15_ema20_50_gap_atr,m15_range60_signed_efficiency,0.91321396985655
m15_rsi14_x_adx14,m5_ema50_slope3_atr,0.92894516504119
m15_rsi14_x_adx14,m5_ema20_50_gap_atr,0.93547573456044
m15_rsi14_x_adx14,m15_ema20_close_gap_atr,0.96508655863346
m15_rsi14_x_adx14,m15_ema20_slope1_atr,0.96508655863346
m15_rsi14_x_adx14,m15_ema20_slope3_atr,0.94940542359329
m15_rsi14_x_adx14,m15_ema50_price_gap_atr,0.91592080293276
m15_rsi14_x_adx14,m15_ema50_close_gap_atr,0.945816940818
m15_rsi14_x_adx14,m15_ema50_slope1_atr,0.945816940818
m15_rsi14_x_adx14,m15_sma50_price_gap_atr,0.91474522230563
m15_rsi14_x_adx14,m15_rsi14_value,0.98672073781567
m15_rsi14_x_adx14,m15_rsi14_centered,0.98672073781567
m15_rsi14_x_adx14,m15_rsi21_value,0.97324619705065
m15_rsi14_x_adx14,m15_rsi21_centered,0.97324619705065
m15_rsi14_x_adx14,m15_di_balance,0.94157701820391
m15_rsi14_x_adx14,m15_ema5_20_gap_atr,0.95692039690472
m15_rsi14_x_adx14,m15_ema10_20_gap_atr,0.91320248478532
m15_macd_hist_x_atr_expansion,m15_macd_hist_atr,0.99340532164994
m15_macd_hist_x_atr_expansion,m15_macd_hist_pct64,0.90993104908421
m15_ema20_slope_x_adx,m5_ema50_slope3_atr,0.90236099491047
m15_ema20_slope_x_adx,m5_macd_atr,0.90588959727252
m15_ema20_slope_x_adx,m5_macd_signal_atr,0.94489330491082
m15_ema20_slope_x_adx,m5_ema20_50_gap_atr,0.96658482780171
m15_ema20_slope_x_adx,m15_ema10_slope3_atr,0.91222476922797
m15_ema20_slope_x_adx,m15_ema20_close_gap_atr,0.92373759699288
m15_ema20_slope_x_adx,m15_ema20_slope1_atr,0.92373759699288
m15_ema20_slope_x_adx,m15_ema20_slope3_atr,0.98764250670676
m15_ema20_slope_x_adx,m15_rsi14_value,0.94442182577847
m15_ema20_slope_x_adx,m15_rsi14_centered,0.94442182577847
m15_ema20_slope_x_adx,m15_rsi21_value,0.92675158298207
m15_ema20_slope_x_adx,m15_rsi21_centered,0.92675158298207
m15_ema20_slope_x_adx,m15_di_balance,0.92905703588418
m15_ema20_slope_x_adx,m15_ema5_20_gap_atr,0.98062351016998
m15_ema20_slope_x_adx,m15_ema10_20_gap_atr,0.93074704662466
m15_ema20_slope_x_adx,m15_rsi14_x_adx14,0.95989561938799
m15_body_x_tick_activity,m15_body_atr,0.98326285418875
m15_body_x_tick_activity,m15_ema10_accel_atr,0.92799746719613
m15_body_x_tick_activity,m15_ema20_accel_atr,0.95507662448075
m15_body_x_tick_activity,m15_ema50_accel_atr,0.971140839376
m15_body_x_tick_activity,m15_rsi7_slope1,0.94715128135631
m15_body_x_tick_activity,m15_rsi14_slope1,0.96826422153877
m15_body_x_tick_activity,m15_rsi21_slope1,0.97353908973598
m15_body_x_tick_activity,m15_roc1_atr,0.9811416132424
m15_body_x_tick_activity,m15_roc1_pct,0.95363145355084
m15_shock_x_rsi14_centered,m5_shock_x_ema20_50_gap_atr,0.93436102023407
m15_shock_x_rsi14_centered,m15_shock_x_ema20_price_gap_atr,0.91177636589936
m15_shock_x_di_balance,m5_shock_x_ema20_50_gap_atr,0.91164845136595
m15_shock_x_di_balance,m15_shock_x_rsi14_centered,0.93744425650845
m15_shock_x_range20_signed_efficiency,m5_shock_x_ema20_50_gap_atr,0.9031153613624
