model_key,fold,status,scope,threshold_name,threshold,train_episodes,valid_episodes,threshold_signals,overlap_skips,entry_rejections,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,positive_segments,min_segment_trades
g5_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.083280297862615,2749,600,33,3,2,28,0.35714285714286,-0.20152167711912,-5.6426069593354,-2.0214285714285,-56.599999999999,0.34321675243737,5.7514607322851,2,26,0,3,25,-0.18700812197214,,-7.6673595459296,0,0
g5_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.072677739729748,2749,600,65,16,4,45,0.48888888888889,-0.072449477396568,-3.2602264828456,0.10444444444447,4.700000000001,0.73461992102155,5.1098356351141,2,43,4,5,36,-0.059861030980822,1,-7.9617572963975,0,0
g5_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.069705575070802,2749,600,162,49,6,107,0.45794392523364,-0.095889129246518,-10.260136829377,-1.1429906542055,-122.29999999998,0.65742907104757,12.579291990893,0,107,10,11,86,-0.08463681053743,1,-15.219939158483,0,0
g5_SHALLOW_TREE,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.069705575070802,2749,600,162,49,6,107,0.45794392523364,-0.095889129246518,-10.260136829377,-1.1429906542055,-122.29999999998,0.65742907104757,12.579291990893,0,107,10,11,86,-0.08463681053743,1,-15.219939158483,0,0
g5_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,3350,616,194,47,9,138,0.39130434782609,-0.1636486963624,-22.583520098011,-1.9347826086957,-267,0.52344897529508,22.583520098011,19,119,13,26,99,-0.14848338828436,,-27.523815283985,0,0
g5_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,3350,616,16,0,0,16,0.375,-0.26180707041147,-4.1889131265835,-3.9750000000001,-63.600000000002,0.40115998790705,4.5222464599173,0,16,2,5,9,-0.24705334595644,1,-6.9257385605781,0,0
g5_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,3350,616,16,0,0,16,0.375,-0.26180707041147,-4.1889131265835,-3.9750000000001,-63.600000000002,0.40115998790705,4.5222464599173,0,16,2,5,9,-0.24705334595644,1,-6.9257385605781,0,0
g5_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,3350,616,16,0,0,16,0.375,-0.26180707041147,-4.1889131265835,-3.9750000000001,-63.600000000002,0.40115998790705,4.5222464599173,0,16,2,5,9,-0.24705334595644,1,-6.9257385605781,0,0
g5_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.054576280747442,3350,616,16,0,0,16,0.375,-0.26180707041147,-4.1889131265835,-3.9750000000001,-63.600000000002,0.40115998790705,4.5222464599173,0,16,2,5,9,-0.24705334595644,1,-6.9257385605781,0,0
g5_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.054576280747442,3350,616,16,0,0,16,0.375,-0.26180707041147,-4.1889131265835,-3.9750000000001,-63.600000000002,0.40115998790705,4.5222464599173,0,16,2,5,9,-0.24705334595644,1,-6.9257385605781,0,0
g5_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.032070019214686,3350,616,83,10,8,65,0.4,-0.21781222950359,-14.157794917733,-2.7276923076924,-177.3,0.4237559934315,14.157794917733,20,45,5,15,45,-0.20099582583788,,-19.055258927482,0,0
g5_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.032070019214686,3350,616,83,10,8,65,0.4,-0.21781222950359,-14.157794917733,-2.7276923076924,-177.3,0.4237559934315,14.157794917733,20,45,5,15,45,-0.20099582583788,,-19.055258927482,0,0
g5_SHALLOW_TREE,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.078584930219145,3350,616,194,47,9,138,0.39130434782609,-0.1636486963624,-22.583520098011,-1.9347826086957,-267,0.52344897529508,22.583520098011,19,119,13,26,99,-0.14848338828436,,-27.523815283985,0,0
g5_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,1571,595,357,206,13,138,0.34057971014493,-0.23262157965102,-32.101777991841,-4.4688405797101,-616.69999999999,0.36382992547604,32.650089999067,59,79,6,30,102,-0.22249268210317,,-37.062372850899,0,0
g5_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,1571,595,109,23,7,79,0.35443037974684,-0.20276455512908,-16.018399855197,-3.8303797468357,-302.60000000002,0.42718271012925,16.5071708803,34,45,5,12,62,-0.19344342526963,,-20.979970294817,0,0
g5_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,1571,595,52,9,5,38,0.34210526315789,-0.22375355478245,-8.5026350817332,-2.9000000000003,-110.20000000001,0.41165856699559,8.7829118983422,16,22,3,8,27,-0.21473454413503,,-12.673884370078,0,0
g5_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,1571,595,22,3,3,16,0.4375,-0.1591747212249,-2.5467955395985,0.41249999999987,6.599999999998,0.61089106284725,3.3098837424867,5,11,3,5,8,-0.15019134256237,1,-6.3391657412796,0,0
g5_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,1571,595,3,0,1,2,0.5,-0.02074718045111,-0.041494360902221,-0.85,-1.7,0.67150297619066,0.12631578947365,0,2,0,0,2,-0.012774122807,,0,0,0
g5_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,1571,595,1,0,1,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.10230583445901,1571,595,21,3,3,15,0.46666666666667,-0.10176835128853,-1.526525269328,1.4466666666665,21.699999999998,0.72370228403242,2.2896134722162,5,10,3,4,8,-0.093086981616067,1,-5.318895471009,0,0
g5_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.077235470321641,1571,595,33,4,4,25,0.4,-0.20110990505673,-5.0277476264183,-1.2760000000001,-31.900000000002,0.49445582936019,5.3494515931745,7,18,3,7,15,-0.19154729918484,,-9.1989969147629,0,0
g5_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.046905534984735,1571,595,54,10,5,39,0.30769230769231,-0.25642473499125,-10.000564664659,-3.7282051282055,-145.40000000001,0.37486700704235,10.280841481268,17,22,3,9,27,-0.24732123973428,,-14.171813953003,0,0
g5_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,0.012724429799632,1571,595,90,18,6,66,0.34848484848485,-0.22398425721111,-14.782960975933,-4.159090909091,-274.50000000001,0.38541204586089,15.271732001036,30,36,3,12,51,-0.21457319215768,,-19.159660750224,0,0
g5_ELASTICNET_LOGISTIC,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.0015628911710128,1571,595,111,23,7,81,0.34567901234568,-0.21193984346584,-17.167127320733,-4.0901234567904,-331.30000000002,0.41032711058329,17.655898345836,36,45,5,12,64,-0.2026088464577,,-22.128697760353,0,0
g5_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2165,583,292,106,65,121,0.3801652892562,-0.11000723350715,-13.310875254365,-1.6297520661157,-197.2,0.64687950298786,13.310875254365,36,85,12,18,91,-0.095084467484802,,-18.252583269755,0,0
g5_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2165,583,102,11,39,52,0.42307692307692,-0.10137399203725,-5.2714475859371,-1.6499999999999,-85.799999999997,0.7080335706959,7.2249194235226,8,44,8,10,34,-0.087631457894192,1,-10.210762234189,0,0
g5_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2165,583,36,1,22,13,0.38461538461538,-0.10153783648909,-1.3199918743582,-3.1846153846156,-41.400000000003,0.6805375782835,3.5526510219419,2,11,2,2,9,-0.087951005772231,1,-4.1319159457495,0,0
g5_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2165,583,22,0,15,7,0.71428571428571,0.1542530600398,1.0797714202786,1.7857142857139,12.499999999997,1.8649913837614,1.1010638297873,1,6,1,1,5,0.16672288142914,0.48693654635051,-1.2483030935906,1,0
g5_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2165,583,6,0,5,1,1,0.090909090909091,0.090909090909091,1.999999999999,1.999999999999,inf,0,1,0,0,0,1,0.1,1,0,1,0
g5_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2165,583,2,0,2,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.075423886452301,2165,583,29,1,18,10,0.4,-0.092766287840193,-0.92766287840193,-1.9500000000002,-19.500000000002,0.66444792829855,2.1853220259857,2,8,1,2,7,-0.0794936839765,0.59870568005128,-2.6974227706889,0,0
g5_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.05325187106707,2165,583,36,1,22,13,0.38461538461538,-0.10153783648909,-1.3199918743582,-3.1846153846156,-41.400000000003,0.6805375782835,3.5526510219419,2,11,2,2,9,-0.087951005772231,1,-4.1319159457495,0,0
g5_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.025249160730418,2165,583,63,3,27,33,0.39393939393939,-0.15934296065599,-5.2583177016475,-1.9909090909092,-65.700000000003,0.57759928036399,6.5155696364375,3,30,5,8,20,-0.14556791132664,,-10.183805534257,0,0
g5_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.0037248809693002,2165,583,105,12,40,53,0.41509433962264,-0.098446159136966,-5.2176464342592,-1.6471698113207,-87.299999999997,0.71311205982355,7.3569948952207,8,45,8,10,35,-0.084550090737925,1,-10.156961082511,0,0
g5_ELASTICNET_LOGISTIC,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.017397589320206,2165,583,116,15,44,57,0.3859649122807,-0.13611494410182,-7.7585518138037,-2.1122807017543,-120.4,0.6059598947464,9.5962454710685,9,48,6,10,41,-0.12233446099265,1,-12.69126988403,0,0
g5_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2749,600,252,123,5,124,0.41129032258065,-0.14762039388629,-18.3049288419,-2.0145161290322,-249.79999999999,0.51805342949852,18.815575333548,46,78,7,18,99,-0.13395491374136,,-23.258396841085,0,0
g5_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2749,600,51,17,2,32,0.34375,-0.19225344759719,-6.15211032311,-3.9249999999999,-125.6,0.50073376483294,6.665041926288,9,23,5,8,19,-0.18027688568966,1,-11.091629613703,0,0
g5_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2749,600,21,5,2,14,0.28571428571429,-0.37554458284244,-5.2576241597942,-7.4714285714285,-104.6,0.26916570410314,5.4913903935602,3,11,1,5,8,-0.364320906202,,-7.1030939673932,0,0
g5_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2749,600,12,4,2,6,0.5,-0.15933656199235,-0.9560193719541,-3.1,-18.6,0.66248098857401,1.7004149646627,1,5,1,2,3,-0.14695522545167,1,-1.1320754716982,1,0
g5_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2749,600,5,2,1,2,1,0.86400874680481,1.7280174936096,15.550000000001,31.100000000001,inf,0,0,2,1,0,1,0.8755274261605,1,0,2,0
g5_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2749,600,3,1,1,1,1,0.99272727272727,0.99272727272727,27.300000000001,27.300000000001,inf,0,0,1,1,0,0,1,1,0,1,0
g5_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.064179167785648,2749,600,18,4,2,12,0.33333333333333,-0.3397170459959,-4.0766045519507,-5.7666666666666,-69.199999999999,0.32203296657341,4.3103707857167,3,9,1,4,7,-0.32783408555808,,-5.9220743595498,0,0
g5_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.044093971941617,2749,600,25,6,2,17,0.41176470588235,-0.18782236193344,-3.1929801528685,-3.7176470588235,-63.199999999999,0.55616085689821,3.6516509923384,3,14,3,5,9,-0.17673220524047,,-7.0493494614892,0,0
g5_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.016759059845367,2749,600,37,9,2,26,0.38461538461538,-0.1523681581224,-3.9615721111823,-2.9846153846151,-77.599999999993,0.57708593313069,4.4990201336136,7,19,4,6,16,-0.14069286166873,1,-8.4592989361152,0,0
g5_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.012404781309821,2749,600,68,22,3,43,0.44186046511628,-0.13234953061033,-5.6910298162441,-2.6883720930233,-115.6,0.62566086388832,7.2514298340044,14,29,6,8,29,-0.12070592823265,1,-10.637395708998,0,0
g5_ELASTICNET_LOGISTIC,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.026855782485107,2749,600,86,31,3,52,0.51923076923077,-0.07848083476804,-4.0810034079381,-1.3769230769231,-71.600000000003,0.73363712729716,4.8512047093246,16,36,7,8,37,-0.066344762643846,,-9.0314073422242,0,0
g5_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,3350,616,185,61,0,124,0.41129032258065,-0.13894221290901,-17.228834400718,-1.5322580645161,-190,0.55764455783445,19.94462175302,45,79,8,18,98,-0.12308447362318,1,-22.150305740391,0,0
g5_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,3350,616,36,6,1,29,0.41379310344828,-0.071931931515201,-2.0860260139408,-0.83448275862066,-24.199999999999,0.73437846372478,3.7674239401127,7,22,3,3,23,-0.057097719925724,0.51165124451791,-6.037896010993,0,0
g5_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,3350,616,14,1,0,13,0.61538461538462,0.15970515864442,2.0761670623775,2.2999999999998,29.899999999997,1.8120492941551,2.1528218757374,2,11,3,2,8,0.17556007830838,0.31034920221218,-1.8757029346747,1,0
g5_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,3350,616,3,0,0,3,1,0.52357765188297,1.5707329556489,5.8333333333337,17.500000000001,inf,0,1,2,1,0,2,0.539474535689,0.62507008482073,0,1,0
g5_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,3350,616,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.058199555502354,3350,616,11,1,0,10,0.7,0.30410468580584,3.0410468580584,3.8099999999999,38.099999999999,3.4112790672386,1.1287254901953,1,9,3,1,6,0.3192649681604,0.37851772984914,-0.9108231389937,1,0
g5_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.032253789174984,3350,616,20,1,1,18,0.5,0.056657407732368,1.0198333391826,0.95,17.1,1.2590268413846,3.2305065672835,4,14,3,2,13,0.072151181969833,0.33428319564836,-2.9320366578695,1,0
g5_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.0045734590610778,3350,616,35,5,1,29,0.44827586206897,-0.042380375697157,-1.2290308952176,-0.37241379310345,-10.8,0.8311173963051,3.7674239401127,7,22,3,3,23,-0.027531899708483,0.45754391659257,-5.1809008922697,0,0
g5_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.026411781494611,3350,616,55,8,1,46,0.45652173913043,-0.084834680792703,-3.9023953164643,-1.0739130434782,-49.399999999998,0.69281076427353,7.2303839683677,14,32,3,6,37,-0.069886215362761,0.93503446817395,-8.3234337389941,0,0
g5_ELASTICNET_LOGISTIC,4,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.03997827574228,3350,616,85,15,0,70,0.42857142857143,-0.11661882851605,-8.1633179961233,-1.3471428571429,-94.3,0.62597560626398,12.606530661411,23,47,5,11,54,-0.10136047167407,0.645225007624,-13.078135961771,0,0
g5_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,1571,595,400,248,11,141,0.36879432624113,-0.15798377770145,-22.275712655905,-2.9801418439717,-420.20000000001,0.52689576013509,23.626794139014,62,79,11,20,110,-0.14781429006548,,-27.241150080952,0,0
g5_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,1571,595,85,27,2,56,0.44642857142857,-0.092587842208544,-5.1849191636784,-1.6464285714286,-92.200000000002,0.68178853254946,5.9933223678011,18,38,5,7,44,-0.083023846780429,1,-10.142361869984,0,0
g5_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,1571,595,26,3,1,22,0.68181818181818,0.0025617817171942,0.056359197778273,1.2454545454545,27.4,1.0095175695397,2.5392674844998,3,19,2,4,16,0.011367146621727,1,-3.807697853817,1,0
g5_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,1571,595,8,0,0,8,0.625,-0.068669141511024,-0.54935313208819,-2.0249999999995,-16.199999999996,0.80339917223757,1.7661665676379,0,8,1,2,5,-0.05689463119025,1,-2.7942564552781,0,0
g5_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,1571,595,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,1571,595,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.06273555983031,1571,595,19,1,1,17,0.70588235294118,0.070630041642634,1.2007107079248,2.1705882352941,36.899999999999,1.3095767312185,1.2728958085747,1,16,2,2,13,0.079733855856294,0.98114264848268,-2.6633463436705,1,0
g5_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.049359568231134,1571,595,27,3,1,23,0.65217391304348,-0.035855057211975,-0.82466631587543,-0.29130434782622,-6.700000000003,0.87232311989538,2.5392674844998,4,19,2,4,17,-0.027303702117261,1,-4.6887233674707,0,0
g5_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,0.023457459964387,1571,595,62,15,2,45,0.44444444444444,-0.1135201006,-5.108404527,-1.7844444444446,-80.300000000007,0.61723734457364,6.049672384898,13,32,4,6,35,-0.10430601907629,,-9.8068263500459,0,0
g5_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.0020788921893433,1571,595,91,29,2,60,0.45,-0.096626619307265,-5.7975971584359,-2.0883333333334,-125.3,0.68194037477196,6.6665841484147,18,42,5,8,47,-0.087309644513967,1,-10.755039864741,0,0
g5_LIGHTGBM,1,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.014409881793133,1571,595,118,43,3,72,0.44444444444444,-0.070813019982836,-5.0985374387642,-1.6680555555557,-120.10000000001,0.74273956331459,6.2675954899808,19,53,7,7,58,-0.061563703284694,1,-10.059379113658,0,0
g5_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2165,583,178,70,10,98,0.27551020408163,-0.30943191797511,-30.324327961561,-5.3642857142857,-525.7,0.26294949504202,31.725567589151,48,50,3,23,72,-0.2966926525294,,-35.006702272776,0,0
g5_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2165,583,15,3,0,12,0.41666666666667,-0.23921277396488,-2.8705532875786,-3.3583333333333,-40.3,0.33300858776227,3.1061335200142,0,12,0,3,9,-0.22741119628983,1,-4.3037335037763,0,0
g5_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2165,583,5,1,0,4,0.25,-0.39982142749568,-1.5992857099827,-8.524999999999,-34.099999999996,0.069347679718733,1.7184566944392,0,4,0,1,3,-0.38995286841325,1,0,0,0
g5_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2165,583,1,0,0,1,0,-0.64974619289296,-0.64974619289296,-12.8,-12.8,0,0.64974619289296,0,1,0,0,1,-0.639593908629,,0,0,0
g5_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2165,583,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2165,583,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.031617098101923,2165,583,9,1,0,8,0.625,-0.071899550359497,-0.57519640287598,-1.3875,-11.1,0.66528315509068,1.7184566944392,0,8,0,1,7,-0.06251737307125,1,-1.7184566944392,0,0
g5_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,0.014218378457898,2165,583,13,2,0,11,0.45454545454545,-0.18560083058263,-2.0416091364089,-2.8,-30.8,0.41245096342966,2.2771893688445,0,11,0,2,9,-0.17458823185955,1,-3.4747893526066,0,0
g5_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_500_per_month,-0.0083375067114987,2165,583,18,3,0,15,0.4,-0.21893590825942,-3.2840386238912,-3.2466666666667,-48.7,0.30464702662574,3.5196188563269,0,15,0,3,12,-0.20729009187067,1,-4.717218840089,0,0
g5_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_800_per_month,-0.032705162960923,2165,583,32,6,0,26,0.19230769230769,-0.40977567526621,-10.654167556922,-6.9653846153848,-181.10000000001,0.098301790026219,11.020021215458,3,23,0,8,18,-0.39761622786615,,-11.815668966706,0,0
g5_LIGHTGBM,2,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_1000_per_month,-0.041292675309331,2165,583,38,8,0,30,0.23333333333333,-0.41640460375107,-12.492138112532,-6.9600000000003,-208.80000000001,0.10607432734854,12.857991771069,4,26,0,9,21,-0.40429681781937,,-13.81685271362,0,0
g5_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_-0.1,-0.1,2749,600,204,75,5,124,0.44354838709677,-0.11453083090087,-14.201823031708,-1.5854838709678,-196.6,0.62653575455953,15.837696966258,30,94,9,18,97,-0.10237228045898,,-19.148969544773,0,0
g5_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0,0,2749,600,19,3,1,15,0.46666666666667,-0.056564002904467,-0.848460043567,1.06,15.9,0.8463607054468,3.4999267399281,0,15,4,3,8,-0.045884930408533,1,-5.2537072295654,1,0
g5_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.05,0.05,2749,600,8,0,1,7,0.42857142857143,-0.22745076219663,-1.5921553353764,-2.7428571428571,-19.2,0.5404041343639,2.334771369132,0,7,1,3,3,-0.21777116120671,,-2.2490196078434,1,0
g5_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.1,0.1,2749,600,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.2,0.2,2749,600,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,absolute_0.3,0.3,2749,600,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0
g5_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_200_per_month,0.0043157822621108,2749,600,16,2,1,13,0.38461538461538,-0.10935329157634,-1.4215927904924,0.46923076923069,6.099999999999,0.7425777264007,3.4999267399281,0,13,4,3,6,-0.098816032072077,1,-5.5224156426544,1,0
g5_LIGHTGBM,3,EXECUTED,PURGED_FORWARD_DIAGNOSTIC,train_fraction_300_per_month,-0.0096388131384567,2749,600,25,5,1,19,0.47368421052632,-0.037335106521638,-0.70936702391113,1.2736842105264,24.200000000001,0.89428540653155,4.5210535004914,0,19,5,4,10,-0.026290660992421,0.77253327327893,-5.6631813290647,1,0
