event_id,market_cluster_id,response_episode_id,symbol,direction,partition,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_msc,initial_shock_size,local_sigma_response,reference_mid,validation_status
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741026937500_107,81,30,USDJPY,LONG,DISCOVERY,0.03,0.086,26590,116420,1741026992515.0,0.0085,1.3931434e-05,150.231,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741026969750_109,82,30,USDJPY,SHORT,DISCOVERY,0.0875,0.0115,100661,38274,1741026970651.0,0.0005,2.5677544e-05,150.228,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741026969500_108,82,30,USDJPY,SHORT,DISCOVERY,0.087,0.012,100911,38524,1741026970651.0,0.001,1.3963876e-05,150.2275,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741027268250_110,83,31,USDJPY,SHORT,DISCOVERY,0.0345,0.005,9981,117427,,0.046,1.3952497e-05,150.0865,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741027268500_111,83,31,USDJPY,SHORT,DISCOVERY,0.0325,0.007,9731,117177,,0.008,1.3954059e-05,150.0845,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741027268750_112,83,31,USDJPY,SHORT,DISCOVERY,0.0325,0.007,9481,116927,,0.008,2.5599209e-05,150.0845,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741027269000_113,83,31,USDJPY,SHORT,DISCOVERY,0.0345,0.005,9231,116677,,0.046,4.2143304e-05,150.0865,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741027269250_114,83,31,USDJPY,SHORT,DISCOVERY,0.0355,0.004,8981,116427,,0.005,4.2149455e-05,150.0875,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741027487000_115,84,32,USDJPY,LONG,DISCOVERY,0.022,0.0155,51945,13150,1741027497129.0,0.0085,1.4071827e-05,150.1115,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741027544250_116,85,32,USDJPY,SHORT,DISCOVERY,0.006,0.021,65548,100129,1741027544552.0,0.0015,1.4126049e-05,150.1145,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741028146500_117,86,33,USDJPY,LONG,DISCOVERY,0.0425,0.0155,43527,120992,1741028146894.0,0.0005,1.4055451e-05,150.22,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741028186750_118,87,33,USDJPY,LONG,DISCOVERY,0.002,0.088,3277,118767,1741028196305.0,0.01,1.3947754e-05,150.2605,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741028910500_119,88,34,USDJPY,SHORT,DISCOVERY,0.0575,0.0005,88656,515,,0.001,1.4064383e-05,150.219,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741028910750_120,88,34,USDJPY,SHORT,DISCOVERY,0.058,0.0,88406,0,,0.0005,2.5781942e-05,150.2195,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741029007250_121,89,34,USDJPY,LONG,DISCOVERY,0.023,0.004,57471,5613,,0.0055,1.4057572e-05,150.1915,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741029007500_122,89,34,USDJPY,LONG,DISCOVERY,0.0225,0.0045,57221,5363,,0.0265,4.290489e-05,150.192,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741029007750_123,89,34,USDJPY,LONG,DISCOVERY,0.022,0.005,56971,5113,,0.017,4.290489e-05,150.1925,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741030028500_124,90,35,USDJPY,SHORT,DISCOVERY,0.0,0.0525,0,110966,1741030029484.0,0.003,1.3739575e-05,150.166,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741031040250_125,91,36,USDJPY,SHORT,DISCOVERY,0.053,0.0,68417,0,,0.0085,1.4102966e-05,150.28,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741031040500_126,91,36,USDJPY,SHORT,DISCOVERY,0.053,0.0,68167,0,,0.0085,2.5822037e-05,150.28,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741031236000_127,92,37,USDJPY,SHORT,DISCOVERY,0.034,0.074,15326,113934,1741031344629.0,0.0595,4.3028525e-05,150.1785,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741031237000_131,92,37,USDJPY,SHORT,DISCOVERY,0.047,0.061,14326,112934,1741031289889.0,0.007,4.3028525e-05,150.1915,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741031236750_130,92,37,USDJPY,SHORT,DISCOVERY,0.044,0.064,14576,113184,1741031237115.0,0.002,2.6089521e-05,150.1885,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741031236500_129,92,37,USDJPY,SHORT,DISCOVERY,0.0345,0.0735,14826,113434,1741031289889.0,0.0195,2.6089521e-05,150.179,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741031236250_128,92,37,USDJPY,SHORT,DISCOVERY,0.034,0.074,15076,113684,1741031289889.0,0.02,1.423269e-05,150.1785,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741031646250_132,93,38,USDJPY,SHORT,DISCOVERY,0.0175,0.037,7256,115219,1741031656191.0,0.012,1.429808e-05,150.1475,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741031646500_133,93,38,USDJPY,SHORT,DISCOVERY,0.0175,0.037,7006,114969,1741031646742.0,0.003,1.4300067e-05,150.1475,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741031646750_134,93,38,USDJPY,SHORT,DISCOVERY,0.0195,0.035,6756,114719,1741031664152.0,0.023,4.3165549e-05,150.1495,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741031657000_138,94,38,USDJPY,LONG,DISCOVERY,0.0235,0.0075,104469,84175,,0.0095,4.3626159e-05,150.161,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741031656250_135,94,38,USDJPY,LONG,DISCOVERY,0.0255,0.0055,105219,84925,,0.0075,1.43278e-05,150.159,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741031656500_136,94,38,USDJPY,LONG,DISCOVERY,0.025,0.006,104969,84675,,0.008,2.635416e-05,150.1595,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741031656750_137,94,38,USDJPY,LONG,DISCOVERY,0.0235,0.0075,104719,84425,,0.0285,4.3621519e-05,150.161,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039054000_139,95,39,USDJPY,LONG,DISCOVERY,0.0535,0.007,108154,59946,1741039062074.0,0.003,1.4749274e-05,150.192,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039108500_140,96,39,USDJPY,SHORT,DISCOVERY,0.0055,0.0795,5446,87551,1741039123652.0,0.0075,1.4657272e-05,150.1905,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039151250_141,97,39,USDJPY,LONG,DISCOVERY,0.0335,0.044,44801,80192,1741039152459.0,0.01,1.4673633e-05,150.2365,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039197750_142,98,39,USDJPY,SHORT,DISCOVERY,0.087,0.011,116866,1176,1741039198193.0,0.0055,1.4670812e-05,150.2485,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039202750_143,99,39,USDJPY,SHORT,DISCOVERY,0.0695,0.0085,111866,1058,1741039203808.0,0.0075,1.471059e-05,150.231,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039203000_144,99,39,USDJPY,SHORT,DISCOVERY,0.0765,0.0015,111616,808,1741039203559.0,0.0145,1.4707607e-05,150.238,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039204750_145,99,39,USDJPY,SHORT,DISCOVERY,0.064,0.0125,109866,51153,1741039205224.0,0.0015,1.4732285e-05,150.2255,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039307250_146,100,39,USDJPY,LONG,DISCOVERY,0.009,0.034,19731,91372,1741039307733.0,0.005,1.4654202e-05,150.1875,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039313500_147,101,39,USDJPY,SHORT,DISCOVERY,0.011,0.032,85122,13481,1741039320919.0,0.0065,1.4651408e-05,150.1645,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039370000_148,102,39,USDJPY,LONG,DISCOVERY,0.002,0.1385,847,113293,1741039372059.0,0.0025,1.4613324e-05,150.1905,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039382250_149,103,39,USDJPY,SHORT,DISCOVERY,0.1155,0.025,101043,62828,1741039386914.0,0.0035,1.4603411e-05,150.1675,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039429000_150,104,39,USDJPY,LONG,DISCOVERY,0.0125,0.4545,16078,106561,1741039446191.0,0.0035,1.4574847e-05,150.18,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039449000_151,105,39,USDJPY,SHORT,DISCOVERY,0.387,0.0415,86561,16588,1741039452185.0,0.033,1.4582889e-05,150.1125,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039449250_152,105,39,USDJPY,SHORT,DISCOVERY,0.387,0.0415,86311,16338,1741039452185.0,0.033,1.4586086e-05,150.1125,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039449750_153,105,39,USDJPY,SHORT,DISCOVERY,0.3805,0.048,85811,15838,1741039451296.0,0.03,1.4594549e-05,150.106,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039450000_154,105,39,USDJPY,SHORT,DISCOVERY,0.3965,0.032,85561,15588,1741039450638.0,0.0095,1.4594436e-05,150.122,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039450250_155,105,39,USDJPY,SHORT,DISCOVERY,0.386,0.0425,85311,15338,1741039450638.0,0.0025,1.4593154e-05,150.1115,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039451750_156,106,39,USDJPY,LONG,DISCOVERY,0.017,0.4385,13838,120476,1741039458892.0,0.0135,1.4661648e-05,150.137,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039452000_157,106,39,USDJPY,LONG,DISCOVERY,0.0085,0.447,13588,120226,1741039452401.0,0.003,1.4707958e-05,150.1455,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039462750_158,107,39,USDJPY,LONG,DISCOVERY,0.015,0.475,2838,110931,1741039463382.0,0.006,1.4837619e-05,150.139,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039476250_159,108,39,USDJPY,SHORT,DISCOVERY,0.437,0.0,97431,0,,0.02,1.4847751e-05,150.101,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039476500_160,108,39,USDJPY,SHORT,DISCOVERY,0.4285,0.0055,97181,3882,,0.0065,1.4847751e-05,150.0925,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039477500_161,108,39,USDJPY,SHORT,DISCOVERY,0.4145,0.0195,96181,2882,1741039480160.0,0.012,1.4865866e-05,150.0785,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039477750_162,108,39,USDJPY,SHORT,DISCOVERY,0.4025,0.0315,95931,2632,1741039479216.0,0.0085,1.4869887e-05,150.0665,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039478500_163,109,39,USDJPY,SHORT,DISCOVERY,0.4105,0.0235,95181,1882,1741039478969.0,0.008,1.4892553e-05,150.0745,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039479750_164,109,39,USDJPY,LONG,DISCOVERY,0.009,0.425,632,93931,1741039481277.0,0.001,1.495207e-05,150.089,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039482250_165,110,39,USDJPY,SHORT,DISCOVERY,0.397,0.024,91431,10912,1741039492917.0,0.0205,1.4985029e-05,150.061,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039482500_166,110,39,USDJPY,SHORT,DISCOVERY,0.397,0.024,91181,10662,1741039492258.0,0.015,1.4983993e-05,150.061,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039492000_167,111,39,USDJPY,LONG,DISCOVERY,0.0095,0.4115,1162,81681,1741039496883.0,0.0075,1.5065885e-05,150.0755,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039504750_168,112,39,USDJPY,SHORT,DISCOVERY,0.373,0.008,68931,1017,,0.016,1.509467e-05,150.037,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039505000_169,112,39,USDJPY,SHORT,DISCOVERY,0.3805,0.0005,68681,767,1741039505320.0,0.0305,1.509488e-05,150.0445,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039505500_170,112,39,USDJPY,LONG,DISCOVERY,0.0,0.381,0,68181,1741039507452.0,0.008,1.5099338e-05,150.045,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741039505750_171,112,39,USDJPY,LONG,DISCOVERY,0.0,0.381,0,67931,1741039507452.0,0.008,2.8005032e-05,150.045,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039509000_172,113,39,USDJPY,SHORT,DISCOVERY,0.3535,0.0,64681,0,,0.001,1.5182108e-05,150.0175,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039512250_173,114,39,USDJPY,SHORT,DISCOVERY,0.303,0.002,61431,2697,,0.016,1.5221312e-05,149.967,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039512500_174,114,39,USDJPY,SHORT,DISCOVERY,0.2905,0.0145,61181,2447,,0.02,1.5221714e-05,149.9545,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741039512750_175,114,39,USDJPY,SHORT,DISCOVERY,0.2895,0.0155,60931,2197,,0.021,2.8306817e-05,149.9535,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039513000_176,114,39,USDJPY,SHORT,DISCOVERY,0.2895,0.0155,60681,1947,1741039514676.0,0.0135,1.522034e-05,149.9535,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039513250_177,114,39,USDJPY,SHORT,DISCOVERY,0.301,0.004,60431,1697,1741039513556.0,0.0105,1.5219785e-05,149.965,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039519500_178,115,39,USDJPY,SHORT,DISCOVERY,0.2695,0.005,54181,1007,,0.03,1.5383418e-05,149.9335,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039519750_179,115,39,USDJPY,SHORT,DISCOVERY,0.267,0.0075,53931,757,1741039520068.0,0.0135,1.5388816e-05,149.931,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741039520000_180,115,39,USDJPY,SHORT,DISCOVERY,0.2685,0.006,53681,507,1741039520297.0,0.015,2.866214e-05,149.9325,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039522500_181,116,39,USDJPY,SHORT,DISCOVERY,0.221,0.0,51181,0,,0.03,1.5508955e-05,149.885,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039522750_182,116,39,USDJPY,SHORT,DISCOVERY,0.193,0.019,50931,5648,,0.042,1.5507636e-05,149.857,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039523000_183,116,39,USDJPY,SHORT,DISCOVERY,0.2055,0.0065,50681,5398,,0.0295,1.5507932e-05,149.8695,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039523250_184,116,39,USDJPY,SHORT,DISCOVERY,0.201,0.011,50431,5148,,0.012,1.550813e-05,149.865,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039523500_185,116,39,USDJPY,SHORT,DISCOVERY,0.199,0.013,50181,4898,1741039523856.0,0.006,1.5508526e-05,149.863,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039525500_186,117,39,USDJPY,SHORT,DISCOVERY,0.1725,0.0395,48181,2898,1741039526056.0,0.0,1.5744005e-05,149.8365,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039528250_187,118,39,USDJPY,LONG,DISCOVERY,0.006,0.212,119685,45431,1741039530678.0,0.0335,1.5756374e-05,149.876,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039528500_188,118,39,USDJPY,LONG,DISCOVERY,0.0205,0.1975,119435,45181,1741039528816.0,0.014,1.5762667e-05,149.8615,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741039528750_189,118,39,USDJPY,LONG,DISCOVERY,0.02,0.2,120323,44931,1741039529054.0,0.0115,2.9391174e-05,149.864,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039531000_190,119,39,USDJPY,SHORT,DISCOVERY,0.135,0.085,42681,118073,1741039647693.0,0.0645,1.5875015e-05,149.799,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039531250_191,119,39,USDJPY,SHORT,DISCOVERY,0.1075,0.1125,42431,117823,1741039538020.0,0.034,1.5881549e-05,149.7715,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741039531500_192,119,39,USDJPY,SHORT,DISCOVERY,0.116,0.104,42181,117573,1741039538020.0,0.0255,2.9611499e-05,149.78,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741039531750_193,119,39,USDJPY,SHORT,DISCOVERY,0.1275,0.0925,41931,117323,1741039538258.0,0.0185,2.9616044e-05,149.7915,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039532000_194,119,39,USDJPY,SHORT,DISCOVERY,0.128,0.092,41681,117073,1741039532333.0,0.0205,1.5879354e-05,149.792,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039532500_195,119,39,USDJPY,LONG,DISCOVERY,0.1165,0.1035,116573,41181,1741039532780.0,0.024,1.5879012e-05,149.7675,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741039533500_197,120,39,USDJPY,SHORT,DISCOVERY,0.081,0.139,40181,115573,1741039537303.0,0.0225,3.0217206e-05,149.745,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039533250_196,120,39,USDJPY,SHORT,DISCOVERY,0.1075,0.1125,40431,115823,1741039537303.0,0.004,1.605694e-05,149.7715,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039534250_198,120,39,USDJPY,SHORT,DISCOVERY,0.078,0.142,39431,114823,1741039537030.0,0.003,1.6358243e-05,149.742,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039534500_199,120,39,USDJPY,SHORT,DISCOVERY,0.074,0.146,39181,114573,1741039535089.0,0.002,1.6357518e-05,149.738,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039537750_200,121,39,USDJPY,LONG,DISCOVERY,0.0845,0.1355,111323,35931,1741039552649.0,0.034,1.6489073e-05,149.7995,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741039538000_201,121,39,USDJPY,LONG,DISCOVERY,0.0785,0.1415,111073,35681,1741039552649.0,0.04,3.1003555e-05,149.8055,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741039538250_202,121,39,USDJPY,LONG,DISCOVERY,0.0725,0.1475,110823,35431,1741039538927.0,0.019,3.1006872e-05,149.8115,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039546250_203,122,39,USDJPY,LONG,DISCOVERY,0.055,0.165,102823,27431,1741039552119.0,0.033,1.6985927e-05,149.829,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039546500_204,122,39,USDJPY,LONG,DISCOVERY,0.084,0.136,102573,27181,1741039546739.0,0.0255,1.6984521e-05,149.8,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741039546750_205,122,39,USDJPY,LONG,DISCOVERY,0.0645,0.1555,102323,26931,1741039547190.0,0.006,3.1983675e-05,149.8195,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039549250_206,123,39,USDJPY,SHORT,DISCOVERY,0.155,0.065,24431,99823,1741039549786.0,0.002,1.7137523e-05,149.819,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741039549500_207,123,39,USDJPY,SHORT,DISCOVERY,0.162,0.058,24181,99573,1741039549998.0,0.005,3.2297434e-05,149.826,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039553000_209,124,39,USDJPY,SHORT,DISCOVERY,0.109,0.111,20681,96073,1741039553372.0,0.0025,1.7217399e-05,149.773,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039552750_208,124,39,USDJPY,SHORT,DISCOVERY,0.108,0.112,20931,96323,1741039559747.0,0.0225,1.72142e-05,149.772,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741039553250_210,124,39,USDJPY,SHORT,DISCOVERY,0.115,0.105,20431,95823,1741039553608.0,0.0035,3.2467935e-05,149.779,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039560250_211,125,39,USDJPY,LONG,DISCOVERY,0.0795,0.1405,88823,13431,1741039564711.0,0.0025,1.7405364e-05,149.8045,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741039560500_212,125,39,USDJPY,LONG,DISCOVERY,0.079,0.141,88573,13181,1741039564711.0,0.003,3.2802709e-05,149.805,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039565000_213,126,39,USDJPY,SHORT,DISCOVERY,0.124,0.096,8681,84073,1741039607933.0,0.0155,1.7450174e-05,149.788,VALID
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741039565250_214,126,39,USDJPY,SHORT,DISCOVERY,0.124,0.096,8431,83823,1741039597207.0,0.0015,1.745608e-05,149.788,VALID
