event_id,market_cluster_id,response_episode_id,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_msc,partition
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741890465250_12659,5265,1395,0.0003,2e-05,85416,1941,1741890466681.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741890634000_12660,5266,1396,0.0175,0.0335,13259,69731,1741890667250.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741890634250_12661,5266,1396,0.0165,0.0345,13009,69481,1741890667250.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741890937250_12662,5267,1397,0.0395,0.0065,59363,3021,1741890937513.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741890967500_12666,5268,1397,0.027,0.023,29113,109861,1741890973566.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741890967250_12665,5268,1397,0.0255,0.0245,29363,110111,1741890967717.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741890967000_12664,5268,1397,0.0135,0.0365,29613,110361,1741890967473.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741890967250_12667,5268,1397,0.000485,5e-06,51648,1404,1741890968654.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741890966750_12663,5268,1397,5e-06,0.000135,480,2889,1741890967230.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741891141250_12668,5269,1398,6.5e-05,0.00025,15284,113098,1741891149971.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741891146500_12669,5270,1398,0.000265,0.00034,25243,120893,1741891146917.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741891343750_12670,5271,1399,0.00063,1.5e-05,92189,1425,1741891344650.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741891358500_12671,5272,1399,0.00029,0.00019,3611,29478,1741891360079.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741891362250_12674,5273,1399,2.5e-05,0.000425,372,25728,1741891364066.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741891362250_12677,5273,1399,0.1065,0.0365,90358,9730,1741891363638.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741891362000_12672,5273,1399,7e-05,0.00073,33829,25978,1741891365053.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741891362500_12679,5273,1399,0.0,0.00045,0,25478,1741891362848.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741891362500_12681,5273,1399,0.101,0.042,90108,9480,1741891363638.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741891362250_12676,5273,1399,0.0002,0.0006,33579,25728,1741891364404.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741891362750_12685,5273,1399,0.11,0.033,89858,9230,1741891363314.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741891362750_12684,5273,1399,1e-05,0.0004,564,25228,1741891363314.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741891363000_12690,5273,1399,0.115,0.028,89608,8980,1741891363638.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741891362250_12675,5273,1399,0.000175,0.00049,81858,13294,1741891364425.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891363000_12691,5273,1399,0.0,0.00041,0,24978,1741891364066.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891363250_12692,5273,1399,0.0,0.00041,0,24728,1741891363621.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741891362500_12680,5273,1399,0.00011,0.00069,33329,25478,1741891363934.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741891362750_12686,5273,1399,0.00018,0.00062,33079,25228,1741891363262.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891363000_12688,5273,1399,0.00012,0.00068,32829,24978,1741891364404.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741891362250_12673,5273,1399,0.00014,0.00072,33666,25887,1741891364545.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741891362500_12678,5273,1399,0.0001,0.00076,33416,25637,1741891363934.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741891362750_12683,5273,1399,0.00014,0.00072,33166,25387,1741891363934.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741891362500_12682,5273,1399,0.00015,0.000515,81608,13044,1741891363613.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741891362750_12687,5273,1399,0.00021,0.000455,81358,12794,1741891363314.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891363250_12689,5273,1399,0.00012,0.00068,32579,24728,1741891363934.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1741891363000_12693,5273,1399,0.00019,0.000475,81108,12544,1741891364425.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891363000_12694,5273,1399,0.00013,0.00073,32916,25137,1741891364545.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891363250_12695,5273,1399,0.00013,0.00073,32666,24887,1741891363934.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741891364250_12696,5274,1399,0.000115,0.00055,11294,79858,1741891384222.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741891364500_12702,5274,1399,0.00017,0.000495,11044,79608,1741891370796.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741891364250_12697,5274,1399,0.00018,0.00016,23728,79733,1741891395469.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741891364500_12704,5274,1399,9e-05,0.00025,23478,79483,1741891395469.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741891364750_12705,5274,1399,9e-05,0.00025,23228,79233,1741891394479.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741891364500_12698,5274,1399,0.00028,0.00058,23637,31416,1741891392477.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741891364750_12699,5274,1399,0.00031,0.00055,23387,31166,1741891384301.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741891364750_12703,5274,1399,0.00017,0.000495,10794,79358,1741891370796.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891365250_12711,5274,1399,0.0002,0.0006,22728,30579,1741891393988.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741891364750_12701,5274,1399,0.00034,0.00046,23228,31079,1741891392719.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741891364500_12700,5274,1399,0.00034,0.00046,23478,31329,1741891393988.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741891365000_12706,5274,1399,0.00016,0.00064,22978,30829,1741891366101.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1741891365000_12707,5274,1399,2e-05,0.000645,10544,79108,1741891384222.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891365500_12715,5274,1399,0.00019,0.00061,22478,30329,1741891392719.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891365000_12708,5274,1399,9e-05,0.00077,23137,30916,1741891394717.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741891365000_12709,5274,1399,0.00013,0.00021,22978,78983,1741891366690.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891365250_12712,5274,1399,0.00012,0.00074,22887,30666,1741891392477.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891365250_12710,5274,1399,0.00013,0.00021,22728,78733,1741891395469.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891365750_12716,5274,1399,0.00015,0.00019,22228,78233,1741891366690.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891365500_12713,5274,1399,0.0001,0.00024,22478,78483,1741891394479.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741891365750_12714,5274,1399,0.0001,0.00076,22387,30166,1741891366205.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741891385250_12719,5275,1399,0.0004,0.00046,10666,2887,1741891385737.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741891384750_12717,5275,1399,0.00055,0.00031,11166,3387,1741891388137.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741891385000_12718,5275,1399,0.00056,0.0003,10916,3137,1741891385737.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741891389750_12720,5276,1399,3e-05,0.000685,2213,110512,1741891390360.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741891395750_12721,5277,1399,0.0,0.00054,0,38123,1741891396562.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741891444500_12723,5278,1399,0.0285,0.043,111473,68925,1741891445500.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741891444750_12727,5278,1399,0.032,0.0395,111223,68675,1741891445500.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741891445000_12729,5278,1399,0.035,0.0365,110973,68425,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741891445250_12730,5278,1399,0.0665,0.005,110723,68175,1741891445720.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891445000_12728,5278,1399,0.0,0.000205,0,116682,1741891445226.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741891444750_12725,5278,1399,0.0,0.000205,0,116932,1741891445226.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741891444500_12724,5278,1399,0.0,0.00024,0,117182,1741891445019.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741891444250_12722,5278,1399,0.0,0.000255,0,117432,1741891445226.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741891445750_12731,5278,1399,0.018,0.0535,67675,110223,1741891448934.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741891446000_12732,5278,1399,0.0,0.00042,0,106921,1741891446612.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741891444750_12726,5278,1399,0.00041,0.0002,108171,637,1741891445387.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741891446000_12733,5278,1399,0.0185,0.053,67425,109973,1741891446423.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741891446250_12734,5278,1399,0.03,0.0415,67175,109723,1741891448934.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741891449250_12735,5279,1399,0.0375,0.034,106723,64175,1741891449894.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741891449500_12736,5279,1399,0.0385,0.033,106473,63925,1741891450135.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1741891562000_12739,5280,1399,7.5e-05,0.000525,22967,119263,1741891612913.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741891562000_12738,5280,1399,8.5e-05,0.00024,47862,116887,1741891562280.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741891561750_12737,5280,1399,6.5e-05,0.00026,48112,117137,1741891562074.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741891571750_12740,5281,1399,0.00018,0.00057,116104,51968,1741891578057.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741891597500_12741,5282,1399,0.00043,0.000115,83763,12204,1741891597815.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1741891613500_12742,5283,1399,0.000375,0.000115,67763,8163,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741891843000_12743,5284,1400,6e-05,0.000305,1356,20325,1741891853137.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741892158000_12744,5285,1401,0.00027,7e-05,39618,22719,1741892176679.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w1000_1741892279750_12745,5286,1402,0.00047,0.0,12846,0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741892357000_12746,5287,1402,7.5e-05,0.000245,27624,60686,1741892357744.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741892404750_12747,5288,1402,0.00014,0.00015,12936,119148,1741892405392.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741892566000_12748,5289,1403,0.000265,0.00012,37498,102626,1741892661543.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741892943250_12749,5290,1404,0.005,0.0435,51736,120304,1741892943468.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741892969750_12750,5291,1404,2e-05,0.00031,1038,101229,1741892971023.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741893710250_12751,5292,1405,0.0515,0.035,113386,37873,1741893710750.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741893886500_12752,5293,1406,0.0001,0.00044,5675,84157,1741893921761.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1741893886750_12753,5293,1406,8e-05,0.00046,5425,83907,1741893921761.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741894934250_12754,5294,1407,0.00018,5e-05,118836,12824,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741895260750_12755,5295,1408,0.000375,0.000115,57192,910,1741895261660.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741895821250_12756,5296,1409,0.034,0.0105,15498,108594,1741895917424.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741895874250_12757,5297,1409,1e-05,0.000245,78565,117391,1741895874895.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741896004000_12758,5298,1410,0.0115,0.0155,54806,86307,1741896004863.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741896194500_12759,5299,1411,0.00026,0.0,59751,0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741896519000_12760,5300,1412,3.5e-05,6.5e-05,119497,100358,1741896520199.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1741896519250_12761,5300,1412,3e-05,7e-05,119247,100108,1741896520199.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741896647250_12762,5301,1413,0.0515,0.0095,111137,21535,1741896648584.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741896647500_12763,5301,1413,0.05,0.011,110887,21285,1741896648584.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741896808750_12764,5302,1414,0.00011,3e-05,105285,56199,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741896809000_12765,5302,1414,0.00012,2e-05,105035,55949,1741896864949.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741896954500_12766,5303,1415,0.00023,9e-05,51547,6142,1741896955304.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741897306750_12767,5304,1416,0.0425,0.0055,68107,8725,1741897306967.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741897354500_12768,5305,1416,0.00014,0.00028,22824,95385,1741897407518.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741897732500_12769,5306,1417,0.0,0.0415,0,70200,1741897737092.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741897732750_12770,5306,1417,0.0015,0.04,918,69950,1741897733121.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741897802500_12771,5307,1417,0.000395,7.5e-05,118229,23398,1741897802989.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741898070750_12772,5308,1418,0.036,0.0,39364,0,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741898171000_12773,5309,1418,0.00013,0.00014,83953,70720,1741898172910.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741898245250_12774,5310,1418,0.00027,5e-06,119549,7077,1741898245737.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741898245500_12775,5310,1418,0.007,0.0525,31849,119378,1741898245946.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741898245750_12776,5310,1418,0.0135,0.046,31599,119128,1741898246194.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741898431500_12777,5311,1419,0.0335,0.006,18906,75511,1741898499966.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741898431750_12778,5311,1419,0.033,0.0065,18656,75261,1741898499966.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741898432250_12780,5311,1419,0.0335,0.006,18156,74761,1741898499966.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741898432000_12779,5311,1419,0.033,0.0065,18406,75011,1741898432348.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741898466500_12781,5312,1419,0.0175,0.024,40511,119659,1741898466862.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741898617750_12782,5313,1420,0.0265,0.0265,30754,118132,1741898676769.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741898833750_12783,5314,1421,0.00022,1.5e-05,40731,17348,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1741898834000_12784,5314,1421,0.000215,2e-05,40481,17098,,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741898874750_12785,5315,1421,0.0,0.000225,1172,62742,1741898875192.0,DISCOVERY
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741898887750_12786,5316,1421,0.017,0.017,111924,27378,1741898889738.0,DISCOVERY
