session,min_window_range_pips,max_ema13_distance_pips,min_upper_wick_share,max_lower_wick_share,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
all,26.0,15.0,0.5,0.05,87,0.3337996083290036,0.1649425287356342,0.6206896551724138,28,0.35187851813064536,-0.11964285714286697,0.5357142857142857,0.13051505302868668
london,15.0,12.0,0.5,0.15,69,0.2584068034641492,0.31859903381642374,0.6811594202898551,26,0.34107679693905435,-0.15341880341880837,0.5,0.13042067693214357
london_ny,18.0,8.0,0.45,0.15,84,0.3148155377708374,0.19166666666667057,0.6309523809523809,39,0.4931506849315069,-0.10854700854701739,0.46153846153846156,0.13015175224280898
all,18.0,8.0,0.4,0.15,163,0.6108920554362678,0.17290388548057428,0.6441717791411042,64,0.80927291886196,-0.22456597222222877,0.421875,0.1301005896404207
all,18.0,10.0,0.35,0.1,158,0.5921530353308608,0.16230661040787647,0.6329113924050633,55,0.6913709571821396,-0.20989898989899422,0.41818181818181815,0.12990113513163504
ny,18.0,18.0,0.35,0.15,124,0.476732078494193,-0.0013440860215074837,0.5483870967741935,46,0.5813586097946287,-0.08997584541063197,0.4782608695652174,0.12983390985498416
all,15.0,10.0,0.35,0.1,158,0.5921530353308608,0.16230661040787647,0.6329113924050633,56,0.7039413382218149,-0.2089285714285767,0.4107142857142857,0.12959107019656968
ny,18.0,10.0,0.35,0.15,77,0.2960352422907489,0.08917748917749044,0.5974025974025974,33,0.4172813487881981,-0.05808080808081702,0.48484848484848486,0.12926116101225857
london_ny,15.0,10.0,0.45,0.05,48,0.18416530114703647,0.19560185185185397,0.625,15,0.19246190858059342,-0.0696296296296422,0.5333333333333333,0.12920343059977243
london_ny,18.0,10.0,0.45,0.05,48,0.18416530114703647,0.19560185185185397,0.625,15,0.19246190858059342,-0.0696296296296422,0.5333333333333333,0.12920343059977243
london_ny,22.0,10.0,0.45,0.05,48,0.18416530114703647,0.19560185185185397,0.625,15,0.19246190858059342,-0.0696296296296422,0.5333333333333333,0.12920343059977243
london_ny,26.0,10.0,0.45,0.05,48,0.18416530114703647,0.19560185185185397,0.625,15,0.19246190858059342,-0.0696296296296422,0.5333333333333333,0.12920343059977243
all,26.0,18.0,0.35,0.15,324,1.2142885028303727,0.05975651577503287,0.5709876543209876,115,1.3254892544122943,-0.24487922705314186,0.41739130434782606,0.1291864635658502
ny,15.0,12.0,0.45,0.05,31,0.1191877928631503,0.13673835125448403,0.5806451612903226,15,0.1923590702644937,-0.01000000000000938,0.5333333333333333,0.1290508202213721
ny,18.0,12.0,0.45,0.05,31,0.1191877928631503,0.13673835125448403,0.5806451612903226,15,0.1923590702644937,-0.01000000000000938,0.5333333333333333,0.1290508202213721
ny,22.0,12.0,0.45,0.05,31,0.1191877928631503,0.13673835125448403,0.5806451612903226,15,0.1923590702644937,-0.01000000000000938,0.5333333333333333,0.1290508202213721
ny,26.0,12.0,0.45,0.05,31,0.1191877928631503,0.13673835125448403,0.5806451612903226,15,0.1923590702644937,-0.01000000000000938,0.5333333333333333,0.1290508202213721
all,15.0,15.0,0.5,0.05,87,0.3337996083290036,0.1649425287356342,0.6206896551724138,29,0.3623112961998959,-0.11915708812261394,0.5172413793103449,0.12888635844740648
all,18.0,15.0,0.5,0.05,87,0.3337996083290036,0.1649425287356342,0.6206896551724138,29,0.3623112961998959,-0.11915708812261394,0.5172413793103449,0.12888635844740648
ny,15.0,8.0,0.5,0.1,30,0.11534302535143579,0.05981481481482366,0.5666666666666667,22,0.28832764505119457,0.024242424242416162,0.5454545454545454,0.12881944682112706
ny,18.0,8.0,0.5,0.1,30,0.11534302535143579,0.05981481481482366,0.5666666666666667,22,0.28832764505119457,0.024242424242416162,0.5454545454545454,0.12881944682112706
ny,22.0,8.0,0.5,0.1,30,0.11534302535143579,0.05981481481482366,0.5666666666666667,22,0.28832764505119457,0.024242424242416162,0.5454545454545454,0.12881944682112706
ny,26.0,8.0,0.5,0.1,30,0.11534302535143579,0.05981481481482366,0.5666666666666667,22,0.28832764505119457,0.024242424242416162,0.5454545454545454,0.12881944682112706
all,22.0,12.0,0.45,0.05,82,0.314615722792854,0.29139566395664235,0.6951219512195121,25,0.31417724833093336,-0.1686666666666791,0.48,0.12797068001848516
all,26.0,12.0,0.45,0.05,82,0.314615722792854,0.29139566395664235,0.6951219512195121,25,0.31417724833093336,-0.1686666666666791,0.48,0.12797068001848516
ny,15.0,12.0,0.35,0.05,42,0.1614802354920101,0.06190476190476657,0.5476190476190477,17,0.21800694629975953,0.006209150326794751,0.5294117647058824,0.1277932459779536
ny,18.0,12.0,0.35,0.05,42,0.1614802354920101,0.06190476190476657,0.5476190476190477,17,0.21800694629975953,0.006209150326794751,0.5294117647058824,0.1277932459779536
ny,22.0,12.0,0.35,0.05,42,0.1614802354920101,0.06190476190476657,0.5476190476190477,17,0.21800694629975953,0.006209150326794751,0.5294117647058824,0.1277932459779536
ny,26.0,12.0,0.35,0.05,42,0.1614802354920101,0.06190476190476657,0.5476190476190477,17,0.21800694629975953,0.006209150326794751,0.5294117647058824,0.1277932459779536
london,18.0,12.0,0.5,0.15,68,0.254850673433535,0.3098856209150313,0.6764705882352942,26,0.34107679693905435,-0.15341880341880837,0.5,0.1277323267430142
london,22.0,12.0,0.5,0.15,68,0.254850673433535,0.3098856209150313,0.6764705882352942,26,0.34107679693905435,-0.15341880341880837,0.5,0.1277323267430142
london_ny,26.0,8.0,0.45,0.1,66,0.24735506539137223,0.13611111111111332,0.6060606060606061,27,0.34141201264488935,-0.06131687242799396,0.48148148148148145,0.1275518211590783
all,15.0,8.0,0.5,0.15,120,0.4494031364593899,0.23041666666666802,0.6666666666666666,53,0.6704440637765187,-0.18962264150943853,0.4339622641509434,0.12736333169439193
all,15.0,12.0,0.45,0.05,82,0.314615722792854,0.29139566395664235,0.6951219512195121,26,0.3248308172826653,-0.1662393162393272,0.46153846153846156,0.1273045287570238
all,18.0,12.0,0.45,0.05,82,0.314615722792854,0.29139566395664235,0.6951219512195121,26,0.3248308172826653,-0.1662393162393272,0.46153846153846156,0.1273045287570238
ny,15.0,8.0,0.4,0.15,59,0.22617098590424473,0.10903954802260277,0.6101694915254238,27,0.34141201264488935,-0.04156378600824448,0.48148148148148145,0.1269950258060788
london,15.0,15.0,0.5,0.15,81,0.30334711711008816,0.17366255144032747,0.6172839506172839,29,0.3804318119704837,-0.11417624521073236,0.5172413793103449,0.12661095882715223
all,22.0,8.0,0.5,0.15,119,0.4459886785086863,0.22469654528478192,0.6638655462184874,51,0.6451442877849519,-0.19193899782135496,0.45098039215686275,0.12605581226569457
all,18.0,18.0,0.35,0.15,331,1.2405231309779425,0.062101376300770776,0.5740181268882175,118,1.3600672349621803,-0.2411958568738245,0.4152542372881356,0.1260038435445691
ny,22.0,8.0,0.4,0.1,44,0.16916299559471365,0.03813131313131684,0.5681818181818182,23,0.29083245521601686,0.008695652173903784,0.5217391304347826,0.12595490917603197
ny,26.0,8.0,0.4,0.1,44,0.16916299559471365,0.03813131313131684,0.5681818181818182,23,0.29083245521601686,0.008695652173903784,0.5217391304347826,0.12595490917603197
all,18.0,8.0,0.5,0.15,119,0.4459886785086863,0.22469654528478192,0.6638655462184874,52,0.6577941757807353,-0.19027777777778138,0.4423076923076923,0.12593609130038563
all,15.0,18.0,0.35,0.15,333,1.2469477708000156,0.06720053386719925,0.5765765765765766,119,1.3715932284788088,-0.24047619047619243,0.4117647058823529,0.12584156631621427
london_ny,26.0,8.0,0.4,0.1,77,0.2885809096232676,0.0933621933621936,0.5974025974025974,29,0.3667017913593256,-0.06379310344828558,0.4827586206896552,0.12582771598445913
london_ny,15.0,8.0,0.4,0.15,101,0.3782033779303351,0.15638063806380834,0.6237623762376238,44,0.5563751317175976,-0.12954545454546498,0.45454545454545453,0.12526401291979608
ny,15.0,8.0,0.45,0.1,37,0.14225070084100921,0.06171171171171896,0.5675675675675675,23,0.29083245521601686,0.008695652173903784,0.5217391304347826,0.12525781741065897
ny,18.0,8.0,0.45,0.1,37,0.14225070084100921,0.06171171171171896,0.5675675675675675,23,0.29083245521601686,0.008695652173903784,0.5217391304347826,0.12525781741065897
all,22.0,12.0,0.5,0.05,72,0.2762479517205547,0.28765432098765725,0.6944444444444444,23,0.2890430684644587,-0.1654589371980796,0.5217391304347826,0.12522006806820707
all,26.0,12.0,0.5,0.05,72,0.2762479517205547,0.28765432098765725,0.6944444444444444,23,0.2890430684644587,-0.1654589371980796,0.5217391304347826,0.12522006806820707
all,26.0,10.0,0.35,0.1,153,0.5734140152254538,0.16695715323166366,0.6339869281045751,52,0.6536598140631138,-0.21623931623932136,0.4230769230769231,0.12477358009664995
ny,22.0,10.0,0.35,0.1,57,0.21914297156587903,0.06471734892787678,0.5789473684210527,26,0.32876712328767127,-0.025213675213679735,0.5,0.12437327867364792
ny,26.0,10.0,0.35,0.1,57,0.21914297156587903,0.06471734892787678,0.5789473684210527,26,0.32876712328767127,-0.025213675213679735,0.5,0.12437327867364792
all,15.0,12.0,0.5,0.05,72,0.2762479517205547,0.28765432098765725,0.6944444444444444,24,0.29984383133784487,-0.16296296296297338,0.5,0.1241693434305266
all,18.0,12.0,0.5,0.05,72,0.2762479517205547,0.28765432098765725,0.6944444444444444,24,0.29984383133784487,-0.16296296296297338,0.5,0.1241693434305266
london,18.0,15.0,0.5,0.15,80,0.2998243216865118,0.16444444444444267,0.6125,29,0.3804318119704837,-0.11417624521073236,0.5172413793103449,0.1238235808123958
london,22.0,15.0,0.5,0.15,80,0.2998243216865118,0.16444444444444267,0.6125,29,0.3804318119704837,-0.11417624521073236,0.5172413793103449,0.1238235808123958
ny,22.0,8.0,0.4,0.15,56,0.21529835802963554,0.10188492063492473,0.6071428571428571,27,0.34141201264488935,-0.04156378600824448,0.48148148148148145,0.12323824303449304
ny,26.0,8.0,0.4,0.15,56,0.21529835802963554,0.10188492063492473,0.6071428571428571,27,0.34141201264488935,-0.04156378600824448,0.48148148148148145,0.12323824303449304
london_ny,26.0,8.0,0.5,0.1,59,0.22112043724380245,0.1098870056497199,0.5932203389830508,26,0.34075085324232085,-0.05085470085471034,0.5,0.12297789014323737
london_ny,22.0,8.0,0.4,0.15,98,0.3672847940659769,0.15374149659864147,0.6224489795918368,44,0.5563751317175976,-0.12954545454546498,0.45454545454545453,0.12248679802160173
all,26.0,8.0,0.4,0.15,156,0.584657427288698,0.17300569800569957,0.6410256410256411,61,0.7713382507903056,-0.23069216757742075,0.4262295081967213,0.12239538251999435
london,15.0,15.0,0.45,0.15,91,0.340797378481704,0.23302808302808142,0.6483516483516484,33,0.4329051653457229,-0.16313131313131937,0.48484848484848486,0.12225843229529429
london_ny,15.0,18.0,0.5,0.07,83,0.3184524999000839,0.06720214190093869,0.5662650602409639,28,0.353870458135861,-0.07440476190477045,0.5,0.12196203851510602
london_ny,18.0,18.0,0.5,0.07,83,0.3184524999000839,0.06720214190093869,0.5662650602409639,28,0.353870458135861,-0.07440476190477045,0.5,0.12196203851510602
london_ny,22.0,18.0,0.5,0.07,83,0.3184524999000839,0.06720214190093869,0.5662650602409639,28,0.353870458135861,-0.07440476190477045,0.5,0.12196203851510602
london,15.0,10.0,0.45,0.15,65,0.24342669891550286,0.3876923076923077,0.7076923076923077,25,0.32890228861175824,-0.19577777777778294,0.48,0.12150841670617518
ny,15.0,8.0,0.4,0.1,45,0.17300760913095714,0.012962962962966586,0.5555555555555556,23,0.29083245521601686,0.008695652173903784,0.5217391304347826,0.1210588487182975
ny,18.0,8.0,0.4,0.1,45,0.17300760913095714,0.012962962962966586,0.5555555555555556,23,0.29083245521601686,0.008695652173903784,0.5217391304347826,0.1210588487182975
london_ny,15.0,12.0,0.45,0.05,55,0.21102274089764597,0.23414141414141457,0.6363636363636364,17,0.21800694629975953,-0.10490196078432597,0.47058823529411764,0.12070395400245901
london_ny,18.0,12.0,0.45,0.05,55,0.21102274089764597,0.23414141414141457,0.6363636363636364,17,0.21800694629975953,-0.10490196078432597,0.47058823529411764,0.12070395400245901
london_ny,22.0,12.0,0.45,0.05,55,0.21102274089764597,0.23414141414141457,0.6363636363636364,17,0.21800694629975953,-0.10490196078432597,0.47058823529411764,0.12070395400245901
london_ny,26.0,12.0,0.45,0.05,55,0.21102274089764597,0.23414141414141457,0.6363636363636364,17,0.21800694629975953,-0.10490196078432597,0.47058823529411764,0.12070395400245901
ny,15.0,10.0,0.35,0.1,58,0.22298758510212252,0.04473180076628505,0.5689655172413793,26,0.32876712328767127,-0.025213675213679735,0.5,0.12064599918959462
ny,18.0,10.0,0.35,0.1,58,0.22298758510212252,0.04473180076628505,0.5689655172413793,26,0.32876712328767127,-0.025213675213679735,0.5,0.12064599918959462
london_ny,18.0,8.0,0.4,0.15,99,0.37103259808705835,0.14113355780022646,0.6161616161616161,44,0.5563751317175976,-0.12954545454546498,0.45454545454545453,0.12040040289462399
ny,15.0,15.0,0.35,0.05,51,0.19608314309744082,-0.011982570806097752,0.5098039215686274,20,0.25647876035265826,0.006666666666671673,0.55,0.12031031053670224
ny,18.0,15.0,0.35,0.05,51,0.19608314309744082,-0.011982570806097752,0.5098039215686274,20,0.25647876035265826,0.006666666666671673,0.55,0.12031031053670224
ny,22.0,15.0,0.35,0.05,51,0.19608314309744082,-0.011982570806097752,0.5098039215686274,20,0.25647876035265826,0.006666666666671673,0.55,0.12031031053670224
ny,26.0,15.0,0.35,0.05,51,0.19608314309744082,-0.011982570806097752,0.5098039215686274,20,0.25647876035265826,0.006666666666671673,0.55,0.12031031053670224
london_ny,26.0,8.0,0.35,0.1,86,0.3223111458130002,0.0892118863049108,0.5930232558139535,34,0.42739295534895905,-0.08611111111111656,0.47058823529411764,0.12026459274368917
london,18.0,15.0,0.45,0.15,90,0.33730236189732576,0.2254938271604922,0.6444444444444445,33,0.4329051653457229,-0.16313131313131937,0.48484848484848486,0.11985721760954061
london,22.0,15.0,0.45,0.15,90,0.33730236189732576,0.2254938271604922,0.6444444444444445,33,0.4329051653457229,-0.16313131313131937,0.48484848484848486,0.11985721760954061
london_ny,26.0,8.0,0.45,0.15,83,0.311067733749756,0.2071619812583707,0.6385542168674698,38,0.48050579557428874,-0.13479532163743596,0.4473684210526316,0.11965260121341582
london_ny,15.0,8.0,0.35,0.15,119,0.44560596013574133,0.13478057889822848,0.6050420168067226,50,0.6285190519837633,-0.15777777777778507,0.44,0.11932940864712684
ny,18.0,8.0,0.4,0.15,57,0.21914297156587903,0.08089668615984809,0.5964912280701754,27,0.34141201264488935,-0.04156378600824448,0.48148148148148145,0.11927693739309234
london,18.0,10.0,0.45,0.15,64,0.23985945734920944,0.37951388888888893,0.703125,25,0.32890228861175824,-0.19577777777778294,0.48,0.11893091924761735
london,22.0,10.0,0.45,0.15,64,0.23985945734920944,0.37951388888888893,0.703125,25,0.32890228861175824,-0.19577777777778294,0.48,0.11893091924761735
ny,15.0,8.0,0.35,0.05,30,0.11534302535143579,-0.07851851851850494,0.5,15,0.19246190858059342,0.05629629629629467,0.6,0.11769823469991877
ny,18.0,8.0,0.35,0.05,30,0.11534302535143579,-0.07851851851850494,0.5,15,0.19246190858059342,0.05629629629629467,0.6,0.11769823469991877
ny,22.0,8.0,0.35,0.05,30,0.11534302535143579,-0.07851851851850494,0.5,15,0.19246190858059342,0.05629629629629467,0.6,0.11769823469991877
ny,26.0,8.0,0.35,0.05,30,0.11534302535143579,-0.07851851851850494,0.5,15,0.19246190858059342,0.05629629629629467,0.6,0.11769823469991877
london,15.0,12.0,0.4,0.15,90,0.3370129110270313,0.29870370370370336,0.6777777777777778,34,0.44602350368953264,-0.2009803921568692,0.47058823529411764,0.11764985889385646
london,15.0,10.0,0.4,0.15,76,0.2845886804228264,0.3283625730994162,0.6842105263157895,29,0.38152665478963954,-0.19540229885057953,0.4827586206896552,0.11714560460644272
ny,15.0,8.0,0.4,0.05,27,0.1038087228162922,-0.059876543209864734,0.5185185185185185,13,0.16680032076984763,0.04529914529913605,0.6153846153846154,0.11663543877028418
ny,18.0,8.0,0.4,0.05,27,0.1038087228162922,-0.059876543209864734,0.5185185185185185,13,0.16680032076984763,0.04529914529913605,0.6153846153846154,0.11663543877028418
ny,22.0,8.0,0.4,0.05,27,0.1038087228162922,-0.059876543209864734,0.5185185185185185,13,0.16680032076984763,0.04529914529913605,0.6153846153846154,0.11663543877028418
ny,26.0,8.0,0.4,0.05,27,0.1038087228162922,-0.059876543209864734,0.5185185185185185,13,0.16680032076984763,0.04529914529913605,0.6153846153846154,0.11663543877028418
london_ny,22.0,8.0,0.35,0.15,116,0.4347452664454421,0.13199233716475353,0.603448275862069,50,0.6285190519837633,-0.15777777777778507,0.44,0.1165199345151393
london_ny,15.0,8.0,0.5,0.05,36,0.13812397586027736,0.11990740740741485,0.6111111111111112,14,0.19455703532136653,-0.05079365079366175,0.5714285714285714,0.11644754649480336
london_ny,18.0,8.0,0.5,0.05,36,0.13812397586027736,0.11990740740741485,0.6111111111111112,14,0.19455703532136653,-0.05079365079366175,0.5714285714285714,0.11644754649480336
london_ny,22.0,8.0,0.5,0.05,36,0.13812397586027736,0.11990740740741485,0.6111111111111112,14,0.19455703532136653,-0.05079365079366175,0.5714285714285714,0.11644754649480336
london_ny,26.0,8.0,0.5,0.05,36,0.13812397586027736,0.11990740740741485,0.6111111111111112,14,0.19455703532136653,-0.05079365079366175,0.5714285714285714,0.11644754649480336
london_ny,15.0,8.0,0.5,0.15,72,0.2696418818756339,0.15316358024691806,0.6111111111111112,36,0.45539596784820136,-0.10216049382716914,0.4722222222222222,0.11636664798006205
london_ny,18.0,8.0,0.35,0.15,117,0.43849307046652347,0.12150997150997407,0.5982905982905983,50,0.6285190519837633,-0.15777777777778507,0.44,0.11491513830982615
london,26.0,12.0,0.45,0.15,76,0.2848331056021862,0.3471491228070163,0.6973684210526315,28,0.36731347362667394,-0.2085317460317533,0.4642857142857143,0.11385415244875452
london_ny,18.0,8.0,0.5,0.15,71,0.2660940854967792,0.1424882629108027,0.6056338028169014,36,0.45539596784820136,-0.10216049382716914,0.4722222222222222,0.11324815982235759
london_ny,22.0,8.0,0.5,0.15,71,0.2660940854967792,0.1424882629108027,0.6056338028169014,36,0.45539596784820136,-0.10216049382716914,0.4722222222222222,0.11324815982235759
london,18.0,12.0,0.4,0.15,88,0.32980675385516295,0.2847853535353532,0.6704545454545454,34,0.44602350368953264,-0.2009803921568692,0.47058823529411764,0.11305879580965116
london,22.0,12.0,0.4,0.15,88,0.32980675385516295,0.2847853535353532,0.6704545454545454,34,0.44602350368953264,-0.2009803921568692,0.47058823529411764,0.11305879580965116
all,26.0,8.0,0.5,0.15,116,0.4347452664454421,0.22495210727969536,0.6637931034482759,50,0.6324943997891685,-0.21355555555555983,0.44,0.11302912991743938
london,18.0,10.0,0.4,0.15,74,0.2773374975600234,0.31261261261261364,0.6756756756756757,29,0.38152665478963954,-0.19540229885057953,0.4827586206896552,0.11211863340451592
london,22.0,10.0,0.4,0.15,74,0.2773374975600234,0.31261261261261364,0.6756756756756757,29,0.38152665478963954,-0.19540229885057953,0.4827586206896552,0.11211863340451592
london_ny,15.0,15.0,0.45,0.07,84,0.32228927700731386,0.12685185185185122,0.5833333333333334,29,0.3665086887835703,-0.11666666666667613,0.4482758620689655,0.11132247864539198
