detector,event_id,market_cluster_id,symbol,event_msc,control_id,control_msc,time_difference_ms,delta_abs_return_1s,delta_abs_return_3s,delta_realized_volatility_120s,delta_abs_return_10s,delta_abs_return_30s,delta_abs_return_120s,delta_mfe_120s,delta_mae_120s,delta_spread_change_120s,delta_tick_activity_120s,delta_quote_reversion_ratio
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741795243000_25022,11528,USDCHF,1741795243000,USDCHF_TAIL_V1_RAW_ctrl_h0_1741723117750_150958,1741723117750,72125250,2.8280056000000004e-05,0.00010750501,0.000192998411,7.9194564e-05,0.000118772056,7.884821699999999e-05,-8.5e-05,0.000215,0.0,72.0,2.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741795270750_25023,11529,USDJPY,1741795270750,USDJPY_TAIL_V1_RAW_ctrl_h0_1741723117750_623026,1741723117750,72153000,4.3549233e-05,4.3549245e-05,0.00021858081100000002,2.893522000000002e-06,4.6902322e-05,5.8774478000000004e-05,0.0020000000000000018,0.008,-0.002,89.0,-19.00116125385
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741795307250_25024,11530,USDCHF,1741795307250,USDCHF_TAIL_V1_RAW_ctrl_h0_1741723117750_150958,1741723117750,72189500,1.1300062e-05,3.9591118e-05,0.000151681028,5.0894030000000006e-05,0.00014706628200000002,7.881594399999998e-05,0.00011,7e-05,0.0,66.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741795351250_25025,11531,USDCAD,1741795351250,USDCAD_TAIL_V1_RAW_ctrl_h0_1741723195750_675863,1741723195750,72155500,3.471794e-06,5.2078361e-05,0.00018015177499999997,2.1248340000000007e-05,-8.594145700000001e-05,0.00013323663500000002,0.000665,-0.00011999999999999999,0.0,131.0,-22.997380161293
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741795359750_25030,11532,USDJPY,1741795359750,USDJPY_TAIL_V1_RAW_ctrl_h0_1741723117750_623026,1741723117750,72242000,-3.395188e-06,-3.395176e-06,0.00011649573400000004,6.6620008e-05,0.000100571127,-7.201280099999999e-05,-0.015000000000000003,0.0045000000000000005,0.003,41.0,-19.00116125385
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1741795414000_25031,11533,GBPUSD,1741795414000,GBPUSD_TAIL_V1_RAW_ctrl_h0_1741795292000_329860,1741795292000,122000,-3.8640915e-05,-3.0921444999999995e-05,-2.959922500000002e-05,7.7211123e-05,-6.955078000000001e-05,-0.00043256121900000003,-0.00023999999999999998,7e-05,0.0,13.0,0.52941176
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741795441250_25033,11534,USDCHF,1741795441250,USDCHF_TAIL_V1_RAW_ctrl_h0_1741723117750_150958,1741723117750,72323500,2.2605526e-05,3.9573708e-05,9.614292299999999e-05,6.2177986e-05,9.0430294e-05,-6.830624300000001e-05,1.9999999999999985e-05,0.000135,-2e-05,19.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741795472000_25034,11535,USDCHF,1741795472000,USDCHF_TAIL_V1_RAW_ctrl_h0_1741723117750_150958,1741723117750,72354250,-1.9035999999999457e-08,-5.675417e-06,3.695449500000001e-05,1.127504e-05,0.000180949535,-9.092837400000002e-05,-2.4999999999999998e-05,0.000115,-2e-05,17.0,0.3
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_EURUSD_TAIL_V1_RAW_stat_w250_1741795489250_25035,11536,EURUSD,1741795489250,EURUSD_TAIL_V1_RAW_ctrl_h0_1741795365000_277076,1741795365000,124250,-2.7565802e-05,6.891498e-05,-3.106667200000003e-05,0.000147012038,0.000119443028,0.000202089784,0.00018999999999999998,-0.00043999999999999996,0.0,0.0,-4.250253859609
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1741795502250_25036,11537,AUDUSD,1741795502250,AUDUSD_TAIL_V1_RAW_ctrl_h0_1741795357500_505805,1741795357500,144750,-1.5911897000000004e-05,-3.975330299999999e-05,-7.3292008e-05,-4.769841699999999e-05,6.3547526e-05,0.00015889225200000002,-4.999999999999986e-06,-0.000215,0.0,-43.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1741795516500_25037,11538,AUDUSD,1741795516500,AUDUSD_TAIL_V1_RAW_ctrl_h0_1741795357500_505805,1741795357500,159000,-3.9755766000000003e-05,-4.7704795e-05,-6.048804299999997e-05,1.5863261000000008e-05,-2.3865155999999996e-05,4.7636082e-05,-0.000125,-9.499999999999998e-05,0.0,-36.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741795522750_25038,11539,USDCHF,1741795522750,USDCHF_TAIL_V1_RAW_ctrl_h0_1741723117750_150958,1741723117750,72405000,6.2207485e-05,6.786460199999999e-05,0.00010997425700000002,-5.6941010000000005e-06,0.00011870643800000001,0.000350409783,2.4999999999999998e-05,0.000335,0.0,45.0,5.25
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741795562500_25039,11540,USDCAD,1741795562500,USDCAD_TAIL_V1_RAW_ctrl_h0_1741723195750_675863,1741723195750,72366750,6.942058e-06,2.4296993e-05,0.000160100365,6.2866779e-05,-2.3486142e-05,-8.8933385e-05,0.00029,-0.000205,-2e-05,143.0,-22.997380161293
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1741795579250_25040,11541,GBPUSD,1741795579250,GBPUSD_TAIL_V1_RAW_ctrl_h0_1741795292000_329860,1741795292000,287250,-5.4087017999999995e-05,-6.1813591e-05,-3.095735400000002e-05,3.8605708000000004e-05,-0.00010044907,-0.00047117415000000004,-0.00045,-3.0000000000000024e-05,0.0,9.0,0.36363636
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741795614750_25042,11542,USDCHF,1741795614750,USDCHF_TAIL_V1_RAW_ctrl_h0_1741723117750_150958,1741723117750,72497000,7.352847099999999e-05,2.2610966e-05,8.704064199999999e-05,7.3510746e-05,0.00037904016399999997,0.000254236689,0.00031999999999999997,-9.5e-05,3e-05,42.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1741795625000_25043,11543,AUDUSD,1741795625000,AUDUSD_TAIL_V1_RAW_ctrl_h0_1741795357500_505805,1741795357500,267500,-3.1808504e-05,5.558769900000001e-05,-8.381511800000001e-05,0.00011915001099999999,3.9701068000000004e-05,-7.968992000000003e-06,-0.000165,-0.00011999999999999999,1e-05,-26.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741795637500_25044,11544,USDCAD,1741795637500,USDCAD_TAIL_V1_RAW_ctrl_h0_1741723195750_675863,1741723195750,72441750,1.0412527e-05,0.0,0.00012108885599999998,-5.1669932999999995e-05,-4.7786977000000006e-05,-0.00013058725100000002,0.00033999999999999997,-0.00031,-4e-05,95.0,-22.997380161293
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741795664000_25045,11545,USDJPY,1741795664000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741795543500_678885,1741795543500,120500,1.0077017e-05,-5.0308366e-05,-9.296877999999962e-06,-1.3408655e-05,-0.000117378144,-0.00023487963,0.062000000000000006,-0.097,0.0,-40.0,-65.68804302642
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1741795739500_25046,11546,GBPUSD,1741795739500,GBPUSD_TAIL_V1_RAW_ctrl_h0_1741795292000_329860,1741795292000,447500,-7.742385999999997e-06,-6.181281499999999e-05,-3.8163293999999984e-05,3.8608094e-05,3.0852527000000004e-05,-0.00016998206200000002,-0.00047999999999999996,0.00028,0.0,12.0,3.90909091
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741795777000_25048,11547,USDCHF,1741795777000,USDCHF_TAIL_V1_RAW_ctrl_h0_1741723117750_150958,1741723117750,72659250,6.7899563e-05,6.7899563e-05,0.00013768012100000003,7.3542925e-05,0.00026024959199999996,0.000271241753,0.00028,-9.5e-05,-0.0,37.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741795808750_25050,11548,USDJPY,1741795808750,USDJPY_TAIL_V1_RAW_ctrl_h0_1741795543500_678885,1741795543500,265250,-3.3553949999999997e-06,-5.367556e-05,7.2087549e-05,-2.6836541999999998e-05,-3.356576699999999e-05,-0.000342348979,0.001,-0.0335,-0.004,-39.0,-62.62352689642
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1741795831500_25053,11549,AUDUSD,1741795831500,AUDUSD_TAIL_V1_RAW_ctrl_h0_1741795357500_505805,1741795357500,474000,-3.9762202e-05,-7.1540709e-05,-0.000113957037,7.889621000000004e-06,-5.7069999999994356e-08,1.5835302999999995e-05,-0.00011499999999999999,-0.00017999999999999998,2e-05,-22.0,0.64285714
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741795877500_25054,11550,USDCHF,1741795877500,USDCHF_TAIL_V1_RAW_ctrl_h0_1741723117750_150958,1741723117750,72759750,3.9585740000000006e-05,5.6558145999999996e-05,6.565586899999999e-05,-3.532100000000027e-08,5.6504204000000005e-05,0.000271255203,6.000000000000001e-05,0.00034,0.0,21.0,2.33333333
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741795909000_25060,11551,USDJPY,1741795909000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741795543500_678885,1741795543500,365500,1.3420882000000001e-05,-5.7026983e-05,-5.893199999995385e-08,3.690960400000001e-05,-6.6834489999999984e-06,-3.348637600000001e-05,-0.0024999999999999996,0.0020000000000000018,0.0,-36.0,-60.766990396420006
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741795955250_25062,11552,USDJPY,1741795955250,USDJPY_TAIL_V1_RAW_ctrl_h0_1741795543500_678885,1741795543500,411750,1.3428628e-05,3.694432499999999e-05,-2.826853099999996e-05,0.000211454853,0.000151139508,-0.000268346788,-0.0065,-0.03699999999999999,-0.004,-56.0,-62.967112796420004
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741795958250_25064,11553,USDCAD,1741795958250,USDCAD_TAIL_V1_RAW_ctrl_h0_1741795831250_725585,1741795831250,127000,-4.1669069000000006e-05,-2.7786060999999995e-05,4.966268199999997e-05,2.0811817e-05,6.5926264e-05,-0.000329730214,0.000285,-0.00042,-0.00013000000000000002,-21.0,-13.372702318079
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741796005500_25065,11554,USDCAD,1741796005500,USDCAD_TAIL_V1_RAW_ctrl_h0_1741795831250_725585,1741795831250,174250,-5.9019451e-05,-4.860696e-05,3.2465739999999965e-05,-1.0358000000000893e-08,-4.022999999999877e-09,-0.000190977045,0.000175,-0.00031000000000000005,-5e-05,-29.0,-13.372702318079
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w500_1741796033750_25066,11555,GBPUSD,1741796033750,GBPUSD_TAIL_V1_RAW_ctrl_h1_1741795910500_329981,1741795910500,123250,-3.0895069000000004e-05,-6.1787155e-05,-3.7338945000000006e-05,-5.4064581e-05,0.00011583921,6.183236599999995e-05,0.00046,-0.00047,0.0,3.0,-18.497500019204
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741796070250_25068,11556,USDJPY,1741796070250,USDJPY_TAIL_V1_RAW_ctrl_h0_1741795543500_678885,1741795543500,526750,6.7246089999999996e-06,-5.0303904e-05,4.4685760000000145e-06,1.6808035999999997e-05,-2.336992699999998e-05,-0.000580476062,0.036000000000000004,-0.049999999999999996,0.003,-21.0,-65.68804302642
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741796133750_25070,11557,USDJPY,1741796133750,USDJPY_TAIL_V1_RAW_ctrl_h1_1741795543750_678889,1741795543750,590000,-4.360655e-05,-3.6897279000000006e-05,8.139358400000002e-05,1.742699999999803e-08,0.00033917477,-8.366395499999997e-05,-0.0029999999999999996,-0.010999999999999996,0.001,-16.0,-61.688043026420004
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741796139750_25071,11558,USDCHF,1741796139750,USDCHF_TAIL_V1_RAW_ctrl_h0_1741723117750_150958,1741723117750,73022000,-1.577099999999975e-08,1.1303617000000001e-05,0.000177353018,9.0527725e-05,0.000232014305,3.9248469e-05,3.5e-05,0.00026999999999999995,1e-05,25.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741796152250_25072,11559,USDJPY,1741796152250,USDJPY_TAIL_V1_RAW_ctrl_h0_1741795543500_678885,1741795543500,608750,2.3504601e-05,7.389504499999999e-05,7.209751800000001e-05,0.00034917001,0.00011093002999999999,-0.000281689793,0.0625,-0.103,0.002,-6.0,-65.68804302642
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741796159000_25073,11560,USDCAD,1741796159000,USDCAD_TAIL_V1_RAW_ctrl_h0_1741795831250_725585,1741795831250,327750,5.1986845e-05,-4.1670993e-05,0.00014121940399999998,0.00010404244,7.6311129e-05,-0.00011817941600000001,0.000335,-0.00018500000000000005,-6e-05,46.0,-10.939368988079
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741796198500_25076,11561,USDJPY,1741796198500,USDJPY_TAIL_V1_RAW_ctrl_h0_1741795543500_678885,1741795543500,655000,9.955000000000144e-09,3.0258758999999997e-05,7.0448212e-05,2.0163148999999997e-05,-1.662385199999999e-05,-0.000426032142,0.013500000000000002,-0.052,-0.005,-3.0,-63.56683090642
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741796211750_25077,11562,USDJPY,1741796211750,USDJPY_TAIL_V1_RAW_ctrl_h0_1741795543500_678885,1741795543500,668250,1.0081986e-05,8.732852299999999e-05,5.6648506e-05,3.3597708999999996e-05,-4.3476200999999985e-05,-0.000379007625,0.044000000000000004,-0.08249999999999999,-0.001,7.0,-65.68804302642
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741796231000_25078,11563,USDCHF,1741796231000,USDCHF_TAIL_V1_RAW_ctrl_h0_1741723117750_150958,1741723117750,73113250,-1.4937999999999416e-08,-5.675417e-06,0.000194979676,1.6951912999999998e-05,0.00028857552599999997,-8.5244874e-05,0.000385,-2.0000000000000012e-05,-3e-05,33.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_EURUSD_TAIL_V1_RAW_stat_w250_1741796251750_25080,11564,EURUSD,1741796251750,EURUSD_TAIL_V1_RAW_ctrl_h0_1741796110000_278724,1741796110000,141750,9.188259000000001e-06,-4.5881352999999996e-05,-7.2981099999999775e-06,-0.00010092734899999999,-0.00020189085,5.5150539999999996e-05,0.00049,-0.00023999999999999998,0.0,8.0,-20.66920055049
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741796297500_25081,11565,USDJPY,1741796297500,USDJPY_TAIL_V1_RAW_ctrl_h0_1741795543500_678885,1741795543500,754000,4.3670646e-05,-4.3580862e-05,2.6658675999999997e-05,7.0551717e-05,-0.00021470657,-0.000449458326,0.049,-0.078,0.0,4.0,-65.68804302642
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1741796327750_25083,11566,GBPUSD,1741796327750,GBPUSD_TAIL_V1_RAW_ctrl_h0_1741796201000_330137,1741796201000,126750,7.727945e-06,3.8631905000000006e-05,-2.3882758999999975e-05,0.000139062717,0.00017768197099999998,0.00019303003600000003,2.999999999999997e-05,0.0,0.0,3.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741796394750_25084,11567,USDJPY,1741796394750,USDJPY_TAIL_V1_RAW_ctrl_h0_1741795543500_678885,1741795543500,851250,3.3788689999999993e-06,-5.3649926e-05,3.711597000000046e-06,3.403268000000001e-06,-7.362338699999998e-05,-0.0005501982889999999,0.0005000000000000004,-0.067,0.002,-34.0,-64.62352689642
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741796401000_25085,11568,USDCAD,1741796401000,USDCAD_TAIL_V1_RAW_ctrl_h0_1741795831250_725585,1741795831250,569750,-5.2079127e-05,-3.132900000000019e-08,6.724969399999998e-05,6.591302999999999e-05,0.000222033145,-9.382749199999998e-05,-6.500000000000001e-05,4.9999999999999914e-05,-9e-05,5.0,-10.614081628079
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741796412000_25086,11569,USDCAD,1741796412000,USDCAD_TAIL_V1_RAW_ctrl_h0_1741795831250_725585,1741795831250,580750,-5.9020678e-05,-5.554626e-05,4.1080457999999965e-05,3.8144035e-05,0.000117938914,-0.000336679468,8.5e-05,-0.00032500000000000004,-9e-05,0.0,-13.159936358079
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w500_1741796501250_25088,11570,USDJPY,1741796501250,USDJPY_TAIL_V1_RAW_ctrl_h1_1741795543750_678889,1741795543750,957500,-3.0163304999999997e-05,3.0294958999999995e-05,-8.337198099999998e-05,-2.3458914e-05,-0.000167676247,-0.00025451029399999996,0.054,-0.0935,0.002,-62.0,-65.68804302642
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741796526250_25091,11571,USDCAD,1741796526250,USDCAD_TAIL_V1_RAW_ctrl_h0_1741795831250_725585,1741795831250,695000,-5.9020389000000005e-05,-3.4732643999999994e-05,1.909471e-05,2.7737203e-05,7.6313439e-05,-0.000222195062,0.00024,-0.00037,-6e-05,-5.0,-13.372702318079
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741796551750_25092,11572,USDJPY,1741796551750,USDJPY_TAIL_V1_RAW_ctrl_h0_1741795543500_678885,1741795543500,1008250,-3.3383550000000003e-06,-5.7007144e-05,-7.7788452e-05,3.407331000000002e-06,-0.000197905433,-0.000603934483,0.022500000000000003,-0.095,-0.002,-76.0,-65.13965592642
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_EURUSD_TAIL_V1_RAW_stat_w250_1741796572000_25093,11573,EURUSD,1741796572000,EURUSD_TAIL_V1_RAW_ctrl_h0_1741796419750_278888,1741796419750,152250,-1.8363617999999997e-05,-3.6731954e-05,-6.076954499999998e-05,-2.7561647000000006e-05,-0.000119351166,-6.4270259e-05,-3.0000000000000024e-05,-1e-05,0.0,-9.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741796668000_25094,11574,USDJPY,1741796668000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741795543500_678885,1741795543500,1124500,-6.6982710000000006e-06,-9.970568000000002e-06,-4.655947099999996e-05,0.000127710967,-5.3444436000000005e-05,-0.000304967069,0.0705,-0.107,-0.001,-45.0,-65.68804302642
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_AUDUSD_TAIL_V1_RAW_stat_w250_1741796785000_25095,11575,AUDUSD,1741796785000,AUDUSD_TAIL_V1_RAW_ctrl_h0_1741796618250_507361,1741796618250,166750,-5.039999999986657e-10,-1.5875788000000002e-05,1.9234005000000006e-05,-2.2679999999973837e-09,-0.00015874049,0.00020642507000000004,0.0,0.000105,0.0,41.0,-1.3331296149139997
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741796873500_25096,11576,USDCHF,1741796873500,USDCHF_TAIL_V1_RAW_ctrl_h0_1741796605750_170129,1741796605750,267750,5.65337e-06,-7.621999999999908e-09,6.9424117e-05,-0.00013023298000000002,5.498364999999999e-06,-6.233812000000001e-05,-0.00014000000000000001,2.9999999999999997e-05,5e-05,10.0,-35.746020953332
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741796907750_25097,11577,USDCHF,1741796907750,USDCHF_TAIL_V1_RAW_ctrl_h0_1741796605750_170129,1741796605750,302000,5.655098000000001e-06,-5.663842000000001e-06,8.378375900000001e-05,-0.00013588622400000002,-0.00019252334200000002,-9.6265837e-05,4.999999999999986e-06,3.9999999999999996e-05,3.0000000000000004e-05,9.0,-36.246020953332
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCAD_TAIL_V1_RAW_stat_w250_1741796937750_25098,11578,USDCAD,1741796937750,USDCAD_TAIL_V1_RAW_ctrl_h0_1741796694750_725753,1741796694750,243000,9.371910099999999e-05,3.1244061e-05,0.000203581198,0.000170102092,9.0254237e-05,-0.000319211587,0.000245,-0.00014499999999999995,-6.000000000000001e-05,104.0,-57.011076768742
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741796945000_25101,11579,USDJPY,1741796945000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741796822500_679135,1741796822500,122500,5.7083493000000004e-05,7.0515011e-05,0.00018702807300000003,-2.3516032999999987e-05,-3.358820000000002e-05,0.000191417447,-0.038,0.0665,0.005,84.0,1.96666667
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w500_1741796965000_25102,11580,USDCHF,1741796965000,USDCHF_TAIL_V1_RAW_ctrl_h1_1741796605750_170130,1741796605750,359250,1.1313623e-05,3.3944136e-05,6.607793399999998e-05,-9.627677300000001e-05,-0.000226470234,-1.7076739000000012e-05,4.999999999999986e-06,9.999999999999999e-06,3.0000000000000004e-05,12.0,-36.649867103332
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741797000750_25103,11581,USDJPY,1741797000750,USDJPY_TAIL_V1_RAW_ctrl_h0_1741796822500_679135,1741796822500,178250,0.000178018065,0.000208253865,0.000184056202,-0.00012089738399999999,-5.0357707e-05,0.000114180801,0.0010000000000000009,0.051,0.004,118.0,0.66666667
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741797005250_25111,11582,USDJPY,1741797005250,USDJPY_TAIL_V1_RAW_ctrl_h0_1741796822500_679135,1741796822500,182750,-1.6792583e-05,-3.3569140000000033e-06,0.00014599908799999998,-7.723632899999999e-05,-7.722359500000001e-05,0.000265296287,0.019499999999999997,0.020999999999999998,0.007,114.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741797052250_25112,11583,USDCHF,1741797052250,USDCHF_TAIL_V1_RAW_ctrl_h0_1741796605750_170129,1741796605750,446500,-5.660895e-06,-5.663234e-06,6.561187599999998e-05,-0.000135883663,1.1163900999999993e-05,-0.000141526096,-0.0001,9.499999999999998e-05,3.0000000000000004e-05,19.0,-37.996020953332
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741797122500_25113,11584,USDJPY,1741797122500,USDJPY_TAIL_V1_RAW_ctrl_h0_1741796822500_679135,1741796822500,300000,4.7006376000000006e-05,3.3572513000000007e-05,8.833218600000001e-05,3.354836100000002e-05,-0.00017127112900000002,0.000137664234,0.032499999999999994,0.019,-0.001,80.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_GBPUSD_TAIL_V1_RAW_stat_w250_1741797125500_25116,11585,GBPUSD,1741797125500,GBPUSD_TAIL_V1_RAW_ctrl_h0_1741797001500_331661,1741797001500,124000,-5.4036199999999996e-05,-7.710950000000004e-06,-7.891903600000001e-05,-0.00013124334000000001,6.9492972e-05,9.270326500000001e-05,-7.999999999999999e-05,4.999999999999998e-05,0.0,-53.0,0.0
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDJPY_TAIL_V1_RAW_stat_w250_1741797144000_25117,11586,USDJPY,1741797144000,USDJPY_TAIL_V1_RAW_ctrl_h0_1741796822500_679135,1741796822500,321500,-1.3435306999999999e-05,-3.36792e-06,7.593540300000003e-05,6.0407484000000024e-05,0.000100705014,3.0213592000000003e-05,0.0024999999999999953,0.049,0.001,83.0,0.47826087
TAIL_V1_RAW,ts15b_tail_v1_raw_realizable_202503_20260827_USDCHF_TAIL_V1_RAW_stat_w250_1741797214000_25118,11587,USDCHF,1741797214000,USDCHF_TAIL_V1_RAW_ctrl_h0_1741796605750_170129,1741796605750,608250,5.090435e-05,4.5243358e-05,8.411943699999997e-05,-8.498388800000001e-05,-0.000203845865,-1.1430119999999999e-05,-7.500000000000001e-05,9.499999999999998e-05,2e-05,8.0,-36.754641643332
