event_id,market_cluster_id,response_episode_id,symbol,server_hour,horizon_ms,status,tick_msc,quote_msc,target_lag_ms,quote_age_ms,bid,ask,mid,raw_log_return,continuation_return,absolute_return,spread,partition
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742909172750_18054,8043,2536,USDCAD,13,250,VALID,1742909173774,1742909173774,774,0,1.42982,1.43009,1.429955,-3.496607e-06,3.496607e-06,3.496607e-06,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742909337000_18055,8044,2537,USDCAD,13,250,STALE,1742909338763,1742909338763,1513,0,1.42955,1.42983,1.42969,3.497268e-06,3.497268e-06,3.497268e-06,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742909439750_18056,8045,2537,USDCAD,13,250,VALID,1742909440456,1742909440456,456,0,1.42997,1.43024,1.430105,-3.496241e-06,-3.496241e-06,3.496241e-06,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742909671500_18057,8046,2538,USDJPY,13,250,VALID,1742909672725,1742909672725,975,0,150.375,150.392,150.3835,3.324838e-06,-3.324838e-06,3.324838e-06,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742909676000_18058,8047,2538,USDCAD,13,250,STALE,1742909677511,1742909677511,1261,0,1.42997,1.43023,1.4301,3.496265e-06,3.496265e-06,3.496265e-06,0.00026,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742909706000_18059,8048,2538,USDJPY,13,250,VALID,1742909707186,1742909707186,936,0,150.357,150.376,150.3665,1.9951451e-05,-1.9951451e-05,1.9951451e-05,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742909706250_18060,8048,2538,USDJPY,13,250,VALID,1742909707186,1742909707186,686,0,150.357,150.376,150.3665,1.9951451e-05,-1.9951451e-05,1.9951451e-05,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742909878750_18061,8049,2539,USDJPY,13,250,VALID,1742909879498,1742909879498,498,0,150.324,150.342,150.333,1.3303887e-05,-1.3303887e-05,1.3303887e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742910174250_18062,8050,2540,USDJPY,13,250,VALID,1742910174562,1742910174562,62,0,150.238,150.256,150.247,-3.327848e-06,3.327848e-06,3.327848e-06,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742910174500_18063,8050,2540,USDJPY,13,250,STALE,1742910176400,1742910176400,1650,0,150.24,150.257,150.2485,9.983511e-06,-9.983511e-06,9.983511e-06,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742910174750_18064,8050,2540,USDJPY,13,250,STALE,1742910177302,1742910177302,2302,0,150.238,150.254,150.246,-1.663924e-05,1.663924e-05,1.663924e-05,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742910289000_18065,8051,2540,USDJPY,13,250,VALID,1742910289840,1742910289840,590,0,150.212,150.228,150.22,-1.664212e-05,-1.664212e-05,1.664212e-05,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742910319750_18066,8052,2540,USDJPY,13,250,VALID,1742910320455,1742910320455,455,0,150.205,150.221,150.213,3.328612e-06,-3.328612e-06,3.328612e-06,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742910320000_18067,8052,2540,USDJPY,13,250,VALID,1742910320455,1742910320455,205,0,150.205,150.221,150.213,3.328612e-06,-3.328612e-06,3.328612e-06,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742910320250_18068,8052,2540,USDJPY,13,250,VALID,1742910320656,1742910320656,156,0,150.205,150.22,150.2125,-3.328612e-06,3.328612e-06,3.328612e-06,0.015,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742910320500_18069,8052,2540,USDJPY,13,250,VALID,1742910320870,1742910320870,120,0,150.204,150.22,150.212,-3.328623e-06,3.328623e-06,3.328623e-06,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742910331500_18071,8053,2540,USDJPY,13,250,STALE,1742910333279,1742910333279,1529,0,150.17,150.187,150.1785,0.0,-0.0,0.0,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742910331250_18070,8053,2540,USDJPY,13,250,STALE,1742910332807,1742910332807,1307,0,150.169,150.188,150.1785,-9.988064e-06,9.988064e-06,9.988064e-06,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742910946750_18072,8054,2541,USDCAD,13,250,VALID,1742910947642,1742910947642,642,0,1.42898,1.42922,1.4291,3.498712e-06,-3.498712e-06,3.498712e-06,0.00024,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742911227250_18073,8055,2542,USDCAD,14,250,VALID,1742911227651,1742911227651,151,0,1.429,1.42925,1.429125,4.8982219e-05,4.8982219e-05,4.8982219e-05,0.00025,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742911331500_18074,8056,2542,USDCAD,14,250,VALID,1742911332123,1742911332123,373,0,1.42859,1.42885,1.42872,-3.49963e-06,3.49963e-06,3.49963e-06,0.00026,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742911803500_18075,8057,2543,GBPUSD,14,250,VALID,1742911803861,1742911803861,111,0,1.29455,1.29475,1.29465,-1.5448071e-05,1.5448071e-05,1.5448071e-05,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742912190000_18076,8058,2544,USDJPY,14,250,STALE,1742912191880,1742912191880,1630,0,150.124,150.143,150.1335,3.330375e-06,3.330375e-06,3.330375e-06,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742912190250_18077,8058,2544,USDJPY,14,250,STALE,1742912191880,1742912191880,1380,0,150.124,150.143,150.1335,3.330375e-06,3.330375e-06,3.330375e-06,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742912352500_18078,8059,2545,USDJPY,14,250,VALID,1742912353155,1742912353155,405,0,150.129,150.148,150.1385,3.330264e-06,3.330264e-06,3.330264e-06,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742912500000_18079,8060,2546,AUDUSD,14,250,VALID,1742912501049,1742912501049,799,0,0.63153,0.63176,0.631645,-3.1662854e-05,3.1662854e-05,3.1662854e-05,0.00023,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742913536250_18080,8061,2547,USDJPY,14,250,VALID,1742913536635,1742913536635,135,0,150.122,150.142,150.132,-3.330397e-06,-3.330397e-06,3.330397e-06,0.02,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742914233250_18081,8062,2548,AUDUSD,14,250,STALE,1742914244109,1742914244109,10609,0,0.63204,0.63225,0.632145,-7.909546e-06,7.909546e-06,7.909546e-06,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742914245250_18082,8063,2548,USDCAD,14,250,VALID,1742914246197,1742914246197,697,0,1.42835,1.42861,1.42848,-3.500218e-06,-3.500218e-06,3.500218e-06,0.00026,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742914399750_18083,8064,2549,USDCAD,14,250,VALID,1742914400131,1742914400131,131,0,1.42844,1.42872,1.42858,-3.499973e-06,3.499973e-06,3.499973e-06,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742915053500_18084,8065,2550,USDJPY,15,250,VALID,1742915053943,1742915053943,193,0,150.139,150.158,150.1485,-6.660051e-06,-6.660051e-06,6.660051e-06,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742915446750_18085,8066,2551,USDJPY,15,250,STALE,1742915448281,1742915448281,1281,0,150.088,150.108,150.098,-3.331151e-06,-3.331151e-06,3.331151e-06,0.02,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742916181500_18086,8067,2552,USDCAD,15,250,STALE,1742916185956,1742916185956,4206,0,1.42911,1.42937,1.42924,-6.996701e-06,-6.996701e-06,6.996701e-06,0.00026,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742916621000_18087,8068,2553,USDJPY,15,250,VALID,1742916622155,1742916622155,905,0,150.054,150.07,150.062,-1.3327736e-05,1.3327736e-05,1.3327736e-05,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742916845000_18088,8069,2554,USDJPY,15,250,STALE,1742916846596,1742916846596,1346,0,150.025,150.041,150.033,3.332606e-06,3.332606e-06,3.332606e-06,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742916973750_18089,8070,2555,USDJPY,15,250,VALID,1742916974179,1742916974179,179,0,150.014,150.031,150.0225,-2.6662312e-05,-2.6662312e-05,2.6662312e-05,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742916974000_18090,8070,2555,USDJPY,15,250,VALID,1742916974394,1742916974394,144,0,150.01,150.027,150.0185,-2.6663023e-05,-2.6663023e-05,2.6663023e-05,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742916974250_18091,8070,2555,USDJPY,15,250,VALID,1742916974829,1742916974829,329,0,150.01,150.025,150.0175,-6.665867e-06,-6.665867e-06,6.665867e-06,0.015,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742917341000_18092,8071,2556,USDJPY,15,250,VALID,1742917341358,1742917341358,108,0,149.949,149.967,149.958,-3.334261e-06,3.334261e-06,3.334261e-06,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742917341250_18093,8071,2556,USDJPY,15,250,VALID,1742917341577,1742917341577,77,0,149.951,149.969,149.96,1.3336979e-05,-1.3336979e-05,1.3336979e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742917540250_18094,8072,2557,AUDUSD,15,250,STALE,1742917549940,1742917549940,9440,0,0.6318,0.63202,0.63191,7.91255e-06,-7.91255e-06,7.91255e-06,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742917624250_18095,8073,2557,USDCAD,15,250,VALID,1742917625287,1742917625287,787,0,1.42877,1.42905,1.42891,3.499177e-06,3.499177e-06,3.499177e-06,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742917722000_18096,8074,2557,USDCAD,15,250,STALE,1742917724849,1742917724849,2599,0,1.42826,1.42852,1.42839,-3.500438e-06,3.500438e-06,3.500438e-06,0.00026,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742918154750_18097,8075,2558,USDJPY,15,250,VALID,1742918155465,1742918155465,465,0,149.934,149.95,149.942,-3.334617e-06,-3.334617e-06,3.334617e-06,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742918485250_18098,8076,2559,AUDUSD,16,250,VALID,1742918485751,1742918485751,251,0,0.63215,0.63237,0.63226,-7.908108e-06,7.908108e-06,7.908108e-06,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742918793250_18099,8077,2560,USDJPY,16,250,VALID,1742918794106,1742918794106,606,0,149.882,149.902,149.892,3.335741e-06,-3.335741e-06,3.335741e-06,0.02,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742919158750_18100,8078,2561,USDJPY,16,250,STALE,1742919160026,1742919160026,1026,0,149.924,149.942,149.933,-2.0008737e-05,-2.0008737e-05,2.0008737e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742919593000_18101,8079,2562,USDJPY,16,250,VALID,1742919593404,1742919593404,154,0,149.876,149.895,149.8855,6.671782e-06,-6.671782e-06,6.671782e-06,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742919599500_18102,8080,2562,GBPUSD,16,250,VALID,1742919600157,1742919600157,407,0,1.2949,1.2951,1.295,0.0,-0.0,0.0,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742919855750_18103,8081,2563,USDJPY,16,250,VALID,1742919856902,1742919856902,902,0,149.88,149.898,149.889,3.335807e-06,3.335807e-06,3.335807e-06,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742920202500_18104,8082,2564,GBPUSD,16,250,VALID,1742920202960,1742920202960,210,0,1.29517,1.29537,1.29527,5.4044247e-05,5.4044247e-05,5.4044247e-05,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742920202750_18105,8082,2564,GBPUSD,16,250,VALID,1742920203167,1742920203167,167,0,1.29516,1.29536,1.29526,-7.720428e-06,-7.720428e-06,7.720428e-06,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742920211250_18106,8083,2564,USDCAD,16,250,VALID,1742920212123,1742920212123,623,0,1.42768,1.42796,1.42782,-7.003659e-06,7.003659e-06,7.003659e-06,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742920355750_18107,8084,2565,GBPUSD,16,250,STALE,1742920357321,1742920357321,1321,0,1.29542,1.29562,1.29552,-7.718878e-06,-7.718878e-06,7.718878e-06,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742920409500_18108,8085,2565,USDCAD,16,250,VALID,1742920409916,1742920409916,166,0,1.4272,1.42746,1.42733,-3.503038e-06,3.503038e-06,3.503038e-06,0.00026,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742920409750_18109,8085,2565,USDCAD,16,250,VALID,1742920410153,1742920410153,153,0,1.42719,1.42746,1.427325,-3.50305e-06,3.50305e-06,3.50305e-06,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742920486000_18110,8086,2565,USDJPY,16,250,VALID,1742920486456,1742920486456,206,0,149.796,149.815,149.8055,-2.0025766e-05,2.0025766e-05,2.0025766e-05,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742920486250_18111,8086,2565,USDJPY,16,250,VALID,1742920486663,1742920486663,163,0,149.797,149.815,149.806,3.337656e-06,-3.337656e-06,3.337656e-06,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742920628500_18112,8087,2566,USDJPY,16,250,VALID,1742920629056,1742920629056,306,0,149.788,149.805,149.7965,-3.337856e-06,-3.337856e-06,3.337856e-06,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742920862250_18113,8088,2567,USDJPY,16,250,VALID,1742920863076,1742920863076,576,0,149.783,149.801,149.792,-3.6716908e-05,-3.6716908e-05,3.6716908e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742920862750_18115,8088,2567,USDJPY,16,250,VALID,1742920863286,1742920863286,286,0,149.784,149.802,149.793,6.675902e-06,6.675902e-06,6.675902e-06,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742920862500_18114,8088,2567,USDJPY,16,250,VALID,1742920863286,1742920863286,536,0,149.784,149.802,149.793,6.675902e-06,6.675902e-06,6.675902e-06,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742921041500_18116,8089,2568,USDJPY,16,250,VALID,1742921041887,1742921041887,137,0,149.722,149.74,149.731,4.6751599e-05,-4.6751599e-05,4.6751599e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742921343250_18117,8090,2569,USDJPY,16,250,VALID,1742921344024,1742921344024,524,0,149.744,149.76,149.752,-6.6774842e-05,6.6774842e-05,6.6774842e-05,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742921343500_18118,8090,2569,USDJPY,16,250,VALID,1742921344242,1742921344242,492,0,149.754,149.77,149.762,6.6774842e-05,-6.6774842e-05,6.6774842e-05,0.016,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742922004000_18119,8091,2570,USDCHF,17,250,VALID,1742922004412,1742922004412,162,0,0.88067,0.88101,0.88084,2.2705857e-05,2.2705857e-05,2.2705857e-05,0.00034,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742922009000_18120,8092,2570,USDJPY,17,250,VALID,1742922009661,1742922009661,411,0,149.727,149.749,149.738,3.339171e-06,-3.339171e-06,3.339171e-06,0.022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742922010250_18121,8092,2570,GBPUSD,17,250,VALID,1742922010538,1742922010538,38,0,1.29478,1.29499,1.294885,3.861354e-06,3.861354e-06,3.861354e-06,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742922010500_18122,8092,2570,AUDUSD,17,250,VALID,1742922011637,1742922011637,887,0,0.63185,0.63206,0.631955,-0.000134494203,-0.000134494203,0.000134494203,0.00021,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742922014000_18123,8093,2570,USDCAD,17,250,VALID,1742922014317,1742922014317,67,0,1.429,1.42927,1.429135,-3.1487082e-05,-3.1487082e-05,3.1487082e-05,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742922021500_18124,8094,2570,USDJPY,17,250,VALID,1742922022223,1742922022223,473,0,149.706,149.726,149.716,-1.0018919e-05,1.0018919e-05,1.0018919e-05,0.02,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742922063250_18125,8095,2570,USDJPY,17,250,VALID,1742922063741,1742922063741,241,0,149.694,149.711,149.7025,-6.679893e-06,-6.679893e-06,6.679893e-06,0.017,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742922074000_18127,8096,2570,GBPUSD,17,250,VALID,1742922074685,1742922074685,435,0,1.29469,1.29489,1.29479,-1.5446401e-05,1.5446401e-05,1.5446401e-05,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742922073750_18126,8096,2570,GBPUSD,17,250,VALID,1742922074456,1742922074456,456,0,1.29471,1.29491,1.29481,-7.723111e-06,7.723111e-06,7.723111e-06,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742922173000_18128,8097,2570,USDCAD,17,250,STALE,1742922179019,1742922179019,5769,0,1.42952,1.42979,1.429655,1.3989487e-05,1.3989487e-05,1.3989487e-05,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742922192000_18129,8098,2570,GBPUSD,17,250,STALE,1742922193301,1742922193301,1051,0,1.29438,1.29458,1.29448,-7.72508e-06,7.72508e-06,7.72508e-06,0.0002,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742922365000_18130,8099,2571,USDCAD,17,250,VALID,1742922365501,1742922365501,251,0,1.43061,1.43088,1.430745,3.494689e-06,3.494689e-06,3.494689e-06,0.00027,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742922365250_18131,8099,2571,USDCAD,17,250,VALID,1742922365716,1742922365716,216,0,1.43062,1.4309,1.43076,1.0483994e-05,1.0483994e-05,1.0483994e-05,0.00028,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742922367000_18132,8099,2571,USDJPY,17,250,VALID,1742922367539,1742922367539,289,0,149.682,149.701,149.6915,6.6806292e-05,-6.6806292e-05,6.6806292e-05,0.019,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742922367250_18133,8100,2571,USDJPY,17,250,VALID,1742922367802,1742922367802,302,0,149.686,149.704,149.695,2.3381148e-05,-2.3381148e-05,2.3381148e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742922367500_18134,8100,2571,USDJPY,17,250,VALID,1742922367802,1742922367802,52,0,149.686,149.704,149.695,2.3381148e-05,-2.3381148e-05,2.3381148e-05,0.018,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742922389250_18135,8101,2571,AUDUSD,17,250,STALE,1742922390643,1742922390643,1143,0,0.63107,0.63129,0.63118,-6.3371356e-05,6.3371356e-05,6.3371356e-05,0.00022,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742922397750_18136,8102,2571,USDCAD,17,250,VALID,1742922398632,1742922398632,632,0,1.43058,1.43084,1.43071,-3.494762e-06,3.494762e-06,3.494762e-06,0.00026,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742922520750_18137,8103,2572,AUDUSD,17,250,STALE,1742922522448,1742922522448,1448,0,0.63088,0.63111,0.630995,7.924024e-06,-7.924024e-06,7.924024e-06,0.00023,INTERNAL_CONFIRMATION
