event_id,market_cluster_id,response_episode_id,symbol,partition,gate_mask,gate_fail_count,statistical_shock,direction_available,directional_burst,activity_elevated,liquidity_normal,cost_feasible,efficiency_gate,persistence_gate
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742982733250_18377,8267,2658,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742982934500_18379,8268,2659,AUDUSD,INTERNAL_CONFIRMATION,147,4,True,True,False,False,True,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742982934500_18378,8268,2659,USDCAD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983201250_18380,8269,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983201500_18382,8269,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983201750_18384,8269,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983203250_18390,8269,2660,USDCAD,INTERNAL_CONFIRMATION,147,4,True,True,False,False,True,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983202000_18386,8269,2660,GBPUSD,INTERNAL_CONFIRMATION,207,2,True,True,True,True,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983202250_18387,8269,2660,GBPUSD,INTERNAL_CONFIRMATION,139,4,True,True,False,True,False,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983202500_18388,8269,2660,GBPUSD,INTERNAL_CONFIRMATION,139,4,True,True,False,True,False,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742983201500_18381,8269,2660,USDJPY,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742983201750_18383,8269,2660,USDJPY,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742983202000_18385,8269,2660,USDJPY,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983203500_18391,8270,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983204000_18392,8270,2660,USDCAD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983203250_18389,8269,2660,EURUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983204750_18395,8270,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983204250_18393,8270,2660,USDCAD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1742983204500_18394,8270,2660,USDCAD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983205250_18397,8270,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983205500_18398,8270,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742983204750_18396,8270,2660,EURUSD,INTERNAL_CONFIRMATION,147,4,True,True,False,False,True,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983205750_18399,8271,2660,USDCAD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983206000_18400,8271,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983206250_18401,8271,2660,GBPUSD,INTERNAL_CONFIRMATION,139,4,True,True,False,True,False,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983206500_18402,8271,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983206750_18403,8271,2660,GBPUSD,INTERNAL_CONFIRMATION,207,2,True,True,True,True,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983207000_18404,8271,2660,GBPUSD,INTERNAL_CONFIRMATION,139,4,True,True,False,True,False,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983207500_18405,8271,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983207750_18406,8271,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983208000_18407,8272,2660,GBPUSD,INTERNAL_CONFIRMATION,207,2,True,True,True,True,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983208250_18408,8272,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983208500_18409,8272,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983210000_18411,8272,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983210250_18412,8273,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983210500_18413,8273,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983210750_18414,8273,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983211000_18415,8273,2660,GBPUSD,INTERNAL_CONFIRMATION,207,2,True,True,True,True,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983211250_18416,8273,2660,GBPUSD,INTERNAL_CONFIRMATION,139,4,True,True,False,True,False,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983208750_18410,8272,2660,USDCAD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983215750_18417,8274,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983217250_18418,8274,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983218750_18419,8275,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983219000_18420,8275,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983219250_18423,8275,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983219500_18424,8275,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983219750_18425,8275,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983220000_18426,8275,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983220750_18427,8275,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983221000_18428,8276,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983221250_18429,8276,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983223250_18430,8277,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983223500_18431,8277,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742983219000_18421,8275,2660,EURUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983223750_18432,8277,2660,GBPUSD,INTERNAL_CONFIRMATION,139,4,True,True,False,True,False,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983224000_18433,8277,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742983219000_18422,8275,2660,AUDUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983231750_18441,8279,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983229250_18434,8278,2660,GBPUSD,INTERNAL_CONFIRMATION,155,3,True,True,False,True,True,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983230000_18435,8278,2660,GBPUSD,INTERNAL_CONFIRMATION,207,2,True,True,True,True,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983230250_18436,8278,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983230500_18437,8278,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983230750_18438,8278,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983231000_18439,8278,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983231500_18440,8279,2660,GBPUSD,INTERNAL_CONFIRMATION,199,3,True,True,True,False,False,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983233250_18443,8279,2660,GBPUSD,INTERNAL_CONFIRMATION,155,3,True,True,False,True,True,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983233000_18442,8279,2660,GBPUSD,INTERNAL_CONFIRMATION,139,4,True,True,False,True,False,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983248250_18451,8282,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983242500_18444,8280,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983244250_18445,8280,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983244500_18446,8280,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983244750_18447,8281,2660,GBPUSD,INTERNAL_CONFIRMATION,155,3,True,True,False,True,True,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983247250_18448,8282,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983247500_18449,8282,2660,GBPUSD,INTERNAL_CONFIRMATION,147,4,True,True,False,False,True,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983248000_18450,8282,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983248500_18452,8282,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983249750_18455,8283,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983248750_18453,8282,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983249000_18454,8282,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983250000_18456,8283,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983250500_18458,8283,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983250250_18457,8283,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983250750_18459,8283,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983251750_18461,8283,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983251500_18460,8283,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983252000_18462,8284,2660,GBPUSD,INTERNAL_CONFIRMATION,155,3,True,True,False,True,True,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983254750_18463,8285,2660,GBPUSD,INTERNAL_CONFIRMATION,147,4,True,True,False,False,True,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983259500_18465,8286,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983258250_18464,8286,2660,USDCAD,INTERNAL_CONFIRMATION,147,4,True,True,False,False,True,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742983264750_18467,8287,2660,USDJPY,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742983264500_18466,8287,2660,USDJPY,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983272000_18469,8288,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983271750_18468,8288,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742983280500_18470,8289,2660,USDCHF,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1742983280750_18471,8289,2660,USDCHF,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983284000_18472,8290,2660,GBPUSD,INTERNAL_CONFIRMATION,223,1,True,True,True,True,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1742983284750_18475,8290,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983284500_18474,8290,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983284250_18473,8290,2660,GBPUSD,INTERNAL_CONFIRMATION,147,4,True,True,False,False,True,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983294500_18476,8291,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983294750_18477,8291,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983371000_18478,8292,2660,USDCAD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1742983382000_18480,8293,2660,GBPUSD,INTERNAL_CONFIRMATION,147,4,True,True,False,False,True,False,False,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983381750_18479,8293,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983483750_18481,8294,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742983521000_18485,8296,2660,AUDUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742983521250_18484,8295,2660,USDCAD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742983521250_18482,8295,2660,GBPUSD,INTERNAL_CONFIRMATION,215,2,True,True,True,False,True,False,True,True
