"mode","entry_time","exit_time","symbol","direction","result_r","net_profit","volume","reward_r","holding_bars","score","exit_reason"
"range_reversion","2025.04.02 18:45:00","2025.04.02 19:17:51","USDJPY","SHORT","-1.0212","-26.99","0.210","1.250","2","2.031","DEAL_REASON_SL"
"range_reversion","2025.04.02 18:45:00","2025.04.02 19:34:08","GBPJPY","SHORT","-1.0103","-25.45","0.130","1.250","3","2.715","DEAL_REASON_SL"
"range_reversion","2025.04.02 20:00:00","2025.04.02 21:58:14","USDJPY","SHORT","1.2678","32.49","0.210","1.250","7","1.865","DEAL_REASON_TP"
"range_reversion","2025.04.02 19:15:00","2025.04.02 23:11:20","EURUSD","SHORT","1.2556","31.73","0.190","1.250","15","1.821","DEAL_REASON_TP"
"range_reversion","2025.04.02 19:15:00","2025.04.02 23:11:22","EURJPY","SHORT","1.2607","32.41","0.150","1.250","15","2.122","DEAL_REASON_TP"
"range_reversion","2025.04.02 20:30:00","2025.04.02 23:11:29","GBPJPY","SHORT","1.2778","32.21","0.150","1.250","10","1.662","DEAL_REASON_TP"
"range_reversion","2025.04.03 00:45:00","2025.04.03 01:10:02","EURJPY","LONG","-1.0043","-23.51","0.050","1.250","1","2.080","DEAL_REASON_SL"
"range_reversion","2025.04.03 01:30:00","2025.04.03 02:18:42","USDJPY","LONG","-1.0074","-24.98","0.090","1.250","3","2.218","DEAL_REASON_SL"
"range_reversion","2025.04.03 03:15:00","2025.04.03 04:31:09","EURUSD","SHORT","-1.0040","-25.20","0.100","1.250","5","1.677","DEAL_REASON_SL"
"range_reversion","2025.04.03 03:00:00","2025.04.03 05:26:18","USDJPY","LONG","-1.0000","-25.01","0.100","1.250","9","1.799","DEAL_REASON_SL"
"range_reversion","2025.04.03 01:30:00","2025.04.03 06:00:00","GBPJPY","LONG","0.2353","6.23","0.050","1.250","18","2.208","DEAL_REASON_EXPERT"
"range_reversion","2025.04.03 01:30:00","2025.04.03 06:00:00","EURJPY","LONG","0.6712","14.81","0.040","1.250","18","2.142","DEAL_REASON_EXPERT"
"range_reversion","2025.04.03 05:30:00","2025.04.03 06:40:52","USDJPY","LONG","-1.0000","-24.86","0.110","1.250","4","1.169","DEAL_REASON_SL"
"range_reversion","2025.04.03 03:15:00","2025.04.03 07:26:17","AUDJPY","LONG","-1.0077","-26.61","0.100","1.250","16","1.326","DEAL_REASON_SL"
"range_reversion","2025.04.03 05:00:00","2025.04.03 08:23:31","EURUSD","SHORT","-1.0143","-25.56","0.120","1.250","13","1.625","DEAL_REASON_SL"
"range_reversion","2025.04.03 10:30:00","2025.04.03 11:19:18","AUDJPY","SHORT","-1.0092","-25.27","0.170","1.250","3","1.246","DEAL_REASON_SL"
"range_reversion","2025.04.03 11:30:00","2025.04.03 12:17:17","GBPJPY","SHORT","1.2536","32.47","0.110","1.250","3","2.305","DEAL_REASON_TP"
"range_reversion","2025.04.03 12:30:00","2025.04.03 13:06:00","EURJPY","SHORT","-1.0584","-27.08","0.100","1.250","2","1.288","DEAL_REASON_SL"
"range_reversion","2025.04.03 12:00:00","2025.04.03 15:41:06","AUDJPY","SHORT","1.2611","32.88","0.170","1.250","14","1.716","DEAL_REASON_TP"
"range_reversion","2025.04.03 13:30:00","2025.04.03 15:57:40","EURJPY","SHORT","1.2511","30.57","0.080","1.250","9","2.140","DEAL_REASON_TP"
"range_reversion","2025.04.03 16:30:00","2025.04.03 16:51:16","GBPJPY","LONG","-1.0000","-25.18","0.100","1.250","1","1.806","DEAL_REASON_SL"
"range_reversion","2025.04.03 18:45:00","2025.04.03 20:21:46","EURJPY","LONG","-1.0027","-25.66","0.100","1.250","6","1.216","DEAL_REASON_SL"
"range_reversion","2025.04.03 17:15:00","2025.04.03 21:02:31","GBPJPY","LONG","-1.0024","-25.29","0.090","1.250","15","2.009","DEAL_REASON_SL"
"range_reversion","2025.04.04 05:30:00","2025.04.04 07:49:08","EURJPY","SHORT","1.2500","30.88","0.130","1.250","9","1.679","DEAL_REASON_TP"
"range_reversion","2025.04.04 11:00:00","2025.04.04 11:00:58","EURJPY","LONG","-1.0340","-25.01","0.110","1.250","0","2.693","DEAL_REASON_SL"
"range_reversion","2025.04.04 12:00:00","2025.04.04 12:05:31","EURJPY","LONG","-1.0157","-26.39","0.120","1.250","0","1.636","DEAL_REASON_SL"
"range_reversion","2025.04.04 12:30:00","2025.04.04 13:05:51","EURJPY","LONG","-1.0000","-25.91","0.110","1.250","2","1.895","DEAL_REASON_SL"
"range_reversion","2025.04.04 13:30:00","2025.04.04 13:44:06","EURJPY","LONG","-1.0099","-24.92","0.090","1.250","0","1.733","DEAL_REASON_SL"
"range_reversion","2025.04.04 20:45:00","2025.04.04 21:09:31","GBPUSD","LONG","1.2639","32.76","0.090","1.250","1","1.718","DEAL_REASON_TP"
"range_reversion","2025.04.04 21:15:00","2025.04.07 00:01:10","EURJPY","SHORT","4.0328","94.82","0.060","1.250","11","1.766","DEAL_REASON_TP"
"range_reversion","2025.04.07 09:15:00","2025.04.07 09:47:57","EURUSD","SHORT","-1.0130","-26.52","0.170","1.250","2","1.652","DEAL_REASON_SL"
"range_reversion","2025.04.07 10:00:00","2025.04.07 10:04:35","EURUSD","SHORT","-1.0056","-24.92","0.140","1.250","0","1.216","DEAL_REASON_SL"
"range_reversion","2025.04.07 10:30:00","2025.04.07 10:57:43","EURUSD","SHORT","1.2500","32.40","0.120","1.250","1","1.832","DEAL_REASON_TP"
"range_reversion","2025.04.07 14:45:00","2025.04.07 15:43:35","EURUSD","LONG","1.2599","31.46","0.110","1.250","3","1.498","DEAL_REASON_TP"
"range_reversion","2025.04.07 19:15:00","2025.04.07 20:23:46","EURUSD","LONG","1.2490","31.60","0.100","1.250","4","1.853","DEAL_REASON_TP"
"range_reversion","2025.04.07 21:00:00","2025.04.07 22:15:42","EURJPY","SHORT","1.2542","31.64","0.090","1.250","5","1.335","DEAL_REASON_TP"
"range_reversion","2025.04.08 04:45:00","2025.04.08 05:32:48","USDJPY","LONG","-1.0075","-25.66","0.140","1.250","3","1.528","DEAL_REASON_SL"
"range_reversion","2025.04.08 20:00:00","2025.04.08 21:24:47","EURJPY","LONG","1.2534","32.30","0.130","1.250","5","1.871","DEAL_REASON_TP"
"range_reversion","2025.04.09 03:00:00","2025.04.09 03:08:44","USDJPY","LONG","-1.0000","-26.64","0.200","1.250","0","1.343","DEAL_REASON_SL"
"range_reversion","2025.04.09 04:00:00","2025.04.09 05:15:33","USDJPY","LONG","1.2545","31.21","0.130","1.250","5","2.001","DEAL_REASON_TP"
"range_reversion","2025.04.09 05:45:00","2025.04.09 06:40:31","EURJPY","SHORT","1.2625","32.29","0.110","1.250","3","2.006","DEAL_REASON_TP"
"range_reversion","2025.04.09 17:30:00","2025.04.09 20:21:37","GBPUSD","LONG","1.2509","30.51","0.090","1.250","11","2.052","DEAL_REASON_TP"
"range_reversion","2025.04.09 22:00:00","2025.04.09 22:25:33","AUDJPY","SHORT","-1.0000","-23.18","0.050","1.250","1","1.940","DEAL_REASON_SL"
"range_reversion","2025.04.09 21:45:00","2025.04.10 02:15:00","EURJPY","SHORT","0.7250","15.45","0.060","1.250","18","2.531","DEAL_REASON_EXPERT"
"range_reversion","2025.04.09 22:45:00","2025.04.10 03:15:00","AUDJPY","SHORT","0.6254","13.72","0.050","1.250","18","1.720","DEAL_REASON_EXPERT"
"range_reversion","2025.04.10 04:45:00","2025.04.10 05:30:00","AUDJPY","LONG","1.2509","31.33","0.130","1.250","3","1.747","DEAL_REASON_TP"
"range_reversion","2025.04.10 04:45:00","2025.04.10 06:05:27","USDJPY","LONG","-1.0107","-25.18","0.130","1.250","5","1.300","DEAL_REASON_SL"
"range_reversion","2025.04.10 06:30:00","2025.04.10 08:31:16","EURUSD","SHORT","-1.0160","-26.67","0.210","1.250","8","1.484","DEAL_REASON_SL"
"range_reversion","2025.04.10 04:45:00","2025.04.10 09:15:00","GBPJPY","LONG","0.6495","16.10","0.110","1.250","18","1.301","DEAL_REASON_EXPERT"
"range_reversion","2025.04.10 06:30:00","2025.04.10 09:49:31","USDJPY","LONG","1.2772","32.48","0.140","1.250","13","1.443","DEAL_REASON_TP"
"range_reversion","2025.04.10 05:30:00","2025.04.10 09:57:33","EURJPY","LONG","1.2520","32.45","0.150","1.250","17","1.554","DEAL_REASON_TP"
"range_reversion","2025.04.10 11:15:00","2025.04.10 11:37:51","EURUSD","SHORT","-1.0052","-26.88","0.140","1.250","1","2.935","DEAL_REASON_SL"
"range_reversion","2025.04.10 11:45:00","2025.04.10 11:50:06","EURUSD","SHORT","-1.0047","-25.44","0.120","1.250","0","2.337","DEAL_REASON_SL"
"range_reversion","2025.04.10 12:45:00","2025.04.10 13:00:54","EURUSD","SHORT","-1.0274","-27.00","0.120","1.250","1","1.929","DEAL_REASON_SL"
"range_reversion","2025.04.10 12:15:00","2025.04.10 13:34:16","EURJPY","SHORT","1.2517","32.10","0.130","1.250","5","1.864","DEAL_REASON_TP"
"range_reversion","2025.04.10 13:30:00","2025.04.10 13:37:23","EURUSD","SHORT","-1.0755","-27.36","0.120","1.250","0","1.716","DEAL_REASON_SL"
"range_reversion","2025.04.10 14:15:00","2025.04.10 14:30:27","USDJPY","LONG","-1.0048","-26.13","0.180","1.250","1","2.042","DEAL_REASON_SL"
"range_reversion","2025.04.10 14:15:00","2025.04.10 15:18:55","EURUSD","SHORT","-1.0000","-25.09","0.130","1.250","4","1.855","DEAL_REASON_SL"
"range_reversion","2025.04.10 15:00:00","2025.04.10 15:19:04","USDJPY","LONG","-1.0000","-26.15","0.190","1.250","1","1.606","DEAL_REASON_SL"
"range_reversion","2025.04.10 12:45:00","2025.04.10 15:29:54","GBPJPY","LONG","-1.0165","-25.39","0.100","1.250","10","1.742","DEAL_REASON_SL"
"range_reversion","2025.04.10 16:00:00","2025.04.10 16:17:35","USDJPY","LONG","-1.0455","-26.14","0.150","1.250","1","1.248","DEAL_REASON_SL"
"range_reversion","2025.04.10 16:00:00","2025.04.10 16:17:46","EURUSD","SHORT","-1.0000","-26.00","0.130","1.250","1","1.421","DEAL_REASON_SL"
"range_reversion","2025.04.10 17:15:00","2025.04.10 17:58:12","USDJPY","LONG","-1.0037","-26.14","0.140","1.250","2","1.646","DEAL_REASON_SL"
"range_reversion","2025.04.10 18:15:00","2025.04.10 18:23:24","USDJPY","LONG","-1.0068","-24.68","0.120","1.250","0","1.562","DEAL_REASON_SL"
"range_reversion","2025.04.10 19:00:00","2025.04.10 20:55:43","USDJPY","LONG","1.2529","32.37","0.110","1.250","7","1.676","DEAL_REASON_TP"
"range_reversion","2025.04.11 02:45:00","2025.04.11 03:02:25","GBPJPY","LONG","-1.0073","-24.87","0.130","1.250","1","1.241","DEAL_REASON_SL"
"range_reversion","2025.04.11 03:45:00","2025.04.11 05:49:03","GBPJPY","LONG","1.2558","32.82","0.110","1.250","8","1.747","DEAL_REASON_TP"
"range_reversion","2025.04.11 20:00:00","2025.04.11 20:42:26","GBPJPY","SHORT","-1.0116","-24.14","0.080","1.250","2","1.688","DEAL_REASON_SL"
"range_reversion","2025.04.11 20:00:00","2025.04.11 20:43:59","AUDJPY","SHORT","-1.0026","-24.12","0.090","1.250","2","1.923","DEAL_REASON_SL"
"range_reversion","2025.04.11 21:45:00","2025.04.14 00:01:00","AUDJPY","SHORT","-2.0897","-55.46","0.160","1.250","9","1.832","DEAL_REASON_SL"
"range_reversion","2025.04.11 21:15:00","2025.04.14 00:01:04","GBPJPY","SHORT","-1.9910","-51.89","0.110","1.250","11","1.722","DEAL_REASON_SL"
"range_reversion","2025.04.14 04:45:00","2025.04.14 05:47:58","GBPJPY","LONG","1.2529","32.37","0.110","1.250","4","2.321","DEAL_REASON_TP"
"range_reversion","2025.04.14 11:15:00","2025.04.14 11:31:04","GBPJPY","SHORT","-1.0000","-25.60","0.110","1.250","1","2.495","DEAL_REASON_SL"
"range_reversion","2025.04.14 11:45:00","2025.04.14 13:22:18","GBPJPY","SHORT","-1.0310","-25.28","0.100","1.250","6","1.921","DEAL_REASON_SL"
"range_reversion","2025.04.14 14:45:00","2025.04.14 16:18:31","GBPJPY","SHORT","-1.0209","-26.30","0.130","1.250","6","1.444","DEAL_REASON_SL"
"range_reversion","2025.04.15 14:00:00","2025.04.15 14:50:04","EURJPY","LONG","-1.0000","-25.83","0.170","1.250","3","1.381","DEAL_REASON_SL"
"range_reversion","2025.04.15 15:15:00","2025.04.15 15:20:37","EURJPY","LONG","-1.0149","-25.36","0.180","1.250","0","1.345","DEAL_REASON_SL"
"range_reversion","2025.04.15 16:30:00","2025.04.15 17:17:35","EURJPY","LONG","-1.0200","-25.36","0.180","1.250","3","1.311","DEAL_REASON_SL"
"range_reversion","2025.04.15 20:15:06","2025.04.16 00:45:07","EURJPY","LONG","0.2629","6.77","0.170","1.250","18","1.613","DEAL_REASON_EXPERT"
"range_reversion","2025.04.15 21:30:00","2025.04.16 01:09:11","EURUSD","LONG","1.2692","30.22","0.190","1.250","14","1.245","DEAL_REASON_TP"
"range_reversion","2025.04.16 05:45:00","2025.04.16 06:35:08","USDJPY","LONG","-1.0116","-25.77","0.210","1.250","3","1.536","DEAL_REASON_SL"
"range_reversion","2025.04.16 14:15:00","2025.04.16 16:21:21","USDJPY","SHORT","1.2519","30.85","0.130","1.250","8","1.156","DEAL_REASON_TP"
"range_reversion","2025.04.17 05:00:00","2025.04.17 09:30:01","GBPJPY","SHORT","-0.5673","-14.24","0.130","1.250","18","2.045","DEAL_REASON_EXPERT"
"range_reversion","2025.04.17 16:30:00","2025.04.17 16:44:48","EURJPY","LONG","-1.0252","-25.70","0.150","1.250","0","1.508","DEAL_REASON_SL"
"range_reversion","2025.04.17 17:45:00","2025.04.17 17:53:39","GBPUSD","SHORT","1.3007","31.62","0.170","1.250","0","1.760","DEAL_REASON_TP"
"range_reversion","2025.04.17 17:15:00","2025.04.17 17:55:22","EURJPY","LONG","-1.0044","-24.23","0.150","1.250","2","1.691","DEAL_REASON_SL"
"range_reversion","2025.04.23 02:00:00","2025.04.23 03:05:25","EURUSD","LONG","1.2759","31.08","0.120","1.250","4","2.038","DEAL_REASON_TP"
"range_reversion","2025.04.23 02:15:00","2025.04.23 04:39:02","GBPJPY","SHORT","1.2561","31.82","0.110","1.250","9","1.485","DEAL_REASON_TP"
"range_reversion","2025.04.23 10:00:00","2025.04.23 10:11:29","USDJPY","LONG","-1.0000","-25.24","0.190","1.250","0","1.256","DEAL_REASON_SL"
"range_reversion","2025.04.23 10:30:00","2025.04.23 10:41:55","USDJPY","LONG","1.2653","31.47","0.180","1.250","0","1.585","DEAL_REASON_TP"
"range_reversion","2025.04.23 19:45:00","2025.04.23 21:40:38","EURJPY","SHORT","-1.0000","-25.46","0.140","1.250","7","2.269","DEAL_REASON_SL"
"range_reversion","2025.04.23 21:45:00","2025.04.24 00:43:11","EURJPY","SHORT","1.2872","27.96","0.180","1.250","11","1.754","DEAL_REASON_TP"
"range_reversion","2025.04.28 13:00:00","2025.04.28 16:30:09","GBPUSD","SHORT","-1.0073","-24.84","0.180","1.250","14","1.746","DEAL_REASON_SL"
"range_reversion","2025.04.28 18:00:00","2025.04.28 19:13:57","GBPUSD","SHORT","-1.0000","-24.60","0.150","1.250","4","1.991","DEAL_REASON_SL"
"range_reversion","2025.04.28 22:30:00","2025.04.28 23:21:16","USDJPY","LONG","-1.0181","-25.00","0.210","1.250","3","1.328","DEAL_REASON_SL"
"range_reversion","2025.04.28 20:45:00","2025.04.29 01:15:00","EURUSD","SHORT","-0.4817","-11.61","0.130","1.250","18","1.596","DEAL_REASON_EXPERT"
"range_reversion","2025.04.30 18:45:00","2025.04.30 20:04:27","EURUSD","LONG","1.2629","31.85","0.130","1.250","5","2.899","DEAL_REASON_TP"
"range_reversion","2025.05.01 07:00:00","2025.05.01 07:19:58","USDJPY","SHORT","-1.0235","-25.40","0.210","1.250","1","2.997","DEAL_REASON_SL"
"range_reversion","2025.05.01 08:45:00","2025.05.01 09:34:07","USDJPY","SHORT","-1.0521","-26.59","0.190","1.250","3","2.098","DEAL_REASON_SL"
"range_reversion","2025.05.01 11:30:00","2025.05.01 13:18:55","EURJPY","SHORT","-1.0104","-25.67","0.190","1.250","7","1.317","DEAL_REASON_SL"
"range_reversion","2025.05.02 20:30:00","2025.05.02 21:42:13","EURUSD","LONG","-1.0121","-25.05","0.150","1.250","4","1.596","DEAL_REASON_SL"
"range_reversion","2025.05.02 22:00:00","2025.05.05 02:30:00","EURUSD","LONG","0.7536","17.65","0.180","1.250","18","1.485","DEAL_REASON_EXPERT"
"range_reversion","2025.05.05 16:45:00","2025.05.05 16:52:51","USDJPY","LONG","-1.0000","-24.91","0.250","1.250","0","1.372","DEAL_REASON_SL"
"range_reversion","2025.05.05 19:45:00","2025.05.05 22:05:10","USDJPY","SHORT","1.2500","30.13","0.170","1.250","9","2.029","DEAL_REASON_TP"
"range_reversion","2025.05.05 19:30:00","2025.05.05 22:07:12","EURUSD","LONG","1.2542","31.08","0.210","1.250","10","2.518","DEAL_REASON_TP"
"range_reversion","2025.05.06 16:45:00","2025.05.06 16:49:20","EURUSD","SHORT","-1.0583","-26.67","0.210","1.250","0","1.606","DEAL_REASON_SL"
"range_reversion","2025.05.06 17:15:01","2025.05.06 17:16:15","EURUSD","SHORT","-1.0000","-25.20","0.200","1.250","0","1.958","DEAL_REASON_SL"
"range_reversion","2025.05.06 17:30:00","2025.05.06 17:36:44","EURUSD","SHORT","-1.0000","-24.84","0.180","1.250","0","1.234","DEAL_REASON_SL"
"range_reversion","2025.05.06 16:15:00","2025.05.06 17:54:36","GBPUSD","SHORT","1.2552","30.94","0.170","1.250","6","1.712","DEAL_REASON_TP"
"range_reversion","2025.05.08 06:00:00","2025.05.08 06:10:36","GBPUSD","SHORT","-1.0368","-25.38","0.180","1.250","0","2.256","DEAL_REASON_SL"
"range_reversion","2025.05.08 06:30:01","2025.05.08 08:03:57","GBPUSD","SHORT","1.2808","31.79","0.170","1.250","6","2.063","DEAL_REASON_TP"
"range_reversion","2025.05.08 08:30:00","2025.05.08 09:15:47","USDJPY","SHORT","-1.0411","-26.38","0.250","1.250","3","1.525","DEAL_REASON_SL"
"range_reversion","2025.05.08 10:45:00","2025.05.08 11:15:06","USDJPY","SHORT","-1.0347","-25.99","0.210","1.250","2","1.943","DEAL_REASON_SL"
"range_reversion","2025.05.08 10:30:00","2025.05.08 11:56:38","GBPUSD","LONG","-1.0201","-25.84","0.170","1.250","5","1.492","DEAL_REASON_SL"
"range_reversion","2025.05.08 12:15:00","2025.05.08 12:33:06","USDJPY","SHORT","-1.1492","-28.70","0.200","1.250","1","1.720","DEAL_REASON_SL"
"range_reversion","2025.05.08 12:15:00","2025.05.08 12:33:09","GBPUSD","LONG","-1.0000","-24.80","0.160","1.250","1","1.160","DEAL_REASON_SL"
"range_reversion","2025.05.08 10:30:00","2025.05.08 13:13:26","EURUSD","LONG","-1.0000","-24.78","0.210","1.250","10","1.536","DEAL_REASON_SL"
"range_reversion","2025.05.08 16:00:00","2025.05.08 18:44:10","GBPUSD","SHORT","1.2656","30.50","0.100","1.250","10","1.226","DEAL_REASON_TP"
"range_reversion","2025.05.08 19:30:00","2025.05.08 20:08:29","GBPUSD","LONG","-1.0056","-25.34","0.140","1.250","2","1.229","DEAL_REASON_SL"
"range_reversion","2025.05.08 21:00:00","2025.05.08 22:21:24","GBPUSD","LONG","-1.0000","-23.80","0.140","1.250","5","1.432","DEAL_REASON_SL"
"range_reversion","2025.05.12 11:30:00","2025.05.12 13:37:35","GBPUSD","LONG","-1.0239","-25.68","0.120","1.250","8","2.133","DEAL_REASON_SL"
"range_reversion","2025.05.14 11:45:01","2025.05.14 11:57:44","EURUSD","SHORT","-1.0123","-24.75","0.150","1.250","0","2.736","DEAL_REASON_SL"
"range_reversion","2025.05.14 14:00:00","2025.05.14 15:17:53","USDJPY","LONG","1.2601","30.59","0.110","1.250","5","1.455","DEAL_REASON_TP"
"range_reversion","2025.05.14 19:30:00","2025.05.14 19:40:42","USDJPY","SHORT","-1.0087","-25.18","0.160","1.250","0","1.646","DEAL_REASON_SL"
"range_reversion","2025.05.14 20:00:00","2025.05.15 00:30:00","USDJPY","SHORT","-0.1004","-7.52","0.140","1.250","18","1.854","DEAL_REASON_EXPERT"
"range_reversion","2025.05.16 18:15:00","2025.05.16 18:22:37","EURUSD","LONG","-1.0000","-24.80","0.200","1.250","0","2.678","DEAL_REASON_SL"
"range_reversion","2025.05.16 18:45:00","2025.05.16 19:05:30","EURUSD","LONG","-1.0076","-23.94","0.180","1.250","1","2.411","DEAL_REASON_SL"
"range_reversion","2025.05.16 19:30:00","2025.05.16 22:25:50","EURUSD","LONG","1.2535","30.26","0.170","1.250","11","2.034","DEAL_REASON_TP"
"range_reversion","2025.05.19 11:30:00","2025.05.19 12:06:24","GBPUSD","SHORT","-1.0000","-24.51","0.190","1.250","2","2.059","DEAL_REASON_SL"
"range_reversion","2025.05.19 12:30:00","2025.05.19 12:39:32","EURUSD","SHORT","-1.0000","-24.82","0.170","1.250","0","2.034","DEAL_REASON_SL"
"range_reversion","2025.05.19 13:45:03","2025.05.19 15:30:41","GBPUSD","SHORT","1.2600","30.24","0.160","1.250","7","1.468","DEAL_REASON_TP"
"range_reversion","2025.05.19 13:15:00","2025.05.19 15:57:13","EURUSD","SHORT","1.2517","29.44","0.160","1.250","10","1.807","DEAL_REASON_TP"
"range_reversion","2025.05.20 10:45:00","2025.05.20 15:15:01","AUDJPY","LONG","0.0994","2.46","0.200","1.250","18","1.540","DEAL_REASON_EXPERT"
"range_reversion","2025.05.23 15:15:00","2025.05.23 15:41:46","GBPJPY","LONG","1.2602","29.60","0.140","1.250","1","2.568","DEAL_REASON_TP"
"range_reversion","2025.05.23 16:30:00","2025.05.23 17:16:27","GBPJPY","LONG","-1.0000","-24.71","0.120","1.250","3","1.239","DEAL_REASON_SL"
"range_reversion","2025.05.23 15:30:00","2025.05.23 18:37:39","EURJPY","LONG","1.2472","29.96","0.130","1.250","12","2.439","DEAL_REASON_TP"
"range_reversion","2025.05.27 13:00:00","2025.05.27 13:30:23","USDJPY","SHORT","-1.0644","-26.85","0.180","1.250","2","1.294","DEAL_REASON_SL"
"range_reversion","2025.05.27 14:15:00","2025.05.27 15:06:47","USDJPY","SHORT","-1.0000","-24.72","0.230","1.250","3","1.154","DEAL_REASON_SL"
"range_reversion","2025.05.27 18:00:00","2025.05.27 22:30:00","USDJPY","SHORT","0.6387","15.78","0.230","1.250","18","1.764","DEAL_REASON_EXPERT"
"range_reversion","2025.05.30 18:15:00","2025.05.30 19:32:44","EURJPY","SHORT","1.2624","30.94","0.160","1.250","5","2.600","DEAL_REASON_TP"
"range_reversion","2025.06.04 05:00:00","2025.06.04 06:25:35","USDJPY","LONG","1.2530","30.34","0.210","1.250","5","2.305","DEAL_REASON_TP"
"range_reversion","2025.06.04 17:30:00","2025.06.04 17:38:20","GBPUSD","SHORT","-1.0000","-23.94","0.180","1.250","0","2.340","DEAL_REASON_SL"
"range_reversion","2025.06.04 17:30:00","2025.06.04 17:38:42","EURUSD","SHORT","-1.0238","-24.51","0.190","1.250","0","2.123","DEAL_REASON_SL"
"range_reversion","2025.06.04 18:15:00","2025.06.04 19:51:59","EURUSD","SHORT","-1.0067","-24.16","0.160","1.250","6","1.504","DEAL_REASON_SL"
"range_reversion","2025.06.04 18:15:00","2025.06.04 22:45:07","GBPUSD","SHORT","0.9536","23.04","0.160","1.250","18","1.929","DEAL_REASON_EXPERT"
"range_reversion","2025.06.05 16:45:00","2025.06.05 17:31:07","EURJPY","SHORT","-1.0000","-24.48","0.150","1.250","3","2.458","DEAL_REASON_SL"
"range_reversion","2025.06.05 16:45:00","2025.06.05 17:46:03","EURUSD","SHORT","1.2500","30.80","0.140","1.250","4","3.041","DEAL_REASON_TP"
"range_reversion","2025.06.05 17:45:00","2025.06.05 18:40:28","EURJPY","SHORT","-1.0000","-24.47","0.130","1.250","3","1.979","DEAL_REASON_SL"
"range_reversion","2025.06.05 19:00:00","2025.06.05 21:17:00","GBPJPY","SHORT","1.2523","28.69","0.100","1.250","9","2.329","DEAL_REASON_TP"
"range_reversion","2025.06.05 18:45:00","2025.06.05 21:17:01","AUDJPY","SHORT","1.3655","33.72","0.180","1.250","10","2.245","DEAL_REASON_TP"
"range_reversion","2025.06.05 19:00:00","2025.06.05 23:30:00","EURJPY","SHORT","0.8500","19.89","0.120","1.250","18","1.701","DEAL_REASON_EXPERT"
"range_reversion","2025.06.05 19:00:00","2025.06.05 23:30:00","USDJPY","SHORT","0.7848","18.04","0.100","1.250","18","2.635","DEAL_REASON_EXPERT"
"range_reversion","2025.06.06 06:00:00","2025.06.06 08:23:00","USDJPY","SHORT","-1.0000","-24.58","0.290","1.250","9","1.778","DEAL_REASON_SL"
"range_reversion","2025.06.10 10:30:00","2025.06.10 11:30:20","GBPUSD","LONG","1.2553","30.09","0.170","1.250","4","2.881","DEAL_REASON_TP"
"range_reversion","2025.06.11 17:30:00","2025.06.11 17:46:25","EURUSD","SHORT","-1.0123","-24.75","0.150","1.250","1","1.713","DEAL_REASON_SL"
"range_reversion","2025.06.11 18:00:00","2025.06.11 20:56:03","EURUSD","SHORT","-1.0060","-25.05","0.150","1.250","11","1.891","DEAL_REASON_SL"
"range_reversion","2025.06.11 21:30:00","2025.06.11 22:29:37","USDJPY","LONG","1.2920","31.82","0.260","1.250","3","1.211","DEAL_REASON_TP"
"range_reversion","2025.06.12 04:45:00","2025.06.12 08:53:37","USDJPY","LONG","-1.0168","-25.33","0.200","1.250","16","2.048","DEAL_REASON_SL"
"range_reversion","2025.06.16 02:30:00","2025.06.16 04:14:53","USDJPY","SHORT","1.2664","30.16","0.150","1.250","6","1.609","DEAL_REASON_TP"
"range_reversion","2025.06.16 09:30:00","2025.06.16 10:13:22","USDJPY","LONG","1.2689","31.39","0.300","1.250","2","1.210","DEAL_REASON_TP"
"range_reversion","2025.06.16 16:45:00","2025.06.16 17:01:10","USDJPY","LONG","-1.0000","-25.17","0.270","1.250","1","2.330","DEAL_REASON_SL"
"range_reversion","2025.06.17 18:00:00","2025.06.17 18:28:38","GBPUSD","LONG","-1.0000","-24.48","0.160","1.250","1","2.474","DEAL_REASON_SL"
"range_reversion","2025.06.17 18:45:00","2025.06.17 19:26:37","GBPUSD","LONG","-1.0000","-24.90","0.150","1.250","2","1.720","DEAL_REASON_SL"
"range_reversion","2025.06.17 18:00:00","2025.06.17 19:48:13","EURUSD","LONG","-1.0208","-24.99","0.170","1.250","7","2.485","DEAL_REASON_SL"
"range_reversion","2025.06.17 20:30:00","2025.06.17 20:45:55","EURUSD","LONG","-1.0000","-24.00","0.150","1.250","1","1.943","DEAL_REASON_SL"
"range_reversion","2025.06.17 21:45:00","2025.06.18 02:15:14","EURUSD","LONG","-0.3786","-10.02","0.170","1.250","18","1.715","DEAL_REASON_EXPERT"
"range_reversion","2025.06.19 06:15:00","2025.06.19 09:30:18","USDJPY","SHORT","-1.0078","-23.97","0.270","1.250","13","1.295","DEAL_REASON_SL"
"range_reversion","2025.06.23 12:45:00","2025.06.23 13:56:30","GBPUSD","LONG","-1.0000","-24.30","0.150","1.250","4","2.180","DEAL_REASON_SL"
"range_reversion","2025.06.23 14:15:00","2025.06.23 14:50:15","GBPUSD","LONG","-1.0061","-24.90","0.150","1.250","2","1.335","DEAL_REASON_SL"
"range_reversion","2025.06.23 12:45:00","2025.06.23 15:34:34","EURUSD","LONG","-1.0211","-24.65","0.170","1.250","11","2.006","DEAL_REASON_SL"
"range_reversion","2025.06.23 18:00:00","2025.06.23 18:19:51","EURUSD","SHORT","-1.0000","-23.40","0.150","1.250","1","2.215","DEAL_REASON_SL"
