"scenario","mode","entry_time","exit_time","strategy","symbol","direction","base_currency","quote_currency","base_strength","quote_strength","strength_diff","strength_rank_base","strength_rank_quote","pair_momentum_h1","pair_momentum_h4","strength_alignment","pair_alignment","entry_type","pullback_depth_atr","overextended_flag","room_to_1r","room_to_2r","failure_type","entry","exit","stop_loss","take_profit","risk_price","result_r","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","score","exit_reason","position_id"
"A","currency_strength_momentum","2025.01.03 20:00:00","2025.01.06 01:00:00","currency_strength_momentum","EURUSD","LONG","EUR","USD","0.43331","-0.95188","1.38519","2","5","0.63952","0.69269","true","true","strength_momentum","0.3964","false","7.6837","7.6837","other","1.02990000","1.03004000","1.02892000","1.03108000","0.00098000","0.1429","3.50","0.00","-1.49","2.01","0.250","1.200","20","0.00098143","18.00","2.403","DEAL_REASON_EXPERT","120"
"A","currency_strength_momentum","2025.01.06 03:30:00","2025.01.06 05:49:01","currency_strength_momentum","USDJPY","LONG","USD","JPY","-0.74103","-2.13751","1.39649","4","5","1.83239","-0.50116","true","true","strength_momentum","0.1573","false","1.7385","1.7385","other","157.61500000","157.77200000","157.48500000","157.77100000","0.13000000","1.2077","29.85","0.00","0.00","29.85","0.300","1.200","9","0.13028571","22.00","1.802","DEAL_REASON_TP","124"
"A","currency_strength_momentum","2025.01.06 06:00:00","2025.01.06 09:00:45","currency_strength_momentum","USDJPY","LONG","USD","JPY","-0.66656","-3.50169","2.83513","4","5","2.61189","0.58972","true","true","strength_momentum","0.2947","false","0.9915","0.9915","no_follow_through","157.72500000","157.60700000","157.60800000","157.86500000","0.11700000","-1.0085","-25.46","0.00","0.00","-25.46","0.340","1.200","12","0.11707143","16.00","3.550","DEAL_REASON_SL","126"
"A","currency_strength_momentum","2025.01.06 12:00:00","2025.01.06 12:06:52","currency_strength_momentum","GBPUSD","LONG","GBP","USD","4.05474","-2.35137","6.40611","2","4","3.36168","1.65722","true","true","strength_momentum","0.4499","true","2.5446","2.5446","overextended_entry","1.24766000","1.24665000","1.24665000","1.24887000","0.00101000","-1.0000","-24.24","0.00","0.00","-24.24","0.240","1.200","0","0.00101143","20.00","7.637","DEAL_REASON_SL","130"
"A","currency_strength_momentum","2025.01.06 11:15:00","2025.01.06 12:07:05","currency_strength_momentum","EURJPY","LONG","EUR","JPY","4.48122","-3.08684","7.56806","1","5","4.15728","1.56507","true","true","strength_momentum","2.8880","true","0.0000","0.0000","overextended_entry","163.35800000","163.20400000","163.20400000","163.54300000","0.15400000","-1.0000","-24.43","0.00","0.00","-24.43","0.250","1.200","3","0.15450000","30.00","8.676","DEAL_REASON_SL","129"
"A","currency_strength_momentum","2025.01.06 11:15:00","2025.01.06 12:07:10","currency_strength_momentum","EURUSD","LONG","EUR","USD","4.48122","-2.36007","6.84129","1","4","4.95308","0.99658","true","true","strength_momentum","2.6591","true","1.2842","1.2842","overextended_entry","1.03580000","1.03485000","1.03485000","1.03694000","0.00095000","-1.0000","-24.70","0.00","0.00","-24.70","0.260","1.200","3","0.00095071","18.00","8.102","DEAL_REASON_SL","128"
"A","currency_strength_momentum","2025.01.06 12:15:00","2025.01.06 12:28:37","currency_strength_momentum","USDJPY","LONG","USD","JPY","-2.35137","-3.48729","1.13592","4","5","0.91280","0.96127","true","true","strength_momentum","0.4094","false","1.0222","1.0222","other","157.74900000","157.85700000","157.65900000","157.85700000","0.09000000","1.2000","29.42","0.00","0.00","29.42","0.430","1.200","0","0.09014286","16.00","1.619","DEAL_REASON_TP","134"
"A","currency_strength_momentum","2025.01.06 12:45:00","2025.01.06 12:54:31","currency_strength_momentum","GBPUSD","LONG","GBP","USD","4.05474","-2.35137","6.40611","2","4","3.36168","1.65722","true","true","strength_momentum","0.0282","true","2.4340","2.4340","overextended_entry","1.24765000","1.24659000","1.24659000","1.24893000","0.00106000","-1.0000","-24.38","0.00","0.00","-24.38","0.230","1.200","0","0.00106429","20.00","7.626","DEAL_REASON_SL","139"
"A","currency_strength_momentum","2025.01.06 12:15:00","2025.01.06 13:09:05","currency_strength_momentum","EURJPY","LONG","EUR","JPY","4.72074","-3.48729","8.20803","1","5","3.67515","2.37300","true","true","strength_momentum","0.1886","true","0.0000","0.0000","other","163.20800000","163.41600000","163.03500000","163.41600000","0.17300000","1.2023","28.97","0.00","0.00","28.97","0.220","1.200","3","0.17342857","30.00","9.400","DEAL_REASON_TP","135"
"A","currency_strength_momentum","2025.01.06 12:30:00","2025.01.06 13:09:33","currency_strength_momentum","GBPJPY","LONG","GBP","JPY","4.05474","-3.48729","7.54203","2","5","3.25367","2.07443","true","true","strength_momentum","0.6044","true","0.0000","0.0000","other","196.88100000","197.11100000","196.69000000","197.11100000","0.19100000","1.2042","29.13","0.00","0.00","29.13","0.200","1.200","2","0.19142857","38.00","8.593","DEAL_REASON_TP","137"
"A","currency_strength_momentum","2025.01.06 12:45:00","2025.01.06 13:12:39","currency_strength_momentum","USDJPY","LONG","USD","JPY","-2.35137","-3.48729","1.13592","4","5","0.91280","0.96127","true","true","strength_momentum","1.1869","false","0.0000","0.0000","no_follow_through","157.85900000","157.76700000","157.76800000","157.96900000","0.09100000","-1.0110","-25.07","0.00","0.00","-25.07","0.430","1.200","1","0.09150000","18.00","1.517","DEAL_REASON_SL","138"
"A","currency_strength_momentum","2025.01.06 13:15:00","2025.01.06 13:15:50","currency_strength_momentum","EURUSD","LONG","EUR","USD","3.44344","-1.39063","4.83406","1","4","1.91874","1.84300","true","true","strength_momentum","1.8556","false","0.0000","0.0000","other","1.03793000","1.03975000","1.03646000","1.03969000","0.00147000","1.2381","30.94","0.00","0.00","30.94","0.170","1.200","0","0.00147071","18.00","5.582","DEAL_REASON_TP","147"
"A","currency_strength_momentum","2025.01.06 13:15:00","2025.01.06 13:20:51","currency_strength_momentum","GBPUSD","LONG","GBP","USD","3.34242","-1.39063","4.73305","2","4","2.14088","1.65722","true","true","strength_momentum","1.8705","false","0.0000","0.0000","other","1.25053000","1.25233000","1.24906000","1.25229000","0.00147000","1.2245","30.60","0.00","0.00","30.60","0.170","1.200","0","0.00147071","20.00","5.482","DEAL_REASON_TP","144"
"A","currency_strength_momentum","2025.01.06 13:15:00","2025.01.06 13:22:27","currency_strength_momentum","EURJPY","LONG","EUR","JPY","3.44344","-3.11790","6.56134","1","5","2.50138","2.37300","true","true","strength_momentum","1.6248","false","0.0000","0.0000","other","163.65500000","163.90900000","163.44800000","163.90400000","0.20700000","1.2271","30.59","0.00","0.00","30.59","0.190","1.200","0","0.20728571","31.00","7.535","DEAL_REASON_TP","145"
"A","currency_strength_momentum","2025.01.06 13:30:00","2025.01.06 14:01:52","currency_strength_momentum","EURJPY","LONG","EUR","JPY","3.44344","-3.11790","6.56134","1","5","2.50138","2.37300","true","true","strength_momentum","2.1846","false","0.0000","0.0000","no_follow_through","163.88000000","163.65600000","163.65600000","164.14900000","0.22400000","-1.0000","-24.25","0.00","0.00","-24.25","0.170","1.200","2","0.22407143","30.00","7.535","DEAL_REASON_SL","151"
"A","currency_strength_momentum","2025.01.06 14:00:00","2025.01.06 14:02:10","currency_strength_momentum","USDJPY","SHORT","USD","JPY","-4.12495","-2.46454","-1.66041","5","4","-2.16292","0.96127","true","true","strength_momentum","2.9127","true","3.7987","3.7987","other","157.19400000","157.01400000","157.34300000","157.01500000","0.14900000","1.2081","29.81","0.00","0.00","29.81","0.260","1.200","0","0.14907143","17.00","2.239","DEAL_REASON_TP","154"
"A","currency_strength_momentum","2025.01.06 13:15:00","2025.01.06 14:02:11","currency_strength_momentum","GBPJPY","LONG","GBP","JPY","3.34242","-3.11790","6.46032","2","5","2.56321","2.07443","true","true","strength_momentum","1.4569","false","0.0000","0.0000","no_follow_through","197.17400000","196.93600000","196.94900000","197.44400000","0.22500000","-1.0578","-25.77","0.00","0.00","-25.77","0.170","1.200","3","0.22478571","38.00","7.382","DEAL_REASON_SL","146"
"A","currency_strength_momentum","2025.01.06 14:15:00","2025.01.06 14:25:41","currency_strength_momentum","EURJPY","LONG","EUR","JPY","5.48587","-3.28974","8.77561","1","4","4.16536","2.37300","true","true","strength_momentum","0.1723","true","0.0000","0.0000","overextended_entry","163.57300000","163.32000000","163.32000000","163.87700000","0.25300000","-1.0000","-24.16","0.00","0.00","-24.16","0.150","1.200","0","0.25307143","30.00","10.060","DEAL_REASON_SL","159"
"A","currency_strength_momentum","2025.01.06 13:30:00","2025.01.06 14:29:32","currency_strength_momentum","EURUSD","LONG","EUR","USD","3.44344","-1.39063","4.83406","1","4","1.91874","1.84300","true","true","strength_momentum","3.2502","true","0.0000","0.0000","overextended_entry","1.04146000","1.03976000","1.03976000","1.04350000","0.00170000","-1.0000","-23.80","0.00","0.00","-23.80","0.140","1.200","3","0.00169714","18.00","5.582","DEAL_REASON_SL","152"
"A","currency_strength_momentum","2025.01.06 14:15:00","2025.01.06 14:29:45","currency_strength_momentum","GBPJPY","LONG","GBP","JPY","5.11498","-3.28974","8.40472","2","4","3.63251","2.07443","true","true","strength_momentum","0.0575","true","0.0000","0.0000","overextended_entry","197.03500000","196.76500000","196.76700000","197.35600000","0.26800000","-1.0075","-24.07","0.00","0.00","-24.07","0.140","1.200","0","0.26778571","38.00","9.527","DEAL_REASON_SL","160"
"A","currency_strength_momentum","2025.01.06 14:15:00","2025.01.06 14:36:06","currency_strength_momentum","USDJPY","SHORT","USD","JPY","-4.12495","-3.28974","-0.83521","5","4","-2.16292","0.96127","true","true","strength_momentum","2.7798","true","2.7870","2.7870","other","157.09900000","156.89700000","157.26800000","156.89700000","0.16900000","1.1953","29.61","0.00","0.00","29.61","0.230","1.200","1","0.16857143","16.00","1.313","DEAL_REASON_TP","158"
"A","currency_strength_momentum","2025.01.06 14:30:00","2025.01.06 15:09:18","currency_strength_momentum","EURUSD","LONG","EUR","USD","5.48587","-4.12495","9.61082","1","5","5.72192","1.84300","true","true","strength_momentum","0.9654","true","0.0000","0.0000","other","1.04003000","1.04248000","1.03815000","1.04229000","0.00188000","1.3032","31.85","0.00","0.00","31.85","0.130","1.200","2","0.00188429","18.00","11.070","DEAL_REASON_TP","164"
"A","currency_strength_momentum","2025.01.06 14:45:00","2025.01.06 15:15:24","currency_strength_momentum","USDJPY","SHORT","USD","JPY","-4.12495","-3.28974","-0.83521","5","4","-2.16292","0.96127","true","true","strength_momentum","3.4318","true","0.5648","0.5648","other","156.73700000","156.49700000","156.93000000","156.50600000","0.19300000","1.2435","30.67","0.00","0.00","30.67","0.200","1.200","2","0.19278571","19.00","1.091","DEAL_REASON_TP","166"
"A","currency_strength_momentum","2025.01.06 15:30:00","2025.01.06 15:40:06","currency_strength_momentum","USDJPY","SHORT","USD","JPY","-4.08743","-1.95456","-2.13288","5","4","-3.63261","0.96127","true","true","strength_momentum","2.9289","true","0.0000","0.0000","overextended_entry","156.29500000","156.53800000","156.53600000","156.00600000","0.24100000","-1.0083","-24.84","0.00","0.00","-24.84","0.160","1.200","0","0.24057143","19.00","2.610","DEAL_REASON_SL","170"
"A","currency_strength_momentum","2025.01.06 13:30:00","2025.01.06 15:45:36","currency_strength_momentum","GBPUSD","LONG","GBP","USD","3.34242","-1.39063","4.73305","2","4","2.14088","1.65722","true","true","strength_momentum","3.2017","true","0.0000","0.0000","overextended_entry","1.25382000","1.25213000","1.25215000","1.25583000","0.00167000","-1.0120","-25.35","0.00","0.00","-25.35","0.150","1.200","9","0.00167286","20.00","5.482","DEAL_REASON_SL","153"
"A","currency_strength_momentum","2025.01.06 15:15:00","2025.01.06 15:45:41","currency_strength_momentum","EURUSD","LONG","EUR","USD","4.28818","-4.08743","8.37561","1","5","4.76874","1.84300","true","true","strength_momentum","1.1731","true","0.4086","0.4086","overextended_entry","1.04245000","1.04057000","1.04059000","1.04469000","0.00186000","-1.0108","-24.44","0.00","0.00","-24.44","0.130","1.200","2","0.00186429","18.00","9.697","DEAL_REASON_SL","168"
"A","currency_strength_momentum","2025.01.06 16:00:00","2025.01.06 16:15:36","currency_strength_momentum","EURUSD","LONG","EUR","USD","4.72567","-5.61125","10.33692","1","5","4.96890","3.17726","true","true","strength_momentum","0.0799","true","0.6794","0.6794","overextended_entry","1.04179000","1.03970000","1.03970000","1.04430000","0.00209000","-1.0000","-25.08","0.00","0.00","-25.08","0.120","1.200","1","0.00208929","18.00","12.016","DEAL_REASON_SL","175"
"A","currency_strength_momentum","2025.01.06 16:15:00","2025.01.06 16:15:40","currency_strength_momentum","AUDJPY","LONG","AUD","JPY","2.75487","-0.85901","3.61388","3","4","1.31483","2.01986","true","true","strength_momentum","0.1538","false","1.7313","1.7313","no_follow_through","98.62500000","98.44100000","98.46500000","98.81700000","0.16000000","-1.1500","-28.15","0.00","0.00","-28.15","0.240","1.200","0","0.16000000","28.00","4.476","DEAL_REASON_SL","176"
"A","currency_strength_momentum","2025.01.06 15:45:00","2025.01.06 16:15:45","currency_strength_momentum","USDJPY","SHORT","USD","JPY","-4.08743","-1.95456","-2.13288","5","4","-3.63261","0.96127","true","true","strength_momentum","0.8907","true","0.1316","0.1316","overextended_entry","156.66300000","156.93500000","156.92900000","156.34300000","0.26600000","-1.0226","-24.26","0.00","0.00","-24.26","0.140","1.200","2","0.26642857","16.00","2.623","DEAL_REASON_SL","172"
"A","currency_strength_momentum","2025.01.06 18:00:00","2025.01.06 20:34:06","currency_strength_momentum","EURJPY","LONG","EUR","JPY","4.12048","-1.88167","6.00215","1","4","2.52727","1.97512","true","true","strength_momentum","1.3753","false","0.9594","0.9594","no_follow_through","163.75000000","163.47900000","163.47900000","164.07500000","0.27100000","-1.0000","-24.18","0.00","0.00","-24.18","0.140","1.200","10","0.27107143","30.00","6.991","DEAL_REASON_SL","181"
"A","currency_strength_momentum","2025.01.06 18:00:00","2025.01.06 23:00:00","currency_strength_momentum","EURUSD","LONG","EUR","USD","4.12756","-3.61223","7.73979","1","5","2.61258","3.17726","true","true","strength_momentum","0.0921","false","2.0000","2.0000","no_follow_through","1.03946000","1.03870000","1.03739000","1.04195000","0.00207000","-0.3671","-9.12","0.00","0.00","-9.12","0.120","1.200","20","0.00207286","18.00","9.107","DEAL_REASON_EXPERT","180"
"A","currency_strength_momentum","2025.01.06 18:15:00","2025.01.06 23:15:00","currency_strength_momentum","GBPUSD","LONG","GBP","USD","3.57563","-3.44827","7.02390","2","5","2.47008","3.06384","true","true","strength_momentum","0.1753","false","1.8958","1.8958","other","1.25137000","1.25188000","1.24945000","1.25367000","0.00192000","0.2656","6.12","0.00","0.00","6.12","0.120","1.200","20","0.00191643","20.00","8.328","DEAL_REASON_EXPERT","182"
"A","currency_strength_momentum","2025.01.06 18:30:00","2025.01.06 23:30:00","currency_strength_momentum","GBPJPY","LONG","GBP","JPY","3.57563","-1.88167","5.45730","2","4","1.87774","1.51926","true","true","strength_momentum","0.8729","false","0.8710","0.8710","other","197.12700000","197.34600000","196.81700000","197.49900000","0.31000000","0.7065","16.68","0.00","0.00","16.68","0.120","1.200","20","0.30978571","38.00","6.217","DEAL_REASON_EXPERT","183"
"A","currency_strength_momentum","2025.01.06 22:45:00","2025.01.07 01:05:34","currency_strength_momentum","USDJPY","LONG","USD","JPY","-0.42842","-1.49317","1.06475","4","5","1.03713","0.55468","true","true","strength_momentum","0.8014","false","3.5699","3.5699","other","157.62300000","157.73900000","157.53000000","157.73400000","0.09300000","1.2473","30.89","0.00","2.01","32.90","0.420","1.200","9","0.09271429","16.00","1.736","DEAL_REASON_TP","185"
"A","currency_strength_momentum","2025.01.07 03:15:00","2025.01.07 04:03:56","currency_strength_momentum","USDJPY","LONG","USD","JPY","-0.64468","-2.83577","2.19110","4","5","1.59239","0.59837","true","true","strength_momentum","2.8953","true","0.0000","0.0000","overextended_entry","158.27400000","158.15400000","158.15400000","158.41800000","0.12000000","-1.0000","-24.28","0.00","0.00","-24.28","0.320","1.200","3","0.11964286","16.00","2.620","DEAL_REASON_SL","190"
"A","currency_strength_momentum","2025.01.07 04:15:00","2025.01.07 05:47:50","currency_strength_momentum","USDJPY","LONG","USD","JPY","-0.40594","-4.22802","3.82208","4","5","2.48524","1.35383","true","true","strength_momentum","0.5394","false","0.0000","0.0000","no_follow_through","158.23700000","158.08600000","158.09000000","158.41300000","0.14700000","-1.0272","-24.83","0.00","0.00","-24.83","0.260","1.200","6","0.14664286","16.00","4.585","DEAL_REASON_SL","192"
"A","currency_strength_momentum","2025.01.07 10:00:00","2025.01.07 11:19:44","currency_strength_momentum","USDJPY","SHORT","USD","JPY","-3.77465","-2.80529","-0.96936","5","4","-1.04577","0.32074","true","true","strength_momentum","1.7107","false","9.9841","9.9841","no_follow_through","157.48800000","157.61400000","157.61400000","157.33700000","0.12600000","-1.0000","-24.78","0.00","0.00","-24.78","0.310","1.200","5","0.12585714","19.00","2.084","DEAL_REASON_SL","194"
