episode_id,symbol,horizon_seconds,target_msc,snapshot_quote_msc,snapshot_lag_ms,horizon_status,episode_status
ts15k_tradeable_move_r1_202503_USDJPY_mh_23,USDJPY,600,1741054688324,1741054689142,818,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_23,USDJPY,900,1741054988324,1741054989237,913,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_23,USDJPY,1800,1741055888324,1741055889421,1097,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_23,USDJPY,3600,1741057688324,1741057688630,306,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_24,USDJPY,30,1741055174322,1741055174395,73,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_24,USDJPY,60,1741055204322,1741055204347,25,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_24,USDJPY,120,1741055264322,1741055264486,164,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_24,USDJPY,300,1741055444322,1741055446911,2589,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_24,USDJPY,600,1741055744322,1741055744546,224,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_24,USDJPY,900,1741056044322,1741056044763,441,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_24,USDJPY,1800,1741056944322,1741056944721,399,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_24,USDJPY,3600,1741058744322,1741058744477,155,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_25,USDJPY,30,1741056435148,1741056436308,1160,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_25,USDJPY,60,1741056465148,1741056465260,112,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_25,USDJPY,120,1741056525148,1741056525279,131,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_25,USDJPY,300,1741056705148,1741056705166,18,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_25,USDJPY,600,1741057005148,1741057005205,57,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_25,USDJPY,900,1741057305148,1741057305816,668,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_25,USDJPY,1800,1741058205148,1741058205567,419,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_25,USDJPY,3600,1741060005148,1741060005449,301,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_26,USDJPY,30,1741057397315,1741057397400,85,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_26,USDJPY,60,1741057427315,1741057427463,148,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_26,USDJPY,120,1741057487315,1741057487367,52,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_26,USDJPY,300,1741057667315,1741057667322,7,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_26,USDJPY,600,1741057967315,1741057967513,198,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_26,USDJPY,900,1741058267315,1741058268228,913,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_26,USDJPY,1800,1741059167315,1741059167515,200,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_26,USDJPY,3600,1741060967315,1741060967534,219,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_27,USDJPY,30,1741058433293,1741058433738,445,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_27,USDJPY,60,1741058463293,1741058463356,63,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_27,USDJPY,120,1741058523293,1741058523336,43,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_27,USDJPY,300,1741058703293,1741058703647,354,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_27,USDJPY,600,1741059003293,1741059003376,83,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_27,USDJPY,900,1741059303293,1741059303385,92,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_27,USDJPY,1800,1741060203293,1741060203438,145,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_27,USDJPY,3600,1741062003293,1741062003538,245,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_28,USDJPY,30,1741059932647,1741059932675,28,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_28,USDJPY,60,1741059962647,1741059962770,123,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_28,USDJPY,120,1741060022647,1741060022686,39,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_28,USDJPY,300,1741060202647,1741060202761,114,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_28,USDJPY,600,1741060502647,1741060502683,36,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_28,USDJPY,900,1741060802647,1741060802771,124,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_28,USDJPY,1800,1741061702647,1741061702766,119,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_28,USDJPY,3600,1741063502647,1741063502785,138,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_29,USDJPY,30,1741063240795,1741063241837,1042,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_29,USDJPY,60,1741063270795,1741063270984,189,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_29,USDJPY,120,1741063330795,1741063330903,108,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_29,USDJPY,300,1741063510795,1741063513422,2627,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_29,USDJPY,600,1741063810795,1741063810958,163,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_29,USDJPY,900,1741064110795,1741064110882,87,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_29,USDJPY,1800,1741065010795,1741065010859,64,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_29,USDJPY,3600,1741066810795,1741066811698,903,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_30,USDJPY,30,1741064207160,1741064207695,535,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_30,USDJPY,60,1741064237160,1741064237327,167,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_30,USDJPY,120,1741064297160,1741064297777,617,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_30,USDJPY,300,1741064477160,1741064477172,12,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_30,USDJPY,600,1741064777160,1741064777382,222,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_30,USDJPY,900,1741065077160,1741065077556,396,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_30,USDJPY,1800,1741065977160,1741065977636,476,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_30,USDJPY,3600,1741067777160,1741067778116,956,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_31,USDJPY,30,1741065278894,1741065279182,288,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_31,USDJPY,60,1741065308894,1741065308935,41,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_31,USDJPY,120,1741065368894,1741065369077,183,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_31,USDJPY,300,1741065548894,1741065549096,202,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_31,USDJPY,600,1741065848894,1741065849281,387,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_31,USDJPY,900,1741066148894,1741066148921,27,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_31,USDJPY,1800,1741067048894,1741067048900,6,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_31,USDJPY,3600,1741068848894,1741068849196,302,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_32,USDJPY,30,1741066391877,1741066392262,385,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_32,USDJPY,60,1741066421877,1741066422010,133,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_32,USDJPY,120,1741066481877,1741066482038,161,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_32,USDJPY,300,1741066661877,1741066662019,142,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_32,USDJPY,600,1741066961877,1741066962057,180,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_32,USDJPY,900,1741067261877,1741067261950,73,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_32,USDJPY,1800,1741068161877,1741068162354,477,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_32,USDJPY,3600,1741069961877,1741069962018,141,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_33,USDJPY,30,1741067372405,1741067372640,235,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_33,USDJPY,60,1741067402405,1741067402748,343,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_33,USDJPY,120,1741067462405,1741067462538,133,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_33,USDJPY,300,1741067642405,1741067643495,1090,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_33,USDJPY,600,1741067942405,1741067942490,85,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_33,USDJPY,900,1741068242405,1741068243623,1218,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_33,USDJPY,1800,1741069142405,1741069142960,555,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_33,USDJPY,3600,1741070942405,1741070942786,381,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_34,USDJPY,30,1741068399581,1741068399659,78,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_34,USDJPY,60,1741068429581,1741068431175,1594,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_34,USDJPY,120,1741068489581,1741068489666,85,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_34,USDJPY,300,1741068669581,1741068670806,1225,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_34,USDJPY,600,1741068969581,1741068969739,158,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_34,USDJPY,900,1741069269581,1741069270788,1207,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_34,USDJPY,1800,1741070169581,1741070169764,183,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_34,USDJPY,3600,1741071969581,1741071969844,263,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_35,USDJPY,30,1741069478529,1741069479906,1377,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_35,USDJPY,60,1741069508529,1741069511953,3424,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_35,USDJPY,120,1741069568529,1741069569288,759,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_35,USDJPY,300,1741069748529,1741069748967,438,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_35,USDJPY,600,1741070048529,1741070049256,727,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_35,USDJPY,900,1741070348529,1741070348535,6,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_35,USDJPY,1800,1741071248529,1741071250353,1824,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_35,USDJPY,3600,1741073048529,1741073048775,246,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_36,USDJPY,30,1741071631560,1741071631728,168,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_36,USDJPY,60,1741071661560,1741071661670,110,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_36,USDJPY,120,1741071721560,1741071721571,11,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_36,USDJPY,300,1741071901560,1741071901704,144,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_36,USDJPY,600,1741072201560,1741072201953,393,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_36,USDJPY,900,1741072501560,1741072501653,93,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_36,USDJPY,1800,1741073401560,1741073401639,79,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_36,USDJPY,3600,1741075201560,1741075201585,25,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_37,USDJPY,30,1741072612188,1741072613840,1652,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_37,USDJPY,60,1741072642188,1741072642991,803,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_37,USDJPY,120,1741072702188,1741072702465,277,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_37,USDJPY,300,1741072882188,1741072882611,423,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_37,USDJPY,600,1741073182188,1741073183867,1679,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_37,USDJPY,900,1741073482188,1741073482319,131,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_37,USDJPY,1800,1741074382188,1741074382265,77,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_37,USDJPY,3600,1741076182188,1741076182278,90,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_38,USDJPY,30,1741073905217,1741073905351,134,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_38,USDJPY,60,1741073935217,1741073936842,1625,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_38,USDJPY,120,1741073995217,1741073995543,326,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_38,USDJPY,300,1741074175217,1741074176947,1730,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_38,USDJPY,600,1741074475217,1741074475310,93,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_38,USDJPY,900,1741074775217,1741074775406,189,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_38,USDJPY,1800,1741075675217,1741075675797,580,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_38,USDJPY,3600,1741077475217,1741077476995,1778,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_39,USDJPY,30,1741074949953,1741074950287,334,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_39,USDJPY,60,1741074979953,1741074980667,714,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_39,USDJPY,120,1741075039953,1741075040009,56,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_39,USDJPY,300,1741075219953,1741075220159,206,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_39,USDJPY,600,1741075519953,1741075520498,545,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_39,USDJPY,900,1741075819953,1741075820385,432,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_39,USDJPY,1800,1741076719953,1741076719991,38,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_39,USDJPY,3600,1741078519953,1741078519984,31,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_40,USDJPY,30,1741076052826,1741076053263,437,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_40,USDJPY,60,1741076082826,1741076084591,1765,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_40,USDJPY,120,1741076142826,1741076143133,307,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_40,USDJPY,300,1741076322826,1741076322906,80,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_40,USDJPY,600,1741076622826,1741076622954,128,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_40,USDJPY,900,1741076922826,1741076923298,472,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_40,USDJPY,1800,1741077822826,1741077823017,191,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_40,USDJPY,3600,1741079622826,1741079622992,166,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_41,USDJPY,30,1741077468161,1741077468815,654,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_41,USDJPY,60,1741077498161,1741077498244,83,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_41,USDJPY,120,1741077558161,1741077558518,357,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_41,USDJPY,300,1741077738161,1741077738198,37,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_41,USDJPY,600,1741078038161,1741078038176,15,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_41,USDJPY,900,1741078338161,1741078338685,524,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_41,USDJPY,1800,1741079238161,1741079238308,147,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_41,USDJPY,3600,1741081038161,1741081038282,121,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_42,USDJPY,30,1741078843323,1741078843356,33,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_42,USDJPY,60,1741078873323,1741078873826,503,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_42,USDJPY,120,1741078933323,1741078933566,243,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_42,USDJPY,300,1741079113323,1741079113446,123,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_42,USDJPY,600,1741079413323,1741079413566,243,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_42,USDJPY,900,1741079713323,1741079713498,175,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_42,USDJPY,1800,1741080613323,1741080613483,160,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_42,USDJPY,3600,1741082413323,1741082413419,96,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_43,USDJPY,30,1741079819762,1741079819928,166,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_43,USDJPY,60,1741079849762,1741079850143,381,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_43,USDJPY,120,1741079909762,1741079910609,847,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_43,USDJPY,300,1741080089762,1741080089808,46,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_43,USDJPY,600,1741080389762,1741080390541,779,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_43,USDJPY,900,1741080689762,1741080690227,465,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_43,USDJPY,1800,1741081589762,1741081590411,649,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_43,USDJPY,3600,1741083389762,1741083389976,214,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_44,USDJPY,30,1741080818225,1741080818235,10,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_44,USDJPY,60,1741080848225,1741080848419,194,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_44,USDJPY,120,1741080908225,1741080908477,252,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_44,USDJPY,300,1741081088225,1741081088720,495,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_44,USDJPY,600,1741081388225,1741081388981,756,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_44,USDJPY,900,1741081688225,1741081688265,40,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_44,USDJPY,1800,1741082588225,1741082588311,86,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_44,USDJPY,3600,1741084388225,1741084388343,118,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_45,USDJPY,30,1741081842389,1741081843222,833,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_45,USDJPY,60,1741081872389,1741081872677,288,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_45,USDJPY,120,1741081932389,1741081932406,17,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_45,USDJPY,300,1741082112389,1741082112457,68,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_45,USDJPY,600,1741082412389,1741082412522,133,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_45,USDJPY,900,1741082712389,1741082712476,87,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_45,USDJPY,1800,1741083612389,1741083612513,124,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_45,USDJPY,3600,1741085412389,1741085413463,1074,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_46,USDJPY,30,1741082841169,1741082841352,183,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_46,USDJPY,60,1741082871169,1741082871347,178,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_46,USDJPY,120,1741082931169,1741082931300,131,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_46,USDJPY,300,1741083111169,1741083111368,199,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_46,USDJPY,600,1741083411169,1741083411363,194,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_46,USDJPY,900,1741083711169,1741083711228,59,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_46,USDJPY,1800,1741084611169,1741084611388,219,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_46,USDJPY,3600,1741086411169,1741086411347,178,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_47,USDJPY,30,1741083933574,1741083933777,203,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_47,USDJPY,60,1741083963574,1741083963780,206,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_47,USDJPY,120,1741084023574,1741084023765,191,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_47,USDJPY,300,1741084203574,1741084203757,183,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_47,USDJPY,600,1741084503574,1741084505638,2064,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_47,USDJPY,900,1741084803574,1741084803618,44,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_47,USDJPY,1800,1741085703574,1741085703925,351,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_47,USDJPY,3600,1741087503574,1741087503681,107,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_48,USDJPY,30,1741084916772,1741084916942,170,AVAILABLE,COMPLETE_3600S
ts15k_tradeable_move_r1_202503_USDJPY_mh_48,USDJPY,60,1741084946772,1741084947334,562,AVAILABLE,COMPLETE_3600S
