period,variant,scenario,symbol,direction,month,session,regime,is_xauusd,reversal_signal_type,wave_audit_label,sl_mode,reward_r,current_result_R,current_profit,shadow_outcome,shadow_result_R,shadow_profit,tp_hit,sl_hit,same_bar_ambiguous,time_to_tp_minutes,time_to_sl_minutes,mae_R,mfe_R,avg_sl_points,avg_sl_atr,avg_tp_points,avg_tp_atr,hypothetical_lot_size,invalid_stops,sl_too_tight,sl_too_wide,not_enough_money,delta_result_R_vs_current
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,-1.0,-43.3,actual_close,-0.757,-32.78,0,0,0,,,0.8776,0.2561,11.440000000000055,11440000000.000053,14.872000000000071,14872000000.00007,0.0378,0,0,0,0,0.243
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,-1.0,-43.3,actual_close,-0.757,-32.78,0,0,0,,,0.8776,0.2561,11.440000000000055,11440000000.000053,17.160000000000082,17160000000.00008,0.0378,0,0,0,0,0.243
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,CURRENT_SL,1.2,1.505,63.33,tp,1.2,50.5,1,0,0,120.0,,0.2865,1.3657,8.9699999999998,8969999999.9998,10.76399999999976,10763999999.99976,0.05,0,0,0,0,-0.305
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,CURRENT_SL,1.3,1.505,63.33,tp,1.3,54.7,1,0,0,120.0,,0.2865,1.3657,8.9699999999998,8969999999.9998,11.66099999999974,11660999999.999739,0.05,0,0,0,0,-0.205
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,CURRENT_SL,1.5,1.505,63.33,tp,1.5,63.12,1,0,0,135.0,,0.2865,1.8082,8.9699999999998,8969999999.9998,13.4549999999997,13454999999.999699,0.05,0,0,0,0,-0.005
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.505,63.33,tp,1.2,50.5,1,0,0,120.0,,0.2865,1.3657,8.9699999999998,8969999999.9998,10.76399999999976,10763999999.99976,0.05,0,0,0,0,-0.305
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.505,63.33,tp,1.3,54.7,1,0,0,120.0,,0.2865,1.3657,8.9699999999998,8969999999.9998,11.66099999999974,11660999999.999739,0.05,0,0,0,0,-0.205
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.505,63.33,tp,1.5,63.12,1,0,0,135.0,,0.2865,1.8082,8.9699999999998,8969999999.9998,13.4549999999997,13454999999.999699,0.05,0,0,0,0,-0.005
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.505,63.33,tp,1.2,50.5,1,0,0,115.0,,0.8344,2.0097,3.0799999999999272,3079999999.999927,3.6959999999999127,3695999999.9999123,0.1456,0,0,0,0,-0.305
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.505,63.33,tp,1.3,54.7,1,0,0,115.0,,0.8344,2.0097,3.0799999999999272,3079999999.999927,4.003999999999905,4003999999.999905,0.1456,0,0,0,0,-0.205
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.505,63.33,tp,1.5,63.12,1,0,0,115.0,,0.8344,2.0097,3.0799999999999272,3079999999.999927,4.619999999999891,4619999999.99989,0.1456,0,0,0,0,-0.005
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,CURRENT_SL,1.2,1.5047,67.41,tp,1.2,53.76,1,0,0,40.0,,0.2891,1.4062,6.400000000000091,6400000000.000091,7.680000000000109,7680000000.000109,0.07,0,0,0,0,-0.3047
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,CURRENT_SL,1.3,1.5047,67.41,tp,1.3,58.24,1,0,0,40.0,,0.2891,1.4062,6.400000000000091,6400000000.000091,8.32000000000012,8320000000.000119,0.07,0,0,0,0,-0.2047
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,CURRENT_SL,1.5,1.5047,67.41,tp,1.5,67.2,1,0,0,75.0,,0.2891,1.5578,6.400000000000091,6400000000.000091,9.600000000000136,9600000000.000135,0.07,0,0,0,0,-0.0047
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.5047,67.41,tp,1.2,53.76,1,0,0,40.0,,0.2891,1.4062,6.400000000000091,6400000000.000091,7.680000000000109,7680000000.000109,0.07,0,0,0,0,-0.3047
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.5047,67.41,tp,1.3,58.24,1,0,0,40.0,,0.2891,1.4062,6.400000000000091,6400000000.000091,8.32000000000012,8320000000.000119,0.07,0,0,0,0,-0.2047
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.5047,67.41,tp,1.5,67.2,1,0,0,75.0,,0.2891,1.5578,6.400000000000091,6400000000.000091,9.600000000000136,9600000000.000135,0.07,0,0,0,0,-0.0047
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.5047,67.41,tp,1.2,53.76,1,0,0,40.0,,0.2891,1.4062,6.400000000000091,6400000000.000091,7.680000000000109,7680000000.000109,0.07,0,0,0,0,-0.3047
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.5047,67.41,tp,1.3,58.24,1,0,0,40.0,,0.2891,1.4062,6.400000000000091,6400000000.000091,8.32000000000012,8320000000.000119,0.07,0,0,0,0,-0.2047
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.5047,67.41,tp,1.5,67.2,1,0,0,75.0,,0.2891,1.5578,6.400000000000091,6400000000.000091,9.600000000000136,9600000000.000135,0.07,0,0,0,0,-0.0047
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,CURRENT_SL,1.2,-1.0008,-49.96,sl,-1.0,-49.92,0,1,0,,25.0,1.02,0.0857,12.480000000000018,12480000000.000017,14.97600000000002,14976000000.00002,0.04,0,0,0,0,0.0008
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,CURRENT_SL,1.3,-1.0008,-49.96,sl,-1.0,-49.92,0,1,0,,25.0,1.02,0.0857,12.480000000000018,12480000000.000017,16.224000000000025,16224000000.000025,0.04,0,0,0,0,0.0008
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,CURRENT_SL,1.5,-1.0008,-49.96,sl,-1.0,-49.92,0,1,0,,25.0,1.02,0.0857,12.480000000000018,12480000000.000017,18.720000000000027,18720000000.000027,0.04,0,0,0,0,0.0008
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,MID_TF_STRUCTURE_SL,1.2,-1.0008,-49.96,sl,-1.0,-49.92,0,1,0,,25.0,1.02,0.0857,12.480000000000018,12480000000.000017,14.97600000000002,14976000000.00002,0.04,0,0,0,0,0.0008
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,MID_TF_STRUCTURE_SL,1.3,-1.0008,-49.96,sl,-1.0,-49.92,0,1,0,,25.0,1.02,0.0857,12.480000000000018,12480000000.000017,16.224000000000025,16224000000.000025,0.04,0,0,0,0,0.0008
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,MID_TF_STRUCTURE_SL,1.5,-1.0008,-49.96,sl,-1.0,-49.92,0,1,0,,25.0,1.02,0.0857,12.480000000000018,12480000000.000017,18.720000000000027,18720000000.000027,0.04,0,0,0,0,0.0008
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,-1.0008,-49.96,sl,-1.0,-49.92,0,1,0,,5.0,1.1613,0.1488,7.190000000000055,7190000000.000054,8.628000000000066,8628000000.000065,0.0694,0,0,0,0,0.0008
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,-1.0008,-49.96,sl,-1.0,-49.92,0,1,0,,5.0,1.1613,0.1488,7.190000000000055,7190000000.000054,9.34700000000007,9347000000.00007,0.0694,0,0,0,0,0.0008
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,-1.0008,-49.96,sl,-1.0,-49.92,0,1,0,,5.0,1.1613,0.1488,7.190000000000055,7190000000.000054,10.785000000000082,10785000000.000082,0.0694,0,0,0,0,0.0008
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,micro_break,chasing_entry,CURRENT_SL,1.2,1.5065,63.35,tp,1.2,50.46,1,0,0,25.0,,0.3769,1.2592,8.41000000000031,8410000000.000309,10.09200000000037,10092000000.00037,0.05,0,0,0,0,-0.3065
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,micro_break,chasing_entry,CURRENT_SL,1.3,1.5065,63.35,tp,1.3,54.67,1,0,0,45.0,,0.3769,1.3734,8.41000000000031,8410000000.000309,10.933000000000403,10933000000.000402,0.05,0,0,0,0,-0.2065
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,micro_break,chasing_entry,CURRENT_SL,1.5,1.5065,63.35,tp,1.5,63.08,1,0,0,80.0,,0.3769,1.5327,8.41000000000031,8410000000.000309,12.615000000000464,12615000000.000463,0.05,0,0,0,0,-0.0065
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,micro_break,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.5065,63.35,tp,1.2,50.46,1,0,0,25.0,,0.3769,1.2592,8.41000000000031,8410000000.000309,10.09200000000037,10092000000.00037,0.05,0,0,0,0,-0.3065
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,micro_break,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.5065,63.35,tp,1.3,54.67,1,0,0,45.0,,0.3769,1.3734,8.41000000000031,8410000000.000309,10.933000000000403,10933000000.000402,0.05,0,0,0,0,-0.2065
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,micro_break,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.5065,63.35,tp,1.5,63.08,1,0,0,80.0,,0.3769,1.5327,8.41000000000031,8410000000.000309,12.615000000000464,12615000000.000463,0.05,0,0,0,0,-0.0065
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,micro_break,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.5065,63.35,tp,1.2,50.46,1,0,0,15.0,,0.4568,1.2767,6.940000000000055,6940000000.000054,8.328000000000065,8328000000.000065,0.0606,0,0,0,0,-0.3065
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,micro_break,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.5065,63.35,tp,1.3,54.67,1,0,0,20.0,,0.4568,1.3876,6.940000000000055,6940000000.000054,9.022000000000071,9022000000.00007,0.0606,0,0,0,0,-0.2065
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_00_07,REGIME_TREND_UP,XAUUSD,micro_break,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.5065,63.35,tp,1.5,63.08,1,0,0,25.0,,0.4568,1.5259,6.940000000000055,6940000000.000054,10.410000000000082,10410000000.000082,0.0606,0,0,0,0,-0.0065
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,unclear,CURRENT_SL,1.2,-1.0127,-47.8,sl,-1.0,-47.2,0,1,0,,10.0,1.0424,0.2352,4.7199999999998,4719999999.9998,5.66399999999976,5663999999.99976,0.1,0,0,0,0,0.0127
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,unclear,CURRENT_SL,1.3,-1.0127,-47.8,sl,-1.0,-47.2,0,1,0,,10.0,1.0424,0.2352,4.7199999999998,4719999999.9998,6.13599999999974,6135999999.99974,0.1,0,0,0,0,0.0127
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,unclear,CURRENT_SL,1.5,-1.0127,-47.8,sl,-1.0,-47.2,0,1,0,,10.0,1.0424,0.2352,4.7199999999998,4719999999.9998,7.0799999999997,7079999999.9997,0.1,0,0,0,0,0.0127
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,unclear,MID_TF_STRUCTURE_SL,1.2,-1.0127,-47.8,sl,-1.0,-47.2,0,1,0,,10.0,1.0424,0.2352,4.7199999999998,4719999999.9998,5.66399999999976,5663999999.99976,0.1,0,0,0,0,0.0127
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,unclear,MID_TF_STRUCTURE_SL,1.3,-1.0127,-47.8,sl,-1.0,-47.2,0,1,0,,10.0,1.0424,0.2352,4.7199999999998,4719999999.9998,6.13599999999974,6135999999.99974,0.1,0,0,0,0,0.0127
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,unclear,MID_TF_STRUCTURE_SL,1.5,-1.0127,-47.8,sl,-1.0,-47.2,0,1,0,,10.0,1.0424,0.2352,4.7199999999998,4719999999.9998,7.0799999999997,7079999999.9997,0.1,0,0,0,0,0.0127
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,unclear,LOWER_TF_REVERSAL_SL,1.2,-1.0127,-47.8,sl,-1.0,-47.2,0,1,0,,10.0,1.0424,0.2352,4.7199999999998,4719999999.9998,5.66399999999976,5663999999.99976,0.1,0,0,0,0,0.0127
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,unclear,LOWER_TF_REVERSAL_SL,1.3,-1.0127,-47.8,sl,-1.0,-47.2,0,1,0,,10.0,1.0424,0.2352,4.7199999999998,4719999999.9998,6.13599999999974,6135999999.99974,0.1,0,0,0,0,0.0127
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,unclear,LOWER_TF_REVERSAL_SL,1.5,-1.0127,-47.8,sl,-1.0,-47.2,0,1,0,,10.0,1.0424,0.2352,4.7199999999998,4719999999.9998,7.0799999999997,7079999999.9997,0.1,0,0,0,0,0.0127
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,CURRENT_SL,1.2,1.5026,63.15,tp,1.2,50.43,1,0,0,205.0,,0.3492,1.2447,7.559999999999945,7559999999.999945,9.071999999999933,9071999999.999933,0.06,0,0,0,0,-0.3026
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,CURRENT_SL,1.3,1.5026,63.15,tp,1.3,54.64,1,0,0,250.0,,0.3492,1.4577,7.559999999999945,7559999999.999945,9.82799999999993,9827999999.99993,0.06,0,0,0,0,-0.2026
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,CURRENT_SL,1.5,1.5026,63.15,tp,1.5,63.04,1,0,0,295.0,,0.3492,1.914,7.559999999999945,7559999999.999945,11.339999999999918,11339999999.999918,0.06,0,0,0,0,-0.0026
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,MID_TF_STRUCTURE_SL,1.2,1.5026,63.15,tp,1.2,50.43,1,0,0,205.0,,0.3492,1.2447,7.559999999999945,7559999999.999945,9.071999999999933,9071999999.999933,0.06,0,0,0,0,-0.3026
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,MID_TF_STRUCTURE_SL,1.3,1.5026,63.15,tp,1.3,54.64,1,0,0,250.0,,0.3492,1.4577,7.559999999999945,7559999999.999945,9.82799999999993,9827999999.99993,0.06,0,0,0,0,-0.2026
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,MID_TF_STRUCTURE_SL,1.5,1.5026,63.15,tp,1.5,63.04,1,0,0,295.0,,0.3492,1.914,7.559999999999945,7559999999.999945,11.339999999999918,11339999999.999918,0.06,0,0,0,0,-0.0026
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.2,1.5026,63.15,tp,1.2,50.43,1,0,0,205.0,,0.3492,1.2447,7.559999999999945,7559999999.999945,9.071999999999933,9071999999.999933,0.06,0,0,0,0,-0.3026
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.3,1.5026,63.15,tp,1.3,54.64,1,0,0,250.0,,0.3492,1.4577,7.559999999999945,7559999999.999945,9.82799999999993,9827999999.99993,0.06,0,0,0,0,-0.2026
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_16_23,REGIME_TREND_UP,XAUUSD,early_higher_low,chasing_entry,LOWER_TF_REVERSAL_SL,1.5,1.5026,63.15,tp,1.5,63.04,1,0,0,295.0,,0.3492,1.914,7.559999999999945,7559999999.999945,11.339999999999918,11339999999.999918,0.06,0,0,0,0,-0.0026
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,USDJPY,LONG,2025-10,server_08_15,REGIME_TREND_UP,FX,candle_reversal,third_wave_middle,CURRENT_SL,1.2,1.5217,73.81,tp,1.2,58.21,1,0,0,130.0,,0.7391,2.0807,0.16100000000000136,161000000.00000134,0.19320000000000162,193200000.0000016,0.46,0,0,0,0,-0.3217
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,USDJPY,LONG,2025-10,server_08_15,REGIME_TREND_UP,FX,candle_reversal,third_wave_middle,CURRENT_SL,1.3,1.5217,73.81,tp,1.3,63.06,1,0,0,130.0,,0.7391,2.0807,0.16100000000000136,161000000.00000134,0.2093000000000018,209300000.0000018,0.46,0,0,0,0,-0.2217
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,USDJPY,LONG,2025-10,server_08_15,REGIME_TREND_UP,FX,candle_reversal,third_wave_middle,CURRENT_SL,1.5,1.5217,73.81,tp,1.5,72.76,1,0,0,130.0,,0.7391,2.0807,0.16100000000000136,161000000.00000134,0.24150000000000205,241500000.00000203,0.46,0,0,0,0,-0.0217
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,USDJPY,LONG,2025-10,server_08_15,REGIME_TREND_UP,FX,candle_reversal,third_wave_middle,MID_TF_STRUCTURE_SL,1.2,1.5217,73.81,tp,1.2,58.21,1,0,0,130.0,,0.7391,2.0807,0.16100000000000136,161000000.00000134,0.19320000000000162,193200000.0000016,0.46,0,0,0,0,-0.3217
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,USDJPY,LONG,2025-10,server_08_15,REGIME_TREND_UP,FX,candle_reversal,third_wave_middle,MID_TF_STRUCTURE_SL,1.3,1.5217,73.81,tp,1.3,63.06,1,0,0,130.0,,0.7391,2.0807,0.16100000000000136,161000000.00000134,0.2093000000000018,209300000.0000018,0.46,0,0,0,0,-0.2217
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,USDJPY,LONG,2025-10,server_08_15,REGIME_TREND_UP,FX,candle_reversal,third_wave_middle,MID_TF_STRUCTURE_SL,1.5,1.5217,73.81,tp,1.5,72.76,1,0,0,130.0,,0.7391,2.0807,0.16100000000000136,161000000.00000134,0.24150000000000205,241500000.00000203,0.46,0,0,0,0,-0.0217
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,USDJPY,LONG,2025-10,server_08_15,REGIME_TREND_UP,FX,candle_reversal,third_wave_middle,LOWER_TF_REVERSAL_SL,1.2,1.5217,73.81,tp,1.2,58.21,1,0,0,130.0,,0.5694,1.6029,0.20900000000000318,209000000.00000316,0.2508000000000038,250800000.00000378,0.3544,0,0,0,0,-0.3217
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,USDJPY,LONG,2025-10,server_08_15,REGIME_TREND_UP,FX,candle_reversal,third_wave_middle,LOWER_TF_REVERSAL_SL,1.3,1.5217,73.81,tp,1.3,63.06,1,0,0,130.0,,0.5694,1.6029,0.20900000000000318,209000000.00000316,0.27170000000000416,271700000.0000042,0.3544,0,0,0,0,-0.2217
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,USDJPY,LONG,2025-10,server_08_15,REGIME_TREND_UP,FX,candle_reversal,third_wave_middle,LOWER_TF_REVERSAL_SL,1.5,1.5217,73.81,tp,1.5,72.76,1,0,0,130.0,,0.5694,1.6029,0.20900000000000318,209000000.00000316,0.3135000000000048,313500000.00000477,0.3544,0,0,0,0,-0.0217
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.2,-1.0411,-52.47,sl,-1.0,-50.4,0,1,0,,0.0,1.0411,0.075,5.599999999999909,5599999999.999908,6.7199999999998905,6719999999.99989,0.09,0,0,0,0,0.0411
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.3,-1.0411,-52.47,sl,-1.0,-50.4,0,1,0,,0.0,1.0411,0.075,5.599999999999909,5599999999.999908,7.279999999999882,7279999999.999882,0.09,0,0,0,0,0.0411
2025-10,v4_all_signals,ThirdWave_v4_all_signals_BOTH_all_5m,XAUUSD,LONG,2025-10,server_08_15,REGIME_TREND_UP,XAUUSD,candle_reversal,chasing_entry,CURRENT_SL,1.5,-1.0411,-52.47,sl,-1.0,-50.4,0,1,0,,0.0,1.0411,0.075,5.599999999999909,5599999999.999908,8.399999999999864,8399999999.999863,0.09,0,0,0,0,0.0411
