period,run_id,scenario,source,symbol,direction,time,close_time,entry_price,sl,tp,result_R,net_profit,fx_bucket,session,month,scan_driver_symbol,max_favorable_r,max_adverse_r,reached_1R,reached_2R,h4_bias_state,h4_ma_state,h4_dow_state,h4_fib_zone,h4_fib_retracement_pct,h1_pullback_type,h1_prev_extreme_break_state,h1_counter_nwave_state,h1_counter_wave_atr,bos_level_type,true_bos_level,m15_trigger_type,room_to_1r,room_to_2r,nearest_obstacle_type,nearest_obstacle_price,sl_atr,distance_bos_to_entry_atr,distance_neckline_to_entry_atr,label,cond_h4_bias_ma,cond_h4_dow_bias,cond_h4_fib_382_618,cond_h1_prev_extreme_break,cond_h1_counter_nwave,cond_h1_counter_wave_atr,cond_true_bos_level,cond_m15_prev_extreme_bos,cond_m15_close_bos,cond_room_to_1r,cond_room_to_2r,cond_sl_atr_ok,audit_h4_bias_ok,audit_h1_pullback_ok,audit_h1_clean_pullback_type,audit_m15_reversal_ok,audit_dow_structure_ok,audit_room_to_target_ok,audit_fractal_entry_quality,audit_failure_type
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,LONG,2026.02.26 09:35:00,2026.02.26 16:46:26,156.113,155.891,156.557,-1.014,-47.63,FX,server_08_15,2026-02,USDJPY,0.586,1.32,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.77,0.0,0.4,retest_confirmation_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,SHORT,2026.02.27 13:20:00,2026.02.27 13:55:08,5174.14,5182.97,5156.48,-1.018,-44.95,XAUUSD,server_08_15,2026-02,USDJPY,0.166,1.849,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.41,0.0,0.02,retest_then_go_after_return_inside,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,LONG,2026.03.02 21:35:00,2026.03.03 08:14:13,5330.84,5288.54,5415.44,-1.01,-43.53,XAUUSD,server_16_23,2026-03,USDJPY,1.158,1.217,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.98,0.0,0.48,retest_confirmation_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,SHORT,2026.03.04 15:05:00,2026.03.05 07:56:51,1.33668,1.33901,1.33202,2.021,93.46,FX,server_08_15,2026-03,USDJPY,2.648,0.837,true,true,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.44,0.0,0.26,retest_confirmation_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,SHORT,2026.03.16 17:50:00,2026.03.16 18:39:27,1.32941,1.33149,1.32525,-1.01,-48.3,FX,server_16_23,2026-03,USDJPY,0.082,1.077,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.1,0.0,1.71,retest_then_go_after_return_inside,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,chasing,bad_h4_bias
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,SHORT,2026.03.20 09:05:00,2026.03.20 11:19:23,4694.91,4724.23,4636.27,-1.043,-30.59,XAUUSD,server_08_15,2026-03,USDJPY,1.146,1.358,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,2.14,0.0,1.14,retest_confirmation_entry,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,J,Nested_NWave_RetestConfirmation_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,LONG,2026.03.26 14:05:00,2026.03.26 19:21:27,4446.16,4413.62,4511.24,-1.073,-34.93,XAUUSD,server_08_15,2026-03,USDJPY,1.019,2.438,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.8,0.0,0.34,retest_then_go_after_return_inside,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,K,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,SHORT,2026.01.29 03:50:00,2026.01.29 09:41:04,153.187,153.433,152.695,-1.004,-49.9,FX,server_00_07,2026-01,USDJPY,1.195,0.923,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.51,0.0,0.77,strong_breakout,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,K,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,SHORT,2026.02.12 19:05:00,2026.02.13 03:05:06,152.724,153.076,152.02,-1.011,-51.27,FX,server_16_23,2026-02,USDJPY,0.531,1.747,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.5,0.0,0.44,strong_breakout,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,K,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,SHORT,2026.02.18 13:50:00,2026.02.18 14:10:33,4913.6,4924.86,4891.08,-1.003,-45.16,XAUUSD,server_08_15,2026-02,USDJPY,0.639,1.407,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.65,0.0,0.39,strong_breakout,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,K,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,comparison,USDJPY,LONG,2026.02.26 12:05:00,2026.02.26 16:46:26,156.073,155.892,156.435,-1.022,-48.66,FX,server_08_15,2026-02,USDJPY,0.939,1.398,false,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.66,0.0,0.09,weak_breakout_retest_confirmed,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,K,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,comparison,XAUUSD,LONG,2026.03.02 21:20:00,2026.03.03 08:14:13,5325.62,5288.46,5399.94,-1.01,-38.31,XAUUSD,server_16_23,2026-03,USDJPY,1.459,1.245,true,false,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.62,0.0,0.22,strong_breakout,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,bad_h4_bias
2026-Q1,K,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,comparison,GBPUSD,SHORT,2026.03.04 15:05:00,2026.03.05 07:56:51,1.33668,1.33901,1.33202,2.021,93.46,FX,server_08_15,2026-03,USDJPY,2.648,0.837,true,true,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,0.0,1.44,0.0,0.26,strong_breakout,false,false,false,false,false,false,false,false,false,false,false,false,false,false,unclear,false,false,false,unclear,
