period,scenario,run,entry_selection_mode,candidate_index,time,month,hour,session,symbol,direction,fx_bucket,event,router_decision,breakout_quality_label,breakout_quality_reason,fail_reason,execution_block_reason,label,fib_zone,neckline_break_label,h4_trend_state,h1_counter_trend_state,h4_fib_retracement_pct,entry_price,sl,tp,volume,risk_r,rr,sl_atr,tp_atr,neckline_price,right_side_level,distance_neckline_to_entry_atr,breakout_close_distance_from_neckline_atr,breakout_body_ratio,breakout_body_atr,breakout_range_atr,breakout_directional_wick_ratio,breakout_close_position_directional,neckline_touch_count,hypothetical_exit_time,hypothetical_exit_price,hypothetical_outcome,hypothetical_result_R,hypothetical_net_profit,same_bar_ambiguous,bars_to_exit,max_favorable_r,max_adverse_r,reached_0_5R,reached_1R,reached_1_5R,reached_2R,reached_3R,time_to_0_5R,time_to_1R,time_to_1_5R,time_to_2R,time_to_3R,false_break_return_inside_neckline,false_break_return_bars,cohort,h4_fib_bucket,sl_atr_bucket,neckline_touch_bucket,close_strength_bucket,close_distance_bucket,body_atr_bucket,body_ratio_bucket,directional_wick_bucket,mfe_bucket,mae_bucket,context_quality_v0,context_quality_reasons_v0,context_quality_score_v0
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,59,2026.02.13 16:49:59,2026-02,16,server_16_23,EURJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|large_directional_wick|sl_too_wide_for_router,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,54.98,181.551,181.89,180.873,0.22,0.339,2.0,2.15,4.3,181.674,181.86,0.78,0.96,0.23,0.47,2.02,0.69,0.08,6,2026.02.16 09:15:00,181.89,sl_hit,-1.0,-46.57,0,197,1.348,1.032,1,1,0,0,0,15.0,335.0,,,,0,,2026_q1_avoided_loser_dirty_weak,50-58_mid,2.0+_wide,5-8_moderate,<0.35_weak_close,0.80+_far,0.25-0.60_normal,<0.30_wicky,0.45+_large_wick,1-1.5R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_wide_or_unknown|break_too_far|directional_close_weak|body_atr_usable|large_directional_wick,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,60,2026.02.13 16:49:59,2026-02,16,server_16_23,GBPJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,56.11,208.53,208.811,207.968,0.26,0.281,2.0,1.34,2.67,208.452,208.773,0.37,0.11,0.02,0.06,2.63,0.71,0.29,4,2026.02.13 17:10:00,208.811,sl_hit,-1.0,-45.62,0,4,0.694,1.541,1,0,0,0,0,0.0,,,,,1,0,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.0-1.5,1-4_fresh,<0.35_weak_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,0.45+_large_wick,0.5-1R,1.5-2R,poor_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_weak|body_too_small|large_directional_wick,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,61,2026.02.13 17:19:59,2026-02,17,server_16_23,EURJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,54.98,181.597,181.89,181.011,0.25,0.293,2.0,1.67,3.33,181.674,181.86,0.44,0.14,0.42,0.93,2.2,0.32,0.26,6,2026.02.16 09:15:00,181.89,sl_hit,-1.0,-45.73,0,191,1.717,1.038,1,1,1,0,0,20.0,25.0,395.0,,,0,,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.5-2.0,5-8_moderate,<0.35_weak_close,<0.20_shallow_break,0.60-1.00_large,0.30-0.60_mixed,0.20-0.45_mixed_wick,1.5-2R,1-1.5R,mixed_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_weak|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,62,2026.02.13 17:34:59,2026-02,17,server_16_23,EURJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,54.98,181.585,181.89,180.975,0.24,0.305,2.0,1.76,3.52,181.674,181.86,0.51,0.6,0.53,0.45,0.84,0.47,0.53,7,2026.02.16 09:15:00,181.89,sl_hit,-1.0,-45.7,0,188,1.61,1.036,1,1,1,0,0,5.0,245.0,3270.0,,,0,,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.5-2.0,5-8_moderate,0.35-0.60_mixed_close,0.40-0.80_extended,0.25-0.60_normal,0.30-0.60_mixed,0.45+_large_wick,1.5-2R,1-1.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_mixed|body_atr_usable|large_directional_wick,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,63,2026.02.16 18:34:59,2026-02,18,server_16_23,AUDJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,52.99,108.555,108.706,108.253,0.5,0.151,2.0,1.89,3.77,108.596,108.678,0.51,0.44,0.6,0.65,1.07,0.37,0.02,10,2026.02.17 01:50:00,108.706,sl_hit,-1.0,-47.14,0,87,1.265,1.146,1,1,0,0,0,325.0,325.0,,,,1,6,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.5-2.0,9-12_tested,<0.35_weak_close,0.40-0.80_extended,0.60-1.00_large,0.60+_body,0.20-0.45_mixed_wick,1-1.5R,1-1.5R,mixed_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_weak|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,64,2026.02.16 18:49:59,2026-02,18,server_16_23,AUDJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,52.99,108.586,108.706,108.346,0.63,0.12,2.0,1.54,3.08,108.596,108.678,0.13,0.33,0.21,0.12,0.54,0.71,0.07,10,2026.02.17 01:50:00,108.706,sl_hit,-1.0,-47.2,0,84,1.85,1.183,1,1,1,0,0,310.0,310.0,310.0,,,1,3,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.5-2.0,9-12_tested,<0.35_weak_close,0.20-0.40_normal,<0.25_small_body,<0.30_wicky,0.45+_large_wick,1.5-2R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_weak|body_too_small|large_directional_wick,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,65,2026.02.16 19:04:59,2026-02,19,server_16_23,AUDJPY,SHORT,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,52.99,108.565,108.706,108.283,0.53,0.141,2.0,1.8,3.61,108.596,108.678,0.4,0.63,0.36,0.29,0.82,0.12,0.88,10,2026.02.17 01:50:00,108.706,sl_hit,-1.0,-46.66,0,81,1.426,1.156,1,1,0,0,0,295.0,295.0,,,,1,0,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.5-2.0,9-12_tested,0.60+_strong_close,0.40-0.80_extended,0.25-0.60_normal,0.30-0.60_mixed,<0.20_clean_wick,1-1.5R,1-1.5R,clean_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_strong|body_atr_usable|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,66,2026.02.16 19:34:59,2026-02,19,server_16_23,AUDJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance|weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,chasing_after_break,bearish_nwave,bullish_counter_nwave,52.99,108.588,108.706,108.352,0.64,0.118,2.0,1.49,2.97,108.596,108.678,0.1,0.03,0.23,0.09,0.38,0.73,0.27,12,2026.02.17 01:50:00,108.706,sl_hit,-1.0,-47.15,0,75,1.898,1.186,1,1,1,0,0,15.0,265.0,265.0,,,0,,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.0-1.5,9-12_tested,<0.35_weak_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,0.45+_large_wick,1.5-2R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_weak|body_too_small|large_directional_wick,2
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,67,2026.02.18 11:04:59,2026-02,11,server_08_15,EURUSD,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance|weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,51.0,1.1833,1.1839,1.1821,0.82,0.0006,2.0,1.32,2.64,1.18309,1.18376,0.46,0.07,0.56,0.48,0.86,0.0,0.44,3,2026.02.18 12:05:00,1.1839,sl_hit,-1.0,-49.2,0,12,0.85,1.05,1,0,0,0,0,35.0,,,,,1,0,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.0-1.5,1-4_fresh,0.35-0.60_mixed_close,<0.20_shallow_break,0.25-0.60_normal,0.30-0.60_mixed,<0.20_clean_wick,0.5-1R,1-1.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_mixed|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,68,2026.02.18 12:49:59,2026-02,12,server_08_15,XAUUSD,SHORT,XAUUSD,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_initial,bearish_nwave,bullish_counter_nwave,47.36,4912.91,4923.44,4891.85,0.04,10.53,2.0,1.42,2.84,4913.03,4923.07,0.02,0.12,0.78,1.26,1.62,0.22,0.78,2,2026.02.18 14:05:00,4923.44,sl_hit,-1.0,-42.12,0,15,0.617,1.097,1,0,0,0,0,55.0,,,,,1,1,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.0-1.5,1-4_fresh,0.60+_strong_close,<0.20_shallow_break,1.00+_overextended,0.60+_body,0.20-0.45_mixed_wick,0.5-1R,1-1.5R,mixed_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_strong|body_overextended|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,69,2026.02.18 13:04:59,2026-02,13,server_08_15,XAUUSD,SHORT,XAUUSD,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,47.36,4914.05,4924.88,4892.39,0.04,10.83,2.0,1.49,2.99,4916.26,4924.52,0.3,0.25,0.36,0.32,0.89,0.28,0.36,7,2026.02.18 14:10:00,4924.88,sl_hit,-1.0,-43.32,0,13,0.705,1.121,1,0,0,0,0,40.0,,,,,1,2,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.0-1.5,5-8_moderate,0.35-0.60_mixed_close,0.20-0.40_normal,0.25-0.60_normal,0.30-0.60_mixed,0.20-0.45_mixed_wick,0.5-1R,1-1.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_mixed|body_atr_usable|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,70,2026.02.18 13:19:59,2026-02,13,server_08_15,XAUUSD,SHORT,XAUUSD,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance|weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,47.36,4916.88,4924.87,4900.9,0.06,7.99,2.0,1.13,2.27,4916.26,4924.52,0.09,0.07,0.36,0.19,0.54,0.51,0.14,8,2026.02.18 14:10:00,4924.87,sl_hit,-1.0,-47.94,0,10,1.31,1.165,1,1,0,0,0,10.0,25.0,,,,1,0,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.0-1.5,5-8_moderate,<0.35_weak_close,<0.20_shallow_break,<0.25_small_body,0.30-0.60_mixed,0.45+_large_wick,1-1.5R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_weak|body_too_small|large_directional_wick,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,71,2026.02.18 13:34:59,2026-02,13,server_08_15,XAUUSD,SHORT,XAUUSD,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bearish_nwave,bullish_counter_nwave,47.36,4912.95,4924.86,4889.13,0.04,11.91,2.0,1.75,3.5,4916.26,4924.52,0.49,0.13,0.14,0.06,0.44,0.25,0.75,9,2026.02.18 14:10:00,4924.86,sl_hit,-1.0,-47.64,0,7,0.549,1.112,1,0,0,0,0,10.0,,,,,1,5,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.5-2.0,9-12_tested,0.60+_strong_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,0.20-0.45_mixed_wick,0.5-1R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_strong|body_too_small|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,73,2026.02.18 19:19:59,2026-02,19,server_16_23,GBPJPY,SHORT,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,spread_guard,spread_guard,weak_breakout_retest_confirmed,valid_h4_pullback_zone,router_weak_retest_confirmed,bearish_nwave,bullish_counter_nwave,61.74,208.988,209.221,208.522,0.32,0.233,2.0,1.3,2.61,208.938,209.183,0.28,0.36,0.34,0.52,1.52,0.2,0.8,2,2026.02.19 05:20:00,209.221,sl_hit,-1.0,-46.55,0,120,1.79,1.12,1,1,1,0,0,100.0,100.0,100.0,,,1,0,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,1.0-1.5,1-4_fresh,0.60+_strong_close,0.20-0.40_normal,0.25-0.60_normal,0.30-0.60_mixed,0.20-0.45_mixed_wick,1.5-2R,1-1.5R,clean_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_strong|body_atr_usable|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,74,2026.02.18 19:49:59,2026-02,19,server_16_23,GBPJPY,SHORT,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,clean_nested_nwave_entry,bearish_nwave,bullish_counter_nwave,61.74,208.907,209.221,208.279,0.24,0.314,2.0,1.8,3.61,208.938,209.183,0.18,0.07,0.48,0.36,0.75,0.33,0.67,6,2026.02.19 05:20:00,209.221,sl_hit,-1.0,-47.05,0,114,1.07,1.089,1,1,0,0,0,70.0,70.0,,,,1,1,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,1.5-2.0,5-8_moderate,0.60+_strong_close,<0.20_shallow_break,0.25-0.60_normal,0.30-0.60_mixed,0.20-0.45_mixed_wick,1-1.5R,1-1.5R,mixed_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,75,2026.02.23 17:34:59,2026-02,17,server_16_23,EURUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance|weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,42.39,1.18005,1.17924,1.18167,0.6,0.00081,2.0,1.11,2.22,1.18023,1.17937,0.25,0.05,0.35,0.33,0.93,0.34,0.31,4,2026.02.23 17:50:00,1.17924,sl_hit,-1.0,-48.6,0,3,0.333,1.099,0,0,0,0,0,,,,,,1,0,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.0-1.5,1-4_fresh,<0.35_weak_close,<0.20_shallow_break,0.25-0.60_normal,0.30-0.60_mixed,0.20-0.45_mixed_wick,<0.5R,1-1.5R,mixed_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_weak|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,76,2026.02.24 05:19:59,2026-02,05,server_00_07,GBPUSD,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,44.36,1.34959,1.34848,1.35181,0.44,0.00111,2.0,1.83,3.66,1.34934,1.34866,0.41,0.56,0.24,0.15,0.63,0.74,0.03,14,2026.02.24 06:10:00,1.34848,sl_hit,-1.0,-48.84,0,10,0.0,1.009,0,0,0,0,0,,,,,,1,1,2026_q1_avoided_loser_dirty_weak,42-50_mid,1.5-2.0,13+_stale,<0.35_weak_close,0.40-0.80_extended,<0.25_small_body,<0.30_wicky,0.45+_large_wick,<0.5R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_distance_usable|directional_close_weak|body_too_small|large_directional_wick,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,77,2026.02.26 09:34:59,2026-02,09,server_08_15,USDJPY,LONG,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,59.53,156.113,155.891,156.557,0.33,0.222,2.0,1.77,3.53,156.063,155.912,0.4,0.65,0.15,0.13,0.83,0.12,0.88,6,2026.02.26 16:45:00,155.891,sl_hit,-1.0,-46.99,0,86,0.586,1.158,1,0,0,0,0,390.0,,,,,1,3,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,1.5-2.0,5-8_moderate,0.60+_strong_close,0.40-0.80_extended,<0.25_small_body,<0.30_wicky,<0.20_clean_wick,0.5-1R,1-1.5R,mixed_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_strong|body_too_small|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,78,2026.02.26 09:49:59,2026-02,09,server_08_15,USDJPY,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,weak_directional_close,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,59.53,156.097,155.891,156.509,0.36,0.206,2.0,1.69,3.38,156.063,155.912,0.28,0.31,0.61,0.37,0.61,0.24,0.15,7,2026.02.26 16:45:00,155.891,sl_hit,-1.0,-47.57,0,83,0.709,1.17,1,0,0,0,0,375.0,,,,,1,0,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,1.5-2.0,5-8_moderate,<0.35_weak_close,0.20-0.40_normal,0.25-0.60_normal,0.60+_body,0.20-0.45_mixed_wick,0.5-1R,1-1.5R,mixed_context_v0,h4_edge_pullback|neckline_not_stale|sl_atr_ok|break_distance_usable|directional_close_weak|body_atr_usable|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,79,2026.02.26 10:34:59,2026-02,10,server_08_15,USDJPY,LONG,FX,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_initial,bullish_nwave,bearish_counter_nwave,59.53,156.038,155.891,156.332,0.51,0.147,2.0,1.18,2.36,156.063,155.912,0.2,0.14,0.3,0.28,0.92,0.13,0.87,9,2026.02.26 16:45:00,155.891,sl_hit,-1.0,-48.09,0,74,1.395,1.238,1,1,0,0,0,250.0,325.0,,,,1,0,2026_q1_avoided_loser_dirty_weak,58-62_deep_edge,1.0-1.5,9-12_tested,0.60+_strong_close,<0.20_shallow_break,0.25-0.60_normal,0.30-0.60_mixed,<0.20_clean_wick,1-1.5R,1-1.5R,poor_context_v0,h4_edge_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,4
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,80,2026.02.26 12:04:59,2026-02,12,server_08_15,USDJPY,LONG,FX,order_sent,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,,,weak_breakout_retest_confirmed,valid_h4_pullback_zone,router_weak_retest_confirmed,bullish_nwave,bearish_counter_nwave,51.05,156.073,155.892,156.435,0.41,0.181,2.0,1.66,3.32,156.063,155.912,0.09,0.16,0.3,0.32,1.05,0.13,0.87,7,2026.02.26 16:45:00,155.892,sl_hit,-1.0,-47.6,0,56,0.939,1.199,1,0,0,0,0,230.0,,,,,1,0,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.5-2.0,5-8_moderate,0.60+_strong_close,<0.20_shallow_break,0.25-0.60_normal,0.30-0.60_mixed,<0.20_clean_wick,0.5-1R,1-1.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,6
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,81,2026.02.26 12:19:59,2026-02,12,server_08_15,USDJPY,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance|large_directional_wick,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,51.05,156.087,155.891,156.479,0.39,0.196,2.0,1.9,3.8,156.063,155.912,0.23,0.03,0.13,0.06,0.47,0.46,0.54,10,2026.02.26 16:45:00,155.891,sl_hit,-1.0,-49.03,0,53,0.796,1.179,1,0,0,0,0,220.0,,,,,1,2,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.5-2.0,9-12_tested,0.35-0.60_mixed_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,0.45+_large_wick,0.5-1R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_mixed|body_too_small|large_directional_wick,2
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,82,2026.02.26 12:34:59,2026-02,12,server_08_15,USDJPY,LONG,FX,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_late,bullish_nwave,bearish_counter_nwave,51.05,156.074,155.891,156.44,0.41,0.183,2.0,1.84,3.68,156.063,155.912,0.11,0.05,0.05,0.03,0.56,0.43,0.57,11,2026.02.26 16:45:00,155.891,sl_hit,-1.0,-48.13,0,50,0.923,1.191,1,0,0,0,0,200.0,,,,,1,0,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.5-2.0,9-12_tested,0.35-0.60_mixed_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,0.20-0.45_mixed_wick,0.5-1R,1-1.5R,poor_context_v0,h4_mid_pullback|neckline_over_tested|sl_atr_ok|break_too_shallow|directional_close_mixed|body_too_small|wick_ok,3
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,83,2026.02.27 12:34:59,2026-02,12,server_08_15,XAUUSD,SHORT,XAUUSD,blocked_candidate,weak_routed_to_retest,weak_breakout,route_to_retest_confirmation,weak_breakout_waiting_retest,,weak_breakout,valid_h4_pullback_zone,neckline_break_initial,bearish_nwave,bullish_counter_nwave,52.26,5171.58,5183.0,5148.74,0.04,11.42,2.0,1.66,3.33,5174.29,5182.66,0.39,0.13,0.12,0.15,1.24,0.12,0.88,4,2026.02.27 13:55:00,5183.0,sl_hit,-1.0,-45.68,0,16,0.208,1.236,0,0,0,0,0,,,,,,1,0,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.5-2.0,1-4_fresh,0.60+_strong_close,<0.20_shallow_break,<0.25_small_body,<0.30_wicky,<0.20_clean_wick,<0.5R,1-1.5R,mixed_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_strong|body_too_small|wick_ok,5
2026-Q1,Nested_NWave_BreakoutQualityRouter_BOTH_all_H4_H1_M15_2R,H,ALL_SCORE_PASSING,84,2026.02.27 13:19:59,2026-02,13,server_08_15,XAUUSD,SHORT,XAUUSD,blocked_candidate,dirty_skipped,dirty_breakout,shallow_close_distance,dirty_breakout,,dirty_breakout,valid_h4_pullback_zone,neckline_break_initial,bearish_nwave,bullish_counter_nwave,52.26,5174.14,5182.97,5156.48,0.05,8.83,2.0,1.41,2.82,5174.29,5182.66,0.02,0.05,0.73,0.58,0.8,0.13,0.87,6,2026.02.27 13:55:00,5182.97,sl_hit,-1.0,-44.15,0,7,0.086,1.308,0,0,0,0,0,,,,,,1,0,2026_q1_avoided_loser_dirty_weak,50-58_mid,1.0-1.5,5-8_moderate,0.60+_strong_close,<0.20_shallow_break,0.25-0.60_normal,0.60+_body,<0.20_clean_wick,<0.5R,1-1.5R,clean_context_v0,h4_mid_pullback|neckline_not_stale|sl_atr_ok|break_too_shallow|directional_close_strong|body_atr_usable|wick_ok,6
