run_id,period_id,variant,symbol,stage,count
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,child_anchor_created,173
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,child_anchor_updated,182
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,child_countertrend_confirmed,355
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,child_flip_detected,144
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,fresh_first_flip_signal,144
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,parent_flips_detected,192
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,parent_invalidated,3
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,parent_wave1_confirmed,192
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,parent_wave2_pending,191
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,parent_wave2_started_first_close,362
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,portfolio_selected,4
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,signal_reserved,4
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,trades_taken,4
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPJPY,valid_candidate,4
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,candidate_invalid,118
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,child_anchor_created,153
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,child_anchor_updated,160
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,child_countertrend_confirmed,313
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,child_flip_detected,119
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,fresh_first_flip_signal,119
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,parent_flips_detected,182
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,parent_invalidated,3
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,parent_wave1_confirmed,182
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,parent_wave2_pending,181
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,parent_wave2_started_first_close,333
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,portfolio_selected,1
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,signal_reserved,1
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,trades_taken,1
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,GBPUSD,valid_candidate,1
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,candidate_invalid,98
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,child_anchor_created,150
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,child_anchor_updated,168
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,child_countertrend_confirmed,318
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,child_flip_detected,127
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,expired,1
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,fresh_first_flip_signal,126
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,parent_flips_detected,179
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,parent_invalidated,3
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,parent_wave1_confirmed,179
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,parent_wave2_pending,176
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,parent_wave2_started_first_close,327
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,portfolio_selected,28
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,position_cap_reject,1
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,signal_reserved,28
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,trades_taken,27
q1_f_base_first_child_flip_mode0,q1_quick,f_base_first_child_flip_mode0,USDJPY,valid_candidate,28
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,candidate_invalid,121
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,child_anchor_created,152
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,child_anchor_updated,179
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,child_countertrend_confirmed,331
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,child_flip_detected,125
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,expired,2
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,fresh_first_flip_signal,123
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,parent_flips_detected,169
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,parent_invalidated,7
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,parent_wave1_confirmed,169
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,parent_wave2_pending,169
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,parent_wave2_started_confirmed_pivot,314
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,portfolio_selected,2
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,signal_reserved,2
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,trades_taken,2
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,AUDJPY,valid_candidate,2
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,candidate_invalid,127
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,child_anchor_created,159
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,child_anchor_updated,181
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,child_countertrend_confirmed,340
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,child_flip_detected,130
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,expired,1
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,fresh_first_flip_signal,129
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,parent_flips_detected,176
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,parent_invalidated,9
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,parent_wave1_confirmed,176
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,parent_wave2_pending,176
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,parent_wave2_started_confirmed_pivot,326
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,portfolio_selected,2
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,signal_reserved,2
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,trades_taken,2
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURJPY,valid_candidate,2
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,candidate_invalid,119
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,child_anchor_created,159
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,child_anchor_updated,194
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,child_countertrend_confirmed,353
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,child_flip_detected,130
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,expired,6
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,fresh_first_flip_signal,124
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,parent_flips_detected,186
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,parent_invalidated,5
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,parent_wave1_confirmed,186
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,parent_wave2_pending,186
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,parent_wave2_started_confirmed_pivot,340
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,portfolio_selected,5
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,signal_reserved,5
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,trades_taken,5
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,EURUSD,valid_candidate,5
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,candidate_invalid,136
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,child_anchor_created,171
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,child_anchor_updated,180
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,child_countertrend_confirmed,351
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,child_flip_detected,141
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,expired,1
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,fresh_first_flip_signal,140
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,parent_flips_detected,190
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,parent_invalidated,7
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,parent_wave1_confirmed,190
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,parent_wave2_pending,190
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,parent_wave2_started_confirmed_pivot,354
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,portfolio_selected,4
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,signal_reserved,4
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,trades_taken,4
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPJPY,valid_candidate,4
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,candidate_invalid,115
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,child_anchor_created,151
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,child_anchor_updated,157
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,child_countertrend_confirmed,308
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,child_flip_detected,118
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,expired,2
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,fresh_first_flip_signal,116
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,parent_flips_detected,181
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,parent_invalidated,6
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,parent_wave1_confirmed,181
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,parent_wave2_pending,180
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,parent_wave2_started_confirmed_pivot,326
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,portfolio_selected,1
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,signal_reserved,1
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,trades_taken,1
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,GBPUSD,valid_candidate,1
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,candidate_invalid,94
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,child_anchor_created,147
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,child_anchor_updated,170
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,child_countertrend_confirmed,317
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,child_flip_detected,124
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,expired,5
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,fresh_first_flip_signal,119
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,parent_flips_detected,174
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,parent_invalidated,6
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,parent_wave1_confirmed,174
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,parent_wave2_pending,174
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,parent_wave2_started_confirmed_pivot,315
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,portfolio_selected,25
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,position_cap_reject,1
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,signal_reserved,25
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,trades_taken,24
q1_g_base_first_child_flip_mode1,q1_quick,g_base_first_child_flip_mode1,USDJPY,valid_candidate,25
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,candidate_invalid,121
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,child_anchor_created,152
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,child_anchor_updated,172
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,child_countertrend_confirmed,324
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,child_flip_detected,123
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,fresh_first_flip_signal,123
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,parent_flips_detected,168
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,parent_invalidated,16
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,parent_wave1_confirmed,168
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,parent_wave2_pending,168
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,parent_wave2_started_child_trend,304
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,portfolio_selected,2
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,signal_reserved,2
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,trades_taken,2
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,AUDJPY,valid_candidate,2
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,candidate_invalid,127
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,child_anchor_created,162
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,child_anchor_updated,178
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,child_countertrend_confirmed,340
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,child_flip_detected,130
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,fresh_first_flip_signal,130
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,parent_flips_detected,175
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,parent_invalidated,13
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,parent_wave1_confirmed,175
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,parent_wave2_pending,175
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,parent_wave2_started_child_trend,324
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,portfolio_selected,3
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,signal_reserved,3
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,trades_taken,3
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURJPY,valid_candidate,3
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,candidate_invalid,125
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,child_anchor_created,163
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,child_anchor_updated,194
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,child_countertrend_confirmed,357
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,child_flip_detected,130
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,fresh_first_flip_signal,130
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,parent_flips_detected,184
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,parent_invalidated,21
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,parent_wave1_confirmed,184
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,parent_wave2_pending,184
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,parent_wave2_started_child_trend,326
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,portfolio_selected,5
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,signal_reserved,5
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,trades_taken,5
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,EURUSD,valid_candidate,5
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,candidate_invalid,138
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,child_anchor_created,176
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,child_anchor_updated,180
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,child_countertrend_confirmed,356
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,child_flip_detected,143
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,expired,1
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,fresh_first_flip_signal,142
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,parent_flips_detected,189
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,parent_invalidated,13
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,parent_wave1_confirmed,189
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,parent_wave2_pending,188
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,parent_wave2_started_child_trend,352
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,portfolio_selected,4
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,signal_reserved,4
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,trades_taken,4
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPJPY,valid_candidate,4
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,candidate_invalid,115
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,child_anchor_created,154
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,child_anchor_updated,148
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,child_countertrend_confirmed,302
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,child_flip_detected,116
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,fresh_first_flip_signal,116
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,parent_flips_detected,180
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,parent_invalidated,26
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,parent_wave1_confirmed,180
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,parent_wave2_pending,179
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,parent_wave2_started_child_trend,308
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,portfolio_selected,1
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,signal_reserved,1
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,trades_taken,1
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,GBPUSD,valid_candidate,1
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,candidate_invalid,97
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,child_anchor_created,151
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,child_anchor_updated,170
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,child_countertrend_confirmed,321
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,child_flip_detected,126
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,fresh_first_flip_signal,126
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,parent_flips_detected,175
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,parent_invalidated,24
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,parent_wave1_confirmed,175
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,parent_wave2_pending,174
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,parent_wave2_started_child_trend,302
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,portfolio_selected,29
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,position_cap_reject,1
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,signal_reserved,29
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,trades_taken,28
q1_h_base_first_child_flip_mode2,q1_quick,h_base_first_child_flip_mode2,USDJPY,valid_candidate,29
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,AUDJPY,candidate_invalid,121
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,AUDJPY,child_anchor_created,152
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,AUDJPY,child_anchor_updated,172
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,AUDJPY,child_countertrend_confirmed,324
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,AUDJPY,child_flip_detected,123
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,AUDJPY,fresh_first_flip_signal,123
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,AUDJPY,parent_flips_detected,168
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,AUDJPY,parent_invalidated,16
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,AUDJPY,parent_wave1_confirmed,168
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,AUDJPY,parent_wave2_pending,168
q1_i_child_stop_extreme_mode2,q1_quick,i_child_stop_extreme_mode2,AUDJPY,parent_wave2_started_child_trend,304
