variant,train_trades,train_tpd,train_pf,train_net,test_trades,test_tpd,test_pf,test_net,all_trades,all_tpd,all_pf,all_net,score
L22-24_d0.6_mx2.0_r38_atr0.0004_none,970,5.451352300667369,1.1400042659557987,12618.424285714646,633,7.331751457872511,1.5489245770297848,25153.352857142643,1603,5.738592151549429,1.277832075723969,37771.77714285729,1.799775765271746
L22-24_d0.6_mx2.0_r40_atr0.0_none,1016,5.709870038637162,1.1273657099424055,11973.754285714635,665,7.702392921777599,1.5178512549474394,24835.117142856918,1681,6.017824957426444,1.2592743195739757,36808.871428571554,1.7996899010824134
L22-24_d0.8_mx0.0_r38_atr0.0_none,1013,5.693010186160871,1.057286054510766,5999.030000000155,655,7.586567464307259,1.608881496235851,29622.461428571158,1668,5.971286156446942,1.2322566890996018,35621.49142857131,1.79925173242394
L22-24_d1.2_mx3.0_r38_atr0.0004_none,928,5.215314365999298,1.0990276174251061,9369.165714285948,590,6.8337019907500505,1.6578139591547594,28980.182857142645,1518,5.434299991298835,1.2765572741557545,38349.3485714286,1.7990484969885374
L22-24_d1.2_mx0.0_r40_atr0.0_none,969,5.445732349841939,1.0327637298334744,3417.450000000109,621,7.192760908908103,1.6859328278054824,31434.4171428569,1590,5.6920533505699265,1.2321397293069378,34851.86714285701,1.7990258455530774
L22-24_d0.6_mx0.0_r38_atr0.0004_none,1024,5.754829645240604,1.0456764381212662,4894.212857143071,649,7.517072189825055,1.6164254392477577,29622.402857142624,1673,5.989185695285212,1.222394076116285,34516.6157142857,1.7984267894710417
L22-24_d0.8_mx2.0_r35_atr0.0002_none,905,5.086055497014401,1.0994557994340954,8765.907142857319,592,6.8568670822441184,1.6694506732063565,28017.0357142855,1497,5.359121928178101,1.2829685538904207,36782.942857142814,1.798363530707122
L22-24_d1.2_mx3.0_r38_atr0.0002_none,933,5.243414120126449,1.0975352633158955,9253.74714285739,600,6.94952744822039,1.6415350191952123,28613.907142856915,1533,5.487998607813646,1.27149521282983,37867.65428571431,1.7982818328078047
L22-24_d0.6_mx0.0_r38_atr0.0002_none,1038,5.833508956796628,1.0452656253762038,4877.362857143052,663,7.679227830283531,1.598323869797215,29170.56142857116,1701,6.089423112779525,1.21755359536148,34047.92428571422,1.7973492355980722
L22-24_d0.8_mx2.0_r35_atr0.0_none,905,5.086055497014401,1.0994557994340954,8765.907142857319,593,6.868449627991152,1.6655891032493402,27920.007142856928,1498,5.362701835945755,1.2820116169923148,36685.91428571425,1.7973112665256623
L22-24_d1.2_mx3.0_r38_atr0.0_none,933,5.243414120126449,1.0975352633158955,9253.74714285739,606,7.019022722702594,1.6307659801196284,28326.02142857119,1539,5.509478054419571,1.2688431424177575,37579.76857142858,1.796355609466561
L21-24_d0.6_mx3.0_r40_atr0.0002_none,1218,6.845100105374078,1.1372665798534232,16289.222857143111,796,9.21970641463905,1.3205612237025468,21457.764285714133,2014,7.2099342440552405,1.2033708845857969,37746.98714285724,1.7962669113229712
L22-24_d1.2_mx3.0_r28_atr0.0_none,809,4.563638500411329,1.1418272614819334,11264.888571428812,536,6.208244520410215,1.7501482826973418,28772.529999999897,1345,4.814975947494687,1.3399263956353116,40037.41857142871,1.7959322481142423
L22-24_d1.2_mx3.0_r40_atr0.0004_none,940,5.282753775904461,1.0913593076548385,8779.000000000235,596,6.903197265232254,1.640715877911678,28809.258571428374,1536,5.498738331116608,1.2664751382612074,37588.25857142861,1.795049407079288
L22-24_d0.8_mx2.0_r40_atr0.0004_none,972,5.46259220231823,1.1204362538804906,11064.080000000302,634,7.343334003619545,1.5579931683236352,26078.40857142835,1606,5.749331874852391,1.2679779839059695,37142.48857142864,1.7948969356162805
L22-24_d1.2_mx3.0_r28_atr0.0002_none,809,4.563638500411329,1.1418272614819334,11264.888571428812,534,6.185079428916147,1.7496998497488878,28755.329999999907,1343,4.807816131959378,1.3397803638926684,40020.21857142871,1.7947647448675204
L22-24_d0.6_mx0.0_r38_atr0.0_none,1038,5.833508956796628,1.0452656253762038,4877.362857143052,670,7.760305650512769,1.589039602816655,28897.625714285445,1708,6.1144824671531035,1.215389760030718,33774.988571428505,1.794669349263667
L22-24_d1.2_mx3.0_r40_atr0.0002_none,945,5.310853530031612,1.0899109290540678,8663.581428571675,607,7.030605268449628,1.626070334557978,28493.172857142643,1552,5.556016855399073,1.261909797946612,37156.75428571432,1.7945416819704496
L22-24_d0.6_mx2.0_r38_atr0.0002_none,980,5.507551808921672,1.13762124313607,12458.832857143227,642,7.435994369595817,1.5280356019888308,24565.08142857118,1622,5.806610399134856,1.2701459870342395,37023.9142857144,1.7945000634336072
L22-24_d1.2_mx3.0_r28_atr0.0004_none,808,4.5579974145022915,1.1446979636956782,11464.077142857383,531,6.150331791675045,1.7474709815649707,28669.839999999895,1339,4.793496500888762,1.341322919231716,40133.91714285727,1.7935134509084405
L22-24_d0.8_mx2.0_r38_atr0.0004_none,945,5.310853530031612,1.134347549301548,11935.954285714588,617,7.146430725919967,1.5634756933248222,25675.56285714262,1562,5.591815933075614,1.2798262301058985,37611.517142857214,1.7932016241643822
L21-24_d0.6_mx3.0_r40_atr0.0_none,1218,6.845100105374078,1.1372665798534232,16289.222857143111,802,9.289201689121255,1.3126013820980273,21053.82857142843,2020,7.231413690661165,1.2007486642104401,37343.05142857153,1.792956522686318
L22-24_d1.0_mx0.0_r38_atr0.0002_none,987,5.546891464699684,1.0447047930106856,4662.092857142992,630,7.297003820631409,1.6384717812496006,30053.105714285462,1617,5.788710860296586,1.2293603656833052,34715.19857142846,1.792939052480615
L22-24_d0.6_mx2.0_r38_atr0.0_none,980,5.507551808921672,1.13762124313607,12458.832857143227,644,7.459159461089885,1.5217542177240384,24373.05285714261,1624,5.813770214670164,1.2683688226624141,36831.88571428584,1.7922325386879776
L22-24_d1.0_mx0.0_r38_atr0.0004_none,975,5.47945205479452,1.0417509220239978,4343.011428571578,618,7.158013271667001,1.6527561578370964,30368.441428571205,1593,5.702793073872889,1.2305714246347197,34711.45285714278,1.791687047477078
L22-24_d1.2_mx3.0_r40_atr0.0_none,945,5.310853530031612,1.0899109290540678,8663.581428571675,613,7.100100542931831,1.6156179052734725,28205.287142856927,1558,5.577496302004997,1.259322885549549,36868.868571428604,1.791225127105697
L21-24_d1.0_mx3.0_r35_atr0.0002_none,1019,5.727288694600027,1.1402084623327613,14403.908571428628,675,7.818218379247939,1.4744897865658966,26624.348571428494,1694,6.064363758405947,1.2582933856888683,41028.25714285713,1.7911962754265427
L21-24_d1.0_mx3.0_r35_atr0.0004_none,1009,5.6710837025038545,1.140189696787004,14370.34714285721,662,7.667645284536497,1.4860221357107801,27018.88285714276,1671,5.982025879749904,1.2617942429748779,41389.22999999997,1.7909465362343115
L22-24_d1.0_mx0.0_r38_atr0.0_none,987,5.546891464699684,1.0447047930106856,4662.092857142992,637,7.378081640860647,1.628599067956273,29780.169999999744,1624,5.813770214670164,1.227099344066246,34442.26285714274,1.7900337726794817
L21-24_d1.0_mx3.0_r35_atr0.0_none,1019,5.727288694600027,1.1402084623327613,14403.908571428628,680,7.876131107983109,1.4689064926268056,26416.559999999914,1699,6.082263297244217,1.2566217697182744,40820.468571428544,1.7896237809072728
L22-24_d1.0_mx2.0_r35_atr0.0004_none,873,4.906217070600632,1.1254740818247724,10600.975714285867,574,6.648381258797507,1.661988302095379,27123.584285714103,1447,5.180126539795398,1.300689269942646,37724.55999999997,1.789592699834342
L22-24_d0.8_mx2.0_r38_atr0.0002_none,955,5.367053038285915,1.1319556321182305,11776.362857143171,624,7.227508546149205,1.5469952766413118,25223.797142856874,1579,5.6526743651257325,1.2733498898921858,37000.16000000004,1.7894213617978836
L21-24_d1.2_mx3.0_r38_atr0.0004_none,1027,5.772365339578455,1.1681214354864917,17326.771428571603,665,7.702392921777599,1.4358184567920667,24557.17714285697,1692,6.057203942870639,1.2627463285701777,41883.94857142857,1.78938734591371
L22-24_d1.0_mx3.0_r28_atr0.0_none,814,4.591843929956516,1.1524006328958676,12130.898571428785,541,6.266157249145385,1.7099034868680296,27682.048571428473,1355,4.8507750251712265,1.335711213119463,39812.947142857265,1.7887197209211627
L22-24_d1.0_mx2.0_r35_atr0.0002_none,879,4.939936775553214,1.1280549408210838,10819.025714285886,578,6.694711441785643,1.6461187214611814,26740.66999999981,1457,5.215925617471939,1.298391227889623,37559.69571428569,1.7883154985957606
L21-24_d1.2_mx3.0_r40_atr0.0004_none,1054,5.923543760366865,1.148489033126036,15996.657142857312,676,7.829800924994973,1.431398114782643,24848.347142856972,1730,6.193240438041492,1.2470526842094403,40845.004285714276,1.787806968942591
L22-24_d1.0_mx3.0_r28_atr0.0002_none,814,4.591843929956516,1.1524006328958676,12130.898571428785,539,6.242992157651317,1.7094623945138054,27664.848571428483,1353,4.843615209635918,1.3355661790719977,39795.747142857275,1.7875549864214568
L21-24_d1.2_mx3.0_r38_atr0.0002_none,1034,5.811709601873536,1.166971738454318,17252.42285714303,682,7.899296199477177,1.4208587081172097,24020.051428571234,1716,6.143121729294336,1.257310787779367,41272.474285714256,1.7872789710838874
L22-24_d1.0_mx2.0_r38_atr0.0004_none,912,5.125395152792413,1.156046625559606,13349.771428571703,596,6.903197265232254,1.5625827275649427,24917.49142857121,1508,5.3985009136222954,1.2947237193019925,38267.262857142916,1.7872628265396222
L22-24_d1.0_mx2.0_r35_atr0.0_none,879,4.939936775553214,1.1280549408210838,10819.025714285886,579,6.706293987532677,1.642268516538387,26643.641428571238,1458,5.219505525239593,1.297391148322591,37462.66714285713,1.7872585836424935
L22-24_d0.8_mx2.0_r38_atr0.0_none,955,5.367053038285915,1.1319556321182305,11776.362857143171,626,7.250673637643273,1.5405798848335457,25031.768571428307,1581,5.65983418066104,1.2715459867139645,36808.131428571476,1.7871015866509334
L21-24_d1.2_mx3.0_r40_atr0.0002_none,1061,5.962884183822812,1.1474370949325228,15922.308571428734,694,8.038286748441584,1.4176751386469062,24361.411428571242,1755,6.2827381322328435,1.2422059193917172,40283.71999999997,1.7864265164351416
L22-24_d1.0_mx3.0_r28_atr0.0004_none,813,4.586202844047479,1.1552916445895094,12330.087142857357,536,6.208244520410215,1.707270011643883,27579.358571428475,1349,4.8292955785653024,1.3370910878210935,39909.44571428584,1.7863200413222489
L21-24_d1.2_mx3.0_r35_atr0.0004_none,982,5.519330223844188,1.1297084555781678,13096.257142857243,645,7.470742006836919,1.511953767766513,27557.12999999988,1627,5.824509937973126,1.2626285304040035,40653.38714285712,1.7856677884856895
L21-24_d0.6_mx0.0_r28_atr0.0002_none,909,5.108535300316122,1.1661572798288076,15501.128571428666,607,7.030605268449628,1.5367504951125477,26059.391428571384,1516,5.427140175763528,1.2930053462936522,41560.52000000004,1.7849604565282293
L21-24_d1.0_mx0.0_r28_atr0.0002_none,899,5.052335792061819,1.1674717586956285,15479.832857142937,600,6.94952744822039,1.548859605028067,26231.31857142854,1499,5.366281743713409,1.2974589523937106,41711.15142857147,1.784914934739038
L22-24_d0.6_mx3.0_r28_atr0.0_none,821,4.631331531319779,1.1501589828487706,12048.151428571642,546,6.324069977880555,1.6903561913452487,27443.031428571303,1367,4.8937339183830755,1.3291262206433345,39491.18285714294,1.7844169571079065
L21-24_d1.2_mx3.0_r35_atr0.0002_none,988,5.5530532191018915,1.1293613366390511,13086.988571428661,658,7.621315101548361,1.4997990427865087,27162.595714285613,1646,5.892528185558553,1.2588178237160048,40249.58428571428,1.7842624215375458
L21-24_d0.8_mx3.0_r35_atr0.0004_none,1041,5.850939677211608,1.121678688863746,12865.307142857204,680,7.876131107983109,1.4615076533017086,26233.122857142742,1721,6.161021268132606,1.2404961604261147,39098.42999999995,1.7841834928847844
L21-24_d1.0_mx0.0_r28_atr0.0_none,899,5.052335792061819,1.1674717586956285,15479.832857142937,601,6.961109993967424,1.5454696446773286,26127.778571428535,1500,5.369861651481063,1.2964939016243195,41607.61142857147,1.7840261111455187
L21-24_d1.2_mx3.0_r38_atr0.0_none,1034,5.811709601873536,1.166971738454318,17252.42285714303,688,7.968791473959381,1.4108136920129055,23616.11571428553,1722,6.16460117590026,1.254139242494773,40868.53857142855,1.7839880842546991
L21-24_d0.6_mx0.0_r28_atr0.0_none,909,5.108535300316122,1.1661572798288076,15501.128571428666,608,7.042187814196662,1.5334400149006562,25955.85142857138,1517,5.430720083531181,1.29205465412708,41456.98000000004,1.7837548463314592
L21-24_d0.8_mx3.0_r35_atr0.0002_none,1053,5.918385667727016,1.118191149864349,12562.93714285719,693,8.02670420269455,1.4504487636724979,25838.588571428474,1746,6.250518962323957,1.2346488875985262,38401.525714285664,1.7835260757823703
L22-24_d0.6_mx3.0_r28_atr0.0002_none,821,4.631331531319779,1.1501589828487706,12048.151428571642,544,6.300904886386487,1.6899235085885336,27425.831428571317,1365,4.886574102847767,1.3289828729240336,39473.98285714295,1.783255503232962
L21-24_d1.2_mx3.0_r40_atr0.0_none,1061,5.962884183822812,1.1474370949325228,15922.308571428734,700,8.107782022923788,1.4078666286385535,23957.475714285538,1761,6.3042175788387675,1.2391843488554297,39879.78428571427,1.7832484016891976
L22-24_d0.6_mx3.0_r28_atr0.0004_none,819,4.620049359501704,1.1554984736603178,12418.917142857359,541,6.266157249145385,1.6877729243518131,27340.3414285713,1360,4.868674564009497,1.332387494611681,39759.25857142866,1.7829556690463744
L21-24_d0.8_mx0.0_r32_atr0.0002_none,1005,5.648160796175237,1.1444636935173276,15172.90285714284,653,7.563402372813191,1.4693590009892916,25711.17428571421,1658,5.935487078770401,1.2558316601031412,40884.077142857044,1.782868582134018
L21-24_d1.2_mx3.0_r35_atr0.0_none,988,5.5530532191018915,1.1293613366390511,13086.988571428661,663,7.679227830283531,1.4939308776113822,26954.80714285703,1651,5.910427724396823,1.2571097028582459,40041.79571428569,1.7825829211082302
L21-24_d0.6_mx3.0_r35_atr0.0004_none,1070,6.01393415429051,1.1446700261517917,15389.212857142933,694,8.038286748441584,1.4040519181988196,23654.26714285703,1764,6.31495730214173,1.236745926228928,39043.47999999997,1.782418182482884
L21-24_d0.8_mx3.0_r35_atr0.0_none,1053,5.918385667727016,1.118191149864349,12562.93714285719,698,8.08461693142972,1.4450806234129383,25630.799999999894,1751,6.268418501162227,1.2330588126206468,38193.737142857084,1.7820451932494794
L22-24_d1.2_mx0.0_r28_atr0.0_none,832,4.693383476319191,1.0762090399589255,6607.3971428573295,542,6.277739794892419,1.7746683201787345,29721.559999999874,1374,4.918793272756654,1.2904741438037128,36328.95714285721,1.781787333855538
L21-24_d0.8_mx0.0_r32_atr0.0_none,1005,5.648160796175237,1.1444636935173276,15172.90285714284,655,7.586567464307259,1.4660013565202232,25586.8742857142,1660,5.942646894305709,1.254849793888253,40759.77714285703,1.7817834259482788
L21-24_d1.0_mx0.0_r32_atr0.0002_none,985,5.535759586301102,1.1623411229586835,16619.89,642,7.435994369595817,1.4637176331507813,25288.134285714204,1627,5.824509937973126,1.2670835096895645,41908.02428571421,1.7815904516841838
L21-24_d0.6_mx3.0_r35_atr0.0002_none,1083,6.087000644015535,1.1383327373749776,14823.505714285795,708,8.20044238890006,1.3940742907585595,23274.93285714276,1791,6.411614811868389,1.2292040298727913,38098.43857142856,1.7812578776164978
L21-24_d0.8_mx0.0_r32_atr0.0004_none,993,5.580720070250757,1.1454342137913494,15193.16285714288,639,7.401246732354715,1.4778527278373514,25974.25571428563,1632,5.8424094768113966,1.2592018374649048,41167.41857142851,1.7811087782430048
L22-24_d1.0_mx2.0_r40_atr0.0004_none,936,5.260273972602739,1.130294756620939,11674.590000000251,610,7.065352905690729,1.5486514771781743,24908.36714285693,1546,5.534537408793149,1.2709835973996442,36582.95714285718,1.7810176168394265
L21-24_d1.0_mx0.0_r32_atr0.0_none,985,5.535759586301102,1.1623411229586835,16619.89,644,7.459159461089885,1.4603580926275894,25163.834285714194,1629,5.831669753508434,1.2660743511913681,41783.7242857142,1.7804991734228397
L22-24_d1.2_mx0.0_r28_atr0.0002_none,832,4.693383476319191,1.0762090399589255,6607.3971428573295,539,6.242992157651317,1.773830356542447,29689.409999999887,1371,4.908053549453691,1.2902170831981314,36296.807142857215,1.7799706164123692
L21-24_d0.6_mx3.0_r35_atr0.0_none,1083,6.087000644015535,1.1383327373749776,14823.505714285795,713,8.25835511763523,1.3890740486396722,23067.14428571418,1796,6.429514350706659,1.2276458221009354,37890.64999999997,1.779912132874047
L21-24_d0.6_mx0.0_r28_atr0.0004_none,900,5.05795574288725,1.1702619619822812,15778.601428571561,595,6.89161471948522,1.53813779217204,26047.18142857138,1495,5.351962112642792,1.2964791883252,41825.78285714294,1.7798013499959382
L22-24_d0.8_mx2.0_r40_atr0.0002_none,987,5.546891464699684,1.0906742304499604,8577.478571428852,642,7.435994369595817,1.5430794642019185,25677.878571428326,1629,5.831669753508434,1.2414412518545779,34255.35714285718,1.779775577580401
L22-24_d1.0_mx2.0_r40_atr0.0002_none,945,5.310853530031612,1.1321884459361982,11852.87000000026,618,7.158013271667001,1.5334148424919194,24507.837142856904,1563,5.595395840843268,1.268123806024521,36360.70714285716,1.7797273516894245
L21-24_d1.0_mx0.0_r32_atr0.0004_none,975,5.479558981364035,1.1596094783443465,16304.218571428612,628,7.273838729137341,1.472205837416743,25551.21571428563,1603,5.738592151549429,1.2678558782933151,41855.43428571425,1.7786369916779425
L21-24_d0.8_mx0.0_r28_atr0.0002_none,904,5.080435546188971,1.1621921181150725,15095.175714285786,604,6.995857631208526,1.5295447706916663,25709.551428571394,1508,5.3985009136222954,1.288128254754632,40804.727142857184,1.7779623939001017
L22-24_d0.8_mx2.0_r40_atr0.0_none,987,5.546891464699684,1.0906742304499604,8577.478571428852,644,7.459159461089885,1.5368378325661003,25485.84999999976,1631,5.838829569043742,1.239763268723303,34063.32857142861,1.7775418025030219
L22-24_d0.8_mx3.0_r28_atr0.0_none,819,4.620049359501704,1.1463962065605873,11746.241428571635,544,6.300904886386487,1.6819445366830132,27108.65142857132,1363,4.879414287312459,1.3238232717878722,38854.89285714296,1.777489113361979
L22-24_d1.0_mx2.0_r40_atr0.0_none,945,5.310853530031612,1.1321884459361982,11852.87000000026,620,7.181178363161069,1.5270325858206524,24315.808571428337,1565,5.602555656378575,1.2663306584738305,36168.6785714286,1.7774213249657551
