"scenario_mode","entry_time","exit_time","strategy","symbol","direction","base_currency","quote_currency","server_time","server_hour","utc_hour","session_label","session_window_name","allowed_session","session_volatility_rank","dow_regime_h4","dow_regime_h1","h4_structure","h1_structure","fractal_alignment","wave_stage","setup_type","wave_tf","fib_zone","divergence_type","m15_confirmation_type","failure_type","wave_size_atr","retracement_ratio","extension_ratio","wave_rule_validity","wave3_break_confirmed","pivot_confirmation_delay_bars","entry_delay_from_pivot","pivot_time","pivot_confirmed_time","room_to_1r","room_to_2r","entry","exit","stop_loss","take_profit","risk_price","result_r","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","spread_atr","atr_session_percentile","average_m15_range_atr","average_h1_range_atr","average_true_range","realized_volatility","breakout_followthrough_rate","average_spread_atr","score","exit_reason","position_id"
"baseline_all_sessions","2025.01.09 01:45:00","2025.01.09 05:57:54","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.01.09 01:45:00","1","23","other","other","true","2","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","other","3.6492","0.6936","0.2019","valid_wave2","false","3","3","2025.01.08 21:00:00","2025.01.09 00:00:00","1.6692","1.6692","163.27200000","162.90000000","163.53800000","162.90000000","0.26600000","1.3985","33.01","0.00","0.00","33.01","0.140","1.400","16","0.26471429","30.00","0.113330","0.8000","1.1639","0.9066","0.09526087","0.648246","0.7778","0.384263","1.0835","DEAL_REASON_TP","65"
"baseline_all_sessions","2025.01.09 02:00:00","2025.01.09 08:08:05","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","SHORT","GBP","USD","2025.01.09 02:00:00","2","0","tokyo","tokyo_utc_00_08","true","2","transition_down","trend_down","expanding_transition","LH_LL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_382","none","ma_reclaim","other","5.0522","0.3253","1.6851","valid_wave4","true","3","4","2025.01.08 21:00:00","2025.01.09 00:00:00","1.5625","1.5625","1.23574000","1.23237000","1.23814000","1.23237000","0.00240000","1.4042","33.70","0.00","0.00","33.70","0.100","1.400","24","0.00343214","20.00","0.058273","0.8000","1.1325","0.6170","0.00049036","0.778774","0.8438","0.485269","1.4281","DEAL_REASON_TP","67"
"baseline_all_sessions","2025.01.09 01:15:00","2025.01.09 08:10:56","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","SHORT","EUR","USD","2025.01.09 01:15:00","1","23","other","other","true","4","range","trend_down","expanding_transition","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","other","4.4388","0.6055","0.0853","valid_wave2","false","3","3","2025.01.08 21:00:00","2025.01.09 00:00:00","3.6957","3.6957","1.03149000","1.02987000","1.03264000","1.02989000","0.00115000","1.4087","34.02","0.00","0.00","34.02","0.210","1.400","27","0.00190143","18.00","0.094666","0.4000","0.8415","0.5325","0.00035095","0.502989","0.8182","0.514286","1.5000","DEAL_REASON_TP","64"
"baseline_all_sessions","2025.01.09 10:45:00","2025.01.09 18:45:01","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","LONG","EUR","USD","2025.01.09 10:45:00","10","8","london","london_utc_07_16","true","1","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","5.1983","0.7699","0.1581","valid_wave2","false","3","4","2025.01.08 12:00:00","2025.01.09 00:00:00","3.7422","3.7422","1.03016000","1.02999000","1.02663000","1.03511000","0.00353000","-0.0482","-1.02","0.00","0.00","-1.02","0.060","1.400","32","0.00408786","18.00","0.044033","1.0000","1.2961","1.8420","0.00101164","0.835244","0.8571","0.234201","1.1500","DEAL_REASON_EXPERT","72"
"baseline_all_sessions","2025.01.10 02:00:00","2025.01.10 02:07:23","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.01.10 02:00:00","2","0","tokyo","tokyo_utc_00_08","true","3","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","micro_bos","wave3_unconfirmed_too_early","3.7827","0.7386","0.2480","valid_wave2","false","3","3","2025.01.09 22:00:00","2025.01.10 01:00:00","1.7023","1.7023","162.72400000","162.93900000","162.93900000","162.42400000","0.21500000","-1.0000","-24.53","0.00","0.00","-24.53","0.180","1.400","0","0.19721429","30.00","0.152119","0.6000","1.0450","0.8736","0.10417857","0.669446","0.8519","0.517241","1.0851","DEAL_REASON_SL","76"
"baseline_all_sessions","2025.01.10 02:30:00","2025.01.10 03:38:03","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.01.10 02:30:00","2","0","tokyo","tokyo_utc_00_08","true","3","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","3.7827","0.7386","0.2480","valid_wave2","false","3","3","2025.01.09 22:00:00","2025.01.10 01:00:00","3.0629","3.0629","162.79600000","162.94000000","162.93900000","162.59600000","0.14300000","-1.0070","-24.64","0.00","0.00","-24.64","0.270","1.400","4","0.19721429","34.00","0.172401","0.6000","1.0982","0.8736","0.10737931","0.744075","0.8571","0.424242","1.1500","DEAL_REASON_SL","79"
"baseline_all_sessions","2025.01.09 19:45:00","2025.01.10 03:45:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","SHORT","GBP","USD","2025.01.09 19:45:00","19","17","new_york","new_york_utc_13_22","true","4","transition_down","trend_down","expanding_transition","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","5.1093","0.6120","0.1613","valid_wave2","false","3","3","2025.01.09 15:00:00","2025.01.09 18:00:00","2.2637","2.2637","1.22992000","1.23065000","1.23265000","1.22610000","0.00273000","-0.2674","-6.57","0.00","-0.09","-6.66","0.090","1.400","32","0.00271857","20.00","0.073568","0.4000","0.7202","0.7299","0.00096145","0.482426","0.7778","0.202899","1.4632","DEAL_REASON_EXPERT","74"
"baseline_all_sessions","2025.01.10 02:00:00","2025.01.10 04:32:38","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","SHORT","GBP","JPY","2025.01.10 02:00:00","2","0","tokyo","tokyo_utc_00_08","true","3","range","trend_down","expanding_transition","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","micro_bos","wave3_unconfirmed_too_early","6.1394","0.4846","0.1353","valid_wave2","false","3","3","2025.01.09 22:00:00","2025.01.10 01:00:00","2.1877","2.1877","194.35200000","194.77400000","194.75700000","193.78500000","0.40500000","-1.0420","-24.07","0.00","0.00","-24.07","0.090","1.400","10","0.41307143","38.00","0.091994","0.6000","1.0800","0.8834","0.14180357","0.712866","0.8846","0.445188","1.1094","DEAL_REASON_SL","77"
"baseline_all_sessions","2025.01.10 06:00:00","2025.01.10 06:05:53","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.01.10 06:00:00","6","4","tokyo","tokyo_utc_00_08","true","3","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","3.7827","0.7386","0.0550","valid_wave2","false","3","7","2025.01.09 22:00:00","2025.01.10 01:00:00","8.5652","8.5652","162.94900000","163.01800000","163.01800000","162.85200000","0.06900000","-1.0000","-24.05","0.00","0.00","-24.05","0.550","1.400","0","0.19721429","35.00","0.177472","0.6000","1.0679","0.9040","0.10670833","0.716419","0.7714","0.336770","1.1500","DEAL_REASON_SL","84"
"baseline_all_sessions","2025.01.09 22:15:00","2025.01.10 06:15:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","LONG","EUR","USD","2025.01.09 22:15:00","22","20","new_york","new_york_utc_13_22","true","4","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.7905","0.7875","0.1983","valid_wave2","false","3","3","2025.01.09 18:00:00","2025.01.09 21:00:00","4.4729","4.4729","1.03013000","1.02970000","1.02884000","1.03194000","0.00129000","-0.3333","-8.17","0.00","-1.13","-9.30","0.190","1.400","32","0.00126500","18.00","0.142292","0.4000","0.7418","0.7299","0.00065123","0.465910","0.6552","0.485549","1.1500","DEAL_REASON_EXPERT","75"
"baseline_all_sessions","2025.01.10 06:30:00","2025.01.10 06:33:05","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.01.10 06:30:00","6","4","tokyo","tokyo_utc_00_08","true","3","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","3.7827","0.7386","0.0550","valid_wave2","false","3","7","2025.01.09 22:00:00","2025.01.10 01:00:00","9.1304","9.1304","162.98800000","163.06200000","163.05700000","162.89100000","0.06900000","-1.0725","-25.80","0.00","0.00","-25.80","0.550","1.400","0","0.19721429","30.00","0.152119","0.6000","1.0593","0.9040","0.10583784","0.714498","0.7778","0.323824","1.1500","DEAL_REASON_SL","88"
"baseline_all_sessions","2025.01.10 06:00:00","2025.01.10 06:53:41","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","SHORT","GBP","JPY","2025.01.10 06:00:00","6","4","tokyo","tokyo_utc_00_08","true","3","range","trend_down","expanding_transition","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","6.1394","0.4846","0.0272","valid_wave2","false","3","7","2025.01.09 22:00:00","2025.01.10 01:00:00","7.9724","7.9724","194.62200000","194.76700000","194.76700000","194.42000000","0.14500000","-1.0000","-23.89","0.00","0.00","-23.89","0.260","1.400","3","0.41307143","38.00","0.091994","0.6000","1.0766","0.8916","0.14138889","0.725697","0.9063","0.292952","1.1500","DEAL_REASON_SL","85"
"baseline_all_sessions","2025.01.10 04:00:00","2025.01.10 07:50:03","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","SHORT","GBP","USD","2025.01.10 04:00:00","4","2","tokyo","tokyo_utc_00_08","true","2","range","range","expanding_transition","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","candle_reversal","other","1.3611","0.7750","0.3222","valid_wave2","false","3","5","2025.01.09 22:00:00","2025.01.10 01:00:00","4.2194","4.2194","1.23028000","1.22811000","1.23183000","1.22811000","0.00155000","1.4000","32.55","0.00","0.00","32.55","0.150","1.400","15","0.00264500","20.00","0.075614","0.8000","1.2374","0.6561","0.00060375","0.829179","0.8182","0.428135","1.1500","DEAL_REASON_TP","82"
"baseline_all_sessions","2025.01.10 09:15:00","2025.01.10 10:21:12","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","LONG","GBP","USD","2025.01.10 09:15:00","9","7","london","london_utc_07_16","true","1","range","range","expanding_transition","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","other","1.7207","0.7599","0.9319","valid_wave2","false","3","6","2025.01.10 02:00:00","2025.01.10 05:00:00","36.4386","36.4386","1.22856000","1.22935000","1.22799000","1.22935000","0.00057000","1.3860","33.18","0.00","0.00","33.18","0.420","1.400","4","0.00162143","20.00","0.123348","1.0000","1.3309","1.9252","0.00178612","0.956526","0.9167","0.290456","1.1500","DEAL_REASON_TP","92"
"baseline_all_sessions","2025.01.10 10:30:00","2025.01.10 10:47:58","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","LONG","GBP","USD","2025.01.10 10:30:00","10","8","london","london_utc_07_16","true","1","range","range","expanding_transition","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","micro_bos","wave3_unconfirmed_too_early","1.7207","0.7599","0.1219","valid_wave2","false","3","7","2025.01.10 02:00:00","2025.01.10 05:00:00","23.4568","23.4568","1.22988000","1.22907000","1.22907000","1.23102000","0.00081000","-1.0000","-24.30","0.00","0.00","-24.30","0.300","1.400","1","0.00162143","20.00","0.123348","1.0000","1.3017","1.9301","0.00169241","0.930555","0.9231","0.244541","1.1500","DEAL_REASON_SL","95"
"baseline_all_sessions","2025.01.10 11:30:01","2025.01.10 12:08:23","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPUSD","LONG","GBP","USD","2025.01.10 11:30:01","11","9","london","london_utc_07_16","true","1","range","range","expanding_transition","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","candle_reversal","wave3_unconfirmed_too_early","1.7207","0.7599","0.1971","valid_wave2","false","3","8","2025.01.10 02:00:00","2025.01.10 05:00:00","13.2857","13.2857","1.23033000","1.22907000","1.22907000","1.23210000","0.00126000","-1.0000","-23.94","0.00","0.00","-23.94","0.190","1.400","2","0.00162143","20.00","0.123348","1.0000","1.2968","1.9257","0.00165397","0.918557","0.9286","0.213415","1.1500","DEAL_REASON_SL","97"
"baseline_all_sessions","2025.01.10 12:45:00","2025.01.10 14:52:07","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","LONG","USD","JPY","2025.01.10 12:45:00","12","10","london","london_utc_07_16","true","2","trend_up","range","HH_HL","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","3.7077","0.3871","0.0034","valid_wave2","false","3","8","2025.01.10 03:00:00","2025.01.10 06:00:00","4.2893","4.2893","158.02500000","157.90300000","157.90400000","158.19400000","0.12100000","-1.0083","-23.95","0.00","0.00","-23.95","0.310","1.400","8","0.15885714","17.00","0.107014","0.8000","1.1126","1.1942","0.11469841","0.853040","0.8667","0.114203","1.1500","DEAL_REASON_SL","99"
"baseline_all_sessions","2025.01.10 09:30:00","2025.01.10 15:30:03","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","LONG","EUR","USD","2025.01.10 09:30:00","9","7","london","london_utc_07_16","true","1","trend_up","trend_up","HH_HL","HH_HL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","5.1983","0.7699","0.0584","valid_wave2","false","3","10","2025.01.08 12:00:00","2025.01.09 00:00:00","2.9009","2.9009","1.02895000","1.02612000","1.02663000","1.03220000","0.00232000","-1.2198","-28.30","0.00","0.00","-28.30","0.100","1.400","24","0.00408786","18.00","0.044033","1.0000","1.1898","1.8867","0.00090160","0.708478","0.9545","0.421405","1.1450","DEAL_REASON_SL","93"
"baseline_all_sessions","2025.01.10 19:30:00","2025.01.13 03:30:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","LONG","USD","JPY","2025.01.10 19:30:00","19","17","new_york","new_york_utc_13_22","true","5","trend_up","range","HH_HL","expanding_transition","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.8894","0.8308","0.8299","valid_wave2","false","3","6","2025.01.09 12:00:00","2025.01.10 00:00:00","4.4819","4.4819","157.75500000","157.63000000","157.50600000","158.10400000","0.24900000","-0.5020","-11.89","0.00","0.72","-11.17","0.150","1.400","32","0.40700000","16.00","0.039312","0.2000","0.7741","0.7405","0.08016667","0.475184","0.8000","0.054461","1.1500","DEAL_REASON_EXPERT","102"
"baseline_all_sessions","2025.01.13 03:45:00","2025.01.13 05:32:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","SHORT","EUR","USD","2025.01.13 03:45:00","3","1","tokyo","tokyo_utc_00_08","true","2","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave4_pullback","wave4_continuation","H1","wave4_382","bullish_macd","ma_reclaim","other","4.6075","0.3611","4.2137","valid_wave4","true","3","3","2025.01.10 23:00:00","2025.01.13 02:00:00","2.7670","2.7670","1.02410000","1.02266000","1.02513000","1.02266000","0.00103000","1.3981","33.12","0.00","0.00","33.12","0.230","1.400","7","0.00214000","18.00","0.084112","0.8000","1.1399","0.6763","0.00043095","0.701788","0.8750","0.378947","1.2383","DEAL_REASON_TP","106"
"baseline_all_sessions","2025.01.13 02:45:00","2025.01.13 10:45:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","GBPJPY","SHORT","GBP","JPY","2025.01.13 02:45:00","2","0","tokyo","tokyo_utc_00_08","true","1","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","candle_reversal","other","6.7798","0.2712","0.4725","valid_wave2","true","3","4","2025.01.10 04:00:00","2025.01.10 16:00:00","0.1908","0.1908","192.61700000","191.41600000","194.86600000","189.46900000","2.24900000","0.5340","7.62","0.00","0.00","7.62","0.010","1.400","32","0.70385714","40.00","0.056830","1.0000","1.1480","0.8728","0.15011864","0.780932","1.0000","0.314254","1.2095","DEAL_REASON_EXPERT","103"
"baseline_all_sessions","2025.01.13 03:00:00","2025.01.13 11:00:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURJPY","SHORT","EUR","JPY","2025.01.13 03:00:00","3","1","tokyo","tokyo_utc_00_08","true","3","range","trend_down","compression_range","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","ma_reclaim","other","5.0845","0.3756","0.7635","valid_wave2","true","3","3","2025.01.10 08:00:00","2025.01.10 20:00:00","0.2465","0.2465","161.60100000","161.11400000","163.24000000","159.30600000","1.63900000","0.2971","6.18","0.00","0.00","6.18","0.020","1.400","32","0.42835714","30.00","0.070035","0.6000","1.1085","0.8844","0.10810000","0.748918","0.8276","0.329929","1.2123","DEAL_REASON_EXPERT","104"
"baseline_all_sessions","2025.01.13 04:45:00","2025.01.13 12:45:00","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","AUDJPY","SHORT","AUD","JPY","2025.01.13 04:45:00","4","2","tokyo","tokyo_utc_00_08","true","3","range","range","compression_range","compression_range","fractal_aligned","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","candle_reversal","other","4.8002","0.3538","0.8258","valid_wave2","true","3","5","2025.01.10 04:00:00","2025.01.10 16:00:00","0.1837","0.1837","97.01100000","96.69900000","98.23600000","95.29600000","1.22500000","0.2547","5.94","0.00","0.00","5.94","0.030","1.400","32","0.31207143","28.00","0.089723","0.6000","1.0680","1.0079","0.08816418","0.685107","0.8387","0.261508","1.2092","DEAL_REASON_EXPERT","107"
"baseline_all_sessions","2025.01.13 21:15:04","2025.01.13 23:21:21","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","EURUSD","SHORT","EUR","USD","2025.01.13 21:15:04","21","19","new_york","new_york_utc_13_22","true","5","trend_down","trend_down","LH_LL","LH_LL","fractal_aligned","possible_wave3_start","wave3_start_pullback","H1","wave2_50_618","none","ma_reclaim","wave3_unconfirmed_too_early","4.1711","0.5936","0.0638","valid_wave2","false","3","5","2025.01.13 15:00:00","2025.01.13 18:00:00","3.2830","3.2830","1.02119000","1.02225000","1.02225000","1.01971000","0.00106000","-1.0000","-23.32","0.00","0.00","-23.32","0.220","1.400","8","0.00172857","18.00","0.104132","0.2000","0.7056","0.6694","0.00057852","0.413811","0.7500","0.262500","1.5000","DEAL_REASON_SL","112"
"baseline_all_sessions","2025.01.14 02:45:00","2025.01.14 03:30:46","RESEARCH_STRATEGY_FX_FRACTAL_DOW_ELLIOTT_SESSION","USDJPY","SHORT","USD","JPY","2025.01.14 02:45:00","2","0","tokyo","tokyo_utc_00_08","true","3","range","range","expanding_transition","expanding_transition","fractal_aligned","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","candle_reversal","target_blocked","2.1461","0.7694","0.3645","valid_abc","false","3","4","2025.01.13 21:00:00","2025.01.14 00:00:00","1.1876","1.1876","157.42300000","157.86700000","157.86000000","156.81100000","0.43700000","-1.0160","-22.50","0.00","0.00","-22.50","0.080","1.400","3","0.33550000","16.00","0.047690","0.6000","1.1099","0.9629","0.11042373","0.697183","0.6786","0.105016","1.2094","DEAL_REASON_SL","115"
