task,policy,metric,expected,actual,status
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_200,expectancy_r,-0.016543953968283,-0.016543953968265,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_200,pf,0.92991446644953,0.92991446644961,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_200,maxdd_r,9.9982025450583,9.9982025450583,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_300,trades,548,548,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_300,tp,57,57,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_300,sl,46,46,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_300,timeout,445,445,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_300,total_r,-0.82262083302203,-0.82262083300628,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_300,expectancy_r,-0.0015011329069745,-0.0015011329069458,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_300,pf,0.99345748526584,0.99345748526597,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,PERCENTILE_300,maxdd_r,15.64885749668,15.648857496672,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_300,trades,266,266,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_300,tp,30,30,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_300,sl,22,22,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_300,timeout,214,214,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_300,total_r,-4.4006917555634,-4.4006917555586,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_300,expectancy_r,-0.016543953968283,-0.016543953968265,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_300,pf,0.92991446644953,0.92991446644961,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202503,FREQUENCY_300,maxdd_r,9.9982025450583,9.9982025450583,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0,trades,489,489,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0,tp,34,34,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0,sl,57,57,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0,timeout,398,398,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0,total_r,-33.063266196837,-33.063266196836,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0,expectancy_r,-0.067614041302326,-0.067614041302324,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0,pf,0.75237143741878,0.75237143741879,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0,maxdd_r,36.865750324818,36.865750324818,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.05,trades,78,78,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.05,tp,5,5,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.05,sl,13,13,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.05,timeout,60,60,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.05,total_r,-7.7022967676466,-7.7022967676453,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.05,expectancy_r,-0.098747394457008,-0.098747394456991,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.05,pf,0.67245942627984,0.67245942627992,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.05,maxdd_r,12.068821886963,12.068821886962,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.1,trades,78,78,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.1,tp,5,5,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.1,sl,13,13,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.1,timeout,60,60,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.1,total_r,-7.7022967676466,-7.7022967676453,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.1,expectancy_r,-0.098747394457008,-0.098747394456991,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.1,pf,0.67245942627984,0.67245942627992,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ABS_0.1,maxdd_r,12.068821886963,12.068821886962,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ALL,trades,872,872,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ALL,tp,69,69,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ALL,sl,102,102,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ALL,timeout,701,701,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ALL,total_r,-55.129377955549,-55.12937795555,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ALL,expectancy_r,-0.063221763710492,-0.063221763710493,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ALL,pf,0.7689555976578,0.7689555976578,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,ALL,maxdd_r,59.168929523532,59.168929523533,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_100,trades,78,78,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_100,tp,5,5,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_100,sl,13,13,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_100,timeout,60,60,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_100,total_r,-7.7022967676466,-7.7022967676453,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_100,expectancy_r,-0.098747394457008,-0.098747394456991,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_100,pf,0.67245942627984,0.67245942627992,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_100,maxdd_r,12.068821886963,12.068821886962,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_100,trades,78,78,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_100,tp,5,5,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_100,sl,13,13,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_100,timeout,60,60,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_100,total_r,-7.7022967676466,-7.7022967676453,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_100,expectancy_r,-0.098747394457008,-0.098747394456991,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_100,pf,0.67245942627984,0.67245942627992,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_100,maxdd_r,12.068821886963,12.068821886962,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_150,trades,489,489,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_150,tp,34,34,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_150,sl,57,57,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_150,timeout,398,398,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_150,total_r,-33.063266196837,-33.063266196836,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_150,expectancy_r,-0.067614041302326,-0.067614041302324,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_150,pf,0.75237143741878,0.75237143741879,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_150,maxdd_r,36.865750324818,36.865750324818,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_150,trades,78,78,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_150,tp,5,5,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_150,sl,13,13,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_150,timeout,60,60,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_150,total_r,-7.7022967676466,-7.7022967676453,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_150,expectancy_r,-0.098747394457008,-0.098747394456991,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_150,pf,0.67245942627984,0.67245942627992,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_150,maxdd_r,12.068821886963,12.068821886962,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_200,trades,489,489,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_200,tp,34,34,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_200,sl,57,57,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_200,timeout,398,398,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_200,total_r,-33.063266196837,-33.063266196836,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_200,expectancy_r,-0.067614041302326,-0.067614041302324,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_200,pf,0.75237143741878,0.75237143741879,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_200,maxdd_r,36.865750324818,36.865750324818,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_200,trades,78,78,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_200,tp,5,5,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_200,sl,13,13,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_200,timeout,60,60,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_200,total_r,-7.7022967676466,-7.7022967676453,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_200,expectancy_r,-0.098747394457008,-0.098747394456991,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_200,pf,0.67245942627984,0.67245942627992,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_200,maxdd_r,12.068821886963,12.068821886962,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_300,trades,489,489,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_300,tp,34,34,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_300,sl,57,57,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_300,timeout,398,398,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_300,total_r,-33.063266196837,-33.063266196836,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_300,expectancy_r,-0.067614041302326,-0.067614041302324,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_300,pf,0.75237143741878,0.75237143741879,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,PERCENTILE_300,maxdd_r,36.865750324818,36.865750324818,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_300,trades,489,489,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_300,tp,34,34,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_300,sl,57,57,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_300,timeout,398,398,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_300,total_r,-33.063266196837,-33.063266196836,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_300,expectancy_r,-0.067614041302326,-0.067614041302324,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_300,pf,0.75237143741878,0.75237143741879,PASS
SHALLOW_TREE__NET_R__FULL486__g5__m202504,FREQUENCY_300,maxdd_r,36.865750324818,36.865750324818,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0,trades,457,457,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0,tp,202,202,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0,sl,249,249,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0,timeout,6,6,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0,total_r,-83.250264144189,-83.25026414418,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0,expectancy_r,-0.1821668799654,-0.18216687996538,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0,pf,0.69808738152886,0.69808738152889,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0,maxdd_r,85.581614374027,85.581614374019,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.05,trades,380,380,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.05,tp,166,166,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.05,sl,208,208,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.05,timeout,6,6,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.05,total_r,-71.349843988257,-71.349843988252,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.05,expectancy_r,-0.18776274733752,-0.18776274733751,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.05,pf,0.6900562863615,0.69005628636152,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.05,maxdd_r,77.459180215695,77.459180215691,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.1,trades,380,380,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.1,tp,166,166,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.1,sl,208,208,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.1,timeout,6,6,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.1,total_r,-71.349843988257,-71.349843988252,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.1,expectancy_r,-0.18776274733752,-0.18776274733751,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.1,pf,0.6900562863615,0.69005628636152,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ABS_0.1,maxdd_r,77.459180215695,77.459180215691,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ALL,trades,919,919,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ALL,tp,411,411,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ALL,sl,492,492,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ALL,timeout,16,16,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ALL,total_r,-151.24914345706,-151.24914345705,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ALL,expectancy_r,-0.16458013433847,-0.16458013433846,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ALL,pf,0.72179690517239,0.7217969051724,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,ALL,maxdd_r,154.75753381783,154.75753381782,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_100,trades,215,215,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_100,tp,99,99,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_100,sl,114,114,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_100,timeout,2,2,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_100,total_r,-29.838844710531,-29.838844710524,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_100,expectancy_r,-0.13878532423503,-0.138785324235,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_100,pf,0.75980065800235,0.7598006580024,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_100,maxdd_r,33.422392643659,33.422392643654,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_100,trades,83,83,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_100,tp,37,37,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_100,sl,45,45,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_100,timeout,1,1,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_100,total_r,-12.760769660785,-12.760769660784,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_100,expectancy_r,-0.15374421278055,-0.15374421278053,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_100,pf,0.73691293655777,0.73691293655779,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_100,maxdd_r,13.813695964819,13.813695964818,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_150,trades,296,296,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_150,tp,134,134,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_150,sl,159,159,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_150,timeout,3,3,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_150,total_r,-45.075711384645,-45.075711384639,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_150,expectancy_r,-0.15228280873191,-0.15228280873189,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_150,pf,0.7396715877681,0.73967158776813,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_150,maxdd_r,49.8666634912,49.866663491195,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_150,trades,215,215,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_150,tp,99,99,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_150,sl,114,114,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_150,timeout,2,2,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_150,total_r,-29.838844710531,-29.838844710524,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_150,expectancy_r,-0.13878532423503,-0.138785324235,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_150,pf,0.75980065800235,0.7598006580024,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_150,maxdd_r,33.422392643659,33.422392643654,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_200,trades,296,296,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_200,tp,134,134,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_200,sl,159,159,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_200,timeout,3,3,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_200,total_r,-45.075711384645,-45.075711384639,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_200,expectancy_r,-0.15228280873191,-0.15228280873189,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_200,pf,0.7396715877681,0.73967158776813,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_200,maxdd_r,49.8666634912,49.866663491195,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_200,trades,296,296,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_200,tp,134,134,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_200,sl,159,159,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_200,timeout,3,3,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_200,total_r,-45.075711384645,-45.075711384639,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_200,expectancy_r,-0.15228280873191,-0.15228280873189,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_200,pf,0.7396715877681,0.73967158776813,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_200,maxdd_r,49.8666634912,49.866663491195,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_300,trades,457,457,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_300,tp,202,202,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_300,sl,249,249,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_300,timeout,6,6,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_300,total_r,-83.250264144189,-83.25026414418,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_300,expectancy_r,-0.1821668799654,-0.18216687996538,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_300,pf,0.69808738152886,0.69808738152889,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,PERCENTILE_300,maxdd_r,85.581614374027,85.581614374019,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_300,trades,457,457,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_300,tp,202,202,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_300,sl,249,249,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_300,timeout,6,6,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_300,total_r,-83.250264144189,-83.25026414418,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_300,expectancy_r,-0.1821668799654,-0.18216687996538,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_300,pf,0.69808738152886,0.69808738152889,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202502,FREQUENCY_300,maxdd_r,85.581614374027,85.581614374019,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0,trades,323,323,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0,tp,152,152,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0,sl,166,166,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0,timeout,5,5,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0,total_r,-36.623567926377,-36.623567926373,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0,expectancy_r,-0.11338565921479,-0.11338565921478,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0,pf,0.7987203846599,0.79872038465992,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0,maxdd_r,41.210871654322,41.21087165432,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.05,trades,254,254,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.05,tp,120,120,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.05,sl,130,130,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.05,timeout,4,4,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.05,total_r,-26.888950721284,-26.888950721281,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.05,expectancy_r,-0.10586201071371,-0.10586201071371,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.05,pf,0.8104802399853,0.81048023998532,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.05,maxdd_r,36.210845235858,36.210845235852,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.1,trades,254,254,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.1,tp,120,120,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.1,sl,130,130,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.1,timeout,4,4,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.1,total_r,-26.888950721284,-26.888950721281,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.1,expectancy_r,-0.10586201071371,-0.10586201071371,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.1,pf,0.8104802399853,0.81048023998532,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ABS_0.1,maxdd_r,36.210845235858,36.210845235852,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ALL,trades,1099,1099,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ALL,tp,471,471,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ALL,sl,610,610,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ALL,timeout,18,18,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ALL,total_r,-221.41330740235,-221.41330740234,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ALL,expectancy_r,-0.20146797761815,-0.20146797761814,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ALL,pf,0.6699510166428,0.66995101664281,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,ALL,maxdd_r,222.22757915211,222.22757915209,PASS
SHALLOW_TREE__NET_R__SCALE_FREE__g1__m202503,PERCENTILE_100,trades,181,181,PASS
