run_id,rejected_before_selection_reason,session_label,symbol,rows
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london_newyork_overlap,GBPUSD,146
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,london_newyork_overlap,USDJPY,32
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,new_york,AUDJPY,255
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,new_york,EURJPY,239
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,new_york,EURUSD,181
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,new_york,GBPJPY,179
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,new_york,GBPUSD,153
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,new_york,USDJPY,100
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,tokyo,AUDJPY,304
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,tokyo,EURJPY,237
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,tokyo,GBPJPY,217
one_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,tokyo,USDJPY,101
one_first120__h4_bias_h1_rev__be_1_1r,symbol_already_open,london,USDJPY,3
one_first120__h4_bias_h1_rev__be_1_1r,symbol_already_open,london_newyork_overlap,EURJPY,2
one_first120__h4_bias_h1_rev__be_1_1r,symbol_already_open,new_york,EURUSD,11
one_first120__h4_bias_h1_rev__be_1_1r,symbol_already_open,new_york,GBPJPY,3
one_first120__h4_bias_h1_rev__be_1_1r,symbol_already_open,new_york,GBPUSD,5
one_first120__h4_bias_h1_rev__be_1_1r,symbol_already_open,new_york,USDJPY,11
one_first120__h4_bias_h1_rev__no_be,session_invalidated,london,AUDJPY,9
one_first120__h4_bias_h1_rev__no_be,session_invalidated,london,EURJPY,15
one_first120__h4_bias_h1_rev__no_be,session_invalidated,london,EURUSD,26
one_first120__h4_bias_h1_rev__no_be,session_invalidated,london,GBPJPY,23
one_first120__h4_bias_h1_rev__no_be,session_invalidated,london,GBPUSD,14
one_first120__h4_bias_h1_rev__no_be,session_invalidated,london,USDJPY,65
one_first120__h4_bias_h1_rev__no_be,session_invalidated,london_newyork_overlap,AUDJPY,18
one_first120__h4_bias_h1_rev__no_be,session_invalidated,london_newyork_overlap,EURJPY,8
one_first120__h4_bias_h1_rev__no_be,session_invalidated,london_newyork_overlap,EURUSD,34
one_first120__h4_bias_h1_rev__no_be,session_invalidated,london_newyork_overlap,GBPJPY,27
one_first120__h4_bias_h1_rev__no_be,session_invalidated,london_newyork_overlap,GBPUSD,46
one_first120__h4_bias_h1_rev__no_be,session_invalidated,london_newyork_overlap,USDJPY,98
one_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,AUDJPY,3
one_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,EURJPY,3
one_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,EURUSD,13
one_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,GBPJPY,5
one_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,GBPUSD,12
one_first120__h4_bias_h1_rev__no_be,session_invalidated,new_york,USDJPY,19
one_first120__h4_bias_h1_rev__no_be,session_invalidated,tokyo,AUDJPY,1
one_first120__h4_bias_h1_rev__no_be,session_invalidated,tokyo,EURJPY,6
one_first120__h4_bias_h1_rev__no_be,session_invalidated,tokyo,GBPJPY,4
one_first120__h4_bias_h1_rev__no_be,session_invalidated,tokyo,USDJPY,80
one_first120__h4_bias_h1_rev__no_be,spread_too_high,london,AUDJPY,313
one_first120__h4_bias_h1_rev__no_be,spread_too_high,london,EURJPY,234
one_first120__h4_bias_h1_rev__no_be,spread_too_high,london,EURUSD,236
one_first120__h4_bias_h1_rev__no_be,spread_too_high,london,GBPJPY,184
one_first120__h4_bias_h1_rev__no_be,spread_too_high,london,GBPUSD,226
one_first120__h4_bias_h1_rev__no_be,spread_too_high,london,USDJPY,90
one_first120__h4_bias_h1_rev__no_be,spread_too_high,london_newyork_overlap,AUDJPY,294
one_first120__h4_bias_h1_rev__no_be,spread_too_high,london_newyork_overlap,EURJPY,214
one_first120__h4_bias_h1_rev__no_be,spread_too_high,london_newyork_overlap,EURUSD,146
one_first120__h4_bias_h1_rev__no_be,spread_too_high,london_newyork_overlap,GBPJPY,161
one_first120__h4_bias_h1_rev__no_be,spread_too_high,london_newyork_overlap,GBPUSD,146
one_first120__h4_bias_h1_rev__no_be,spread_too_high,london_newyork_overlap,USDJPY,32
one_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,AUDJPY,255
one_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,EURJPY,239
one_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,EURUSD,181
one_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,GBPJPY,179
one_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,GBPUSD,153
one_first120__h4_bias_h1_rev__no_be,spread_too_high,new_york,USDJPY,100
one_first120__h4_bias_h1_rev__no_be,spread_too_high,tokyo,AUDJPY,304
one_first120__h4_bias_h1_rev__no_be,spread_too_high,tokyo,EURJPY,237
one_first120__h4_bias_h1_rev__no_be,spread_too_high,tokyo,GBPJPY,217
one_first120__h4_bias_h1_rev__no_be,spread_too_high,tokyo,USDJPY,101
one_first120__h4_bias_h1_rev__no_be,symbol_already_open,london,USDJPY,3
one_first120__h4_bias_h1_rev__no_be,symbol_already_open,london_newyork_overlap,EURJPY,2
one_first120__h4_bias_h1_rev__no_be,symbol_already_open,new_york,EURUSD,11
one_first120__h4_bias_h1_rev__no_be,symbol_already_open,new_york,GBPJPY,3
one_first120__h4_bias_h1_rev__no_be,symbol_already_open,new_york,GBPUSD,5
one_first120__h4_bias_h1_rev__no_be,symbol_already_open,new_york,USDJPY,11
one_first120__soft__be_1_1r,max_drawdown_stop,london,AUDJPY,7
one_first120__soft__be_1_1r,max_drawdown_stop,london,EURJPY,26
one_first120__soft__be_1_1r,max_drawdown_stop,london,EURUSD,5
one_first120__soft__be_1_1r,max_drawdown_stop,london,GBPJPY,19
one_first120__soft__be_1_1r,max_drawdown_stop,london,GBPUSD,19
one_first120__soft__be_1_1r,max_drawdown_stop,london,USDJPY,186
one_first120__soft__be_1_1r,max_drawdown_stop,london_newyork_overlap,AUDJPY,18
one_first120__soft__be_1_1r,max_drawdown_stop,london_newyork_overlap,EURJPY,35
one_first120__soft__be_1_1r,max_drawdown_stop,london_newyork_overlap,EURUSD,41
one_first120__soft__be_1_1r,max_drawdown_stop,london_newyork_overlap,GBPJPY,44
one_first120__soft__be_1_1r,max_drawdown_stop,london_newyork_overlap,GBPUSD,87
one_first120__soft__be_1_1r,max_drawdown_stop,london_newyork_overlap,USDJPY,150
one_first120__soft__be_1_1r,max_drawdown_stop,new_york,AUDJPY,39
one_first120__soft__be_1_1r,max_drawdown_stop,new_york,EURJPY,16
one_first120__soft__be_1_1r,max_drawdown_stop,new_york,EURUSD,19
one_first120__soft__be_1_1r,max_drawdown_stop,new_york,GBPJPY,42
one_first120__soft__be_1_1r,max_drawdown_stop,new_york,GBPUSD,123
one_first120__soft__be_1_1r,max_drawdown_stop,new_york,USDJPY,228
one_first120__soft__be_1_1r,max_drawdown_stop,tokyo,AUDJPY,3
one_first120__soft__be_1_1r,max_drawdown_stop,tokyo,EURJPY,8
one_first120__soft__be_1_1r,max_drawdown_stop,tokyo,GBPJPY,21
one_first120__soft__be_1_1r,max_drawdown_stop,tokyo,USDJPY,113
one_first120__soft__be_1_1r,session_invalidated,london,AUDJPY,4
one_first120__soft__be_1_1r,session_invalidated,london,EURJPY,14
one_first120__soft__be_1_1r,session_invalidated,london,EURUSD,14
one_first120__soft__be_1_1r,session_invalidated,london,GBPJPY,38
one_first120__soft__be_1_1r,session_invalidated,london,GBPUSD,31
one_first120__soft__be_1_1r,session_invalidated,london,USDJPY,266
one_first120__soft__be_1_1r,session_invalidated,london_newyork_overlap,AUDJPY,5
one_first120__soft__be_1_1r,session_invalidated,london_newyork_overlap,EURJPY,26
one_first120__soft__be_1_1r,session_invalidated,london_newyork_overlap,EURUSD,45
one_first120__soft__be_1_1r,session_invalidated,london_newyork_overlap,GBPJPY,30
one_first120__soft__be_1_1r,session_invalidated,london_newyork_overlap,GBPUSD,81
one_first120__soft__be_1_1r,session_invalidated,london_newyork_overlap,USDJPY,237
one_first120__soft__be_1_1r,session_invalidated,new_york,AUDJPY,9
one_first120__soft__be_1_1r,session_invalidated,new_york,EURJPY,13
one_first120__soft__be_1_1r,session_invalidated,new_york,EURUSD,15
one_first120__soft__be_1_1r,session_invalidated,new_york,GBPJPY,9
one_first120__soft__be_1_1r,session_invalidated,new_york,GBPUSD,32
one_first120__soft__be_1_1r,session_invalidated,new_york,USDJPY,51
one_first120__soft__be_1_1r,session_invalidated,tokyo,AUDJPY,7
one_first120__soft__be_1_1r,session_invalidated,tokyo,EURJPY,19
one_first120__soft__be_1_1r,session_invalidated,tokyo,GBPJPY,13
one_first120__soft__be_1_1r,session_invalidated,tokyo,USDJPY,306
one_first120__soft__be_1_1r,spread_too_high,london,AUDJPY,837
one_first120__soft__be_1_1r,spread_too_high,london,EURJPY,814
one_first120__soft__be_1_1r,spread_too_high,london,EURUSD,855
one_first120__soft__be_1_1r,spread_too_high,london,GBPJPY,795
one_first120__soft__be_1_1r,spread_too_high,london,GBPUSD,822
one_first120__soft__be_1_1r,spread_too_high,london,USDJPY,364
one_first120__soft__be_1_1r,spread_too_high,london_newyork_overlap,AUDJPY,692
one_first120__soft__be_1_1r,spread_too_high,london_newyork_overlap,EURJPY,668
one_first120__soft__be_1_1r,spread_too_high,london_newyork_overlap,EURUSD,632
one_first120__soft__be_1_1r,spread_too_high,london_newyork_overlap,GBPJPY,633
one_first120__soft__be_1_1r,spread_too_high,london_newyork_overlap,GBPUSD,536
one_first120__soft__be_1_1r,spread_too_high,london_newyork_overlap,USDJPY,272
one_first120__soft__be_1_1r,spread_too_high,new_york,AUDJPY,605
one_first120__soft__be_1_1r,spread_too_high,new_york,EURJPY,640
one_first120__soft__be_1_1r,spread_too_high,new_york,EURUSD,623
one_first120__soft__be_1_1r,spread_too_high,new_york,GBPJPY,622
one_first120__soft__be_1_1r,spread_too_high,new_york,GBPUSD,498
one_first120__soft__be_1_1r,spread_too_high,new_york,USDJPY,354
one_first120__soft__be_1_1r,spread_too_high,tokyo,AUDJPY,998
one_first120__soft__be_1_1r,spread_too_high,tokyo,EURJPY,1013
one_first120__soft__be_1_1r,spread_too_high,tokyo,GBPJPY,998
one_first120__soft__be_1_1r,spread_too_high,tokyo,USDJPY,533
one_first120__soft__be_1_1r,symbol_already_open,london,USDJPY,6
one_first120__soft__be_1_1r,symbol_already_open,london_newyork_overlap,GBPJPY,1
one_first120__soft__be_1_1r,symbol_already_open,london_newyork_overlap,USDJPY,7
one_first120__soft__be_1_1r,symbol_already_open,new_york,EURJPY,4
one_first120__soft__be_1_1r,symbol_already_open,new_york,EURUSD,5
one_first120__soft__be_1_1r,symbol_already_open,new_york,USDJPY,34
one_first120__soft__no_be,max_drawdown_stop,london,EURJPY,7
one_first120__soft__no_be,max_drawdown_stop,london,GBPJPY,6
one_first120__soft__no_be,max_drawdown_stop,london,GBPUSD,5
one_first120__soft__no_be,max_drawdown_stop,london,USDJPY,93
one_first120__soft__no_be,max_drawdown_stop,london_newyork_overlap,AUDJPY,14
one_first120__soft__no_be,max_drawdown_stop,london_newyork_overlap,EURJPY,17
one_first120__soft__no_be,max_drawdown_stop,london_newyork_overlap,EURUSD,26
one_first120__soft__no_be,max_drawdown_stop,london_newyork_overlap,GBPJPY,15
one_first120__soft__no_be,max_drawdown_stop,london_newyork_overlap,GBPUSD,43
one_first120__soft__no_be,max_drawdown_stop,london_newyork_overlap,USDJPY,76
one_first120__soft__no_be,max_drawdown_stop,new_york,AUDJPY,21
one_first120__soft__no_be,max_drawdown_stop,new_york,EURJPY,11
one_first120__soft__no_be,max_drawdown_stop,new_york,EURUSD,11
one_first120__soft__no_be,max_drawdown_stop,new_york,GBPJPY,16
one_first120__soft__no_be,max_drawdown_stop,new_york,GBPUSD,84
one_first120__soft__no_be,max_drawdown_stop,new_york,USDJPY,105
one_first120__soft__no_be,max_drawdown_stop,tokyo,EURJPY,2
one_first120__soft__no_be,max_drawdown_stop,tokyo,GBPJPY,6
one_first120__soft__no_be,max_drawdown_stop,tokyo,USDJPY,53
one_first120__soft__no_be,session_invalidated,london,AUDJPY,4
one_first120__soft__no_be,session_invalidated,london,EURJPY,13
one_first120__soft__no_be,session_invalidated,london,EURUSD,11
one_first120__soft__no_be,session_invalidated,london,GBPJPY,17
one_first120__soft__no_be,session_invalidated,london,GBPUSD,17
one_first120__soft__no_be,session_invalidated,london,USDJPY,219
one_first120__soft__no_be,session_invalidated,london_newyork_overlap,AUDJPY,3
one_first120__soft__no_be,session_invalidated,london_newyork_overlap,EURJPY,15
one_first120__soft__no_be,session_invalidated,london_newyork_overlap,EURUSD,38
one_first120__soft__no_be,session_invalidated,london_newyork_overlap,GBPJPY,19
one_first120__soft__no_be,session_invalidated,london_newyork_overlap,GBPUSD,54
one_first120__soft__no_be,session_invalidated,london_newyork_overlap,USDJPY,170
one_first120__soft__no_be,session_invalidated,new_york,AUDJPY,9
one_first120__soft__no_be,session_invalidated,new_york,EURJPY,7
one_first120__soft__no_be,session_invalidated,new_york,EURUSD,12
one_first120__soft__no_be,session_invalidated,new_york,GBPJPY,6
one_first120__soft__no_be,session_invalidated,new_york,GBPUSD,19
one_first120__soft__no_be,session_invalidated,new_york,USDJPY,36
one_first120__soft__no_be,session_invalidated,tokyo,AUDJPY,7
one_first120__soft__no_be,session_invalidated,tokyo,EURJPY,19
one_first120__soft__no_be,session_invalidated,tokyo,GBPJPY,13
one_first120__soft__no_be,session_invalidated,tokyo,USDJPY,282
one_first120__soft__no_be,spread_too_high,london,AUDJPY,681
one_first120__soft__no_be,spread_too_high,london,EURJPY,668
one_first120__soft__no_be,spread_too_high,london,EURUSD,707
one_first120__soft__no_be,spread_too_high,london,GBPJPY,667
one_first120__soft__no_be,spread_too_high,london,GBPUSD,692
one_first120__soft__no_be,spread_too_high,london,USDJPY,336
one_first120__soft__no_be,spread_too_high,london_newyork_overlap,AUDJPY,519
one_first120__soft__no_be,spread_too_high,london_newyork_overlap,EURJPY,527
one_first120__soft__no_be,spread_too_high,london_newyork_overlap,EURUSD,487
one_first120__soft__no_be,spread_too_high,london_newyork_overlap,GBPJPY,515
one_first120__soft__no_be,spread_too_high,london_newyork_overlap,GBPUSD,434
one_first120__soft__no_be,spread_too_high,london_newyork_overlap,USDJPY,234
one_first120__soft__no_be,spread_too_high,new_york,AUDJPY,445
one_first120__soft__no_be,spread_too_high,new_york,EURJPY,474
one_first120__soft__no_be,spread_too_high,new_york,EURUSD,458
one_first120__soft__no_be,spread_too_high,new_york,GBPJPY,475
one_first120__soft__no_be,spread_too_high,new_york,GBPUSD,370
one_first120__soft__no_be,spread_too_high,new_york,USDJPY,291
one_first120__soft__no_be,spread_too_high,tokyo,AUDJPY,920
one_first120__soft__no_be,spread_too_high,tokyo,EURJPY,928
one_first120__soft__no_be,spread_too_high,tokyo,GBPJPY,925
one_first120__soft__no_be,spread_too_high,tokyo,USDJPY,517
one_first120__soft__no_be,symbol_already_open,london,USDJPY,6
one_first120__soft__no_be,symbol_already_open,london_newyork_overlap,GBPJPY,1
one_first120__soft__no_be,symbol_already_open,london_newyork_overlap,USDJPY,7
one_first120__soft__no_be,symbol_already_open,new_york,EURJPY,4
one_first120__soft__no_be,symbol_already_open,new_york,EURUSD,6
one_first120__soft__no_be,symbol_already_open,new_york,GBPUSD,1
one_first120__soft__no_be,symbol_already_open,new_york,USDJPY,55
tokyo_first120__h1_h4_notopp__be_1_1r,session_invalidated,tokyo,AUDJPY,5
tokyo_first120__h1_h4_notopp__be_1_1r,session_invalidated,tokyo,EURJPY,3
tokyo_first120__h1_h4_notopp__be_1_1r,session_invalidated,tokyo,GBPJPY,3
tokyo_first120__h1_h4_notopp__be_1_1r,session_invalidated,tokyo,USDJPY,67
tokyo_first120__h1_h4_notopp__be_1_1r,spread_too_high,tokyo,AUDJPY,225
tokyo_first120__h1_h4_notopp__be_1_1r,spread_too_high,tokyo,EURJPY,183
tokyo_first120__h1_h4_notopp__be_1_1r,spread_too_high,tokyo,GBPJPY,149
tokyo_first120__h1_h4_notopp__be_1_1r,spread_too_high,tokyo,USDJPY,69
tokyo_first120__h1_h4_notopp__no_be,session_invalidated,tokyo,AUDJPY,5
tokyo_first120__h1_h4_notopp__no_be,session_invalidated,tokyo,EURJPY,3
tokyo_first120__h1_h4_notopp__no_be,session_invalidated,tokyo,GBPJPY,3
tokyo_first120__h1_h4_notopp__no_be,session_invalidated,tokyo,USDJPY,67
tokyo_first120__h1_h4_notopp__no_be,spread_too_high,tokyo,AUDJPY,225
tokyo_first120__h1_h4_notopp__no_be,spread_too_high,tokyo,EURJPY,183
tokyo_first120__h1_h4_notopp__no_be,spread_too_high,tokyo,GBPJPY,149
tokyo_first120__h1_h4_notopp__no_be,spread_too_high,tokyo,USDJPY,69
tokyo_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,tokyo,AUDJPY,1
tokyo_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,tokyo,EURJPY,6
tokyo_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,tokyo,GBPJPY,4
tokyo_first120__h4_bias_h1_rev__be_1_1r,session_invalidated,tokyo,USDJPY,80
tokyo_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,tokyo,AUDJPY,304
tokyo_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,tokyo,EURJPY,237
tokyo_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,tokyo,GBPJPY,217
tokyo_first120__h4_bias_h1_rev__be_1_1r,spread_too_high,tokyo,USDJPY,101
tokyo_first120__h4_bias_h1_rev__no_be,session_invalidated,tokyo,AUDJPY,1
tokyo_first120__h4_bias_h1_rev__no_be,session_invalidated,tokyo,EURJPY,6
tokyo_first120__h4_bias_h1_rev__no_be,session_invalidated,tokyo,GBPJPY,4
tokyo_first120__h4_bias_h1_rev__no_be,session_invalidated,tokyo,USDJPY,80
tokyo_first120__h4_bias_h1_rev__no_be,spread_too_high,tokyo,AUDJPY,304
tokyo_first120__h4_bias_h1_rev__no_be,spread_too_high,tokyo,EURJPY,237
tokyo_first120__h4_bias_h1_rev__no_be,spread_too_high,tokyo,GBPJPY,217
tokyo_first120__h4_bias_h1_rev__no_be,spread_too_high,tokyo,USDJPY,101
tokyo_first120__soft__be_1_1r,session_invalidated,tokyo,AUDJPY,5
tokyo_first120__soft__be_1_1r,session_invalidated,tokyo,EURJPY,16
tokyo_first120__soft__be_1_1r,session_invalidated,tokyo,GBPJPY,13
tokyo_first120__soft__be_1_1r,session_invalidated,tokyo,USDJPY,254
tokyo_first120__soft__be_1_1r,spread_too_high,tokyo,AUDJPY,815
tokyo_first120__soft__be_1_1r,spread_too_high,tokyo,EURJPY,831
tokyo_first120__soft__be_1_1r,spread_too_high,tokyo,GBPJPY,828
tokyo_first120__soft__be_1_1r,spread_too_high,tokyo,USDJPY,490
tokyo_first120__soft__no_be,session_invalidated,tokyo,AUDJPY,5
tokyo_first120__soft__no_be,session_invalidated,tokyo,EURJPY,16
tokyo_first120__soft__no_be,session_invalidated,tokyo,GBPJPY,13
tokyo_first120__soft__no_be,session_invalidated,tokyo,USDJPY,254
tokyo_first120__soft__no_be,spread_too_high,tokyo,AUDJPY,815
tokyo_first120__soft__no_be,spread_too_high,tokyo,EURJPY,831
tokyo_first120__soft__no_be,spread_too_high,tokyo,GBPJPY,828
tokyo_first120__soft__no_be,spread_too_high,tokyo,USDJPY,490
