run_id,month,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,break_even_triggered,break_even_exits,full_sl_exits,tp_exits,time_exits,avg_mfe_r,avg_mae_r,avg_final_score,avg_target_room_score,avg_retest_score,avg_m15_best_score,avg_m5_best_score
newyork_first120__h4_bias_h1_rev__be_1_1r,2025-02,6,1,0.16666666666666666,-59.4,35.35,-94.74999999999999,0.3730870712401056,-2.5327,-0.4221166666666667,0.3714448801310369,70.77,0.7077,-0.8393387028401865,2,1,4,1,0,0.7278166666666667,0.7516166666666667,4.25,-0.3,0.19999999999999998,2.9,2.15
newyork_first120__h4_bias_h1_rev__be_1_1r,2025-03,11,3,0.2727272727272727,-85.98999999999998,39.22,-125.21,0.31323376727098473,-3.4751,-0.3159181818181818,0.33902044698050404,113.82,1.1381999999999999,-0.7554911263398347,1,0,4,1,6,0.5810727272727273,0.7261363636363636,4.218181818181818,-0.29999999999999993,0.19999999999999998,4.29090909090909,3.2181818181818183
newyork_first120__h4_bias_h1_rev__be_1_1r,2025-04,12,4,0.3333333333333333,-70.47,104.32000000000001,-174.79,0.5968304822930375,-3.0158,-0.2513166666666667,0.593431926338353,81.25999999999999,0.8126,-0.8672163426039873,1,0,7,2,3,0.7750166666666667,0.8299583333333334,4.183333333333334,-0.27499999999999997,0.19999999999999998,3.275,2.0833333333333335
newyork_first120__h4_bias_h1_rev__be_1_1r,2025-05,5,3,0.6,62.93000000000001,91.02000000000001,-28.09,3.2402990388038453,2.6636,0.5327200000000001,3.255376799322608,28.089999999999996,0.2808999999999999,2.2402990388038453,0,0,1,2,2,1.06424,0.59834,4.340000000000001,-0.3,0.2,2.7,3.54
newyork_first120__h4_bias_h1_rev__be_1_1r,2025-06,7,1,0.14285714285714285,-121.78,1.41,-123.19,0.011445734231674649,-5.122,-0.7317142857142857,0.03170312115999017,121.78,1.2178,-1.0,0,0,5,0,2,0.36967142857142854,0.9027714285714286,4.228571428571429,-0.3,0.19999999999999998,4.328571428571428,1.7285714285714284
newyork_first120__h4_bias_h1_rev__be_1_1r,2025-07,11,3,0.2727272727272727,-106.69,50.75000000000001,-157.44,0.3223450203252033,-4.6713,-0.4246636363636363,0.3263973005710331,134.44,1.3444,-0.7935882177923237,0,0,4,1,6,0.5953545454545455,0.8877363636363635,4.345454545454545,-0.29999999999999993,0.19999999999999998,3.2454545454545456,3.5999999999999996
newyork_first120__h4_bias_h1_rev__be_1_1r,2025-08,7,3,0.42857142857142855,-9.16,26.61,-35.77,0.7439194856024601,-0.15459999999999982,-0.02208571428571426,0.8935261707988982,24.59,0.24589999999999998,-0.37250915006100044,0,0,1,0,6,0.6718285714285716,0.5819285714285715,4.314285714285715,-0.3,0.19999999999999998,4.414285714285714,3.0857142857142854
newyork_first120__h4_bias_h1_rev__be_1_1r,2025-09,7,1,0.14285714285714285,-27.82,22.85,-50.67,0.4509571738701401,-1.3341,-0.1905857142857143,0.42046046915725455,50.67,0.5067,-0.5490428261298599,1,1,1,0,5,0.5160571428571429,0.6791571428571429,4.314285714285714,-0.3,0.19999999999999998,4.414285714285714,1.9285714285714286
newyork_first120__h4_bias_h1_rev__be_1_1r,2025-10,10,3,0.3,-36.96000000000001,60.4,-97.36000000000001,0.6203779786359901,-1.592,-0.1592,0.6236851436000472,97.36000000000001,0.9736000000000001,-0.3796220213640099,2,0,3,1,6,0.57342,0.6771499999999999,4.040000000000001,-0.29999999999999993,0.19999999999999998,4.14,2.19
newyork_first120__h4_bias_h1_rev__be_1_1r,2025-11,6,4,0.6666666666666666,29.54,41.78,-12.24,3.4133986928104574,1.3592,0.22653333333333334,3.8429198912361433,6.879999999999999,0.06879999999999999,4.293604651162791,0,0,0,0,6,0.6928833333333334,0.47755,4.3500000000000005,-0.3,0.19999999999999998,4.45,2.8499999999999996
newyork_first120__h4_bias_h1_rev__be_1_1r,2025-12,5,1,0.2,-44.84,9.99,-54.830000000000005,0.18219952580703994,-1.9330999999999998,-0.38661999999999996,0.1877731092436975,54.830000000000005,0.5483000000000001,-0.8178004741929601,0,0,2,0,3,0.33802000000000004,0.69946,4.18,-0.3,0.2,4.279999999999999,3.38
newyork_first120__h4_bias_h1_rev__no_be,2025-01,6,3,0.5,-37.080000000000005,39.69,-76.77,0.5169988276670574,-1.3868,-0.23113333333333333,0.5377333333333333,76.77000000000001,0.7677,-0.48300117233294254,0,0,3,1,2,0.26886666666666664,0.5,4.166666666666667,-0.19999999999999998,0.19999999999999998,3.466666666666667,2.85
newyork_first120__h4_bias_h1_rev__no_be,2025-02,6,1,0.16666666666666666,-84.22999999999999,35.35,-119.57999999999998,0.295617996320455,-3.5299,-0.5883166666666667,0.2977559384076712,95.6,0.956,-0.8810669456066945,0,0,5,1,0,0.24944999999999998,0.8377666666666667,4.25,-0.3,0.19999999999999998,2.9,2.15
newyork_first120__h4_bias_h1_rev__no_be,2025-03,11,3,0.2727272727272727,-85.98999999999998,39.22,-125.21,0.31323376727098473,-3.4751,-0.3159181818181818,0.33902044698050404,113.82,1.1381999999999999,-0.7554911263398347,0,0,4,1,6,0.16203636363636365,0.47795454545454547,4.218181818181818,-0.29999999999999993,0.19999999999999998,4.29090909090909,3.2181818181818183
newyork_first120__h4_bias_h1_rev__no_be,2025-04,12,4,0.3333333333333333,-70.47,104.32000000000001,-174.79,0.5968304822930375,-3.0158,-0.2513166666666667,0.593431926338353,81.25999999999999,0.8126,-0.8672163426039873,0,0,7,2,3,0.366825,0.6181416666666667,4.183333333333334,-0.27499999999999997,0.19999999999999998,3.275,2.0833333333333335
newyork_first120__h4_bias_h1_rev__no_be,2025-05,5,3,0.6,59.24000000000001,87.33000000000001,-28.09,3.1089355642577434,2.6636,0.5327200000000001,3.255376799322608,28.089999999999996,0.2808999999999999,2.1089355642577434,0,0,1,2,2,0.76892,0.23620000000000002,4.340000000000001,-0.3,0.2,2.7,3.54
newyork_first120__h4_bias_h1_rev__no_be,2025-06,7,1,0.14285714285714285,-121.78,1.41,-123.19,0.011445734231674649,-5.122,-0.7317142857142857,0.03170312115999017,121.78,1.2178,-1.0,0,0,5,0,2,0.023957142857142854,0.7556714285714285,4.228571428571429,-0.3,0.19999999999999998,4.328571428571428,1.7285714285714284
newyork_first120__h4_bias_h1_rev__no_be,2025-07,11,3,0.2727272727272727,-106.69,50.75000000000001,-157.44,0.3223450203252033,-4.6713,-0.4246636363636363,0.3263973005710331,134.44,1.3444,-0.7935882177923237,0,0,4,1,6,0.20577272727272727,0.6304363636363636,4.345454545454545,-0.29999999999999993,0.19999999999999998,3.2454545454545456,3.5999999999999996
newyork_first120__h4_bias_h1_rev__no_be,2025-08,7,3,0.42857142857142855,-9.16,26.61,-35.77,0.7439194856024601,-0.15459999999999982,-0.02208571428571426,0.8935261707988982,24.59,0.24589999999999998,-0.37250915006100044,0,0,1,0,6,0.18534285714285717,0.20742857142857143,4.314285714285715,-0.3,0.19999999999999998,4.414285714285714,3.0857142857142854
newyork_first120__h4_bias_h1_rev__no_be,2025-09,7,2,0.2857142857142857,58.35000000000001,105.38,-47.03,2.240697427174144,2.2357,0.3193857142857143,2.0394736842105265,26.23,0.2623,2.224552039649257,0,0,1,1,5,0.6266428571428572,0.30725714285714284,4.314285714285714,-0.3,0.19999999999999998,4.414285714285714,1.9285714285714286
newyork_first120__h4_bias_h1_rev__no_be,2025-10,10,3,0.3,-36.96000000000001,60.4,-97.36000000000001,0.6203779786359901,-1.592,-0.1592,0.6236851436000472,97.36000000000001,0.9736000000000001,-0.3796220213640099,0,0,3,1,6,0.26385000000000003,0.42305000000000004,4.040000000000001,-0.29999999999999993,0.19999999999999998,4.14,2.19
newyork_first120__h4_bias_h1_rev__no_be,2025-11,6,4,0.6666666666666666,29.54,41.78,-12.24,3.4133986928104574,1.3592,0.22653333333333334,3.8429198912361433,6.879999999999999,0.06879999999999999,4.293604651162791,0,0,0,0,6,0.30621666666666664,0.07968333333333333,4.3500000000000005,-0.3,0.19999999999999998,4.45,2.8499999999999996
newyork_first120__h4_bias_h1_rev__no_be,2025-12,5,1,0.2,-44.84,9.99,-54.830000000000005,0.18219952580703994,-1.9330999999999998,-0.38661999999999996,0.1877731092436975,54.830000000000005,0.5483000000000001,-0.8178004741929601,0,0,2,0,3,0.08938,0.476,4.18,-0.3,0.2,4.279999999999999,3.38
newyork_first120__soft__be_1_1r,2025-01,22,8,0.36363636363636365,-131.69000000000003,74.19,-205.88000000000002,0.3603555469205362,-5.601099999999999,-0.2545954545454545,0.35326651733136266,131.69000000000003,1.3169000000000002,-1.0,1,0,7,0,15,0.38964090909090915,0.6523454545454546,4.3863636363636385,-0.24999999999999992,0.20000000000000007,4.422727272727273,3.163636363636364
newyork_first120__soft__be_1_1r,2025-02,19,10,0.5263157894736842,44.32000000000001,171.53,-127.21000000000001,1.3484002829966197,1.9081000000000006,0.10042631578947371,1.3504315886134066,75.92999999999999,0.7592999999999999,0.5836955090214673,4,0,4,3,12,0.721178947368421,0.5819105263157895,4.3842105263157904,-0.2842105263157894,0.20000000000000007,4.468421052631579,3.5631578947368423
newyork_first120__soft__be_1_1r,2025-03,20,11,0.55,104.33000000000001,251.26,-146.93000000000004,1.71006601783162,4.766300000000001,0.23831500000000005,1.773122465531225,97.52000000000001,0.9752000000000001,1.0698318293683347,4,0,4,6,10,0.7622200000000002,0.556875,4.370000000000001,-0.29999999999999993,0.20000000000000004,4.245,3.975
newyork_first120__soft__be_1_1r,2025-04,21,10,0.47619047619047616,82.01,224.36,-142.35,1.5761152089919215,3.0662000000000007,0.14600952380952384,1.4910948811583056,59.92,0.5992,1.3686582109479306,2,0,4,5,12,0.6928904761904762,0.6474047619047619,4.385714285714286,-0.29999999999999993,0.20000000000000004,4.014285714285715,4.057142857142857
newyork_first120__soft__be_1_1r,2025-05,20,9,0.45,157.35000000000005,296.09000000000003,-138.73999999999998,2.1341357935707084,6.515700000000001,0.32578500000000005,2.1220230407604483,75.49000000000001,0.7549000000000001,2.0843820373559416,0,0,4,5,11,0.8630949999999998,0.591135,4.3675000000000015,-0.2774999999999999,0.20000000000000004,3.9799999999999995,3.275
newyork_first120__soft__be_1_1r,2025-06,21,6,0.2857142857142857,-157.06999999999994,123.88999999999999,-280.96000000000004,0.4409524487471525,-5.819399999999999,-0.27711428571428565,0.4851409815180174,180.02999999999994,1.8002999999999996,-0.8724657001610842,3,0,7,2,12,0.6928761904761904,0.7260619047619047,4.442857142857143,-0.2285714285714285,0.20000000000000004,4.4714285714285715,3.7428571428571433
newyork_first120__soft__be_1_1r,2025-07,22,10,0.45454545454545453,-116.24999999999996,116.62,-232.87,0.5007944346631168,-4.6305000000000005,-0.21047727272727276,0.524628367279895,161.91,1.6191,-0.7179914767463403,0,0,6,2,14,0.566490909090909,0.7660454545454546,4.372727272727274,-0.2999999999999999,0.20000000000000007,3.6545454545454548,3.3681818181818186
newyork_first120__soft__be_1_1r,2025-08,20,7,0.35,-45.03999999999999,140.84,-185.88,0.7576931353561438,-1.643,-0.08215,0.7811667554608417,99.1,0.9909999999999999,-0.45449041372351157,5,1,5,3,11,0.6498250000000001,0.57838,4.385000000000001,-0.29999999999999993,0.20000000000000004,4.275,3.9300000000000006
newyork_first120__soft__be_1_1r,2025-09,20,2,0.1,-240.62000000000003,21.25,-261.87000000000006,0.08114713407415891,-9.678700000000003,-0.4839350000000001,0.08105465041206181,240.62000000000003,2.4062000000000006,-1.0,0,0,8,0,12,0.32967500000000005,0.7446999999999999,4.325000000000001,-0.29999999999999993,0.20000000000000004,4.425,3.2250000000000005
newyork_first120__soft__be_1_1r,2025-10,23,9,0.391304347826087,-25.369999999999994,163.95000000000002,-189.32000000000002,0.8659940840904289,-0.8943999999999998,-0.03888695652173912,0.8931664257814833,100.69,1.0069,-0.25196146588539076,5,0,6,3,14,0.5773782608695651,0.6212608695652174,4.413043478260871,-0.28695652173913033,0.20000000000000007,4.291304347826087,3.4434782608695653
newyork_first120__soft__be_1_1r,2025-11,18,6,0.3333333333333333,-107.45999999999998,57.28999999999999,-164.75,0.34773899848254924,-4.232700000000001,-0.23515000000000008,0.3725894193854409,111.33999999999999,1.1133999999999997,-0.9651517873181246,0,0,5,0,13,0.4717833333333334,0.6703444444444445,4.366666666666666,-0.28333333333333327,0.20000000000000007,4.45,3.3500000000000005
newyork_first120__soft__be_1_1r,2025-12,19,8,0.42105263157894735,-21.379999999999992,108.87000000000002,-130.25000000000003,0.8358541266794626,-0.8143999999999996,-0.04286315789473682,0.8575426812202631,59.019999999999996,0.5902,-0.36225008471704495,2,0,3,1,15,0.5466052631578947,0.5945157894736842,4.352631578947369,-0.29999999999999993,0.20000000000000007,4.4526315789473685,4.110526315789474
newyork_first120__soft__no_be,2025-01,22,8,0.36363636363636365,-131.69000000000003,74.19,-205.88000000000002,0.3603555469205362,-5.601099999999999,-0.2545954545454545,0.35326651733136266,131.69000000000003,1.3169000000000002,-1.0,0,0,7,0,15,0.1390681818181818,0.3936636363636364,4.3863636363636385,-0.24999999999999992,0.20000000000000007,4.422727272727273,3.163636363636364
newyork_first120__soft__no_be,2025-02,19,10,0.5263157894736842,44.32000000000001,171.53,-127.21000000000001,1.3484002829966197,1.9081000000000006,0.10042631578947371,1.3504315886134066,75.92999999999999,0.7592999999999999,0.5836955090214673,0,0,4,3,12,0.3870052631578947,0.28657894736842104,4.3842105263157904,-0.2842105263157894,0.20000000000000007,4.468421052631579,3.5631578947368423
newyork_first120__soft__no_be,2025-03,20,11,0.55,104.33000000000001,251.26,-146.93000000000004,1.71006601783162,4.766300000000001,0.23831500000000005,1.773122465531225,97.52000000000001,0.9752000000000001,1.0698318293683347,0,0,4,6,10,0.546565,0.30824999999999997,4.370000000000001,-0.29999999999999993,0.20000000000000004,4.245,3.975
newyork_first120__soft__no_be,2025-04,21,10,0.47619047619047616,82.01,224.36,-142.35,1.5761152089919215,3.0662000000000007,0.14600952380952384,1.4910948811583056,59.92,0.5992,1.3686582109479306,0,0,4,5,12,0.4433238095238094,0.29731428571428575,4.385714285714286,-0.29999999999999993,0.20000000000000004,4.014285714285715,4.057142857142857
newyork_first120__soft__no_be,2025-05,20,9,0.45,157.35000000000005,296.09000000000003,-138.73999999999998,2.1341357935707084,6.515700000000001,0.32578500000000005,2.1220230407604483,75.49000000000001,0.7549000000000001,2.0843820373559416,0,0,4,5,11,0.6161399999999999,0.29035500000000003,4.3675000000000015,-0.2774999999999999,0.20000000000000004,3.9799999999999995,3.275
newyork_first120__soft__no_be,2025-06,21,6,0.2857142857142857,-157.06999999999994,123.88999999999999,-280.96000000000004,0.4409524487471525,-5.819399999999999,-0.27711428571428565,0.4851409815180174,180.02999999999994,1.8002999999999996,-0.8724657001610842,0,0,7,2,12,0.2611190476190476,0.5382333333333333,4.442857142857143,-0.2285714285714285,0.20000000000000004,4.4714285714285715,3.7428571428571433
newyork_first120__soft__no_be,2025-07,22,10,0.45454545454545453,-116.24999999999996,116.62,-232.87,0.5007944346631168,-4.6305000000000005,-0.21047727272727276,0.524628367279895,161.91,1.6191,-0.7179914767463403,0,0,6,2,14,0.23228636363636365,0.4427636363636363,4.372727272727274,-0.2999999999999999,0.20000000000000007,3.6545454545454548,3.3681818181818186
newyork_first120__soft__no_be,2025-08,20,7,0.35,-39.480000000000004,146.4,-185.88,0.7876049063912202,-1.4122000000000001,-0.07061,0.8104124154226183,93.54,0.9354000000000001,-0.4220654265554843,0,0,5,3,12,0.30183,0.37244,4.385000000000001,-0.29999999999999993,0.20000000000000004,4.275,3.9300000000000006
newyork_first120__soft__no_be,2025-09,20,2,0.1,-240.62000000000003,21.25,-261.87000000000006,0.08114713407415891,-9.678700000000003,-0.4839350000000001,0.08105465041206181,240.62000000000003,2.4062000000000006,-1.0,0,0,8,0,12,0.042685,0.5266200000000001,4.325000000000001,-0.29999999999999993,0.20000000000000004,4.425,3.2250000000000005
newyork_first120__soft__no_be,2025-10,23,9,0.391304347826087,-25.369999999999994,163.95000000000002,-189.32000000000002,0.8659940840904289,-0.8943999999999998,-0.03888695652173912,0.8931664257814833,100.69,1.0069,-0.25196146588539076,0,0,6,3,14,0.32510869565217393,0.36399565217391305,4.413043478260871,-0.28695652173913033,0.20000000000000007,4.291304347826087,3.4434782608695653
newyork_first120__soft__no_be,2025-11,18,6,0.3333333333333333,-107.45999999999998,57.28999999999999,-164.75,0.34773899848254924,-4.232700000000001,-0.23515000000000008,0.3725894193854409,111.33999999999999,1.1133999999999997,-0.9651517873181246,0,0,5,0,13,0.13964444444444446,0.37479444444444454,4.366666666666666,-0.28333333333333327,0.20000000000000007,4.45,3.3500000000000005
newyork_first120__soft__no_be,2025-12,19,8,0.42105263157894735,-21.379999999999992,108.87000000000002,-130.25000000000003,0.8358541266794626,-0.8143999999999996,-0.04286315789473682,0.8575426812202631,59.019999999999996,0.5902,-0.36225008471704495,0,0,3,1,15,0.25802105263157893,0.3008842105263158,4.352631578947369,-0.29999999999999993,0.20000000000000007,4.4526315789473685,4.110526315789474
one_first120__baseline__be_1_1r,2025-01,9,3,0.3333333333333333,-31.090000000000003,76.19999999999999,-107.29,0.7102246248485412,-1.3164000000000005,-0.1462666666666667,0.7047636135283036,48.56,0.48560000000000003,-0.6402388797364086,0,0,4,2,3,0.612088888888889,0.8244333333333334,4.533333333333334,0.0,0.0,2.9,1.4333333333333333
one_first120__baseline__be_1_1r,2025-02,14,7,0.5,36.94,182.23,-145.29000000000002,1.2542501204487575,1.673,0.11950000000000001,1.2757904454188782,70.9,0.7090000000000001,0.5210155148095909,4,1,6,4,3,0.9077571428571428,0.7118928571428571,4.557142857142858,0.0,0.0,2.5500000000000003,1.907142857142857
one_first120__baseline__be_1_1r,2025-03,11,3,0.2727272727272727,-80.86000000000001,68.49,-149.35,0.4585872112487445,-3.1901,-0.29000909090909094,0.48545944289424026,106.82000000000001,1.0682,-0.7569743493727767,2,0,5,1,5,0.6990545454545454,0.9268545454545454,4.636363636363637,0.0,0.0,4.0636363636363635,0.4090909090909091
one_first120__baseline__be_1_1r,2025-04,16,3,0.1875,-163.08,109.26000000000002,-272.34,0.4011896893588897,-7.0771999999999995,-0.44232499999999997,0.3903327791321727,174.62,1.7462000000000002,-0.9339136410491353,1,1,11,3,1,0.7697125,0.9061312499999999,4.5125,0.0,0.0,1.3875,2.9625000000000004
one_first120__baseline__be_1_1r,2025-05,9,5,0.5555555555555556,76.27000000000001,151.01999999999998,-74.75,2.020334448160535,3.2914000000000003,0.36571111111111115,2.028819704926231,28.259999999999998,0.2826,2.6988676574663844,0,0,3,4,2,0.9917666666666667,0.7038888888888889,4.466666666666667,0.0,0.0,2.0,2.4
one_first120__baseline__be_1_1r,2025-06,7,3,0.42857142857142855,-23.680000000000003,72.47,-96.14999999999999,0.7537181487259491,-0.8952,-0.1278857142857143,0.7836426914153132,70.2,0.7020000000000001,-0.3373219373219374,2,0,4,2,1,0.8015285714285715,0.9299571428571429,4.5,0.0,0.0,2.4428571428571426,1.8857142857142857
one_first120__baseline__be_1_1r,2025-07,13,5,0.38461538461538464,-21.85999999999998,125.06000000000002,-146.92000000000002,0.8512115436972503,-0.9468000000000001,-0.07283076923076924,0.8500498883451324,97.56,0.9756,-0.22406724067240652,3,0,5,2,6,0.6614461538461539,0.7589076923076922,4.661538461538463,0.0,0.0,3.0923076923076924,1.3846153846153846
one_first120__baseline__be_1_1r,2025-08,5,2,0.4,-23.919999999999998,40.550000000000004,-64.47,0.6289747169225998,-0.9278,-0.18556,0.6588217989262337,58.769999999999996,0.5876999999999999,-0.4070103794452952,1,0,2,1,2,0.5602,0.8034000000000001,4.64,0.0,0.0,2.7,1.7399999999999998
one_first120__baseline__be_1_1r,2025-09,6,2,0.3333333333333333,30.28,72.21000000000001,-41.93,1.7221559742427859,1.1911,0.19851666666666667,1.6475481135152767,22.71,0.2271,1.3333333333333333,3,1,1,2,2,0.9223333333333334,0.7508499999999999,4.6499999999999995,0.0,0.0,2.1999999999999997,2.25
one_first120__baseline__be_1_1r,2025-10,14,5,0.35714285714285715,-44.99999999999999,121.49,-166.49,0.7297134963060844,-1.8316000000000001,-0.13082857142857143,0.7413396223750548,117.59,1.1759,-0.3826856025172208,3,0,6,3,5,0.7974142857142857,0.7272714285714285,4.592857142857143,0.0,0.0,2.85,1.5857142857142856
one_first120__baseline__be_1_1r,2025-11,6,5,0.8333333333333334,120.57999999999998,142.18999999999997,-21.61,6.579824155483571,5.1783,0.86305,6.792929857925943,21.61,0.21609999999999996,5.579824155483572,3,0,0,3,3,1.0815333333333332,0.5288666666666667,4.6499999999999995,0.0,0.0,3.6999999999999997,0.75
one_first120__baseline__be_1_1r,2025-12,6,3,0.5,29.370000000000008,64.16,-34.79,1.8442081057775221,1.2031999999999998,0.2005333333333333,1.7754575921629285,32.25,0.3225,0.9106976744186049,1,0,1,1,4,0.7371,0.7587666666666667,4.533333333333333,0.0,0.0,2.9499999999999997,1.45
one_first120__baseline__no_be,2025-01,9,3,0.3333333333333333,-31.090000000000003,76.19999999999999,-107.29,0.7102246248485412,-1.3164000000000005,-0.1462666666666667,0.7047636135283036,48.56,0.48560000000000003,-0.6402388797364086,0,0,4,2,3,0.3491555555555556,0.4954222222222222,4.533333333333334,0.0,0.0,2.9,1.4333333333333333
one_first120__baseline__no_be,2025-02,14,7,0.5,5.470000000000002,182.23,-176.76,1.0309459153654672,0.43900000000000006,0.03135714285714286,1.0601353387578423,102.37,1.0237,0.05343362313177691,0,0,7,4,3,0.5528,0.5214428571428571,4.557142857142858,0.0,0.0,2.5500000000000003,1.907142857142857
one_first120__baseline__no_be,2025-03,11,3,0.2727272727272727,-75.84,68.49,-144.33,0.4745375181874869,-3.1901,-0.29000909090909094,0.48545944289424026,101.8,1.018,-0.7449901768172889,0,0,5,1,5,0.2736181818181818,0.5636272727272728,4.636363636363637,0.0,0.0,4.0636363636363635,0.4090909090909091
one_first120__baseline__no_be,2025-04,16,3,0.1875,-186.84,109.26000000000002,-296.09999999999997,0.3689969604863223,-8.1057,-0.50660625,0.3585638769308686,198.38,1.9837999999999998,-0.9418288133884465,0,0,12,3,1,0.28319375,0.7898,4.5125,0.0,0.0,1.3875,2.9625000000000004
one_first120__baseline__no_be,2025-05,9,5,0.5555555555555556,75.02000000000001,148.85999999999999,-73.84,2.0159804983748644,3.2914000000000003,0.36571111111111115,2.028819704926231,27.349999999999994,0.27349999999999997,2.742961608775138,0,0,3,4,2,0.7211777777777777,0.3554666666666667,4.466666666666667,0.0,0.0,2.0,2.4
one_first120__baseline__no_be,2025-06,7,3,0.42857142857142855,-23.680000000000003,72.47,-96.14999999999999,0.7537181487259491,-0.8952,-0.1278857142857143,0.7836426914153132,70.2,0.7020000000000001,-0.3373219373219374,0,0,4,2,1,0.4632,0.5910857142857143,4.5,0.0,0.0,2.4428571428571426,1.8857142857142857
one_first120__baseline__no_be,2025-07,13,5,0.38461538461538464,-21.85999999999998,125.06000000000002,-146.92000000000002,0.8512115436972503,-0.9468000000000001,-0.07283076923076924,0.8500498883451324,97.56,0.9756,-0.22406724067240652,0,0,5,2,6,0.41286923076923077,0.48569999999999997,4.661538461538463,0.0,0.0,3.0923076923076924,1.3846153846153846
one_first120__baseline__no_be,2025-08,5,2,0.4,-23.919999999999998,40.550000000000004,-64.47,0.6289747169225998,-0.9278,-0.18556,0.6588217989262337,58.769999999999996,0.5876999999999999,-0.4070103794452952,0,0,2,1,2,0.35832,0.54388,4.64,0.0,0.0,2.7,1.7399999999999998
one_first120__baseline__no_be,2025-09,6,2,0.3333333333333333,4.480000000000002,72.21000000000001,-67.73,1.0661449874501698,0.14189999999999992,0.023649999999999987,1.0491241431835492,45.019999999999996,0.4502,0.09951132829853404,0,0,2,2,2,0.5050833333333333,0.4814333333333333,4.6499999999999995,0.0,0.0,2.1999999999999997,2.25
one_first120__baseline__no_be,2025-10,14,5,0.35714285714285715,-44.99999999999999,121.49,-166.49,0.7297134963060844,-1.8316000000000001,-0.13082857142857143,0.7413396223750548,117.59,1.1759,-0.3826856025172208,0,0,6,3,5,0.37496428571428575,0.505792857142857,4.592857142857143,0.0,0.0,2.85,1.5857142857142856
one_first120__baseline__no_be,2025-11,6,5,0.8333333333333334,119.25999999999999,140.86999999999998,-21.61,6.518741323461359,5.1783,0.86305,6.792929857925943,21.61,0.21609999999999996,5.51874132346136,0,0,0,3,3,1.0120333333333333,0.14898333333333333,4.6499999999999995,0.0,0.0,3.6999999999999997,0.75
one_first120__baseline__no_be,2025-12,6,3,0.5,29.370000000000008,64.16,-34.79,1.8442081057775221,1.2031999999999998,0.2005333333333333,1.7754575921629285,32.25,0.3225,0.9106976744186049,0,0,1,1,4,0.45913333333333334,0.2586,4.533333333333333,0.0,0.0,2.9499999999999997,1.45
one_first120__h1_h4_notopp__be_1_1r,2025-01,33,8,0.24242424242424243,-401.39,97.15,-498.53999999999985,0.19486901753119115,-17.186100000000003,-0.5207909090909092,0.19606219652530246,403.5,4.035,-0.9947707558859975,3,1,17,1,14,0.617060606060606,0.8506939393939394,4.2651515151515165,-0.2772727272727272,0.2000000000000001,3.806060606060606,1.990909090909091
one_first120__h1_h4_notopp__be_1_1r,2025-02,31,19,0.6129032258064516,131.18000000000004,367.42,-236.24000000000004,1.5552827632915678,6.009099999999999,0.19384193548387094,1.5853684671959474,72.03,0.7203,1.8211856171039849,7,0,8,7,16,0.8179838709677418,0.5894838709677418,4.211290322580647,-0.28548387096774186,0.2000000000000001,3.7451612903225806,2.2193548387096778
one_first120__h1_h4_notopp__be_1_1r,2025-03,41,16,0.3902439024390244,-115.02999999999999,321.63000000000005,-436.6599999999999,0.7365684972289656,-5.0544,-0.12327804878048781,0.7423616845582163,231.64,2.3164,-0.4965895354860991,10,0,16,6,19,0.7533804878048781,0.726487804878049,4.314634146341466,-0.3000000000000002,0.20000000000000007,3.975609756097561,2.8926829268292686
one_first120__h1_h4_notopp__be_1_1r,2025-04,47,18,0.3829787234042553,56.53999999999999,511.86,-455.32000000000005,1.1241764034085917,2.1354000000000006,0.0454340425531915,1.105831801083396,217.18,2.1718,0.26033704761027715,10,2,18,13,14,0.8324042553191486,0.7046617021276594,4.322340425531917,-0.29042553191489384,0.19999999999999998,3.8510638297872335,3.1978723404255316
one_first120__h1_h4_notopp__be_1_1r,2025-05,31,11,0.3548387096774194,-69.30999999999999,231.02999999999997,-300.3399999999999,0.7692282080308984,-2.962600000000001,-0.09556774193548391,0.7737125922304884,112.28,1.1228,-0.6172960456002848,4,1,11,4,15,0.7532580645161289,0.6858806451612903,4.366129032258066,-0.2758064516129031,0.2000000000000001,3.7096774193548385,3.0258064516129037
one_first120__h1_h4_notopp__be_1_1r,2025-06,34,11,0.3235294117647059,-102.75999999999999,281.66,-384.4200000000001,0.732688205608449,-4.3439000000000005,-0.12776176470588238,0.7411957460752481,134.97,1.3497000000000001,-0.7613543750463065,6,2,13,6,13,0.7104823529411766,0.7774499999999999,4.229411764705882,-0.3000000000000001,0.2000000000000001,3.8323529411764707,3.0470588235294125
one_first120__h1_h4_notopp__be_1_1r,2025-07,30,9,0.3,-139.00999999999996,230.22,-369.2300000000001,0.6235137989870811,-6.220900000000001,-0.20736333333333337,0.6219952361276523,173.45999999999998,1.7345999999999997,-0.8013951343249163,4,0,14,6,10,0.6863666666666668,0.77866,4.340000000000002,-0.29,0.2000000000000001,3.3733333333333335,3.0500000000000003
one_first120__h1_h4_notopp__be_1_1r,2025-08,24,12,0.5,3.319999999999993,221.64999999999998,-218.32999999999998,1.0152063390280768,0.32260000000000044,0.013441666666666685,1.0337709105374455,112.0,1.1199999999999999,0.029642857142857082,5,0,8,5,11,0.7147249999999999,0.6286083333333333,4.3375,-0.2999999999999999,0.20000000000000007,4.437500000000001,3.2500000000000004
