kind,side,context,horizon,expression,test_trades,test_tpd,test_expectancy,test_hit_rate,test_spread_mean_atr,test_spread_floor_atr,test_net_mean_after_spread,test_net_floor_after_spread,rule_a,rule_b
single,long,asia,6,(low_break_24 <= 0.387331055640288),703,7.991789689745008,0.0311450151051797,0.577524893314367,0.22644433703744324,0.2685624278559977,-0.19529932193226354,-0.237417412750818,,
single,long,all,3,(roc_atr_6 <= -2.0738043374141064),2642,29.80516275608132,0.0376241438833355,0.5639666919000756,0.24149748012713038,0.2752787447927959,-0.2038733362437949,-0.2376546009094604,,
pair,long,all,3,(breakout_persist_down_6 >= 1.0000) & (high_break_12 <= -3.0688),4162,46.93433572183719,0.0351597307460032,0.5598270062469967,0.2363072973290447,0.2728942453234462,-0.2011475665830415,-0.237734514577443,all:breakout_persist_down_6 >= 1.0000,all:high_break_12 <= -3.0688
single,long,all,6,(stoch_k <= 8.865753494455788),2154,24.28847735014291,0.039741692746162,0.5584958217270195,0.24000774493347474,0.27760467470770495,-0.20026605218731275,-0.23786298196154293,,
pair,long,all,3,(breakout_persist_down_6 >= 1.0000) & (close_vs_ema20 <= -1.1293),4052,45.690301867585454,0.0271435068356454,0.5624383020730503,0.2305317902403965,0.26515006413978565,-0.2033882834047511,-0.23800655730414025,all:breakout_persist_down_6 >= 1.0000,all:close_vs_ema20 <= -1.1293
single,long,all,3,(close_vs_ema20 <= -1.7154655841262514),2617,29.55091158596354,0.0219867957425848,0.5739396255254108,0.228230669995422,0.2604194635878253,-0.2062438742528372,-0.2384326678452405,,
single,long,all,6,(low_break_24 <= 1.0064984422574133),4720,53.23516741727041,0.0291107475894254,0.5514830508474576,0.22710320084862728,0.2676786278875328,-0.1979924532592019,-0.23856788029810744,,
single,long,all,6,(rsi7 <= 29.575019344305517),5358,60.397823789580805,0.0326095695812837,0.5451661067562523,0.23268118567499765,0.2726225766499736,-0.20007161609371396,-0.2400130070686899,,
single,short,london,3,(tick_volume_change_3 <= -0.3327824130637644),836,9.401327606403749,0.0180382507310608,0.492822966507177,0.2186925056819488,0.2580673771969974,-0.200654254950888,-0.2400291264659366,,
single,long,asia,3,(stoch_d <= 21.07899323871885),1579,17.903622047244095,0.0281468394933384,0.5478150728309057,0.23021305948437185,0.2682178948345636,-0.20206621999103344,-0.2400710553412252,,
single,long,asia,6,(body_atr <= -0.8684459564205756),804,9.11873350923483,0.0470415506556634,0.5609452736318408,0.2488208855606668,0.2872178750306298,-0.2017793349050034,-0.2401763243749664,,
single,long,all,3,(roc_atr_12 <= -2.840242088731333),2583,29.12929751742501,0.0204938334012726,0.5648470770421989,0.2285239114956921,0.2607092429181167,-0.20803007809441948,-0.24021540951684411,,
single,short,late,3,(rsi14 >= 64.03781923400763),912,10.35505617977528,0.0258864579535068,0.5405701754385965,0.22833460097685868,0.2663594891903024,-0.20244814302335187,-0.2404730312367956,,
single,long,late,12,(tick_volume_change_3 <= -0.3327824130637644),448,5.084689655172414,0.0175266270914847,0.4933035714285714,0.2186925056819488,0.2580673771969974,-0.20116587859046411,-0.2405407501055127,,
pair,long,all,3,(high_break_12 <= -3.0688) & (close_vs_ema20 <= -1.1293),3880,43.75768492775189,0.0256790765784175,0.5626288659793814,0.23199091340757208,0.26630108408369096,-0.20631183682915458,-0.24062200750527346,all:high_break_12 <= -3.0688,all:close_vs_ema20 <= -1.1293
single,long,ny,3,(ema50_slope_6 <= -0.4160192354004446),2198,25.0019353055018,0.0007255008129994,0.5309372156505915,0.21382384944586968,0.24142647567983566,-0.21309834863287028,-0.24070097486683625,,
single,long,all,3,(low_break_12 <= 0.6040274388394001),4796,54.07116852613036,0.0339253116417886,0.5431609674728941,0.23513581617720458,0.2748057976625409,-0.20121050453541597,-0.24088048602075227,,
single,long,all,6,(stoch_d <= 21.07899323871885),4844,54.61233118027011,0.0272944821791109,0.550784475639967,0.23021305948437185,0.2682178948345636,-0.20291857730526094,-0.2409234126554527,,
pair,long,all,3,(close_vs_ema20 <= -1.1293) & (ema20_slope_3 <= -0.3403),4104,46.33470539809479,0.0153051401483212,0.5628654970760234,0.22217948389131884,0.256771654074474,-0.20687434374299762,-0.2414665139261528,all:close_vs_ema20 <= -1.1293,all:ema20_slope_3 <= -0.3403
single,long,ny,3,(stoch_d <= 21.07899323871885),1872,21.19328589960297,0.0266911762009684,0.5454059829059829,0.23021305948437185,0.2682178948345636,-0.20352188328340345,-0.2415267186335952,,
single,long,asia,3,(high_break_24 <= -5.285006808207483),746,8.460581239662913,0.0338974165472584,0.5697050938337802,0.24831670022000105,0.27554916496453097,-0.21441928367274266,-0.24165174841727258,,
single,short,all,12,(rsi14 <= 29.75139177227633),2839,32.01252887514193,0.0154159090128717,0.428672067629447,0.21617881716911921,0.2572516926272015,-0.2007629081562475,-0.24183578361432978,,
single,short,late,6,(tick_volume_change_1 >= 0.399090796889785),328,3.7237464522232737,0.0342792661044542,0.4817073170731707,0.2380632885265036,0.2763741134751803,-0.2037840224220494,-0.24209484737072612,,
pair,long,all,3,(roc_atr_6 <= -1.3740) & (ema20_slope_3 <= -0.3403),3193,36.05080758977576,0.021154023249812,0.5684309426871281,0.2299902860808241,0.2635806383428435,-0.20883626283101211,-0.2424266150930315,all:roc_atr_6 <= -1.3740,all:ema20_slope_3 <= -0.3403
single,short,london,12,(macd_hist <= -0.1986439347413622),2009,22.83134717070476,0.0362922971751266,0.4848183175709308,0.2354225335518226,0.2787526545210779,-0.199130236376696,-0.24246035734595128,,
single,long,london,6,(close_location <= 0.0402909045074352),917,10.393388429752063,0.0685809058738963,0.504907306434024,0.26355374388726377,0.311152697945901,-0.19497283801336746,-0.2425717920720047,,
single,short,ny,3,(body_atr >= 0.8702101274667119),850,9.63172804532578,0.0509977808175916,0.5458823529411765,0.2529701358903921,0.2936932226394108,-0.20197235507280048,-0.24269544182181918,,
pair,long,all,3,(breakout_persist_down_6 >= 1.0000) & (ema20_slope_3 <= -0.3403),4230,47.75539004312035,0.019694024657943,0.5614657210401891,0.226404560738706,0.26267147724522644,-0.20671053608076298,-0.24297745258728343,all:breakout_persist_down_6 >= 1.0000,all:ema20_slope_3 <= -0.3403
single,long,late,12,(upper_wick_share <= 0.0288214646109601),739,8.38218266314836,0.0661875787042299,0.516914749661705,0.26628117190143186,0.30925945206237737,-0.20009359319720196,-0.24307187335814748,,
single,short,late,3,(stoch_k >= 91.83829208396908),376,4.314434838041356,0.0555993465050543,0.5372340425531915,0.2607201403651279,0.29867944147704417,-0.20512079386007362,-0.24308009497198987,,
single,long,london,3,(tick_volume_change_3 >= 0.5274433901856919),960,10.79578289730574,0.0166191505048473,0.5020833333333333,0.2211676515515689,0.2603078516278176,-0.2045485010467216,-0.2436887011229703,,
single,long,london,3,(stoch_d <= 21.07899323871885),1946,22.115381579985797,0.0245049800602577,0.5380267214799589,0.23021305948437185,0.2682178948345636,-0.20570807942411415,-0.2437129147743059,,
single,long,asia,6,(low_break_24 <= 1.0064984422574133),1463,16.589652728561305,0.0238943356267819,0.5550239234449761,0.22710320084862728,0.2676786278875328,-0.2032088652218454,-0.24378429226075093,,
single,short,ny,3,(stoch_spread <= -9.375523516593748),1872,21.194119034515293,0.0396925986241885,0.4962606837606838,0.23988587587009097,0.2836007290011973,-0.20019327724590247,-0.2439081303770088,,
single,long,all,3,(ema20_slope_3 <= -0.5141696760299509),2570,29.01791665033128,0.0046791182228738,0.564591439688716,0.22140969472274286,0.24860004059315052,-0.21673057649986904,-0.2439209223702767,,
single,long,all,3,(roc_atr_6 <= -1.3739739204718322),5159,58.16598809896649,0.0342667169937317,0.5508819538670285,0.23762888812391558,0.278235092627111,-0.2033621711301839,-0.2439683756333793,,
pair,long,all,6,(roc_atr_6 <= -1.3740) & (rsi7 <= 29.5750),3859,43.510629135183805,0.0271580519463515,0.5594713656387665,0.23447325259494187,0.271165925689491,-0.20731520064859038,-0.24400787374313948,all:roc_atr_6 <= -1.3740,all:rsi7 <= 29.5750
single,short,late,12,(bb_z >= 1.226781177201727),815,9.260998224501874,0.032374057877077,0.554601226993865,0.23545322664405402,0.2766209914770428,-0.20307916876697701,-0.24424693359996577,,
pair,long,all,3,(high_break_12 <= -3.0688) & (ema20_slope_3 <= -0.3403),3645,41.15898843364047,0.016855469749236,0.5618655692729767,0.2274660683665204,0.2611264424551082,-0.2106105986172844,-0.2442709727058722,all:high_break_12 <= -3.0688,all:ema20_slope_3 <= -0.3403
single,long,all,3,(macd_hist <= -0.2943564255777498),2486,28.05847082337265,0.0305800766713063,0.5474658085277554,0.23532604146818145,0.27492156189395606,-0.20474596479687515,-0.24434148522264976,,
single,short,late,6,(roc_atr_6 >= 1.3859635464193016),788,8.95207289653268,0.0340820915372609,0.5317258883248731,0.23967444286095407,0.27873374002672835,-0.2055923513236932,-0.24465164848946747,,
single,long,ny,3,(ema20_slope_3 <= -0.3402873144097003),2046,23.228003784295176,0.014453073239319,0.5493646138807429,0.22389537046628605,0.2593035438821306,-0.20944229722696706,-0.24485047064281162,,
single,long,late,12,(tick_volume_change_1 >= 0.2255745936778002),724,8.215926553449703,0.0372312769072662,0.5124309392265194,0.24227055451978827,0.2823217405079327,-0.20503927761252205,-0.2450904636006665,,
single,long,late,3,(rsi14 <= 36.51519587286333),894,10.15388255708483,0.0157633327024665,0.5548098434004475,0.22207760865451323,0.2609069341321797,-0.20631427595204674,-0.2451436014297132,,
single,long,london,3,(ema50_slope_6 >= 0.4766204545106497),1591,17.88128780487805,0.0033356533682017,0.4688874921433061,0.2091443940538139,0.24852486534991955,-0.2058087406856122,-0.24518921198171784,,
single,long,london,3,(rsi7 <= 19.81896598854323),1060,12.04783140613284,0.0246796590854018,0.5509433962264151,0.23126737308544243,0.2700846240278236,-0.20658771400004064,-0.24540496494242184,,
single,long,london,3,(breakout_persist_down_6 >= 2.0),1223,13.90266429840142,0.0168866482431104,0.5486508585445625,0.22766788606130892,0.26235670719060167,-0.21078123781819852,-0.24547005894749127,,
single,short,late,12,(rsi14 >= 64.03781923400763),912,10.35505617977528,0.0208713434164932,0.5581140350877193,0.22833460097685868,0.2663594891903024,-0.2074632575603655,-0.24548814577380917,,
single,long,asia,3,(roc_atr_12 <= -2.840242088731333),794,9.006735200283588,0.0151215233569467,0.5806045340050378,0.2285239114956921,0.2607092429181167,-0.2134023881387454,-0.24558771956117,,
single,long,london,6,(stoch_k <= 8.865753494455788),867,9.855772646536412,0.0318666701315491,0.5513264129181085,0.24000774493347474,0.27760467470770495,-0.20814107480192565,-0.24573800457615586,,
single,long,asia,12,(stoch_k <= 18.887709864485448),1570,17.801574803149606,0.0289089064873088,0.532484076433121,0.23662771636055316,0.2746853957055615,-0.20771880987324437,-0.2457764892182527,,
single,long,all,3,(high_break_12 <= -3.812777632575684),2574,29.033486076841733,0.0237697209151739,0.5563325563325563,0.23802719757120586,0.2695529393962037,-0.21425747665603195,-0.24578321848102977,,
single,short,ny,6,(ema_gap_50_100 >= 1.251162287651413),1410,15.955365211583045,0.0293103762543642,0.500709219858156,0.2291525451931342,0.2751447119799627,-0.19984216893877,-0.2458343357255985,,
single,short,london,6,(high_break_24 <= -5.285006808207483),1100,12.496055538024615,0.029358322896923,0.4645454545454545,0.24831670022000105,0.27554916496453097,-0.21895837732307805,-0.24619084206760797,,
single,long,asia,6,(stoch_k <= 18.887709864485448),1570,17.801574803149606,0.0281075882807798,0.5515923566878981,0.23662771636055316,0.2746853957055615,-0.20852012807977335,-0.2465778074247817,,
single,long,all,6,(stoch_k <= 18.887709864485448),4774,53.82313564298297,0.027881749972516,0.5477586929199832,0.23662771636055316,0.2746853957055615,-0.20874596638803716,-0.2468036457330455,,
single,long,london,6,(bb_z >= 1.648470938456276),929,10.440646218684147,0.0236521684993005,0.4693218514531754,0.22983707739061995,0.2705775230187981,-0.20618490889131946,-0.24692535451949763,,
single,long,asia,3,(adx14 <= 20.383013802145346),1608,18.47685924034472,0.056397357540504,0.4900497512437811,0.26567368337001346,0.3033740332952103,-0.20927632582950945,-0.24697667575470628,,
single,long,all,3,(tick_volume_z <= -1.2376265437212028),2690,30.26131791726885,0.0073610464993847,0.4899628252788104,0.22188073997779423,0.2543776250369946,-0.21451969347840952,-0.24701657853760992,,
single,short,london,3,(ema_gap_50_100 <= -1.0509283051126117),2410,27.638274997013497,0.0235297385876447,0.4975103734439834,0.23469263313353314,0.2706089796934968,-0.21116289454588844,-0.24707924110585208,,
single,long,asia,3,(breakout_persist_down_6 >= 1.0),2388,27.07760148037324,0.0276168208556695,0.5397822445561139,0.2326988438679145,0.2748966657481381,-0.205082023012245,-0.2472798448924686,,
single,long,late,12,(lower_wick_share >= 0.4395461984126858),987,11.196470773593823,0.0303532057529892,0.4984802431610942,0.23156806441213534,0.2780628208924657,-0.20121485865914615,-0.2477096151394765,,
single,short,late,6,(high_break_12 >= -0.5777720755023213),891,10.116617386162034,0.0364426068301191,0.5173961840628507,0.24307426883224223,0.2842859469141773,-0.20663166200212313,-0.2478433400840582,,
single,long,asia,3,(breakout_persist_down_3 >= 1.0),1458,16.534257363364308,0.0273782789519532,0.5541838134430727,0.23515791254933188,0.27530469787779205,-0.2077796335973787,-0.24792641892583886,,
single,short,london,3,(bb_z >= 1.226781177201727),1765,19.83378204377853,0.0285540256014404,0.5382436260623229,0.23545322664405402,0.2766209914770428,-0.2068992010426136,-0.24806696587560237,,
single,long,asia,3,(roc_atr_6 <= -2.0738043374141064),877,9.949420940675964,0.0268596014925786,0.5792474344355758,0.24149748012713038,0.2752787447927959,-0.21463787863455178,-0.2484191433002173,,
single,long,all,6,(rsi14 <= 29.75139177227633),2839,32.01252887514193,0.0087964143225344,0.5579429376541035,0.21617881716911921,0.2572516926272015,-0.20738240284658482,-0.2484552783046671,,
single,short,london,3,(roc_atr_3 >= 1.510624513503615),886,9.957387028798877,0.0437473320800116,0.5519187358916479,0.2545442467278521,0.292392810719782,-0.21079691464784048,-0.2486454786397704,,
single,long,late,3,(tick_acceleration_3 <= -1.7189564383778266e+16),712,8.17444688060594,0.0613109154542114,0.5014044943820225,0.2752926578658043,0.3103596195021074,-0.2139817424115929,-0.24904870404789597,,
single,short,ny,6,(lower_wick_share <= 0.0009787093117804),725,8.21465103469982,0.0687516052605736,0.5144827586206897,0.2651522285364545,0.31817366822860094,-0.19640062327588087,-0.24942206296802732,,
single,long,all,6,(macd_hist <= -0.2943564255777498),2486,28.05847082337265,0.0252472397624203,0.5563153660498793,0.23532604146818145,0.27492156189395606,-0.21007880170576115,-0.24967432213153576,,
single,long,all,6,(high_break_24 <= -5.285006808207483),2480,27.96335447498238,0.0256943690025928,0.5649193548387097,0.24831670022000105,0.27554916496453097,-0.22262233121740824,-0.24985479596193816,,
single,short,late,3,(bb_z >= 1.226781177201727),815,9.260998224501874,0.0265616987974228,0.5288343558282208,0.23545322664405402,0.2766209914770428,-0.20889152784663123,-0.25005929267961996,,
single,long,ny,6,(bb_z <= -1.675619408583442),1056,11.974486180014177,0.0228448406126788,0.5511363636363636,0.2325502412431059,0.273031365031977,-0.20970540063042709,-0.25018652441929823,,
single,long,london,3,(body_atr >= 0.8702101274667119),917,10.305783188948723,0.0432235866085275,0.47546346782988,0.2529701358903921,0.2936932226394108,-0.2097465492818646,-0.2504696360308833,,
single,long,london,3,(rsi14 >= 64.03781923400763),1915,21.52357165157665,0.0158315185229252,0.4720626631853786,0.22833460097685868,0.2663594891903024,-0.21250308245393348,-0.2505279706673772,,
single,long,all,3,(bb_z <= -1.675619408583442),2686,30.29204683400556,0.0224681079984107,0.5666418466120625,0.2325502412431059,0.273031365031977,-0.21008213324469519,-0.2505632570335663,,
single,short,asia,6,(macd_hist >= 0.1951514590809691),1609,18.22154063937714,0.0188283655519966,0.4990677439403356,0.2354601656488457,0.269459325698741,-0.2166318000968491,-0.25063096014674435,,
single,long,ny,6,(ema20_slope_3 <= -0.3402873144097003),2046,23.228003784295176,0.0086156759392248,0.5464320625610948,0.22389537046628605,0.2593035438821306,-0.21527969452706125,-0.2506878679429058,,
single,long,all,3,(high_break_12 <= -3.0688470714877853),5114,57.66540072824087,0.0214876871916499,0.5529917872506844,0.23606510217091672,0.27246886907578294,-0.21457741497926683,-0.25098118188413304,,
single,long,asia,3,(high_break_24 <= -4.214170805263066),1703,19.3096062992126,0.0224267485552156,0.553141514973576,0.24051477568432883,0.27415099063930004,-0.21808802712911324,-0.25172424208408445,,
single,long,all,6,(low_break_12 <= 0.1172839693087556),2366,26.68003132341425,0.0264389733008308,0.5583262890955198,0.23853777880450586,0.27820461709976974,-0.21209880550367505,-0.25176564379893895,,
single,long,asia,3,(roc_atr_3 <= -0.974005597344432),1688,19.13576067703208,0.0318030599523435,0.5562796208530806,0.2428475841885289,0.2836831029972204,-0.2110445242361854,-0.2518800430448769,,
single,short,all,3,(tick_volume_change_3 >= 0.2829581993569132),4889,54.97762680098396,0.0231787125920506,0.4970341583145837,0.23481234154021502,0.2751002592163647,-0.21163362894816443,-0.2519215466243141,,
single,long,london,6,(macd_hist <= -0.2943564255777498),1071,12.174297442374488,0.0228279901666171,0.5312791783380019,0.23532604146818145,0.27492156189395606,-0.21249805130156435,-0.2520935717273389,,
single,short,late,3,(roc_atr_12 >= 1.9691251375654972),806,9.158368184328888,0.0170618495646905,0.5210918114143921,0.2343633240236467,0.2692120866326868,-0.2173014744589562,-0.25215023706799633,,
single,long,late,6,(tick_volume_change_1 <= -0.2758620689655172),364,4.134732192159028,0.0211825474222329,0.4972527472527472,0.23682696683227472,0.2734301158973751,-0.2156444194100418,-0.2522475684751422,,
single,long,all,3,(breakout_persist_down_3 >= 1.0),4422,49.8624172898477,0.0228177430866174,0.5481682496607869,0.23515791254933188,0.27530469787779205,-0.21234016946271447,-0.25248695479117467,,
single,long,late,12,(lower_wick_share <= 0.0285010330750411),728,8.260016546507504,0.0603532595132726,0.5137362637362637,0.26419194423591263,0.3130764133808052,-0.20383868472264005,-0.25272315386753263,,
single,long,ny,3,(stoch_k <= 8.865753494455788),826,9.365669291338582,0.0246136992246772,0.5544794188861986,0.24000774493347474,0.27760467470770495,-0.21539404570879753,-0.25299097548302774,,
single,long,ny,12,(high_break_12 <= -3.0688470714877853),1948,22.05369707928771,0.0194617757735788,0.5395277207392197,0.23606510217091672,0.27246886907578294,-0.21660332639733793,-0.25300709330220417,,
single,long,london,3,(rsi7 <= 29.575019344305517),2075,23.553523569288977,0.0194868356053684,0.5325301204819277,0.23268118567499765,0.2726225766499736,-0.21319435006962925,-0.2531357410446052,,
single,short,ny,6,(tick_volume_z <= -0.963584893483872),1448,16.40212389380531,0.0197727803863728,0.5145027624309392,0.23693362169811308,0.2729241087131588,-0.2171608413117403,-0.253151328326786,,
single,long,ny,3,(low_break_12 <= 0.6040274388394001),1871,21.1827973897319,0.0216028066869271,0.5446285408872261,0.23513581617720458,0.2748057976625409,-0.21353300949027748,-0.2532029909756138,,
single,long,asia,3,(high_break_12 <= -3.812777632575684),810,9.188593036080038,0.0162966618931704,0.5753086419753086,0.23802719757120586,0.2695529393962037,-0.22173053567803547,-0.25325627750303326,,
single,long,all,6,(tick_flow_signed_3 <= -0.8459128626574294),2512,28.295369211514394,0.0278020733680008,0.5374203821656051,0.24517341039461896,0.2810616404051711,-0.21737133702661815,-0.25325956703717034,,
single,short,london,3,(high_break_24 <= -5.285006808207483),1100,12.496055538024615,0.0222380863415578,0.4645454545454545,0.24831670022000105,0.27554916496453097,-0.22607861387844325,-0.2533110786229732,,
single,short,late,3,(breakout_followthrough_up >= 0.1418608562582516),350,3.978214539426948,0.0145138855412417,0.4942857142857143,0.23579830633311746,0.2679662317728349,-0.22128442079187577,-0.2534523462315932,,
single,short,asia,3,(upper_wick_share >= 0.4406962077052424),1863,21.09305342611157,0.0191690441603248,0.5045625335480408,0.22865338939482446,0.2727194619968927,-0.20948434523449966,-0.2535504178365679,,
single,long,all,3,(low_break_24 <= 0.387331055640288),2270,25.605514648284508,0.0146544481982232,0.5599118942731277,0.22644433703744324,0.2685624278559977,-0.21178988883922004,-0.2539079796577745,,
single,long,asia,3,(bb_z <= -1.2265986550525891),1688,19.14178840020475,0.0180709790847551,0.5462085308056872,0.2305584761868473,0.27212008364847456,-0.2124874971020922,-0.2540491045637195,,
single,long,asia,3,(tick_volume_z <= -1.2376265437212028),973,11.025495750708217,0.0003078391570207,0.4902363823227132,0.22188073997779423,0.2543776250369946,-0.22157290082077352,-0.2540697858799739,,
single,long,asia,12,(high_break_24 <= -5.285006808207483),746,8.460581239662913,0.0213895532224184,0.5911528150134048,0.24831670022000105,0.27554916496453097,-0.22692714699758265,-0.25415961174211255,,
single,long,ny,3,(roc_atr_6 <= -1.3739739204718322),1908,21.60169824671751,0.0240329609164169,0.5435010482180294,0.23762888812391558,0.278235092627111,-0.21359592720749868,-0.2542021317106941,,
single,long,london,6,(breakout_persist_down_3 >= 1.0),1726,19.615184279062422,0.0208653967702354,0.5527230590961761,0.23515791254933188,0.27530469787779205,-0.21429251577909647,-0.25443930110755664,,
single,long,all,3,(ema20_slope_3 <= -0.3402873144097003),5183,58.51446491571933,0.0048395249121006,0.5554698051321628,0.22389537046628605,0.2593035438821306,-0.21905584555418545,-0.25446401897003,,
single,long,late,6,(lower_wick_share <= 0.0285010330750411),728,8.260016546507504,0.0585640058300048,0.5054945054945055,0.26419194423591263,0.3130764133808052,-0.20562793840590782,-0.2545124075508004,,
single,long,london,6,(close_location <= 0.1313549451626685),1936,21.775746924428823,0.039869455032589,0.5165289256198347,0.24924733125775064,0.2943963845466231,-0.20937787622516163,-0.2545269295140341,,
single,long,london,12,(rsi14 >= 64.03781923400763),1906,21.42994339254343,0.01180145938091,0.4879328436516264,0.22833460097685868,0.2663594891903024,-0.21653314159594866,-0.2545580298093924,,
single,short,late,3,(tick_volume_rel10 >= 1.3437963539464366),265,3.00839607394852,0.0046029534662641,0.4641509433962264,0.2183710694574915,0.2592337555097144,-0.2137681159912274,-0.2546308020434503,,
single,long,london,12,(low_break_12 >= 3.1870169759057223),1711,19.233723653395785,0.0218037795375752,0.478082992402104,0.243110153488182,0.27655088594450483,-0.2213063739506068,-0.25474710640692966,,
single,long,london,3,(high_break_12 <= -3.812777632575684),1087,12.35373505386528,0.014677801273005,0.5400183992640294,0.23802719757120586,0.2695529393962037,-0.22334939629820086,-0.2548751381231987,,
single,long,london,3,(stoch_k <= 8.865753494455788),867,9.855772646536412,0.0226354801789549,0.5478662053056517,0.24000774493347474,0.27760467470770495,-0.21737226475451984,-0.25496919452875005,,
single,long,all,3,(close_vs_ema20 <= -1.1293213564467712),5084,57.3271210994088,0.007666846007514,0.5564516129032258,0.2280764453629128,0.2626912398338007,-0.2204095993553988,-0.2550243938262867,,
single,long,late,6,(breakout_persist_down_6 >= 2.0),454,5.214020815887068,0.0071083819308686,0.5418502202643172,0.22766788606130892,0.26235670719060167,-0.22055950413044031,-0.25524832525973307,,
single,long,ny,6,(macd_hist <= -0.2943564255777498),888,10.06747234578593,0.0193876840248899,0.5337837837837838,0.23532604146818145,0.27492156189395606,-0.21593835744329154,-0.2555338778690662,,
single,short,asia,12,(stoch_d <= 12.68956804600194),695,7.881245816435013,0.0144783594448323,0.4820143884892086,0.2385252489941055,0.270103427735967,-0.22404688954927318,-0.25562506829113474,,
single,long,ny,3,(rsi14 <= 36.51519587286333),2168,24.54146686581244,0.005219317014909,0.5461254612546126,0.22207760865451323,0.2609069341321797,-0.21685829163960424,-0.25568761711727067,,
single,long,all,3,(breakout_persist_down_6 >= 2.0),3123,35.2149093614189,0.0064770882377021,0.553314121037464,0.22766788606130892,0.26235670719060167,-0.22119079782360682,-0.25587961895289957,,
single,long,london,3,(upper_wick_share >= 0.4406962077052424),1993,22.40112399016509,0.0165020760854376,0.5188158554942298,0.22865338939482446,0.2727194619968927,-0.21215131330938686,-0.2562173859114551,,
single,long,late,12,(lower_wick_share >= 0.5831024318130066),515,5.843280936059567,0.0312213330084535,0.4951456310679611,0.24218034091604537,0.28753777959212345,-0.21095900790759187,-0.25631644658367,,
single,short,ny,3,(tick_volume_change_3 >= 0.5274433901856919),959,10.870704923839886,0.0039510427436412,0.4942648592283629,0.2211676515515689,0.2603078516278176,-0.2172166088079277,-0.2563568088841764,,
single,long,asia,6,(stoch_spread >= 15.295412263773596),787,8.920303829351804,0.0268939219198392,0.4917407878017789,0.24257910187711293,0.2833814888160221,-0.21568517995727374,-0.2564875668961829,,
single,long,late,3,(range_atr >= 1.6130017610802043),329,3.74218009478673,0.0380457634772641,0.5015197568389058,0.25568417623839135,0.29455165269690425,-0.21763841276112725,-0.2565058892196401,,
single,long,late,3,(lower_wick_share >= 0.5831024318130066),515,5.843280936059567,0.0309719957423226,0.516504854368932,0.24218034091604537,0.28753777959212345,-0.21120834517372278,-0.25656578384980083,,
single,short,london,3,(roc_atr_3 >= 0.9807277479589356),1769,19.87950678944904,0.025732544950653,0.5308083663086489,0.2436185606184328,0.2823394636140641,-0.2178860156677798,-0.25660691866341107,,
single,long,all,6,(roc_atr_6 <= -1.3739739204718322),5159,58.16598809896649,0.0213865318514178,0.5545648381469277,0.23762888812391558,0.278235092627111,-0.21624235627249777,-0.2568485607756932,,
single,long,asia,3,(tick_volume_rel10 >= 1.3437963539464366),768,8.699469026548673,0.0019235589791937,0.5,0.2183710694574915,0.2592337555097144,-0.2164475104782978,-0.2573101965305207,,
single,long,ny,3,(rsi7 <= 29.575019344305517),1981,22.429060030663997,0.0152873982132579,0.5310449268046441,0.23268118567499765,0.2726225766499736,-0.21739378746173976,-0.25733517843671566,,
single,long,late,6,(lower_wick_share >= 0.4395461984126858),987,11.196470773593823,0.0206024943310733,0.5227963525835866,0.23156806441213534,0.2780628208924657,-0.21096557008106204,-0.2574603265613924,,
single,long,late,3,(tick_flow_signed_3 <= -0.4165270006147223),751,8.521985815602838,0.020212396761147,0.5086551264980027,0.2391108509438275,0.2777769041601059,-0.2188984541826805,-0.2575645073989589,,
single,short,all,12,(high_break_24 <= -4.214170805263066),5298,59.73550483498414,0.0163946266825759,0.444318610796527,0.24051477568432883,0.27415099063930004,-0.22412014900175292,-0.25775636395672413,,
single,long,ny,3,(stoch_k <= 18.887709864485448),1849,20.93289830575101,0.0168393228294214,0.5462412114656571,0.23662771636055316,0.2746853957055615,-0.21978839353113175,-0.2578460728761401,,
single,long,ny,12,(ema_gap_50_100 >= 1.251162287651413),1410,15.955365211583045,0.0172493714053836,0.5014184397163121,0.2291525451931342,0.2751447119799627,-0.2119031737877506,-0.2578953405745791,,
single,short,late,6,(roc_atr_12 >= 1.9691251375654972),806,9.158368184328888,0.0110816140507032,0.532258064516129,0.2343633240236467,0.2692120866326868,-0.2232817099729435,-0.2581304725819836,,
single,short,ny,3,(tick_acceleration_3 <= -1.7189564383778266e+16),1343,15.235514239571431,0.0520589818458871,0.5189873417721519,0.2752926578658043,0.3103596195021074,-0.22323367601991723,-0.2583006376562203,,
single,long,ny,6,(stoch_d <= 21.07899323871885),1872,21.19328589960297,0.0098537055634474,0.5384615384615384,0.23021305948437185,0.2682178948345636,-0.22035935392092446,-0.2583641892711162,,
single,long,ny,3,(close_vs_ema20 <= -1.1293213564467712),1992,22.58823529411765,0.0041995248929655,0.5491967871485943,0.2280764453629128,0.2626912398338007,-0.2238769204699473,-0.2584917149408352,,
single,long,london,3,(low_break_24 <= 0.387331055640288),928,10.551283063560994,0.0100644648130448,0.5592672413793104,0.22644433703744324,0.2685624278559977,-0.21637987222439845,-0.2584979630429529,,
single,short,asia,3,(macd_hist >= 0.1951514590809691),1609,18.22154063937714,0.0109384567825126,0.5276569297700435,0.2354601656488457,0.269459325698741,-0.2245217088663331,-0.2585208689162284,,
