episode_id,anchor_event_id,market_cluster_id,symbol,shock_direction,checkpoint_seconds,target_msc,quote_msc,processing_msc,target_lag_ms,quote_age_ms,availability,bid,ask,mid,signed_log_return,absolute_log_return,shock_direction_move,long_spread_only_move,short_spread_only_move,mfe,mae,time_to_mfe_ms,time_to_mae_ms,spread,point_multiple,pip_multiple,entry_spread_multiple,initial_shock_multiple,pre_m1_vol_multiple,primary_inference,schema_version
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_6","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39","32","USDJPY","SHORT","60","1741015663500","1741015663742","1741015663906","242","164","AVAILABLE","151.1520000000","151.1710000000","151.1615000000","-0.000006615463","0.000006615463","-0.0010000000","-0.0180000000","-0.0200000000","0.0205000000","0.0135000000","49018","52658","0.0190000000","-1.0000000000","-0.1000000000","-0.0526315789","-0.4000000000","-0.0228255195","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_6","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39","32","USDJPY","SHORT","120","1741015723500","1741015723736","1741015724258","236","522","AVAILABLE","151.0960000000","151.1130000000","151.1045000000","0.000370535792","0.000370535792","0.0560000000","-0.0740000000","0.0380000000","0.0595000000","0.0135000000","119722","52658","0.0170000000","56.0000000000","5.6000000000","2.9473684211","22.4000000000","1.2784701501","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_6","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39","32","USDJPY","SHORT","180","1741015783500","1741015783935","1741015784390","435","455","AVAILABLE","151.0930000000","151.1130000000","151.1030000000","0.000380462747","0.000380462747","0.0575000000","-0.0770000000","0.0380000000","0.0705000000","0.0135000000","139186","52658","0.0200000000","57.5000000000","5.7500000000","3.0263157895","23.0000000000","1.3127214015","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_6","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39","32","USDJPY","SHORT","300","1741015903500","1741015904118","1741015904347","618","229","AVAILABLE","151.0350000000","151.0540000000","151.0445000000","0.000767690844","0.000767690844","0.1160000000","-0.1350000000","0.0970000000","0.1260000000","0.0135000000","266260","52658","0.0190000000","116.0000000000","11.6000000000","6.1052631579","46.4000000000","2.6487854838","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_6","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39","32","USDJPY","SHORT","600","1741016203500","1741016203839","1741016204109","339","270","AVAILABLE","151.0680000000","151.0860000000","151.0770000000","0.000552545611","0.000552545611","0.0835000000","-0.1020000000","0.0650000000","0.1500000000","0.0135000000","449717","52658","0.0180000000","83.5000000000","8.3500000000","4.3947368421","33.4000000000","1.9064637894","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_6","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741015603500_39","32","USDJPY","SHORT","900","1741016503500","1741016504132","1741016504193","632","61","AVAILABLE","151.0370000000","151.0560000000","151.0465000000","0.000754449800","0.000754449800","0.1140000000","-0.1330000000","0.0950000000","0.1500000000","0.0135000000","449717","52658","0.0190000000","114.0000000000","11.4000000000","6.0000000000","45.6000000000","2.6030995368","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_7","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47","39","USDJPY","LONG","5","1741016717500","1741016718799","1741016719262","1299","463","STALE","151.0630000000","151.0820000000","151.0725000000","0.000026477704","0.000026477704","0.0040000000","-0.0150000000","-0.0230000000","0.0040000000","0.0005000000","278","971","0.0190000000","4.0000000000","0.4000000000","0.2105263158","7.9999999997","0.2266029193","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_7","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47","39","USDJPY","LONG","10","1741016722500","1741016723067","1741016727022","567","3955","STALE","151.0640000000","151.0840000000","151.0740000000","0.000036406662","0.000036406662","0.0055000000","-0.0140000000","-0.0250000000","0.0110000000","0.0005000000","6703","971","0.0200000000","5.5000000000","0.5500000000","0.2894736842","10.9999999997","0.3115774672","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_7","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47","39","USDJPY","LONG","30","1741016742500","1741016742791","1741016757883","291","15092","STALE","151.0570000000","151.0750000000","151.0660000000","-0.000016548921","0.000016548921","-0.0025000000","-0.0210000000","-0.0160000000","0.0115000000","0.0050000000","11424","26873","0.0180000000","-2.5000000000","-0.2500000000","-0.1315789474","-4.9999999999","-0.1416298715","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_7","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47","39","USDJPY","LONG","60","1741016772500","1741016773384","1741016774979","884","1595","STALE","151.0490000000","151.0660000000","151.0575000000","-0.000072817301","0.000072817301","-0.0110000000","-0.0290000000","-0.0070000000","0.0115000000","0.0210000000","11424","48194","0.0170000000","-11.0000000000","-1.1000000000","-0.5789473684","-21.9999999993","-0.6231889670","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_7","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47","39","USDJPY","LONG","120","1741016832500","1741016833545","1741016834127","1045","582","STALE","151.0560000000","151.0750000000","151.0655000000","-0.000019858738","0.000019858738","-0.0030000000","-0.0220000000","-0.0160000000","0.0115000000","0.0210000000","11424","48194","0.0190000000","-3.0000000000","-0.3000000000","-0.1578947368","-5.9999999998","-0.1699561270","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_7","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47","39","USDJPY","LONG","180","1741016892500","1741016893548","1741016895579","1048","2031","STALE","151.0390000000","151.0560000000","151.0475000000","-0.000139019450","0.000139019450","-0.0210000000","-0.0390000000","0.0030000000","0.0115000000","0.0405000000","11424","166522","0.0170000000","-21.0000000000","-2.1000000000","-1.1052631579","-41.9999999986","-1.1897637727","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_7","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47","39","USDJPY","LONG","300","1741017012500","1741017013065","1741017014002","565","937","AVAILABLE","151.0200000000","151.0390000000","151.0295000000","-0.000258194362","0.000258194362","-0.0390000000","-0.0580000000","0.0200000000","0.0115000000","0.0720000000","11424","273263","0.0190000000","-39.0000000000","-3.9000000000","-2.0526315789","-77.9999999974","-2.2096929539","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_7","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47","39","USDJPY","LONG","600","1741017312500","1741017312607","1741017312967","107","360","AVAILABLE","150.9600000000","150.9810000000","150.9705000000","-0.000648922844","0.000648922844","-0.0980000000","-0.1180000000","0.0780000000","0.0115000000","0.1255000000","11424","578508","0.0210000000","-98.0000000000","-9.8000000000","-5.1578947368","-195.9999999935","-5.5536465775","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_7","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741016712500_47","39","USDJPY","LONG","900","1741017612500","1741017612874","1741017612915","374","41","AVAILABLE","150.9280000000","150.9480000000","150.9380000000","-0.000864219864","0.000864219864","-0.1305000000","-0.1500000000","0.1110000000","0.0115000000","0.1360000000","11424","891387","0.0200000000","-130.5000000000","-13.0500000000","-6.8684210526","-260.9999999914","-7.3962131742","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_8","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022591750_55","45","USDJPY","LONG","5","1741022596750","1741022596999","1741022597017","249","18","AVAILABLE","150.2640000000","150.2830000000","150.2735000000","-0.000006654511","0.000006654511","-0.0010000000","-0.0180000000","-0.0160000000","0.0055000000","0.0020000000","1882","3628","0.0190000000","-1.0000000000","-0.1000000000","-0.0666666667","-0.1052631579","-0.0233911966","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_8","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022591750_55","45","USDJPY","LONG","10","1741022601750","1741022601847","1741022602007","97","160","AVAILABLE","150.2780000000","150.2960000000","150.2870000000","0.000083177653","0.000083177653","0.0125000000","-0.0040000000","-0.0290000000","0.0125000000","0.0020000000","10097","3628","0.0180000000","12.5000000000","1.2500000000","0.8333333333","1.3157894737","0.2923768248","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_8","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022591750_55","45","USDJPY","LONG","30","1741022621750","1741022622342","1741022622476","592","134","AVAILABLE","150.2970000000","150.3140000000","150.3055000000","0.000206267883","0.000206267883","0.0310000000","0.0150000000","-0.0470000000","0.0360000000","0.0020000000","28333","3628","0.0170000000","31.0000000000","3.1000000000","2.0666666667","3.2631578947","0.7250498998","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_8","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022591750_55","45","USDJPY","LONG","60","1741022651750","1741022652066","1741022653165","316","1099","STALE","150.2340000000","150.2540000000","150.2440000000","-0.000202982513","0.000202982513","-0.0305000000","-0.0480000000","0.0130000000","0.0360000000","0.0320000000","28333","55410","0.0200000000","-30.5000000000","-3.0500000000","-2.0333333333","-3.2105263158","-0.7135015320","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_8","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022591750_55","45","USDJPY","LONG","120","1741022711750","1741022711959","1741022712379","209","420","AVAILABLE","150.2390000000","150.2570000000","150.2480000000","-0.000176359508","0.000176359508","-0.0265000000","-0.0430000000","0.0100000000","0.0360000000","0.0445000000","28333","92498","0.0180000000","-26.5000000000","-2.6500000000","-1.7666666667","-2.7894736842","-0.6199193088","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_8","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022591750_55","45","USDJPY","LONG","180","1741022771750","1741022771823","1741022773899","73","2076","STALE","150.2110000000","150.2270000000","150.2190000000","-0.000369392354","0.000369392354","-0.0555000000","-0.0710000000","0.0400000000","0.0360000000","0.0660000000","28333","145177","0.0160000000","-55.5000000000","-5.5500000000","-3.7000000000","-5.8421052632","-1.2984468809","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_8","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022591750_55","45","USDJPY","LONG","300","1741022891750","1741022891930","1741022892013","180","83","AVAILABLE","150.2860000000","150.3060000000","150.2960000000","0.000143061279","0.000143061279","0.0215000000","0.0040000000","-0.0390000000","0.0360000000","0.0660000000","28333","145177","0.0200000000","21.5000000000","2.1500000000","1.4333333333","2.2631578947","0.5028730812","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_8","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022591750_55","45","USDJPY","LONG","600","1741023191750","1741023191909","1741023192091","159","182","AVAILABLE","150.1840000000","150.2020000000","150.1930000000","-0.000542487970","0.000542487970","-0.0815000000","-0.0980000000","0.0650000000","0.0375000000","0.0875000000","474035","599052","0.0180000000","-81.5000000000","-8.1500000000","-5.4333333333","-8.5789473684","-1.9068933203","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_8","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741022591750_55","45","USDJPY","LONG","900","1741023491750","1741023492040","1741023492214","290","174","AVAILABLE","150.1180000000","150.1400000000","150.1290000000","-0.000968697178","0.000968697178","-0.1455000000","-0.1640000000","0.1270000000","0.0375000000","0.1685000000","474035","880421","0.0220000000","-145.5000000000","-14.5500000000","-9.7000000000","-15.3157894737","-3.4050564843","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_9","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741024235000_79","64","USDJPY","SHORT","5","1741024240000","1741024240429","1741024240937","429","508","AVAILABLE","150.1720000000","150.1900000000","150.1810000000","0.000139821495","0.000139821495","0.0210000000","-0.0390000000","0.0030000000","0.0280000000","0.0015000000","4690","302","0.0180000000","21.0000000000","2.1000000000","1.1666666667","21.0000000005","0.6160722058","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_9","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741024235000_79","64","USDJPY","SHORT","10","1741024245000","1741024245211","1741024245500","211","289","AVAILABLE","150.1800000000","150.2000000000","150.1900000000","0.000079895603","0.000079895603","0.0120000000","-0.0310000000","-0.0070000000","0.0280000000","0.0015000000","4690","302","0.0200000000","12.0000000000","1.2000000000","0.6666666667","12.0000000003","0.3520307126","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_9","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741024235000_79","64","USDJPY","SHORT","30","1741024265000","1741024265044","1741024265410","44","366","AVAILABLE","150.1940000000","150.2120000000","150.2030000000","-0.000006657679","0.000006657679","-0.0010000000","-0.0170000000","-0.0190000000","0.0280000000","0.0040000000","4690","29172","0.0180000000","-1.0000000000","-0.1000000000","-0.0555555556","-1.0000000000","-0.0293346232","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_9","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741024235000_79","64","USDJPY","SHORT","60","1741024295000","1741024295265","1741024296768","265","1503","STALE","150.2040000000","150.2210000000","150.2125000000","-0.000069903417","0.000069903417","-0.0105000000","-0.0070000000","-0.0280000000","0.0280000000","0.0115000000","4690","32349","0.0170000000","-10.5000000000","-1.0500000000","-0.5833333333","-10.5000000003","-0.3080038034","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_9","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741024235000_79","64","USDJPY","SHORT","120","1741024355000","1741024355444","1741024358401","444","2957","STALE","150.1900000000","150.2090000000","150.1995000000","0.000016644391","0.000016644391","0.0025000000","-0.0210000000","-0.0160000000","0.0355000000","0.0255000000","97778","79073","0.0190000000","2.5000000000","0.2500000000","0.1388888889","2.5000000001","0.0733374124","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_9","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741024235000_79","64","USDJPY","SHORT","180","1741024415000","1741024415081","1741024415444","81","363","AVAILABLE","150.1850000000","150.2020000000","150.1935000000","0.000056592059","0.000056592059","0.0085000000","-0.0260000000","-0.0090000000","0.0355000000","0.0255000000","97778","79073","0.0170000000","8.5000000000","0.8500000000","0.4722222222","8.5000000002","0.2493521827","ELIGIBLE","tickshock-medium-horizon-response-v1"
