control_id,symbol,anchor_msc,pseudo_direction,decision_seconds,target_msc,quote_msc,processing_msc,status,reason,entry_bid,entry_ask,usd_pair_count,usd_factor,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,h300_quote_msc,h300_continuation,h300_reversal,h300_continuation_125x,h300_reversal_125x,h600_quote_msc,h600_continuation,h600_reversal,h600_continuation_125x,h600_reversal_125x,h900_quote_msc,h900_continuation,h900_reversal,h900_continuation_125x,h900_reversal_125x,feature_spec_sha256,schema_version
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_676","AUDUSD","1742389200000","LONG","60","1742389260000","1742389260087","1742389260105","EXCLUDED","FEATURE_UNAVAILABLE","0.6330100000","0.6332400000","1","0.000000000000","0.436260159100","1.459351348760","0.285680839527","0.236201474994","1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000102660081","0.000071078538","0.000260646009","0.000071078538","0.131474103586","0.213732004430","0.000120262666","0.000336810129","0.000583788051","0.000102660081","0.000158529090","0.000146881832","0.698929739995","","0.289062500000","0.000230000000","1.912480475367","","44.000000000000","18.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1742389500125","-0.0004700000","0.0000200000","-0.0005262500","-0.0000362500","1742389800162","-0.0007000000","0.0002500000","-0.0007562500","0.0001937500","1742390100428","-0.0007800000","0.0003400000","-0.0008350000","0.0002850000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_676","AUDUSD","1742389200000","LONG","120","1742389320000","1742389320006","1742389320014","EXCLUDED","FEATURE_UNAVAILABLE","0.6328600000","0.6330900000","1","0.000000000000","-0.714778178415","0.198490423364","0.074356403664","0.148006720880","1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000236948109","-0.000402778387","-0.000063191652","-0.000402778387","0.029629629630","0.180509413068","0.000123458190","0.000336810125","0.000583788051","0.000236948109","0.000158540835","0.000157524326","1.504200111776","","0.445312500000","0.000230000000","1.862978882532","","39.000000000000","8.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1742389500125","-0.0003200000","-0.0001300000","-0.0003762500","-0.0001862500","1742389800162","-0.0005500000","0.0001000000","-0.0006062500","0.0000437500","1742390100428","-0.0006300000","0.0001900000","-0.0006850000","0.0001350000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_702","EURUSD","1742390100000","LONG","60","1742390160000","1742390160012","1742390161908","EXCLUDED","STALE_OR_INVALID_QUOTE","1.0895800000","1.0897600000","1","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742390400281","-0.0001000000","-0.0002600000","-0.0001450000","-0.0003050000","1742390700400","0.0003800000","-0.0007400000","0.0003350000","-0.0007850000","1742391000009","0.0002900000","-0.0006500000","0.0002450000","-0.0006950000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_702","EURUSD","1742390100000","LONG","120","1742390220000","1742390220172","1742390222341","EXCLUDED","STALE_OR_INVALID_QUOTE","1.0895900000","1.0897700000","2","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742390400281","-0.0001100000","-0.0002500000","-0.0001550000","-0.0002950000","1742390700400","0.0003700000","-0.0007300000","0.0003250000","-0.0007750000","1742391000009","0.0002800000","-0.0006400000","0.0002350000","-0.0006850000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_654","USDCAD","1742390100000","LONG","60","1742390160000","1742390160222","1742390161908","EXCLUDED","STALE_OR_INVALID_QUOTE","1.4331100000","1.4334000000","5","0.279019396170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742390400269","-0.0005700000","0.0000000000","-0.0006412500","-0.0000712500","1742390700034","-0.0006000000","0.0000300000","-0.0006712500","-0.0000412500","1742391000018","-0.0002700000","-0.0003000000","-0.0003412500","-0.0003712500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_654","USDCAD","1742390100000","LONG","120","1742390220000","1742390220172","1742390222341","EXCLUDED","STALE_OR_INVALID_QUOTE","1.4330700000","1.4333500000","3","-0.145257982380","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742390400269","-0.0005200000","-0.0000400000","-0.0005900000","-0.0001100000","1742390700034","-0.0005500000","-0.0000100000","-0.0006200000","-0.0000800000","1742391000018","-0.0002200000","-0.0003400000","-0.0002900000","-0.0004100000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_407","USDJPY","1742390100000","SHORT","60","1742390160000","1742390160333","1742390161908","EXCLUDED","STALE_OR_INVALID_QUOTE","149.7280000000","149.7470000000","6","-0.124365345208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742390400422","-0.0130000000","-0.0240000000","-0.0176250000","-0.0286250000","1742390700321","0.0270000000","-0.0640000000","0.0223750000","-0.0686250000","1742391000077","-0.0180000000","-0.0200000000","-0.0227500000","-0.0247500000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_407","USDJPY","1742390100000","SHORT","120","1742390220000","1742390220534","1742390222341","EXCLUDED","STALE_OR_INVALID_QUOTE","149.7220000000","149.7410000000","6","0.198913993854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742390400422","-0.0190000000","-0.0180000000","-0.0236250000","-0.0226250000","1742390700321","0.0210000000","-0.0580000000","0.0163750000","-0.0626250000","1742391000077","-0.0240000000","-0.0140000000","-0.0287500000","-0.0187500000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_677","AUDUSD","1742391000000","SHORT","60","1742391060000","1742391060185","1742391060289","EXCLUDED","FEATURE_UNAVAILABLE","0.6327200000","0.6329400000","5","1.648172083809","-0.598982969342","-0.464012574810","-0.041051546708","0.003772260960","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000118506346","-0.000221200488","0.000379314709","0.000221200488","0.233009708738","0.148394241417","0.000113032966","0.000329349916","0.000597139142","0.000118506346","0.000064181276","0.000134209583","0.882994669921","","0.218750000000","0.000220000000","1.946334842264","","60.000000000000","104.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1742391300108","-0.0002300000","-0.0002100000","-0.0002850000","-0.0002650000","1742391600358","-0.0002700000","-0.0001600000","-0.0003237500","-0.0002137500","1742391900164","-0.0002000000","-0.0002300000","-0.0002537500","-0.0002837500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_677","AUDUSD","1742391000000","SHORT","120","1742391120000","1742391120169","1742391120230","EXCLUDED","FEATURE_UNAVAILABLE","0.6327100000","0.6329200000","1","0.000000000000","-0.694033779554","-0.601056189801","-0.118439251817","-0.028935720767","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000039505236","-0.000252806549","0.000458374832","0.000252806549","0.295918367347","0.145071982281","0.000107816326","0.000329349903","0.000597139142","0.000039505236","0.000066474728","0.000131068964","0.301408015821","","0.179687500000","0.000210000000","1.947756974037","","45.000000000000","61.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1742391300108","-0.0002400000","-0.0001900000","-0.0002937500","-0.0002437500","1742391600358","-0.0002800000","-0.0001400000","-0.0003325000","-0.0001925000","1742391900164","-0.0002100000","-0.0002100000","-0.0002625000","-0.0002625000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_686","GBPUSD","1742391000000","SHORT","60","1742391060000","1742391060130","1742391060289","EXCLUDED","FEATURE_UNAVAILABLE","1.2962600000","1.2964600000","3","1.621810929264","-2.440870005471","-2.992147974112","-0.464407811877","-0.235104499793","-1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000223673099","-0.000431875503","-0.000339346453","0.000431875503","0.268292682927","0.125654450262","0.000205019683","0.000491177582","0.000761563184","0.000223673099","0.000127565681","0.000106552362","2.099184794147","","0.390625000000","0.000200000000","0.975516092783","","62.000000000000","159.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1742391300042","-0.0002100000","-0.0001900000","-0.0002600000","-0.0002400000","1742391600249","-0.0001100000","-0.0002900000","-0.0001600000","-0.0003400000","1742391900203","0.0001300000","-0.0005300000","0.0000800000","-0.0005800000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_686","GBPUSD","1742391000000","SHORT","120","1742391120000","1742391120364","1742391120890","EXCLUDED","FEATURE_UNAVAILABLE","1.2963300000","1.2965300000","3","2.816599646286","-1.936615320509","-2.596540150809","-0.570473214251","-0.288804036313","-1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","0.000030854436","-0.000439572311","-0.000254512783","0.000439572311","0.204968944099","0.140314136126","0.000201089706","0.000491177565","0.000761563184","0.000030854436","0.000127146225","0.000105936877","0.291253031660","","0.367187500000","0.000200000000","0.994580997863","","65.000000000000","526.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1742391300042","-0.0001400000","-0.0002600000","-0.0001900000","-0.0003100000","1742391600249","-0.0000400000","-0.0003600000","-0.0000900000","-0.0004100000","1742391900203","0.0002000000","-0.0006000000","0.0001500000","-0.0006500000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_655","USDCAD","1742391000000","LONG","60","1742391060000","1742391060261","1742391060289","EXCLUDED","FEATURE_UNAVAILABLE","1.4332000000","1.4334700000","6","2.298091580612","2.386115273658","4.044194005151","0.622021793240","0.434831410181","1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","0.000034884654","0.000202347934","0.000045350287","0.000202347934","0.054852320675","0.998661311914","0.000130682468","0.000422973693","0.000678023720","0.000034884654","0.000067327490","0.000068638797","0.508235215661","","0.179687500000","0.000270000000","2.066076678090","","47.000000000000","28.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1742391300206","-0.0003200000","-0.0002300000","-0.0003887500","-0.0002987500","1742391600321","-0.0002300000","-0.0002900000","-0.0002950000","-0.0003550000","1742391900218","-0.0002700000","-0.0002700000","-0.0003375000","-0.0003375000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_655","USDCAD","1742391000000","LONG","120","1742391120000","1742391120365","1742391120890","EXCLUDED","FEATURE_UNAVAILABLE","1.4331500000","1.4334200000","4","2.786018273729","1.834810524883","3.566560925273","0.666883767928","0.463293594842","1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","-0.000020930646","0.000188395533","0.000055817199","0.000188395533","0.068376068376","0.970976253298","0.000128848006","0.000422973688","0.000678023720","0.000020930646","0.000067903388","0.000068372291","0.306127614196","","0.179687500000","0.000270000000","2.095492260910","","32.000000000000","525.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1742391300206","-0.0002700000","-0.0002800000","-0.0003387500","-0.0003487500","1742391600321","-0.0001800000","-0.0003400000","-0.0002450000","-0.0004050000","1742391900218","-0.0002200000","-0.0003200000","-0.0002875000","-0.0003875000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_703","EURUSD","1742391900000","LONG","60","1742391960000","1742391960680","1742391961804","EXCLUDED","STALE_OR_INVALID_QUOTE","1.0894400000","1.0896200000","6","-0.719346769623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742392200053","0.0003800000","-0.0007400000","0.0003350000","-0.0007850000","1742392500348","0.0003100000","-0.0006700000","0.0002650000","-0.0007150000","1742392800123","0.0002800000","-0.0006400000","0.0002350000","-0.0006850000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_703","EURUSD","1742391900000","LONG","120","1742392020000","1742392020331","1742392020544","EXCLUDED","FEATURE_UNAVAILABLE","1.0893900000","1.0895700000","4","-1.611756535436","-0.434159128436","-1.683797694855","-0.182019290359","-0.227017777928","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000045892401","0.000257036372","-0.000403780863","0.000257036372","0.379310344828","0.293715846995","0.000192199122","0.000509875252","0.000885879307","0.000045892401","0.000090872327","0.000097938453","0.468584086848","","0.046875000000","0.000180000000","0.936528732067","","29.000000000000","213.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1742392200053","0.0004300000","-0.0007900000","0.0003850000","-0.0008350000","1742392500348","0.0003600000","-0.0007200000","0.0003150000","-0.0007650000","1742392800123","0.0003300000","-0.0006900000","0.0002850000","-0.0007350000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_408","USDJPY","1742391900000","LONG","60","1742391960000","1742391960204","1742391960680","EXCLUDED","FEATURE_UNAVAILABLE","149.7100000000","149.7290000000","3","-0.539254354226","-0.795035388200","-0.640444130035","0.039544209506","0.037576966961","1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","-0.000207031733","-0.000056771031","-0.000173642417","-0.000056771031","0.138297872340","0.654566080545","0.021163196446","0.064134193750","0.133155090062","0.000207031733","0.000119213193","0.000105276907","1.966544594720","","0.390625000000","0.019000000000","0.897784984812","","75.000000000000","476.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1742392200352","0.0060000000","-0.0400000000","0.0017500000","-0.0442500000","1742392500404","0.0290000000","-0.0690000000","0.0240000000","-0.0740000000","1742392800124","0.0390000000","-0.0780000000","0.0341250000","-0.0828750000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
