event_id,market_cluster_id,symbol,strategy,direction,entry_quote_msc,mfe,mae,time_to_mfe_ms,time_to_mae_ms,barrier_05_result,barrier_05_msc,barrier_10_result,barrier_10_msc,barrier_20_result,barrier_20_msc,timeout_return,max_tolerable_cost,censored,schema_version
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190789000_2637,1278,EURUSD,detection_time_continuation,LONG,1741190789887,2e-05,0.00056,82490,22055,REVERSAL_FIRST,1741190790416.0,REVERSAL_FIRST,1741190790416.0,REVERSAL_FIRST,1741190790416.0,-0.00039,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190789000_2637,1278,EURUSD,post_burst_continuation,LONG,1741190791139,8e-05,0.0005,81238,20803,REVERSAL_FIRST,1741190792420.0,REVERSAL_FIRST,1741190792420.0,REVERSAL_FIRST,1741190792420.0,-0.00033,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190789000_2637,1278,EURUSD,failed_shock_reversal,SHORT,1741190792420,0.00013,0.00045,19522,79957,REVERSAL_FIRST,1741190792664.0,REVERSAL_FIRST,1741190792664.0,REVERSAL_FIRST,1741190792664.0,-4e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190805250_2639,1279,EURUSD,detection_time_continuation,SHORT,1741190805658,0.0,0.00065,0,66719,REVERSAL_FIRST,1741190805955.0,REVERSAL_FIRST,1741190805955.0,REVERSAL_FIRST,1741190805955.0,-0.00018,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190805250_2639,1279,EURUSD,post_burst_continuation,SHORT,1741190806162,0.0,0.00065,0,66215,REVERSAL_FIRST,1741190806407.0,REVERSAL_FIRST,1741190806407.0,REVERSAL_FIRST,1741190806407.0,-0.00018,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190805500_2640,1279,EURUSD,detection_time_continuation,SHORT,1741190805955,0.0,0.00066,0,66422,REVERSAL_FIRST,1741190806162.0,REVERSAL_FIRST,1741190806162.0,REVERSAL_FIRST,1741190806162.0,-0.00017,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190805500_2640,1279,EURUSD,post_burst_continuation,SHORT,1741190806162,0.0,0.00065,0,66215,REVERSAL_FIRST,1741190806407.0,REVERSAL_FIRST,1741190806407.0,REVERSAL_FIRST,1741190806407.0,-0.00016,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190805500_2640,1279,EURUSD,failed_shock_reversal,LONG,1741190806967,0.00024,0.00034,65410,4975,REVERSAL_FIRST,1741190807502.0,REVERSAL_FIRST,1741190807502.0,REVERSAL_FIRST,1741190807502.0,-0.00026,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1741190805750_2642,1279,USDCHF,detection_time_continuation,LONG,1741190806482,0.0,0.00051,0,65845,REVERSAL_FIRST,1741190806862.0,REVERSAL_FIRST,1741190806862.0,REVERSAL_FIRST,1741190806862.0,-0.00035,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1741190805750_2642,1279,USDCHF,post_burst_continuation,LONG,1741190806862,0.0,0.0005,0,65465,REVERSAL_FIRST,1741190807255.0,REVERSAL_FIRST,1741190807255.0,REVERSAL_FIRST,1741190807255.0,-0.00034,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1741190805750_2642,1279,USDCHF,failed_shock_reversal,SHORT,1741190808084,0.0,0.00026,0,4230,REVERSAL_FIRST,1741190808434.0,REVERSAL_FIRST,1741190808434.0,REVERSAL_FIRST,1741190808434.0,-0.00016,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741190805250_2638,1279,USDCHF,detection_time_continuation,LONG,1741190805707,0.0,0.0005,0,66620,REVERSAL_FIRST,1741190806087.0,REVERSAL_FIRST,1741190806087.0,REVERSAL_FIRST,1741190806087.0,-0.00034,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741190805250_2638,1279,USDCHF,post_burst_continuation,LONG,1741190806087,0.0,0.00052,0,66240,REVERSAL_FIRST,1741190806482.0,REVERSAL_FIRST,1741190806482.0,REVERSAL_FIRST,1741190806482.0,-0.00036,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741190805500_2641,1279,USDCHF,detection_time_continuation,LONG,1741190806087,0.0,0.00052,0,66240,REVERSAL_FIRST,1741190806482.0,REVERSAL_FIRST,1741190806482.0,REVERSAL_FIRST,1741190806482.0,-0.00036,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741190805500_2641,1279,USDCHF,post_burst_continuation,LONG,1741190806862,0.0,0.0005,0,65465,REVERSAL_FIRST,1741190807255.0,REVERSAL_FIRST,1741190807255.0,REVERSAL_FIRST,1741190807255.0,-0.00034,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741190805500_2641,1279,USDCHF,failed_shock_reversal,SHORT,1741190808084,0.0,0.00026,0,4230,REVERSAL_FIRST,1741190808434.0,REVERSAL_FIRST,1741190808434.0,REVERSAL_FIRST,1741190808434.0,-0.00016,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190843000_2643,1280,EURUSD,detection_time_continuation,LONG,1741190843566,3e-05,0.00096,28811,120294,REVERSAL_FIRST,1741190843788.0,REVERSAL_FIRST,1741190843788.0,REVERSAL_FIRST,1741190843788.0,-0.00096,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190843000_2643,1280,EURUSD,post_burst_continuation,LONG,1741190844269,0.00015,0.00084,28108,119591,REVERSAL_FIRST,1741190844478.0,REVERSAL_FIRST,1741190844478.0,REVERSAL_FIRST,1741190844478.0,-0.00084,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190844750_2644,1280,EURUSD,detection_time_continuation,SHORT,1741190845205,0.00058,0.0005,119479,27172,REVERSAL_FIRST,1741190845477.0,REVERSAL_FIRST,1741190845477.0,REVERSAL_FIRST,1741190845477.0,0.00058,8e-05,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190844750_2644,1280,EURUSD,post_burst_continuation,SHORT,1741190845477,0.00052,0.00056,119207,26900,REVERSAL_FIRST,1741190845767.0,REVERSAL_FIRST,1741190845767.0,REVERSAL_FIRST,1741190845767.0,0.00052,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190844750_2644,1280,EURUSD,failed_shock_reversal,LONG,1741190851461,0.00012,0.00096,20916,113223,REVERSAL_FIRST,1741190851672.0,REVERSAL_FIRST,1741190851672.0,REVERSAL_FIRST,1741190851672.0,-0.00096,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741190878750_2645,1281,USDJPY,detection_time_continuation,LONG,1741190879302,0.006,0.053,90201,31982,REVERSAL_FIRST,1741190879598.0,REVERSAL_FIRST,1741190879598.0,REVERSAL_FIRST,1741190879598.0,-0.042,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741190878750_2645,1281,USDJPY,post_burst_continuation,LONG,1741190880303,0.017,0.042,89200,30981,REVERSAL_FIRST,1741190881099.0,REVERSAL_FIRST,1741190881099.0,REVERSAL_FIRST,1741190881099.0,-0.031,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741190878750_2645,1281,USDJPY,failed_shock_reversal,SHORT,1741190881099,0.008,0.048,30418,88404,REVERSAL_FIRST,1741190881403.0,REVERSAL_FIRST,1741190881403.0,REVERSAL_FIRST,1741190881403.0,-0.002,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741190879000_2646,1281,USDJPY,detection_time_continuation,LONG,1741190879302,0.006,0.053,90201,31982,REVERSAL_FIRST,1741190879598.0,REVERSAL_FIRST,1741190879598.0,REVERSAL_FIRST,1741190879598.0,-0.042,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741190879000_2646,1281,USDJPY,post_burst_continuation,LONG,1741190880303,0.017,0.042,89200,30981,REVERSAL_FIRST,1741190881099.0,REVERSAL_FIRST,1741190881099.0,REVERSAL_FIRST,1741190881099.0,-0.031,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741190879000_2646,1281,USDJPY,failed_shock_reversal,SHORT,1741190881099,0.008,0.048,30418,88404,REVERSAL_FIRST,1741190881403.0,REVERSAL_FIRST,1741190881403.0,REVERSAL_FIRST,1741190881403.0,-0.002,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190880250_2647,1281,EURUSD,detection_time_continuation,SHORT,1741190881187,0.00055,0.00031,106481,40727,REVERSAL_FIRST,1741190881430.0,REVERSAL_FIRST,1741190881430.0,REVERSAL_FIRST,1741190881430.0,0.00037,0.00024,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741190880250_2647,1281,EURUSD,post_burst_continuation,SHORT,1741190881906,0.00049,0.00037,105762,40008,REVERSAL_FIRST,1741190882169.0,REVERSAL_FIRST,1741190882169.0,REVERSAL_FIRST,1741190882169.0,0.00031,0.00012,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741190917500_2648,1282,GBPUSD,detection_time_continuation,LONG,1741190921509,0.0,0.00074,0,66057,REVERSAL_FIRST,1741190922028.0,REVERSAL_FIRST,1741190922028.0,REVERSAL_FIRST,1741190922028.0,-0.00016,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741190917500_2648,1282,GBPUSD,post_burst_continuation,LONG,1741190922028,1e-05,0.00067,107566,65538,REVERSAL_FIRST,1741190922238.0,REVERSAL_FIRST,1741190922238.0,REVERSAL_FIRST,1741190922238.0,-9e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741190917500_2648,1282,GBPUSD,failed_shock_reversal,SHORT,1741190922238,0.00028,0.0004,65328,107356,REVERSAL_FIRST,1741190922692.0,REVERSAL_FIRST,1741190922692.0,REVERSAL_FIRST,1741190922692.0,-0.0003,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741190977750_2649,1283,USDCHF,detection_time_continuation,SHORT,1741190978384,0.0,0.00036,0,18935,REVERSAL_FIRST,1741190978799.0,REVERSAL_FIRST,1741190978799.0,REVERSAL_FIRST,1741190978799.0,-0.00015,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741190977750_2649,1283,USDCHF,post_burst_continuation,SHORT,1741190978799,0.0,0.00035,0,18520,REVERSAL_FIRST,1741190979529.0,REVERSAL_FIRST,1741190979529.0,REVERSAL_FIRST,1741190979529.0,-0.00014,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741190977750_2649,1283,USDCHF,failed_shock_reversal,LONG,1741190979529,0.0,0.0005,0,105853,REVERSAL_FIRST,1741190979864.0,REVERSAL_FIRST,1741190979864.0,REVERSAL_FIRST,1741190979864.0,-0.00035,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741191012500_2650,1284,EURUSD,detection_time_continuation,LONG,1741191012987,0.00052,0.00015,71805,2041,REVERSAL_FIRST,1741191015028.0,REVERSAL_FIRST,1741191015028.0,REVERSAL_FIRST,1741191015028.0,1e-05,0.00037,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741191012500_2650,1284,EURUSD,post_burst_continuation,LONG,1741191015028,0.00049,0.00017,69764,237,REVERSAL_FIRST,1741191015265.0,REVERSAL_FIRST,1741191015265.0,REVERSAL_FIRST,1741191015265.0,-2e-05,0.00032,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741191082000_2651,1285,EURUSD,detection_time_continuation,LONG,1741191082523,0.0,0.00079,0,58443,REVERSAL_FIRST,1741191083084.0,REVERSAL_FIRST,1741191083084.0,REVERSAL_FIRST,1741191083084.0,-0.00072,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741191082000_2651,1285,EURUSD,post_burst_continuation,LONG,1741191083084,0.0,0.0008,0,57882,REVERSAL_FIRST,1741191083679.0,REVERSAL_FIRST,1741191083679.0,REVERSAL_FIRST,1741191083679.0,-0.00073,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741191082000_2651,1285,EURUSD,failed_shock_reversal,SHORT,1741191090018,0.00041,0.0002,50948,5569,REVERSAL_FIRST,1741191090219.0,REVERSAL_FIRST,1741191090219.0,REVERSAL_FIRST,1741191090219.0,0.00034,0.00021,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741191247000_2652,1286,USDJPY,detection_time_continuation,SHORT,1741191248526,0.02,0.102,32313,98973,REVERSAL_FIRST,1741191248776.0,REVERSAL_FIRST,1741191248776.0,REVERSAL_FIRST,1741191248776.0,-0.059,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741191247000_2652,1286,USDJPY,post_burst_continuation,SHORT,1741191248526,0.02,0.102,32313,98973,REVERSAL_FIRST,1741191248776.0,REVERSAL_FIRST,1741191248776.0,REVERSAL_FIRST,1741191248776.0,-0.059,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741191247000_2652,1286,USDJPY,failed_shock_reversal,LONG,1741191248526,0.065,0.056,98466,32313,REVERSAL_FIRST,1741191248776.0,REVERSAL_FIRST,1741191248776.0,REVERSAL_FIRST,1741191248776.0,0.026,0.009,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741191281250_2653,1287,USDJPY,detection_time_continuation,SHORT,1741191283027,0.0,0.133,0,64472,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,-0.106,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741191281250_2653,1287,USDJPY,post_burst_continuation,SHORT,1741191283027,0.0,0.133,0,64472,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,-0.106,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741191281250_2653,1287,USDJPY,failed_shock_reversal,LONG,1741191283027,0.094,0.015,63965,1644,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,0.069,0.079,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741191281500_2654,1287,USDJPY,detection_time_continuation,SHORT,1741191283027,0.0,0.133,0,64472,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,-0.106,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741191281500_2654,1287,USDJPY,post_burst_continuation,SHORT,1741191283027,0.0,0.133,0,64472,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,-0.106,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741191281500_2654,1287,USDJPY,failed_shock_reversal,LONG,1741191283445,0.089,0.02,63547,1226,REVERSAL_FIRST,1741191284671.0,REVERSAL_FIRST,1741191284671.0,REVERSAL_FIRST,1741191284671.0,0.065,0.069,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741191281750_2655,1287,USDJPY,detection_time_continuation,SHORT,1741191283027,0.0,0.133,0,64472,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,-0.106,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741191281750_2655,1287,USDJPY,post_burst_continuation,SHORT,1741191283027,0.0,0.133,0,64472,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,REVERSAL_FIRST,1741191283238.0,-0.106,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741191281750_2655,1287,USDJPY,failed_shock_reversal,LONG,1741191292310,0.087,0.017,54682,230,REVERSAL_FIRST,1741191292540.0,REVERSAL_FIRST,1741191292540.0,REVERSAL_FIRST,1741191292540.0,0.061,0.07,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741191366500_2656,1288,AUDUSD,detection_time_continuation,SHORT,1741191366847,9e-05,0.00024,109644,1509,REVERSAL_FIRST,1741191367906.0,REVERSAL_FIRST,1741191367906.0,REVERSAL_FIRST,1741191367906.0,-4e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741191366500_2656,1288,AUDUSD,post_burst_continuation,SHORT,1741191370446,0.0001,0.00023,106045,1051,REVERSAL_FIRST,1741191370989.0,REVERSAL_FIRST,1741191370989.0,REVERSAL_FIRST,1741191370989.0,-3e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741191366500_2656,1288,AUDUSD,failed_shock_reversal,LONG,1741191371906,0.0,0.00054,0,104585,REVERSAL_FIRST,1741191372180.0,REVERSAL_FIRST,1741191372180.0,REVERSAL_FIRST,1741191372180.0,-0.00041,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741191395750_2657,1289,EURUSD,detection_time_continuation,SHORT,1741191396043,0.00037,0.00019,42257,620,REVERSAL_FIRST,1741191396663.0,REVERSAL_FIRST,1741191396663.0,REVERSAL_FIRST,1741191396663.0,7e-05,0.00018,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741191395750_2657,1289,EURUSD,post_burst_continuation,SHORT,1741191398132,0.00022,0.00024,40168,255,REVERSAL_FIRST,1741191398387.0,REVERSAL_FIRST,1741191398387.0,REVERSAL_FIRST,1741191398387.0,-8e-05,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741191593250_2658,1290,USDJPY,detection_time_continuation,SHORT,1741191594436,0.057,0.015,31411,1703,REVERSAL_FIRST,1741191594687.0,REVERSAL_FIRST,1741191594687.0,REVERSAL_FIRST,1741191594687.0,0.037,0.042,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741191593250_2658,1290,USDJPY,post_burst_continuation,SHORT,1741191594436,0.057,0.015,31411,1703,REVERSAL_FIRST,1741191594687.0,REVERSAL_FIRST,1741191594687.0,REVERSAL_FIRST,1741191594687.0,0.037,0.042,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741191593250_2658,1290,USDJPY,failed_shock_reversal,LONG,1741191594436,0.0,0.09,0,31411,REVERSAL_FIRST,1741191594687.0,REVERSAL_FIRST,1741191594687.0,REVERSAL_FIRST,1741191594687.0,-0.072,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741191636000_2659,1291,EURUSD,detection_time_continuation,SHORT,1741191637295,0.0,0.00053,0,114326,REVERSAL_FIRST,1741191637539.0,REVERSAL_FIRST,1741191637539.0,REVERSAL_FIRST,1741191637539.0,-0.00052,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741191636000_2659,1291,EURUSD,post_burst_continuation,SHORT,1741191639089,0.0,0.00049,0,112532,REVERSAL_FIRST,1741191639398.0,REVERSAL_FIRST,1741191639398.0,REVERSAL_FIRST,1741191639398.0,-0.00048,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741191636000_2659,1291,EURUSD,failed_shock_reversal,LONG,1741191639398,0.00014,0.00031,112223,24223,REVERSAL_FIRST,1741191641743.0,REVERSAL_FIRST,1741191641743.0,REVERSAL_FIRST,1741191641743.0,0.00013,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741191665500_2660,1292,USDCAD,detection_time_continuation,SHORT,1741191666270,0.0,0.00093,0,119469,REVERSAL_FIRST,1741191666743.0,REVERSAL_FIRST,1741191666743.0,REVERSAL_FIRST,1741191666743.0,-0.00092,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741191665500_2660,1292,USDCAD,post_burst_continuation,SHORT,1741191668177,0.0,0.00098,0,117562,REVERSAL_FIRST,1741191668394.0,REVERSAL_FIRST,1741191668394.0,REVERSAL_FIRST,1741191668394.0,-0.00097,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741191665500_2660,1292,USDCAD,failed_shock_reversal,LONG,1741191668177,0.00043,0.00047,117562,31507,REVERSAL_FIRST,1741191668394.0,REVERSAL_FIRST,1741191668394.0,REVERSAL_FIRST,1741191668394.0,0.00043,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741191875000_2661,1293,USDJPY,detection_time_continuation,SHORT,1741191879952,0.005,0.056,30431,53172,REVERSAL_FIRST,1741191880166.0,REVERSAL_FIRST,1741191880166.0,REVERSAL_FIRST,1741191880166.0,-0.002,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741191875000_2661,1293,USDJPY,post_burst_continuation,SHORT,1741191879952,0.005,0.056,30431,53172,REVERSAL_FIRST,1741191880166.0,REVERSAL_FIRST,1741191880166.0,REVERSAL_FIRST,1741191880166.0,-0.002,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741191875000_2661,1293,USDJPY,failed_shock_reversal,LONG,1741191879952,0.019,0.041,53172,77489,REVERSAL_FIRST,1741191880166.0,REVERSAL_FIRST,1741191880166.0,REVERSAL_FIRST,1741191880166.0,-0.03,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741191875500_2663,1293,USDJPY,detection_time_continuation,SHORT,1741191879952,0.005,0.056,30431,53172,REVERSAL_FIRST,1741191880166.0,REVERSAL_FIRST,1741191880166.0,REVERSAL_FIRST,1741191880166.0,0.001,0.0,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741191875500_2663,1293,USDJPY,post_burst_continuation,SHORT,1741191879952,0.005,0.056,30431,53172,REVERSAL_FIRST,1741191880166.0,REVERSAL_FIRST,1741191880166.0,REVERSAL_FIRST,1741191880166.0,0.001,0.0,False,tickshock-state-conditioned-response-v1
