episode_id,anchor_event_id,market_cluster_id,symbol,shock_direction,anchor_msc,anchor_processing_msc,anchor_bid,anchor_ask,anchor_mid,initial_shock,severity,pre_m1_rms,pre_m1_count,pre_vol_status,step15d_path_class,sr_clean_001,sr_rev_001,repeat_count,same_direction_repeats,opposite_direction_repeats,max_repeat_severity,last_shock_msc,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_count,first_origin_recross_msc,realized_volatility,quote_count,average_spread,fallback_count,duplicate_same_msc,drops,capacity_losses,future_reads,backdates,episode_status,validation_status,schema_version
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_201","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744116842750_11668","4798","USDJPY","SHORT","1744116842750","1744116842882","147.1670000000","147.1880000000","147.1775000000","0.0050000000","4.8393681049","0.000265064956","10","AVAILABLE","CLEAN_CONTINUATION","true","false","1","1","0","4.0166211407","1744116843000","0.0670000000","0.0955000000","97438","606115","17","1744116843267","0.000863665224","1765","0.0186118980","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_154","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744117021500_11670","4799","GBPUSD","LONG","1744117021500","1744117022062","1.2744500000","1.2746500000","1.2745500000","0.0000200000","4.3508043480","0.000155760239","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","2","0","2","4.1330253434","1744117026000","0.0011400000","0.0002900000","599192","276758","24","1744117024932","0.000807328545","1649","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_131","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744117448250_11673","4801","USDCAD","LONG","1744117448250","1744117449314","1.4200400000","1.4202500000","1.4201450000","0.0000800000","2.1611011852","0.000128575217","10","AVAILABLE","PULLBACK_CONTINUATION","false","false","2","2","0","3.1221893899","1744118114250","0.0001600000","0.0011000000","690479","332249","35","1744117449269","0.000590142634","1179","0.0002348092","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_202","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744118434000_11676","4804","USDJPY","SHORT","1744118434000","1744118434863","147.0280000000","147.0440000000","147.0360000000","0.0050000000","5.7636372709","0.000178217889","10","AVAILABLE","CLEAN_CONTINUATION","true","false","2","2","0","4.6170061455","1744118434500","0.1730000000","0.0560000000","710830","129791","25","1744118438098","0.000807758040","1354","0.0171986706","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_155","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744119061250_11679","4805","GBPUSD","SHORT","1744119061250","1744119062769","1.2749200000","1.2751200000","1.2750200000","0.0000600000","2.8366787717","0.000223282820","10","AVAILABLE","CLEAN_CONTINUATION","true","false","17","1","16","6.7350755431","1744119663500","0.0000300000","0.0019000000","15805","562849","8","1744119062978","0.001010982392","1743","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_93","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744119189250_11680","4806","EURUSD","SHORT","1744119189250","1744119190735","1.0934500000","1.0936300000","1.0935400000","0.0000100000","2.9092210338","0.000195177780","10","AVAILABLE","CLEAN_CONTINUATION","true","false","0","0","0","0.0000000000","1744119189250","0.0005100000","0.0003900000","287994","476973","32","1744119231357","0.000810715112","1323","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_82","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744119354500_11681","4807","AUDUSD","LONG","1744119354500","1744119356977","0.6046200000","0.6048300000","0.6047250000","0.0000100000","3.1634107546","0.000238131853","10","AVAILABLE","CLEAN_CONTINUATION","true","false","0","0","0","0.0000000000","1744119354500","0.0005200000","0.0000000000","336858","0","0","","0.001035010440","1110","0.0002100000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_132","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744120441750_11699","4816","USDCAD","LONG","1744120441750","1744120442704","1.4195900000","1.4198200000","1.4197050000","0.0000300000","3.8391584281","0.000072336169","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","7","3","4","3.4585216036","1744121165500","0.0005300000","0.0006050000","626801","793999","42","1744120447416","0.000649491227","1339","0.0002384541","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_156","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744120818500_11701","4817","GBPUSD","LONG","1744120818500","1744120819029","1.2752600000","1.2754600000","1.2753600000","0.0000600000","2.8328179452","0.000166947004","10","AVAILABLE","CLEAN_CONTINUATION","true","false","9","9","0","6.5369846383","1744121691250","0.0017800000","0.0001100000","891311","8035","3","1744120820495","0.000886300300","1593","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_94","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744121620500_11715","4824","EURUSD","SHORT","1744121620500","1744121622416","1.0934600000","1.0936400000","1.0935500000","0.0001000000","2.5008452280","0.000160209573","10","AVAILABLE","CLEAN_CONTINUATION","true","false","0","0","0","0.0000000000","1744121620500","0.0001400000","0.0009400000","6246","598678","4","1744121623624","0.000851875652","1598","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_203","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744121905750_11718","4826","USDJPY","LONG","1744121905750","1744121905956","146.9690000000","146.9880000000","146.9785000000","0.0050000000","4.6015053548","0.000354772061","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","3","2","1","4.1623541755","1744122448750","0.0250000000","0.1905000000","767794","63833","9","1744121906056","0.001191886923","2282","0.0182992989","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_157","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744121939000_11720","4827","GBPUSD","LONG","1744121939000","1744121939319","1.2773900000","1.2775900000","1.2774900000","0.0000600000","3.7927610176","0.000198005226","10","AVAILABLE","PULLBACK_CONTINUATION","false","false","7","7","0","7.2843831614","1744122305250","0.0003500000","0.0009300000","14798","883644","31","1744121943839","0.000812541159","1541","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_125","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744122296500_11726","4829","USDCHF","LONG","1744122296500","1744122297384","0.8549000000","0.8551700000","0.8550350000","0.0000500000","4.0287793442","0.000245366039","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","1","1","0","3.4585362755","1744122296750","0.0004200000","0.0001050000","351883","642252","61","1744122301613","0.000874630747","1248","0.0002512901","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_133","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744123098000_11732","4833","USDCAD","LONG","1744123098000","1744123098823","1.4184800000","1.4187000000","1.4185900000","0.0001500000","2.0996360450","0.000122434673","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","2","1","1","3.1884924901","1744123214500","0.0000650000","0.0018350000","113110","861764","3","1744123103248","0.000577879989","1276","0.0002323903","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_204","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744123105750_11734","4834","USDJPY","LONG","1744123105750","1744123106201","147.1180000000","147.1380000000","147.1280000000","0.0130000000","4.7284999621","0.000297523784","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","3","2","1","4.3385639803","1744123600250","0.0040000000","0.2345000000","74","900164","5","1744123106828","0.001187707488","2391","0.0179815977","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_126","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w1000_1744123353250_11738","4836","USDCHF","LONG","1744123353250","1744123353574","0.8557400000","0.8559800000","0.8558600000","0.0002100000","2.8730738066","0.000119741398","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1744123353250","0.0000000000","0.0014300000","185","886366","1","1744123353843","0.000898052260","1214","0.0002519357","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_158","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744123392750_11739","4837","GBPUSD","LONG","1744123392750","1744123392885","1.2769200000","1.2771200000","1.2770200000","0.0000800000","2.6192186112","0.000173073704","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","1","0","1","3.2707911230","1744123671250","0.0013200000","0.0001500000","550064","1437","6","1744123392984","0.000669572016","1479","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_205","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744124749750_11742","4840","USDJPY","SHORT","1744124749750","1744124750792","146.7750000000","146.7920000000","146.7835000000","0.0010000000","4.1804836818","0.000208349296","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","4","4","0","4.8597379989","1744125195250","0.1090000000","0.0625000000","639959","828170","15","1744124750495","0.001065259035","2174","0.0174484821","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_159","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744125080750_11743","4841","GBPUSD","LONG","1744125080750","1744125082372","1.2787800000","1.2789800000","1.2788800000","0.0000100000","4.9044932094","0.000218829059","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","1","0","1","3.4863278495","1744125601000","0.0000200000","0.0016300000","1336","615407","3","1744125082690","0.000762483413","1569","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_127","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744125421500_11748","4843","USDCHF","SHORT","1744125421500","1744125421875","0.8533600000","0.8536600000","0.8535100000","0.0000300000","3.9916877363","0.000216957881","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","4","2","2","5.3637673034","1744125932250","0.0010850000","0.0004500000","599550","177373","13","1744125430003","0.001190599919","1409","0.0002476224","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_134","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744125554500_11749","4844","USDCAD","SHORT","1744125554500","1744125555277","1.4168000000","1.4170500000","1.4169250000","0.0000350000","2.2623576170","0.000118171622","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1744125554500","0.0009700000","0.0002800000","837194","63606","9","1744125567867","0.000575916842","1301","0.0002323597","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_206","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744125843250_11757","4849","USDJPY","SHORT","1744125843250","1744125843994","146.8020000000","146.8220000000","146.8120000000","0.0005000000","4.4240132987","0.000304245806","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","0","0","0","0.0000000000","1744125843250","0.0810000000","0.1600000000","139806","389362","24","1744125845844","0.001123303357","2380","0.0176525210","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_128","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1744126437000_11765","4853","USDCHF","SHORT","1744126437000","1744126437295","0.8528400000","0.8530700000","0.8529550000","0.0001200000","4.4732349087","0.000368204772","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","1","1","0","3.3111177416","1744126437250","0.0008400000","0.0001550000","871310","11872","1","1744126457539","0.000934631573","1295","0.0002472046","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_207","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744126918250_11767","4854","USDJPY","SHORT","1744126918250","1744126918517","146.7820000000","146.8020000000","146.7920000000","0.0050000000","4.8853330519","0.000256347502","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","3","1","2","4.8819744777","1744127752500","0.0910000000","0.0900000000","651950","198405","44","1744126923441","0.001064738916","2255","0.0177232816","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_129","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744127571250_11770","4856","USDCHF","LONG","1744127571250","1744127571635","0.8524200000","0.8526700000","0.8525450000","0.0000550000","4.6962963236","0.000209484378","10","AVAILABLE","CLEAN_CONTINUATION","true","false","1","0","1","2.6875306439","1744127744500","0.0006500000","0.0000300000","851754","4199","20","1744127575449","0.000859100137","1307","0.0002500383","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_135","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744128336500_11773","4859","USDCAD","LONG","1744128336500","1744128337309","1.4173900000","1.4176400000","1.4175150000","0.0001300000","3.2431429081","0.000108863332","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","13","8","5","5.6659959678","1744128586750","0.0000800000","0.0019950000","71364","896514","11","1744128338798","0.000976867740","1805","0.0002400166","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_95","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744128402750_11778","4861","EURUSD","SHORT","1744128402750","1744128404852","1.0948700000","1.0950500000","1.0949600000","0.0000600000","2.5100383624","0.000203609628","10","AVAILABLE","PULLBACK_CONTINUATION","false","false","15","11","4","4.2626003304","1744128849750","0.0009800000","0.0004200000","147963","852938","11","1744128404852","0.001312945249","1943","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_83","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744128539750_11779","4862","AUDUSD","LONG","1744128539750","1744128540081","0.6061600000","0.6063700000","0.6062650000","0.0000100000","3.2993499359","0.000279795356","10","AVAILABLE","CLEAN_CONTINUATION","true","false","11","6","5","9.2249647868","1744128698750","0.0022800000","0.0004550000","797955","7981","6","1744128546112","0.002289195845","1972","0.0002100659","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_208","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744128540250_11780","4862","USDJPY","LONG","1744128540250","1744128540384","146.7850000000","146.8010000000","146.7930000000","0.0110000000","3.9309625073","0.000223735685","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","5","4","1","4.6897092314","1744128698250","0.2490000000","0.0640000000","883041","105523","19","1744128542195","0.001350621889","2472","0.0181735437","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_160","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744128541250_11787","4862","GBPUSD","LONG","1744128541250","1744128541494","1.2781500000","1.2783500000","1.2782500000","0.0001800000","3.9371147833","0.000188521766","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","12","4","8","5.2379143768","1744129421250","0.0007300000","0.0010300000","304321","6479","45","1744128590259","0.001109833030","2061","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_130","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744129376000_11833","4876","USDCHF","SHORT","1744129376000","1744129376204","0.8528600000","0.8531300000","0.8529950000","0.0000600000","4.9040473521","0.000329346937","10","AVAILABLE","PULLBACK_CONTINUATION","false","false","4","1","3","5.2421180598","1744130270750","0.0004800000","0.0013950000","364729","764120","30","1744129377299","0.001266511418","1632","0.0002510968","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_209","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744129800750_11836","4878","USDJPY","LONG","1744129800750","1744129800841","147.0560000000","147.0720000000","147.0640000000","0.0140000000","4.7033254770","0.000261301587","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","4","4","0","4.5206854737","1744130078750","0.3060000000","0.0630000000","895316","10008","15","1744129830777","0.001426440900","2842","0.0188099930","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_136","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744129813000_11838","4879","USDCAD","SHORT","1744129813000","1744129813783","1.4157100000","1.4159600000","1.4158350000","0.0000900000","3.0908526796","0.000156388251","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","1","0","1","2.5989578872","1744129982500","0.0000000000","0.0020650000","0","677696","0","","0.000914597413","2135","0.0002399953","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
