episode_id,anchor_event_id,market_cluster_id,symbol,shock_direction,anchor_msc,anchor_processing_msc,anchor_bid,anchor_ask,anchor_mid,initial_shock,severity,pre_m1_rms,pre_m1_count,pre_vol_status,step15d_path_class,sr_clean_001,sr_rev_001,repeat_count,same_direction_repeats,opposite_direction_repeats,max_repeat_severity,last_shock_msc,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_count,first_origin_recross_msc,realized_volatility,quote_count,average_spread,fallback_count,duplicate_same_msc,drops,capacity_losses,future_reads,backdates,episode_status,validation_status,schema_version,server_time,server_day,server_hour,session,fallback_interval_mappable,primary_episode,fold
ts15e_medium_horizon_202503_USDJPY_mh_41,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741077437500_516,297,USDJPY,SHORT,1741077437500,1741077438161,149.421,149.438,149.4295,0.001,3.0837259388,0.000168899883,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,5,3,2,6.1351923069,1741078037500,0.091,0.0725,134598,777279,13,1741077437898.0,0.000670044196,1533,0.0177925636,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 08:37:17.500000+00:00,2025-03-04,8,SERVER_HOUR_TOKYO,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_42,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741078812750_522,301,USDJPY,SHORT,1741078812750,1741078813323,149.468,149.488,149.478,0.015,2.9355610811,0.000151302506,10,AVAILABLE,PULLBACK_CONTINUATION,False,False,8,8,0,4.6846881344,1741079529250,0.271,0.0,895309,0,0,,0.000812102179,2515,0.018473161,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 09:00:12.750000+00:00,2025-03-04,9,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_43,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741079789250_531,306,USDJPY,SHORT,1741079789250,1741079789762,149.184,149.202,149.193,0.0005,3.0301300113,0.000178623986,10,AVAILABLE,CLEAN_CONTINUATION,True,False,27,17,10,8.9877631775,1741080482000,0.1295,0.0275,841477,71616,53,1741079790133.0,0.000989430622,2286,0.0190940507,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 09:16:29.250000+00:00,2025-03-04,9,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_44,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741080787250_562,318,USDJPY,LONG,1741080787250,1741080788225,149.135,149.153,149.144,0.031,3.2131127926,0.00022719742,10,AVAILABLE,PULLBACK_CONTINUATION,False,False,25,24,1,12.6805030824,1741081591500,0.4365,0.0,425427,0,0,,0.00118075063,2467,0.0186858533,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 09:33:07.250000+00:00,2025-03-04,9,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_45,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741081811000_588,329,USDJPY,LONG,1741081811000,1741081812389,149.353,149.371,149.362,0.0005,3.053049947,0.000241604307,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,31,12,19,5.893207757,1741082683250,0.038,0.2085,160179,837403,46,1741081905317.0,0.001066590699,2574,0.017986014,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 09:50:11+00:00,2025-03-04,9,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_46,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741082810250_620,344,USDJPY,LONG,1741082810250,1741082811169,149.14,149.16,149.15,0.0015,3.7024522246,0.000292521945,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,23,11,12,8.8435723256,1741083706000,0.008,0.148,2981,394540,8,1741082812503.0,0.001064207424,2814,0.0180760483,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 10:06:50.250000+00:00,2025-03-04,10,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_47,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741083902500_644,358,USDJPY,SHORT,1741083902500,1741083903574,149.114,149.133,149.1235,0.002,3.9193611526,0.00023899591,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,34,8,26,6.9264019582,1741084802750,0.0075,0.3285,760,721300,8,1741083903260.0,0.001163898949,2856,0.0179604342,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 10:25:02.500000+00:00,2025-03-04,10,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_48,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741084885500_681,373,USDJPY,LONG,1741084885500,1741084886772,149.349,149.367,149.358,0.008,3.5934356026,0.000384247565,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,22,7,15,5.9733760186,1741085726750,0.036,0.251,24465,794164,18,1741084891270.0,0.001058804244,2446,0.0183307441,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 10:41:25.500000+00:00,2025-03-04,10,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_49,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741086001250_704,385,USDJPY,SHORT,1741086001250,1741086001491,149.065,149.085,149.075,0.0055,4.4980161437,0.000242912937,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,13,10,3,5.1862804416,1741086819000,0.0795,0.076,872774,693330,49,1741086003131.0,0.000988276858,2571,0.0180684559,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 11:00:01.250000+00:00,2025-03-04,11,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_50,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741087001500_718,394,USDJPY,SHORT,1741087001500,1741087001719,148.949,148.965,148.957,0.0235,4.7849431409,0.000197948977,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,11,7,4,6.3446328816,1741087751750,0.1565,0.0765,873479,243762,39,1741087002486.0,0.000856062238,2233,0.0179592476,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 11:16:41.500000+00:00,2025-03-04,11,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_51,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741088051750_730,402,USDJPY,LONG,1741088051750,1741088052541,148.855,148.873,148.864,0.002,3.3910923514,0.000206243222,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,7,5,2,5.3119156281,1741088522000,0.128,0.0635,673608,130816,6,1741088068948.0,0.0008345097,1977,0.0175710673,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 11:34:11.750000+00:00,2025-03-04,11,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_52,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741089064750_740,408,USDJPY,LONG,1741089064750,1741089065570,148.936,148.954,148.945,0.0405,4.6342400911,0.000163527384,10,AVAILABLE,CLEAN_CONTINUATION,True,False,17,9,8,8.6816386059,1741089875000,0.132,0.0775,489288,758195,27,1741089066553.0,0.000848225915,1905,0.0178393701,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 11:51:04.750000+00:00,2025-03-04,11,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_53,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741090081750_759,418,USDJPY,LONG,1741090081750,1741090082233,149.006,149.024,149.015,0.003,3.599295057,0.000331681157,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,18,11,7,4.4718369908,1741090927500,0.0055,0.1195,542331,773493,10,1741090290215.0,0.000861950786,2105,0.0175947743,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 12:08:01.750000+00:00,2025-03-04,12,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_54,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741091153750_778,428,USDJPY,SHORT,1741091153750,1741091154331,148.898,148.915,148.9065,0.0005,3.3480577601,0.000244372496,10,AVAILABLE,CLEAN_CONTINUATION,True,False,2,1,1,2.9011253073,1741091445000,0.1335,0.0065,866841,86658,15,1741091154278.0,0.000700162308,1921,0.0173545029,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 12:25:53.750000+00:00,2025-03-04,12,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_55,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741093061500_786,433,USDJPY,SHORT,1741093061500,1741093062502,148.803,148.823,148.813,0.0015,3.8170001011,0.000112456176,10,AVAILABLE,CLEAN_CONTINUATION,True,False,1,1,0,2.9068711654,1741093061750,0.0485,0.024,435089,354151,43,1741093063947.0,0.000594181738,1766,0.0185300113,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 12:57:41.500000+00:00,2025-03-04,12,SERVER_HOUR_LONDON,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_56,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741094174000_788,434,USDJPY,SHORT,1741094174000,1741094174333,148.686,148.704,148.695,0.0015,3.8260378718,0.000132242257,10,AVAILABLE,PULLBACK_CONTINUATION,False,False,4,4,0,3.0049096784,1741094928000,0.0575,0.0755,829773,249888,28,1741094181510.0,0.000693313867,1672,0.0177673445,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 13:16:14+00:00,2025-03-04,13,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_57,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741095305500_805,443,USDJPY,SHORT,1741095305500,1741095307145,148.407,148.423,148.415,0.0585,2.9342780833,0.000220076788,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,22,17,5,7.9819432538,1741096042500,0.0885,0.0615,172262,323635,42,1741095390371.0,0.000968412837,2232,0.0183042115,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 13:35:05.500000+00:00,2025-03-04,13,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_58,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741096391500_833,456,USDJPY,SHORT,1741096391500,1741096392508,148.367,148.386,148.3765,0.015,2.6086201464,0.000235183931,10,AVAILABLE,CLEAN_CONTINUATION,True,False,13,10,3,5.9288011296,1741096895750,0.1505,0.03,596953,383821,17,1741096392739.0,0.00085026691,2083,0.0182827652,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 13:53:11.500000+00:00,2025-03-04,13,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_59,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741097448000_852,463,USDJPY,SHORT,1741097448000,1741097448413,148.2,148.216,148.208,0.0015,3.3907099552,0.000265314865,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,11,11,0,5.5493520518,1741098280000,0.0995,0.0575,860084,521088,35,1741097450477.0,0.000948977538,2414,0.018094449,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 14:10:48+00:00,2025-03-04,14,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_60,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741098663500_864,470,USDJPY,LONG,1741098663500,1741098663831,148.116,148.134,148.125,0.0,3.9463310712,0.000241908252,10,AVAILABLE,CLEAN_CONTINUATION,True,False,22,10,12,5.375193815,1741099532750,0.1885,0.004,602719,467,1,1741098664456.0,0.000972965391,2375,0.01768,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 14:31:03.500000+00:00,2025-03-04,14,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_61,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741099711500_887,483,USDJPY,LONG,1741099711500,1741099712918,148.213,148.23,148.2215,0.002,3.5500123563,0.000205744828,10,AVAILABLE,CLEAN_CONTINUATION,True,False,11,7,4,5.5371747239,1741100611750,0.109,0.0805,778886,513984,6,1741100025406.0,0.000883870239,2258,0.0176027458,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 14:48:31.500000+00:00,2025-03-04,14,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_62,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741100762750_904,491,USDJPY,SHORT,1741100762750,1741100763899,148.269,148.288,148.2785,0.001,3.8288016569,0.000213751937,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,14,3,11,5.1135219869,1741101650750,0.0495,0.1115,240246,651805,33,1741100764222.0,0.000994156034,2335,0.0181593148,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 15:06:02.750000+00:00,2025-03-04,15,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_63,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741101876500_919,498,USDJPY,SHORT,1741101876500,1741101876707,148.467,148.484,148.4755,0.001,3.7073130922,0.000197668997,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,24,11,13,4.6876952525,1741102764000,0.1055,0.0185,433692,106058,12,1741101878264.0,0.000970265768,2328,0.017604811,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 15:24:36.500000+00:00,2025-03-04,15,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_64,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741102975250_945,515,USDJPY,LONG,1741102975250,1741102976049,148.552,148.57,148.561,0.002,5.3589690149,0.000212634254,10,AVAILABLE,CLEAN_CONTINUATION,True,False,7,3,4,5.0387837358,1741103582000,0.0025,0.3545,1168,886472,2,1741102976418.0,0.000832861022,2195,0.0177047836,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 15:42:55.250000+00:00,2025-03-04,15,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_65,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741104088250_953,518,USDJPY,LONG,1741104088250,1741104088546,148.372,148.387,148.3795,0.0045,4.593719768,0.000169662337,10,AVAILABLE,CLEAN_CONTINUATION,True,False,16,11,5,4.9702691476,1741104681500,0.271,0.0875,830352,22747,18,1741104091642.0,0.00117712149,2762,0.0169398986,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 16:01:28.250000+00:00,2025-03-04,16,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_66,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741105090750_970,531,USDJPY,LONG,1741105090750,1741105091598,148.573,148.589,148.581,0.0255,2.5898502901,0.000322701068,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,21,12,9,8.7189423167,1741105861000,0.078,0.2085,525869,889908,38,1741105100530.0,0.001181469238,2758,0.0176794779,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 16:18:10.750000+00:00,2025-03-04,16,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_67,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741106205250_992,539,USDJPY,LONG,1741106205250,1741106205897,148.596,148.615,148.6055,0.001,4.8734907124,0.000424553503,10,AVAILABLE,CLEAN_CONTINUATION,True,False,27,12,15,7.0604704344,1741107101750,0.1035,0.1675,81205,416507,59,1741106207853.0,0.0014929709,3279,0.0181415066,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 16:36:45.250000+00:00,2025-03-04,16,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_USDCAD_mh_3,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741106496500_996,542,USDCAD,LONG,1741106496500,1741106496725,1.44693,1.44723,1.44708,1e-05,2.8948312952,0.000239035901,10,AVAILABLE,CLEAN_CONTINUATION,True,False,0,0,0,0.0,1741106496500,0.001235,0.000255,473768,14851,7,1741106497948.0,0.000763895614,2505,0.0002720798,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 16:41:36.500000+00:00,2025-03-04,16,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_AUDUSD_mh_1,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741106515750_997,543,AUDUSD,SHORT,1741106515750,1741106517626,0.62123,0.62145,0.62134,2e-05,3.4988287325,0.000209529729,10,AVAILABLE,CLEAN_CONTINUATION,True,False,3,2,1,2.8349680166,1741106762750,0.000645,1.5e-05,112850,315,5,1741106518962.0,0.001013969861,1918,0.0002158342,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 16:41:55.750000+00:00,2025-03-04,16,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_68,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741107269750_1025,558,USDJPY,SHORT,1741107269750,1741107270278,148.475,148.495,148.485,0.002,3.8625221675,0.000355816416,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,17,9,8,5.3649407151,1741108125750,0.2865,0.105,880146,44438,23,1741107291937.0,0.001354214905,3278,0.017433496,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 16:54:29.750000+00:00,2025-03-04,16,SERVER_HOUR_OVERLAP,True,True,0
ts15e_medium_horizon_202503_AUDUSD_mh_2,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741107601250_1032,562,AUDUSD,SHORT,1741107601250,1741107601789,0.62033,0.62055,0.62044,8e-05,2.8236408117,0.000218826099,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,6,2,4,4.3349256548,1741108476750,6.5e-05,0.00061,19677,788399,19,1741107601711.0,0.001038076415,1962,0.0002177727,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 17:00:01.250000+00:00,2025-03-04,17,SERVER_HOUR_NEW_YORK,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_69,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741108302250_1049,573,USDJPY,LONG,1741108302250,1741108302441,148.22,148.238,148.229,0.003,4.0442074278,0.000298238971,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,18,8,10,5.5751692868,1741108882000,0.1555,0.0305,151611,746858,62,1741108313094.0,0.001337357424,3154,0.0180640457,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 17:11:42.250000+00:00,2025-03-04,17,SERVER_HOUR_NEW_YORK,True,True,0
ts15e_medium_horizon_202503_USDCHF_mh_1,ts15e_medium_horizon_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741108397750_1051,575,USDCHF,SHORT,1741108397750,1741108399195,0.88907,0.8893,0.889185,5e-06,3.0214234942,0.000280513657,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,6,1,5,4.1810551741,1741108924500,0.0,0.00143,0,821491,0,,0.000879885156,1580,0.0002365506,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 17:13:17.750000+00:00,2025-03-04,17,SERVER_HOUR_NEW_YORK,True,True,0
ts15e_medium_horizon_202503_AUDUSD_mh_3,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741108677000_1060,583,AUDUSD,SHORT,1741108677000,1741108680046,0.62009,0.6203,0.620195,5e-06,4.4201262985,0.000213026597,10,AVAILABLE,CLEAN_CONTINUATION,True,False,5,2,3,5.7113437004,1741109165250,0.000545,0.00056,280430,821871,32,1741108681173.0,0.001084454052,2128,0.000218031,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 17:17:57+00:00,2025-03-04,17,SERVER_HOUR_NEW_YORK,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_70,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741109407750_1087,600,USDJPY,LONG,1741109407750,1741109408171,148.347,148.364,148.3555,0.0055,4.5296466713,0.000262451431,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,16,7,9,5.8263274041,1741110149500,0.255,0.0125,455173,1210,4,1741109408693.0,0.00131304912,3213,0.0179321506,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 17:30:07.750000+00:00,2025-03-04,17,SERVER_HOUR_NEW_YORK,True,True,0
ts15e_medium_horizon_202503_USDCHF_mh_2,ts15e_medium_horizon_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741109474750_1092,602,USDCHF,LONG,1741109474750,1741109475065,0.89051,0.89076,0.890635,4e-05,2.9200841478,0.000201806596,10,AVAILABLE,PULLBACK_CONTINUATION,False,False,7,2,5,4.1568362967,1741110344500,0.00063,0.00012,266846,755702,5,1741109476361.0,0.00085113217,1521,0.0002423997,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 17:31:14.750000+00:00,2025-03-04,17,SERVER_HOUR_NEW_YORK,True,True,0
ts15e_medium_horizon_202503_AUDUSD_mh_4,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741109914500_1100,607,AUDUSD,LONG,1741109914500,1741109915142,0.62084,0.62106,0.62095,2.5e-05,3.1479094271,0.000178285802,10,AVAILABLE,PULLBACK_CONTINUATION,False,False,5,2,3,3.2774480447,1741110537500,0.000245,0.000475,427858,141907,26,1741109915324.0,0.001024531325,2149,0.0002182038,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 17:38:34.500000+00:00,2025-03-04,17,SERVER_HOUR_NEW_YORK,True,True,0
ts15e_medium_horizon_202503_USDCAD_mh_4,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741110002250_1103,609,USDCAD,LONG,1741110002250,1741110002352,1.44754,1.44781,1.447675,0.0001,2.5472088791,0.000100016769,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,4,4,0,7.7597024311,1741110395750,0.002435,0.000625,864921,367789,60,1741110002988.0,0.000955161053,2755,0.0002684936,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 17:40:02.250000+00:00,2025-03-04,17,SERVER_HOUR_NEW_YORK,True,True,0
ts15e_medium_horizon_202503_USDJPY_mh_71,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741110503500_1122,619,USDJPY,LONG,1741110503500,1741110503940,148.527,148.544,148.5355,0.0035,3.9722854296,0.00034733543,10,AVAILABLE,CLEAN_CONTINUATION,True,False,11,6,5,4.1342788699,1741111274000,0.042,0.2485,4694,493531,13,1741110517777.0,0.00134248639,3280,0.0182445122,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 17:48:23.500000+00:00,2025-03-04,17,SERVER_HOUR_NEW_YORK,True,True,0
ts15e_medium_horizon_202503_USDCHF_mh_3,ts15e_medium_horizon_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741110931500_1125,622,USDCHF,LONG,1741110931500,1741110932121,0.89022,0.89047,0.890345,3e-05,3.0559795152,0.000245724053,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,6,4,2,4.5565996507,1741111629500,0.000245,0.00046,117262,560916,22,1741110932591.0,0.000683206849,1372,0.0002391983,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 17:55:31.500000+00:00,2025-03-04,17,SERVER_HOUR_NEW_YORK,True,True,0
ts15e_medium_horizon_202503_AUDUSD_mh_5,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741110972500_1126,623,AUDUSD,LONG,1741110972500,1741110972994,0.62075,0.62097,0.62086,5e-05,2.6515787268,0.000151963657,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,5,3,2,3.534786766,1741111861250,9.5e-05,0.000985,411627,816523,6,1741111374577.0,0.000813093135,1691,0.0002181963,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 17:56:12.500000+00:00,2025-03-04,17,SERVER_HOUR_NEW_YORK,True,True,0
ts15e_medium_horizon_202503_GBPUSD_mh_1,ts15e_medium_horizon_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w500_1741111291500_1140,629,GBPUSD,LONG,1741111291500,1741111291944,1.27175,1.27195,1.27185,0.00015,3.3179405984,7.8622033e-05,10,AVAILABLE,PULLBACK_CONTINUATION,False,False,4,4,0,3.6449396952,1741111727000,0.00019,0.00143,133537,430516,10,1741111293694.0,0.000692017854,1348,0.0002,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-04 18:01:31.500000+00:00,2025-03-04,18,SERVER_HOUR_NEW_YORK,False,False,0
